,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,1.9166666666666667,0.6666666666666666,1.4,0.5,1.6583333333333332,0.5833333333333333,1.25,0.8999999999999999,1.075
1,Flamengo,2.5,0.5,1.0833333333333333,1.1666666666666667,1.7916666666666665,0.8333333333333334,2.0,-0.08333333333333348,0.9583333333333331
2,Internacional,2.090909090909091,1.0,1.0833333333333333,1.0,1.587121212121212,1.0,1.0909090909090908,0.08333333333333326,0.5871212121212119
3,Fluminense,2.25,1.0833333333333333,1.0909090909090908,1.1818181818181819,1.6704545454545454,1.1325757575757576,1.1666666666666667,-0.09090909090909105,0.5378787878787878
4,Santos,1.5,0.8333333333333334,0.8181818181818182,0.8181818181818182,1.1590909090909092,0.8257575757575758,0.6666666666666666,0.0,0.33333333333333337
5,São Paulo,1.8181818181818181,1.2727272727272727,0.9166666666666666,1.25,1.3674242424242424,1.2613636363636362,0.5454545454545454,-0.33333333333333337,0.10606060606060619
6,Bragantino,1.5833333333333333,0.9166666666666666,1.1818181818181819,1.6363636363636365,1.3825757575757576,1.2765151515151516,0.6666666666666666,-0.4545454545454546,0.10606060606060597
7,Atlético-MG,1.4166666666666667,1.1666666666666667,1.0909090909090908,1.1818181818181819,1.253787878787879,1.1742424242424243,0.25,-0.09090909090909105,0.07954545454545459
8,Corinthians,1.0909090909090908,0.2727272727272727,1.0,1.75,1.0454545454545454,1.0113636363636362,0.8181818181818181,-0.75,0.03409090909090917
9,Athletico-PR,1.3636363636363635,0.8181818181818182,1.0,1.5833333333333333,1.1818181818181817,1.2007575757575757,0.5454545454545453,-0.5833333333333333,-0.018939393939394034
10,Fortaleza,0.6666666666666666,0.5,1.1818181818181819,1.4545454545454546,0.9242424242424243,0.9772727272727273,0.16666666666666663,-0.2727272727272727,-0.05303030303030298
11,Ceará,1.0,1.1818181818181819,0.9166666666666666,0.9166666666666666,0.9583333333333333,1.0492424242424243,-0.18181818181818188,0.0,-0.09090909090909105
12,América-MG,1.1818181818181819,0.9090909090909091,0.5,1.0833333333333333,0.8409090909090909,0.9962121212121211,0.2727272727272728,-0.5833333333333333,-0.15530303030303017
13,Goiás,1.2727272727272727,1.0909090909090908,0.8333333333333334,1.4166666666666667,1.053030303030303,1.253787878787879,0.18181818181818188,-0.5833333333333334,-0.2007575757575759
14,Cuiabá,0.7272727272727273,0.6363636363636364,0.6666666666666666,1.3333333333333333,0.696969696969697,0.9848484848484849,0.09090909090909094,-0.6666666666666666,-0.28787878787878785
15,Botafogo,0.9090909090909091,1.0,0.9166666666666666,1.4166666666666667,0.9128787878787878,1.2083333333333335,-0.09090909090909094,-0.5000000000000001,-0.29545454545454564
16,Atlético-GO,1.0833333333333333,0.9166666666666666,0.7272727272727273,1.9090909090909092,0.9053030303030303,1.4128787878787878,0.16666666666666663,-1.1818181818181819,-0.5075757575757576
17,Avaí,1.4166666666666667,1.3333333333333333,0.5454545454545454,1.8181818181818181,0.9810606060606061,1.5757575757575757,0.08333333333333348,-1.2727272727272727,-0.5946969696969696
18,Coritiba,1.25,1.0,0.9090909090909091,2.3636363636363638,1.0795454545454546,1.6818181818181819,0.25,-1.4545454545454546,-0.6022727272727273
19,Juventude,0.6666666666666666,1.3333333333333333,0.7272727272727273,1.8181818181818181,0.696969696969697,1.5757575757575757,-0.6666666666666666,-1.0909090909090908,-0.8787878787878787
