,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Braga,40006,Fluminense,TEC,1.95,0.0
1,Abel Ferreira,110506,Palmeiras,TEC,7.1075,8.01
2,Abner Vinícius,104513,Athletico-PR,LAT,7.500000000000001,4.233333333333333
3,Ademir,101314,Atlético-MG,ATA,4.0249999999999995,5.05
4,Aderlan,88423,Bragantino,LAT,1.85,3.1
5,Adrián Martínez,104778,Coritiba,ATA,1.1,4.075
6,Adson,111682,Corinthians,MEI,6.75,1.6
7,Airton,106107,Atlético-GO,ATA,4.825,0.8666666666666667
8,Alan Empereur,88033,Cuiabá,ZAG,-0.19999999999999998,3.466666666666667
9,Alan Patrick,68685,Internacional,MEI,10.2,3.1333333333333333
10,Alef Manga,101254,Coritiba,ATA,2.5999999999999996,1.8250000000000002
11,Alemão,98219,Internacional,ATA,1.3,3.725
12,Alerrandro,101715,Bragantino,ATA,2.933333333333333,2.05
13,Alesson,97321,Cuiabá,ATA,1.0333333333333332,6.666666666666667
14,Alex Muralha,79066,Coritiba,GOL,4.833333333333333,2.75
15,Alisson,81845,São Paulo,MEI,1.45,3.75
16,Allan,96652,Atlético-MG,MEI,2.966666666666667,1.7
17,Aloísio,73850,América-MG,ATA,3.85,3.033333333333333
18,Alê,86388,América-MG,MEI,4.1499999999999995,5.6
19,Andreas Pereira,89274,Flamengo,MEI,0.8666666666666666,4.9
20,Andrey,93787,Coritiba,MEI,14.15,6.1
21,André,68690,Cuiabá,ATA,-0.2,5.8
22,André,107498,Fluminense,MEI,5.8999999999999995,0.43333333333333335
23,André Anderson,106803,São Paulo,MEI,0.5,5.0
24,André Luís,92146,Cuiabá,ATA,1.3,-0.7
25,Andrés,110517,São Paulo,MEI,-0.2,3.6
26,Andrés Hurtado,110715,Bragantino,LAT,-0.35,4.65
27,Antonio Mohamed,71071,Atlético-MG,TEC,5.69,4.775
28,Apodi,51042,Goiás,MEI,5.0,2.425
29,Arboleda,91573,São Paulo,ZAG,4.433333333333333,1.1333333333333333
30,Arias,99815,Fluminense,MEI,1.3,0.0
31,Arrascaeta,87863,Flamengo,MEI,5.75,8.5
32,Arthur Chaves,111412,Avaí,ZAG,0.275,4.466666666666666
33,Arthur Henrique,86629,Atlético-GO,LAT,1.5,2.8499999999999996
34,Artur,95799,Bragantino,ATA,2.65,4.55
35,Atuesta ,96754,Palmeiras,MEI,1.0,0.15
36,Auremir,77570,Goiás,MEI,-0.1,-0.2
37,Ayrton Lucas,88393,Flamengo,LAT,5.900000000000001,3.1
38,Baralhas,99440,Atlético-GO,MEI,3.033333333333333,4.033333333333333
39,Bento,105208,Athletico-PR,GOL,6.0,3.6
40,Bernardo,112368,Coritiba,MEI,1.3,1.3
41,Bissoli,100762,Avaí,ATA,8.3,1.4500000000000002
42,Breno Lopes,93988,Palmeiras,ATA,0.25,1.0
43,Bressan,72491,Avaí,ZAG,1.2,4.0
