,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1540,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Santos,mandante,4.875,9.704166666666666
1541,Felipe Alves,72372,Juventude,GOL,10.0,6.0,América-MG,mandante,7.37,8.685
1542,Moraes,95058,Juventude,LAT,9.16,3.96,América-MG,mandante,7.37,8.265
1543,Brítez,101995,Fortaleza,LAT,11.1,6.85,Internacional,mandante,4.140000000000001,7.62
1544,Fernando Miguel,71571,Fortaleza,GOL,11.0,9.0,Internacional,mandante,4.140000000000001,7.57
1545,Savarino,98672,Atlético-MG,ATA,10.450000000000001,-0.1,Athletico-PR,mandante,4.05,7.25
1546,Cano,79631,Fluminense,ATA,10.97,2.3899999999999997,Cuiabá,mandante,2.95,6.960000000000001
1547,Natanael,86264,Avaí,LAT,11.3,5.1,Corinthians,mandante,2.5555555555555554,6.927777777777778
1548,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,Goiás,mandante,3.75,6.875
1549,Calleri,89840,São Paulo,ATA,8.844444444444443,3.8,Flamengo,mandante,4.4,6.622222222222222
1550,Marçal,97468,Botafogo,LAT,7.8,1.2,Ceará,mandante,5.055555555555555,6.427777777777777
1551,Toró,101885,São Paulo,ATA,7.9,0.0,Flamengo,mandante,4.4,6.15
1552,Paulinho Moccelin,82640,Juventude,ATA,4.866666666666666,-0.3599999999999998,América-MG,mandante,7.37,6.118333333333333
1553,Kayque,110962,Botafogo,MEI,7.15,0.5333333333333333,Ceará,mandante,5.055555555555555,6.102777777777778
1554,Igor Paixão,104530,Coritiba,ATA,7.324999999999999,5.511111111111111,Santos,mandante,4.875,6.1
1555,Rubens,110727,Atlético-MG,MEI,8.071428571428571,2.7857142857142856,Athletico-PR,mandante,4.05,6.060714285714285
1556,Egídio,42145,Coritiba,LAT,7.166666666666665,2.0833333333333335,Santos,mandante,4.875,6.020833333333332
1557,Juninho Capixaba,94968,Fortaleza,LAT,7.716666666666666,2.6599999999999997,Internacional,mandante,4.140000000000001,5.928333333333333
1558,Gustavo Gómez,71684,Palmeiras,ZAG,8.1,6.883333333333333,Goiás,mandante,3.75,5.925
1559,Léo Gamalho,53865,Coritiba,ATA,6.937499999999999,2.9333333333333336,Santos,mandante,4.875,5.90625
1560,Patrick,83433,São Paulo,MEI,7.257142857142857,3.142857142857143,Flamengo,mandante,4.4,5.828571428571429
1561,Vitor Mendes,104401,Juventude,ZAG,4.279999999999999,2.6,América-MG,mandante,7.37,5.824999999999999
1562,Hulk,39148,Atlético-MG,ATA,7.444444444444445,5.628571428571427,Athletico-PR,mandante,4.05,5.747222222222222
1563,Gustavo Scarpa,87999,Palmeiras,MEI,7.71111111111111,7.055555555555555,Goiás,mandante,3.75,5.730555555555555
1564,Thalisson Kelven,97448,Juventude,ZAG,3.9800000000000004,0.9857142857142857,América-MG,mandante,7.37,5.675000000000001
1565,Piquerez,102130,Palmeiras,LAT,7.4,3.7400000000000007,Goiás,mandante,3.75,5.575
1566,Yago Pikachu,80196,Fortaleza,MEI,6.985714285714286,2.8000000000000003,Internacional,mandante,4.140000000000001,5.562857142857143
1567,Óscar Ruíz,71691,Juventude,ATA,3.728571428571429,3.3200000000000003,América-MG,mandante,7.37,5.549285714285714
1568,Paulo Miranda,68817,Juventude,ZAG,3.6333333333333333,0.5999999999999999,América-MG,mandante,7.37,5.501666666666667
1569,Jean,89150,Juventude,MEI,3.5,2.0125,América-MG,mandante,7.37,5.4350000000000005
1570,Vanderlan,107236,Palmeiras,LAT,7.1000000000000005,3.75,Goiás,mandante,3.75,5.425000000000001
1571,Alef Manga,101254,Coritiba,ATA,5.855555555555556,2.788888888888889,Santos,mandante,4.875,5.365277777777778
1572,Eduardo Baptista,87211,Juventude,TEC,3.356666666666667,2.978,América-MG,mandante,7.37,5.363333333333333
1573,Marcio Silva,111204,Coritiba,ZAG,5.8,0.0,Santos,mandante,4.875,5.3375
1574,Eduardo,68708,Botafogo,MEI,5.6,1.5,Ceará,mandante,5.055555555555555,5.3277777777777775
1575,Paulo Henrique,93716,Juventude,LAT,3.185714285714286,2.6875,América-MG,mandante,7.37,5.277857142857143
1576,Samuel Xavier,73384,Fluminense,LAT,7.600000000000001,4.022222222222222,Cuiabá,mandante,2.95,5.275
1577,Nacho Fernández,94916,Atlético-MG,MEI,6.4750000000000005,3.3875,Athletico-PR,mandante,4.05,5.2625
1578,Víctor Cuesta,79113,Botafogo,ZAG,5.316666666666666,4.371428571428572,Ceará,mandante,5.055555555555555,5.186111111111111
