,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,1.9166666666666667,0.6666666666666666,1.3636363636363635,0.5454545454545454,1.6401515151515151,0.606060606060606,1.25,0.8181818181818181,1.0340909090909092
1,Flamengo,2.5,0.5,1.0769230769230769,1.0769230769230769,1.7884615384615383,0.7884615384615384,2.0,0.0,0.9999999999999999
2,Internacional,2.25,0.9166666666666666,1.0833333333333333,1.0,1.6666666666666665,0.9583333333333333,1.3333333333333335,0.08333333333333326,0.7083333333333333
3,Fluminense,2.1538461538461537,1.0769230769230769,1.0909090909090908,1.1818181818181819,1.6223776223776223,1.1293706293706294,1.0769230769230769,-0.09090909090909105,0.4930069930069929
4,Santos,1.5,0.8333333333333334,0.75,0.75,1.125,0.7916666666666667,0.6666666666666666,0.0,0.33333333333333326
5,Bragantino,1.5833333333333333,0.9166666666666666,1.0833333333333333,1.5833333333333333,1.3333333333333333,1.25,0.6666666666666666,-0.5,0.08333333333333326
6,Atlético-MG,1.4166666666666667,1.1666666666666667,1.0833333333333333,1.1666666666666667,1.25,1.1666666666666667,0.25,-0.08333333333333348,0.08333333333333326
7,São Paulo,1.6666666666666667,1.25,0.9166666666666666,1.25,1.2916666666666667,1.25,0.41666666666666674,-0.33333333333333337,0.04166666666666674
8,Corinthians,1.0833333333333333,0.25,1.0,1.75,1.0416666666666665,1.0,0.8333333333333333,-0.75,0.04166666666666652
9,Athletico-PR,1.3636363636363635,0.8181818181818182,0.9230769230769231,1.4615384615384615,1.1433566433566433,1.1398601398601398,0.5454545454545453,-0.5384615384615383,0.0034965034965035446
10,Fortaleza,0.6666666666666666,0.5,1.1666666666666667,1.3333333333333333,0.9166666666666667,0.9166666666666666,0.16666666666666663,-0.16666666666666652,1.1102230246251565e-16
11,Ceará,0.9166666666666666,1.0833333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,-0.16666666666666663,0.0,-0.08333333333333337
12,América-MG,1.1666666666666667,0.9166666666666666,0.5,1.0833333333333333,0.8333333333333334,1.0,0.2500000000000001,-0.5833333333333333,-0.16666666666666663
13,Goiás,1.3333333333333333,1.0833333333333333,0.8333333333333334,1.4166666666666667,1.0833333333333333,1.25,0.25,-0.5833333333333334,-0.16666666666666674
14,Cuiabá,0.6666666666666666,0.5833333333333334,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.9583333333333333,0.08333333333333326,-0.6666666666666666,-0.29166666666666663
15,Botafogo,0.8333333333333334,1.0,0.9166666666666666,1.4166666666666667,0.875,1.2083333333333335,-0.16666666666666663,-0.5000000000000001,-0.3333333333333335
16,Atlético-GO,1.0833333333333333,0.9166666666666666,0.75,1.9166666666666667,0.9166666666666666,1.4166666666666667,0.16666666666666663,-1.1666666666666667,-0.5000000000000001
17,Coritiba,1.2307692307692308,0.9230769230769231,0.9090909090909091,2.3636363636363638,1.06993006993007,1.6433566433566433,0.3076923076923077,-1.4545454545454546,-0.5734265734265733
18,Avaí,1.4166666666666667,1.3333333333333333,0.5,1.75,0.9583333333333334,1.5416666666666665,0.08333333333333348,-1.25,-0.5833333333333331
19,Juventude,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666665,-0.6666666666666666,-1.3333333333333335,-0.9999999999999999
