,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
2573,17,101715,Alerrandro,Bragantino,ATA,7.45,18.6,1.12,19.405882352941177,13.333333333333332,26.79419125033915,12.619829223771609,9.718125,7.116053690992987,0.7770130972533895,10.79126213592233,8.0,60.71737165931774,29.222674463127436,44.77442121364637,mandante,4.456249999999999,0.0,0.0,11.15,10.466666666666667,3.2372357723577228,3.3005825242718445,0,1.0
2637,17,101314,Ademir,Atlético-MG,ATA,10.59,0.1,-0.14,11.764705882352944,1.1764705882352942,30.618033205568352,12.619829223771609,6.208125,4.9171646871926775,0.2661745555431877,10.79126213592233,11.0,43.87219932024674,39.789341855107494,44.77442121364637,visitante,0.0,3.45,0.0,2.1,0.7000000000000001,3.2372357723577228,3.3005825242718445,0,1.0
1710,17,68808,Nino Paraíba,Ceará,LAT,5.56,2.3,0.44,5.3476470588235285,1.96078431372549,31.349789672722512,13.488713175819859,2.083125,4.7146538018748965,0.347540206738973,10.79126213592233,6.0,59.07402764759385,29.222674463127436,44.77442121364637,mandante,3.81875,0.0,0.0,1.925,3.5,3.2372357723577228,3.3005825242718445,0,1.0
1709,17,73384,Samuel Xavier,Fluminense,LAT,8.420000000000002,2.6,0.04,9.99764705882353,2.9411764705882355,36.169196145451004,13.518413205519892,5.177058823529412,8.156943727413529,0.6526180912155966,10.79126213592233,11.0,43.87219932024674,39.86107298065612,44.77442121364637,visitante,0.0,2.607142857142857,0.0,7.925,5.3,3.2372357723577228,3.3005825242718445,0,1.0
1706,17,103347,Matheus Alexandre,Coritiba,LAT,7.88,3.2,0.55,0.0,0.0,45.5933987380156,13.256811794577706,0.0,5.87788939601572,0.4778216173731194,10.79126213592233,2.0,43.87219932024674,22.006354043852927,44.77442121364637,visitante,0.0,2.4725,0.0,1.3999999999999997,3.2,3.2372357723577228,3.3005825242718445,0,1.0
1702,17,88423,Aderlan,Bragantino,LAT,9.79,4.0,-1.46,5.882352941176472,0.0,33.177206790023234,13.642211611261706,2.08625,5.3396680576431885,0.3804251799121755,10.79126213592233,8.0,60.71737165931774,29.222674463127436,44.77442121364637,mandante,4.314583333333333,0.0,0.0,7.75,3.55,3.2372357723577228,3.3005825242718445,0,1.0
1699,17,72079,Bruno Cortez,Avaí,LAT,5.96,4.5,0.96,0.0,0.0,34.587252605246164,13.430708414157438,2.2011764705882357,4.911135189901918,0.32794738860695605,10.79126213592233,5.0,43.87219932024674,18.244392054347504,44.77442121364637,visitante,0.0,2.7776785714285714,0.0,2.55,1.9666666666666663,3.2372357723577228,3.3005825242718445,0,1.0
1697,17,38877,Mariano,Atlético-MG,LAT,8.389999999999999,5.1,0.22,5.882352941176472,0.0,41.264725740463426,13.756449618910699,0.0,5.3710568121643085,0.4258525933410471,10.79126213592233,11.0,43.87219932024674,39.789341855107494,44.77442121364637,visitante,0.0,4.939285714285713,0.0,4.75,6.066666666666666,3.2372357723577228,3.3005825242718445,0,1.0
1696,17,96725,Saravia,Botafogo,LAT,9.43,5.3,-0.58,5.882352941176472,0.0,45.173275762195864,13.132481054881856,2.691764705882353,9.259018101315275,0.5810525728923821,10.79126213592233,4.0,43.87219932024674,16.019782136837105,44.77442121364637,visitante,0.0,4.78125,0.0,5.933333333333334,8.149999999999999,3.2372357723577228,3.3005825242718445,0,1.0
1683,17,100848,Luan Cândido,Bragantino,LAT,10.93,11.0,-0.23,21.363529411764702,11.617647058823529,32.941182295584674,13.452458290578596,15.058125000000004,9.67026498628294,0.6676512945067108,10.79126213592233,8.0,60.71737165931774,29.222674463127436,44.77442121364637,mandante,5.68125,0.0,0.0,8.333333333333334,10.2,3.2372357723577228,3.3005825242718445,0,1.0
