,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,2.2857142857142856,0.5714285714285714,1.8,0.4,2.0428571428571427,0.4857142857142857,1.7142857142857142,1.4,1.557142857142857
1,Corinthians,1.3333333333333333,0.3333333333333333,1.1428571428571428,1.1428571428571428,1.2380952380952381,0.738095238095238,1.0,0.0,0.5000000000000001
2,Santos,1.5714285714285714,0.6666666666666666,1.0,1.0,1.2857142857142856,0.8333333333333333,0.9047619047619048,0.0,0.45238095238095233
3,Internacional,1.6666666666666667,1.3333333333333333,1.1428571428571428,0.8571428571428571,1.4047619047619047,1.0952380952380951,0.3333333333333335,0.2857142857142857,0.30952380952380953
4,São Paulo,2.0,1.0,0.8571428571428571,1.2857142857142858,1.4285714285714286,1.1428571428571428,1.0,-0.4285714285714287,0.2857142857142858
5,Atlético-MG,1.5714285714285714,0.8571428571428571,1.1666666666666667,1.3333333333333333,1.369047619047619,1.0952380952380951,0.7142857142857143,-0.16666666666666652,0.27380952380952395
6,Bragantino,1.5714285714285714,1.0,0.8,1.1666666666666667,1.1857142857142857,1.0833333333333335,0.5714285714285714,-0.3666666666666667,0.10238095238095224
7,Fluminense,1.4285714285714286,1.2857142857142858,0.6666666666666666,0.6666666666666666,1.0476190476190477,0.9761904761904763,0.1428571428571428,0.0,0.0714285714285714
8,Flamengo,1.4,0.8,0.8571428571428571,1.5714285714285714,1.1285714285714286,1.1857142857142857,0.5999999999999999,-0.7142857142857143,-0.05714285714285716
9,Athletico-PR,1.0,0.8333333333333334,0.8571428571428571,1.1428571428571428,0.9285714285714286,0.9880952380952381,0.16666666666666663,-0.2857142857142857,-0.059523809523809534
10,Ceará,0.8,1.4,1.0,0.75,0.9,1.075,-0.5999999999999999,0.25,-0.17499999999999993
11,América-MG,1.3333333333333333,0.8333333333333334,0.42857142857142855,1.2857142857142858,0.8809523809523809,1.0595238095238095,0.4999999999999999,-0.8571428571428572,-0.1785714285714286
12,Coritiba,1.2857142857142858,0.8571428571428571,1.1666666666666667,2.0,1.2261904761904763,1.4285714285714286,0.4285714285714287,-0.8333333333333333,-0.20238095238095233
13,Atlético-GO,1.2857142857142858,0.7142857142857143,0.8333333333333334,1.8333333333333333,1.0595238095238095,1.2738095238095237,0.5714285714285715,-0.9999999999999999,-0.2142857142857142
14,Botafogo,1.1666666666666667,1.3333333333333333,1.1428571428571428,1.4285714285714286,1.1547619047619047,1.380952380952381,-0.16666666666666652,-0.2857142857142858,-0.22619047619047628
15,Avaí,1.8333333333333333,1.3333333333333333,0.5714285714285714,1.5714285714285714,1.2023809523809523,1.4523809523809523,0.5,-1.0,-0.25
16,Goiás,1.1666666666666667,1.1666666666666667,0.8571428571428571,1.4285714285714286,1.0119047619047619,1.2976190476190477,0.0,-0.5714285714285715,-0.2857142857142858
17,Cuiabá,0.5714285714285714,0.5714285714285714,0.8333333333333334,1.6666666666666667,0.7023809523809523,1.119047619047619,0.0,-0.8333333333333334,-0.41666666666666674
18,Fortaleza,0.5,0.75,1.2,1.8,0.85,1.275,-0.25,-0.6000000000000001,-0.42499999999999993
19,Juventude,0.5714285714285714,1.5714285714285714,1.0,2.0,0.7857142857142857,1.7857142857142856,-1.0,-1.0,-0.9999999999999999
