,atleta_id,apelido,ranking
0,87999,Gustavo Scarpa,1
1,94509,Raphael Veiga,2
2,71684,Gustavo Gómez,3
3,87863,Arrascaeta,4
4,95799,Artur,5
5,85931,Hyoran,6
6,102130,Piquerez,7
7,83257,Gabriel,8
8,91607,Rony,9
9,79631,Cano,10
10,87228,Guilherme Arana,11
11,110506,Abel Ferreira,12
12,89840,Calleri,13
13,71631,Weverton,14
14,100848,Luan Cândido,15
15,63013,Marcos Rocha,16
16,80196,Yago Pikachu,17
17,97653,Murilo,18
18,88312,Junior Alonso,19
19,97867,Léo Ortiz,20
