,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,5.11,5.5575
1,Abner Vinícius,104513,Athletico-PR,LAT,3.975,2.1999999999999997
2,Ademir,101314,Atlético-MG,ATA,0.75,1.0999999999999999
3,Aderlan,88423,Bragantino,LAT,4.95,2.2
4,Adrián Martínez,104778,Coritiba,ATA,6.0,1.4000000000000001
5,Adson,111682,Corinthians,MEI,3.875,1.5333333333333334
6,Airton,106107,Atlético-GO,ATA,2.4,2.2249999999999996
7,Alan Empereur,88033,Cuiabá,ZAG,2.3,-1.9999999999999998
8,Alan Kardec,50347,Atlético-MG,ATA,0.7,7.7
9,Alef Manga,101254,Coritiba,ATA,6.233333333333334,4.7
10,Alemão,98219,Internacional,ATA,4.95,5.5
11,Alerrandro,101715,Bragantino,ATA,8.333333333333334,13.9
12,Alesson,97321,Cuiabá,ATA,4.3,-0.06666666666666665
13,Alex Muralha,79066,Coritiba,GOL,5.0,1.5
14,Alexandre Jesus,107044,Fluminense,ATA,3.4,-0.1
15,Allan,96652,Atlético-MG,MEI,4.033333333333333,1.9249999999999998
16,Alê,86388,América-MG,MEI,3.7,1.8499999999999999
17,Andreas Pereira,89274,Flamengo,MEI,0.8,0.0
18,André,68690,Cuiabá,ATA,0.65,0.45
19,André,107498,Fluminense,MEI,4.1000000000000005,3.65
20,André Anderson,106803,São Paulo,MEI,0.9,0.0
21,André Luís,92146,Cuiabá,ATA,4.6,1.8999999999999997
22,Andrés Hurtado,110715,Bragantino,LAT,4.800000000000001,0.24999999999999997
23,Antonio Mohamed,71071,Atlético-MG,TEC,5.455,4.993333333333333
24,António Oliveira,111578,Cuiabá,TEC,4.973333333333333,2.025
25,Arias,99815,Fluminense,MEI,9.1,4.7
26,Arrascaeta,87863,Flamengo,MEI,7.033333333333334,5.35
27,Arthur Chaves,111412,Avaí,ZAG,3.1999999999999997,0.5
28,Arthur Henrique,86629,Atlético-GO,LAT,0.65,0.45
29,Artur,95799,Bragantino,ATA,6.125,4.433333333333333
