,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,38750,Flamengo,LAT,5.7,0.0
1,0,52827,Flamengo,ZAG,4.0,0.0
2,0,62969,Fluminense,ATA,0.0,0.0
3,0,83528,Flamengo,ZAG,7.7,0.0
4,0,86759,Santos,MEI,0.5,2.2
5,0,87747,Fluminense,MEI,4.2,6.6
6,0,89668,Fluminense,LAT,0.9,5.35
7,0,103088,Ceará,ZAG,-0.1,0.0
8,0,105336,Ceará,MEI,1.7,0.8
9,0,105547,Cuiabá,MEI,2.2,0.0
10,0,108274,Ceará,ZAG,-0.2,0.0
11,Abel Ferreira,110506,Palmeiras,TEC,8.342500000000001,4.16
12,Abner Vinícius,104513,Athletico-PR,LAT,2.75,5.050000000000001
13,Ademir,101314,Atlético-MG,ATA,2.75,2.9
14,Aderlan,88423,Bragantino,LAT,-0.7999999999999999,4.666666666666667
15,Adryelson,91664,Botafogo,ZAG,1.0,2.9000000000000004
16,Adson,111682,Corinthians,MEI,2.2,0.0
17,Airton,106107,Atlético-GO,ATA,1.35,3.6999999999999997
18,Alan Empereur,88033,Cuiabá,ZAG,2.6,2.05
19,Alan Kardec,50347,Atlético-MG,ATA,-0.05,0.7666666666666666
20,Alan Patrick,68685,Internacional,MEI,9.033333333333333,2.4
21,Alef Manga,101254,Coritiba,ATA,7.55,2.45
22,Alemão,98219,Internacional,ATA,2.95,2.95
23,Alesson,97321,Cuiabá,ATA,-0.4,0.0
24,Alex,101600,Santos,ZAG,2.2,1.8
25,Alex Santana,85465,Athletico-PR,MEI,8.3,0.0
26,Alisson,81845,São Paulo,MEI,0.0,6.8
27,Allan,96652,Atlético-MG,MEI,1.0333333333333334,0.525
28,Aloísio,73850,América-MG,ATA,2.475,7.2
29,Alê,86388,América-MG,MEI,8.1,2.0
30,André,107498,Fluminense,MEI,2.6,2.15
31,André Luís,92146,Cuiabá,ATA,5.35,4.025
32,Andrés,110517,São Paulo,MEI,2.4,0.0
33,António Oliveira,111578,Cuiabá,TEC,4.35,3.4000000000000004
34,Arias,99815,Fluminense,MEI,2.5,7.6499999999999995
35,Arrascaeta,87863,Flamengo,MEI,9.2,0.0
36,Arthur,115562,América-MG,LAT,1.8000000000000003,-0.6
37,Arthur Henrique,86629,Atlético-GO,LAT,3.033333333333333,0.30000000000000004
38,Arthur Sousa,120856,Corinthians,ATA,1.2,0.0
39,Artur,95799,Bragantino,ATA,4.4,4.6
40,Atuesta,96754,Palmeiras,MEI,1.3333333333333333,0.9
41,Auremir,77570,Goiás,MEI,2.1,3.0
42,Auro,88540,Santos,LAT,0.25,-0.1
43,Ayrton Lucas,88393,Flamengo,LAT,7.733333333333333,2.35
44,Balbuena,87887,Corinthians,ZAG,5.1000000000000005,3.75
45,Baralhas,99440,Atlético-GO,MEI,8.133333333333335,7.033333333333334
46,Bento,105208,Athletico-PR,GOL,4.0,-1.0
47,Benítez,93550,América-MG,MEI,2.6500000000000004,-0.5
48,Bernardo,112368,Coritiba,MEI,2.2,3.8
49,Biel,111491,Coritiba,MEI,-0.3,3.4
50,Bissoli,100762,Avaí,ATA,3.6999999999999997,2.0
51,Boschilia,86841,Coritiba,MEI,1.6,3.6333333333333333
52,Braian Romero,101997,Internacional,ATA,3.65,2.6
53,Breno Lopes,93988,Palmeiras,ATA,2.5333333333333337,-0.3
54,Bressan,72491,Avaí,ZAG,-0.5499999999999999,0.0
55,Bruninho,113558,Bragantino,ATA,0.0,0.0
56,Bruno Cortez,72079,Avaí,LAT,-0.6,3.4
57,Bruno Gomes,106202,Coritiba,MEI,12.7,4.9
58,Bruno Méndez,103700,Corinthians,ZAG,3.4,6.6
59,Bruno Nazário,81776,Juventude,MEI,0.6000000000000001,6.2
60,Bruno Pacheco,90061,Ceará,LAT,1.4,4.166666666666667
61,Bruno Silva,68698,Avaí,MEI,3.6999999999999997,2.8000000000000003
62,Bruno Tabata,107174,Palmeiras,MEI,2.15,0.0
63,Bryan Angulo,89435,Santos,ATA,-0.1,0.0
64,Brítez,101995,Fortaleza,LAT,2.4499999999999997,4.6499999999999995
65,Bustos,96678,Internacional,LAT,5.800000000000001,3.4
66,Caetano,103575,Goiás,ZAG,2.3,2.15
67,Caio,101601,Goiás,MEI,0.6,2.4000000000000004
68,Caio Alexandre,106323,Fortaleza,MEI,4.4,2.75
69,Caio Paulista,102318,Fluminense,ATA,1.5,0.9
70,Calebe,109461,Atlético-MG,MEI,0.0,-0.2
71,Calegari,104276,Fluminense,LAT,0.2,5.75
72,Calleri,89840,São Paulo,ATA,8.1,6.2
73,Camacho,68770,Santos,MEI,1.2,4.766666666666667
74,Cano,79631,Fluminense,ATA,4.2,10.85
75,Canobbio,102928,Athletico-PR,ATA,0.725,0.7
76,Capixaba,94894,Juventude,ATA,5.133333333333333,3.433333333333333
