,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,2.2857142857142856,0.5714285714285714,1.75,0.25,2.017857142857143,0.4107142857142857,1.7142857142857142,1.5,1.6071428571428572
1,Corinthians,1.4,0.4,1.1428571428571428,1.1428571428571428,1.2714285714285714,0.7714285714285714,0.9999999999999999,0.0,0.5
2,São Paulo,2.2,0.8,0.8571428571428571,1.2857142857142858,1.5285714285714287,1.042857142857143,1.4000000000000001,-0.4285714285714287,0.48571428571428577
3,Internacional,1.6,1.0,1.1428571428571428,0.8571428571428571,1.3714285714285714,0.9285714285714286,0.6000000000000001,0.2857142857142857,0.44285714285714284
4,Santos,1.5,0.6666666666666666,1.0,1.0,1.25,0.8333333333333333,0.8333333333333334,0.0,0.41666666666666674
5,Bragantino,1.5714285714285714,1.0,0.8,1.0,1.1857142857142857,1.0,0.5714285714285714,-0.19999999999999996,0.18571428571428572
6,Atlético-MG,1.5,1.0,1.1666666666666667,1.3333333333333333,1.3333333333333335,1.1666666666666665,0.5,-0.16666666666666652,0.16666666666666696
7,Flamengo,1.4,0.8,1.0,1.5,1.2,1.15,0.5999999999999999,-0.5,0.050000000000000044
8,Fluminense,1.3333333333333333,1.5,0.6666666666666666,0.6666666666666666,1.0,1.0833333333333333,-0.16666666666666674,0.0,-0.08333333333333326
9,Coritiba,1.5,0.8333333333333334,1.1666666666666667,2.0,1.3333333333333335,1.4166666666666667,0.6666666666666666,-0.8333333333333333,-0.08333333333333326
10,Ceará,0.8,1.4,1.1428571428571428,0.8571428571428571,0.9714285714285714,1.1285714285714286,-0.5999999999999999,0.2857142857142857,-0.15714285714285714
11,Athletico-PR,1.0,0.8333333333333334,0.8333333333333334,1.3333333333333333,0.9166666666666667,1.0833333333333333,0.16666666666666663,-0.4999999999999999,-0.16666666666666652
12,Avaí,1.8333333333333333,1.3333333333333333,0.6666666666666666,1.5,1.25,1.4166666666666665,0.5,-0.8333333333333334,-0.16666666666666652
13,América-MG,1.3333333333333333,0.8333333333333334,0.5,1.3333333333333333,0.9166666666666666,1.0833333333333333,0.4999999999999999,-0.8333333333333333,-0.16666666666666663
14,Goiás,1.1666666666666667,1.1666666666666667,1.0,1.5,1.0833333333333335,1.3333333333333335,0.0,-0.5,-0.25
15,Atlético-GO,1.0,0.6666666666666666,0.8333333333333334,1.8333333333333333,0.9166666666666667,1.25,0.33333333333333337,-0.9999999999999999,-0.33333333333333326
16,Botafogo,1.1666666666666667,1.3333333333333333,0.8333333333333334,1.3333333333333333,1.0,1.3333333333333333,-0.16666666666666652,-0.4999999999999999,-0.33333333333333326
17,Cuiabá,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.6666666666666667,0.75,1.1666666666666667,0.0,-0.8333333333333334,-0.41666666666666674
18,Fortaleza,0.42857142857142855,0.8571428571428571,1.2,1.8,0.8142857142857143,1.3285714285714285,-0.42857142857142855,-0.6000000000000001,-0.5142857142857142
19,Juventude,0.5714285714285714,1.5714285714285714,1.0,1.8,0.7857142857142857,1.6857142857142857,-1.0,-0.8,-0.9
