,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
37,"{'CA': 1, 'DS': 1, 'FC': 1, 'FD': 1, 'FF': 4, 'FS': 3, 'I': 2, 'PI': 10}",79188,5,356,5,7,2.7,4.28,0.41,1.15,4,1.99,silvio-romero,Silvio Romero,S. Romero,Silvio Ezequiel Romero,https://s.glbimg.com/es/sde/f/2022/02/25/ee2dcd6bf6249a62f5e1264349344cee_FORMATO.png,Provável
38,"{'DE': 18, 'GS': 4, 'SG': 2}",85425,5,277,1,7,1.0,14.01,-0.35,4.8,5,2.65,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Provável
39,"{'CA': 1, 'DE': 17, 'GS': 4, 'SG': 2}",96468,5,285,1,7,4.0,7.56,-0.22,4.4,5,2.66,daniel,Daniel,Daniel,Daniel de Sousa Brito,https://s.glbimg.com/es/sde/f/2022/04/02/9ce578918b5a7d98112629368b0a657d_FORMATO.png,Provável
40,"{'DS': 6, 'FS': 4, 'PI': 3}",85315,5,264,4,6,3.8,6.41,-0.06,4.45,2,2.83,cantillo,Cantillo,Cantillo,Víctor Danilo Cantillo Jiménez,https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png,Nulo
41,"{'CA': 1, 'FC': 4, 'FS': 2, 'FT': 1, 'PI': 10}",90309,5,285,5,7,2.2,5.04,0.28,0.27,3,1.96,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,Provável
42,"{'CA': 1, 'DS': 13, 'FC': 8, 'FD': 3, 'FF': 2, 'FS': 7, 'I': 1, 'PI': 59, 'SG': 1}",60969,5,327,2,7,2.4,7.07,-0.6,3.98,5,1.95,patric,Patric,Patric,Patric Cabral Lalau,https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png,Provável
43,"{'DS': 6, 'FC': 1, 'FD': 4, 'FF': 2, 'FS': 2, 'G': 1, 'I': 3, 'PI': 12}",90285,5,262,5,7,9.6,16.69,-1.28,10.4,2,7.25,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,Provável
44,{},69012,5,262,1,5,0.0,11.0,0.0,0.0,0,11.28,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Contundido
45,"{'DS': 2, 'FC': 2, 'FD': 2, 'FF': 3, 'FS': 6, 'FT': 1, 'G': 2, 'I': 2, 'PI': 32}",68920,5,275,5,7,10.4,12.59,0.69,6.3,4,6.86,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,Provável
46,"{'DS': 3, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1, 'G': 1, 'PI': 20}",38398,5,264,4,7,11.1,7.97,2.61,2.95,4,6.56,renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2021/08/06/35684e60fd3427c98c6ffec1cb51d7d5_FORMATO.png,Provável
47,"{'DS': 2, 'FC': 3, 'I': 2, 'PI': 5}",42116,5,266,5,7,0.0,3.33,-0.17,0.16,5,0.64,willian,Willian,Willian,Willian Gomes de Siqueira,https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png,Provável
48,"{'DS': 7, 'FC': 3, 'FD': 1, 'FF': 2, 'PI': 35, 'SG': 1}",71602,5,327,2,7,1.0,3.6,-0.81,2.36,5,0.86,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,Provável
49,"{'DS': 3, 'FC': 5, 'FD': 2, 'FF': 4, 'FS': 3, 'FT': 1, 'G': 1, 'PI': 30, 'PP': 1}",102878,5,293,4,7,-2.1,7.31,-0.85,2.64,5,0.27,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
50,"{'A': 1, 'CA': 3, 'DS': 4, 'FC': 6, 'FD': 1, 'FF': 3, 'FS': 5, 'PC': 1, 'PI': 26, 'SG': 2}",87228,5,282,2,7,0.0,13.16,0.0,4.37,4,5.39,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png,Provável
51,"{'CA': 1, 'DS': 3, 'FC': 5, 'FD': 1, 'FF': 2, 'FS': 4, 'PI': 13}",99815,5,266,4,6,0.0,5.55,0.0,1.53,3,2.33,arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,Nulo
52,"{'A': 2, 'CA': 1, 'DS': 6, 'FC': 2, 'FD': 2, 'FF': 1, 'FS': 8, 'I': 2, 'PI': 23}",42135,5,264,4,7,1.7,15.57,-0.35,4.06,5,3.34,willian,Willian,Willian,Willian Borges da Silva,https://s.glbimg.com/es/sde/f/2021/09/09/58cf865acea9ec10e49e06337c7e7d4d_FORMATO.png,Provável
53,"{'CA': 1, 'DS': 3, 'FC': 3, 'FF': 2, 'FS': 6, 'FT': 1, 'G': 2, 'I': 1, 'PI': 31, 'PP': 1}",80196,5,356,4,7,9.6,10.28,1.97,6.03,3,6.15,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_FORMATO.png,Provável
54,"{'DS': 1, 'FC': 2, 'FS': 1, 'G': 1, 'PI': 3}",69034,5,264,4,5,0.0,10.81,0.0,2.93,3,5.92,paulinho,Paulinho,Paulinho,José Paulo Bezerra Maciel Júnior,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,Contundido
55,"{'FF': 1, 'FS': 1, 'PI': 6}",101708,5,277,2,2,0.0,5.12,0.0,0.7,1,0.89,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Dúvida
56,"{'CA': 1, 'FC': 2, 'FD': 1, 'FS': 3, 'PI': 6}",62114,5,285,4,5,0.0,4.39,0.0,0.25,2,1.02,taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Contundido
57,"{'A': 1, 'DS': 7, 'FC': 3, 'FD': 2, 'FF': 4, 'FS': 3, 'G': 1, 'PI': 16}",100079,5,282,4,7,3.7,14.66,0.13,6.5,4,4.01,zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png,Provável
58,"{'A': 1, 'DS': 8, 'FC': 9, 'FF': 4, 'FS': 6, 'PI': 21}",109282,5,266,5,7,0.9,5.66,-0.65,3.2,5,1.13,luiz-henrique,Luiz Henrique,L. Henrique,Luiz Henrique André Rosa da Silva,https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png,Provável
59,"{'DS': 4, 'FS': 2, 'PI': 6}",73384,5,266,2,7,2.7,5.77,0.14,2.6,2,2.3,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Provável
60,{},38394,5,293,3,5,0.0,8.0,0.0,0.0,0,8.2,thiago-heleno,Thiago Heleno,T. Heleno,Thiago Heleno Henrique Ferreira,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png,Contundido
61,"{'CV': 1, 'DS': 2, 'FC': 1, 'FD': 1, 'FF': 2, 'FS': 5, 'FT': 1, 'I': 1, 'PI': 24}",71162,5,354,4,7,1.8,4.0,0.16,1.63,3,1.51,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
62,{},71937,5,327,4,6,0.0,5.0,0.0,0.0,0,5.12,juninho-valoura,Juninho Valoura,J. Valoura,Paulo Roberto Valoura Júnior,https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png,Nulo
63,"{'CA': 1, 'DS': 8, 'FC': 2, 'FS': 4, 'PI': 31, 'SG': 2}",104276,5,266,2,6,0.0,9.74,0.0,4.22,4,3.23,calegari,Calegari,Calegari,Lucas Felipe Calegari,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Nulo
64,{},42500,5,264,2,5,0.0,12.0,0.0,0.0,0,12.31,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2022/04/27/95fc5f697734bd603edc509a2d4bba7c_FORMATO.png,Contundido
65,"{'CA': 2, 'DS': 3, 'FC': 11, 'FD': 5, 'FF': 6, 'FS': 14, 'G': 3, 'I': 2, 'PI': 13}",109497,5,277,5,7,8.3,12.33,0.56,7.72,5,5.03,marcos-leonardo,Marcos Leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Provável
66,{},85300,5,327,5,5,0.0,3.0,0.0,0.0,0,3.07,berrio,Berrío ,Berrío ,Orlando Enrique Berrío Meléndez,https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_FORMATO.png,Contundido
67,"{'DS': 2, 'FS': 2, 'PI': 6}",95799,5,280,5,7,2.8,5.76,-1.24,2.8,1,2.31,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Provável
68,"{'DS': 2, 'FC': 2, 'FD': 1, 'I': 1, 'PI': 5}",68773,5,327,5,7,2.6,2.79,0.15,1.2,2,1.76,henrique-almeida,Henrique Almeida,H. Almeida,Henrique Almeida Caixeta Nascentes,https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png,Provável
69,"{'A': 1, 'DS': 5, 'FC': 1, 'FD': 1, 'G': 1, 'I': 1, 'PI': 9, 'SG': 1}",71680,5,327,2,6,14.5,6.85,2.55,7.97,3,7.79,raul-caceres,Raúl Cáceres,R. Cáceres,Raúl Alejandro Cáceres Bogado,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,Nulo
70,"{'DS': 6, 'FF': 1, 'FT': 1, 'PI': 14}",78478,5,262,4,7,4.8,5.6,0.62,2.4,4,3.15,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png,Provável
71,"{'A': 1, 'CA': 2, 'DS': 4, 'FC': 2, 'FF': 2, 'FS': 6, 'PI': 12}",68952,5,262,5,6,0.0,7.31,0.0,5.8,2,3.59,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Nulo
72,"{'DS': 5, 'FC': 2, 'FF': 2, 'FS': 2, 'PI': 6}",38750,5,262,2,5,1.0,6.79,-1.28,3.7,2,1.6,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png,Contundido
73,"{'CA': 1, 'DS': 1, 'FC': 4, 'FD': 4, 'FF': 4, 'FS': 8, 'G': 1, 'I': 1, 'PI': 27}",90031,5,354,5,7,1.4,10.14,-0.26,4.05,4,2.25,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Provável
74,{},80079,5,327,1,6,0.0,2.0,0.0,0.0,0,2.04,airton,Airton,Airton,Airton Moraes Michellon,https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png,Nulo
75,"{'CA': 1, 'DS': 3, 'FC': 2, 'FS': 6, 'PI': 30}",68808,5,354,2,7,0.0,4.69,-0.16,0.5,4,0.81,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Provável
76,"{'CV': 1, 'FC': 3, 'PI': 3}",86864,5,327,2,6,0.0,3.17,0.0,-4.2,1,1.8,marlon,Marlon ,Marlon ,Marlon Matheus Lopes do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/d945a3ac1fe38c28ea612a9d62b68a37_FORMATO.png,Nulo
77,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 5, 'FD': 1, 'FS': 5, 'I': 1, 'PI': 28, 'PS': 1}",82381,5,327,4,7,1.7,5.88,0.19,2.06,5,1.64,juninho,Juninho,Juninho,Adilson dos Anjos Oliveira,https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png,Provável
78,{},90444,5,285,2,6,0.0,7.0,0.0,0.0,0,7.17,moises,Moisés,Moisés,Moisés Roberto Barbosa,https://s.glbimg.com/es/sde/f/2022/04/02/bc9c2d703de12aa0ab9a2ebf1a477872_FORMATO.png,Nulo
79,"{'CA': 1, 'DS': 3, 'FC': 1, 'FF': 2, 'FS': 3, 'I': 1, 'PI': 11}",86485,5,282,5,6,-0.8,7.02,-2.23,2.1,2,0.88,keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png,Nulo
80,"{'CA': 2, 'DS': 4, 'FC': 1, 'FD': 1, 'FF': 4, 'FS': 3, 'G': 2, 'I': 2, 'PI': 21, 'SG': 1}",71684,5,275,3,7,-0.8,14.36,-2.81,6.78,4,1.79,gustavo-gomez,Gustavo Gómez,G. Gómez,Gustavo Raúl Gómez Portillo,https://s.glbimg.com/es/sde/f/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,Provável
81,"{'CA': 1, 'DS': 5, 'FC': 4, 'FF': 3, 'FS': 4, 'I': 1, 'PI': 5}",90917,5,280,5,5,0.0,5.71,0.0,2.53,3,3.17,carlos-eduardo,Carlos Eduardo,C. Eduardo,Carlos Eduardo Ferreira de Souza,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,Contundido
