,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1575,Kuscevic,98619,Palmeiras,ZAG,5.0,13.2,Corinthians,visitante,1.65,7.425
1576,Kelvin,98251,Atlético-GO,ATA,1.2999999999999998,9.3,Botafogo,visitante,4.2,6.75
1577,Habraão,115270,Fortaleza,ZAG,6.0,9.399999999999999,Ceará,visitante,3.9444444444444446,6.672222222222222
1578,Busanello,97537,Juventude,LAT,1.2,8.6,Cuiabá,visitante,4.688888888888889,6.644444444444444
1579,Fernando Miguel,71571,Fortaleza,GOL,9.0,9.0,Ceará,visitante,3.9444444444444446,6.472222222222222
1580,Zaracho,100079,Atlético-MG,MEI,4.720000000000001,9.4,Coritiba,visitante,2.5454545454545454,5.972727272727273
1581,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,Corinthians,visitante,1.65,5.575
1582,Luan Cândido,100848,Bragantino,LAT,7.111111111111111,7.957142857142857,São Paulo,visitante,3.15,5.553571428571429
1583,Marcos Rocha,63013,Palmeiras,LAT,4.833333333333333,9.22857142857143,Corinthians,visitante,1.65,5.439285714285715
1584,Brítez,101995,Fortaleza,LAT,12.5,6.85,Ceará,visitante,3.9444444444444446,5.397222222222222
1585,Vitor Roque,114802,Athletico-PR,ATA,1.8375000000000001,7.714285714285714,Flamengo,visitante,3.0555555555555554,5.384920634920634
1586,Felipe Alves,72372,Juventude,GOL,6.5,6.0,Cuiabá,visitante,4.688888888888889,5.344444444444445
1587,Alan Kardec,50347,Atlético-MG,ATA,0.35,7.7,Coritiba,visitante,2.5454545454545454,5.122727272727273
1588,Marcos Leonardo,109497,Santos,ATA,7.05,5.557142857142857,América-MG,visitante,4.1,4.828571428571428
1589,Pegorari,82540,Juventude,GOL,2.0,0.0,Cuiabá,visitante,4.688888888888889,4.688888888888889
1590,Felipe Pires,100289,Juventude,ATA,-0.2,0.0,Cuiabá,visitante,4.688888888888889,4.688888888888889
1591,Vitor Leque,108714,Juventude,ATA,1.7,0.0,Cuiabá,visitante,4.688888888888889,4.688888888888889
1592,José López,113103,Palmeiras,ATA,2.1,7.699999999999999,Corinthians,visitante,1.65,4.675
1593,Romarinho,84523,Fortaleza,ATA,0.8166666666666665,5.349999999999999,Ceará,visitante,3.9444444444444446,4.647222222222222
1594,Robson,84817,Fortaleza,ATA,2.7750000000000004,5.242857142857142,Ceará,visitante,3.9444444444444446,4.593650793650793
1595,Alerrandro,101715,Bragantino,ATA,4.971428571428571,5.933333333333334,São Paulo,visitante,3.15,4.541666666666667
1596,Lisca,72588,Santos,TEC,5.08,4.675000000000001,América-MG,visitante,4.1,4.3875
1597,Rwan,115404,Santos,ATA,2.8333333333333335,4.666666666666666,América-MG,visitante,4.1,4.383333333333333
1598,Gustavo Scarpa,87999,Palmeiras,MEI,6.9399999999999995,7.055555555555555,Corinthians,visitante,1.65,4.352777777777778
1599,Pablo,69138,Athletico-PR,ATA,2.314285714285714,5.65,Flamengo,visitante,3.0555555555555554,4.352777777777778
1600,Artur,95799,Bragantino,ATA,6.075,5.5125,São Paulo,visitante,3.15,4.33125
1601,Moraes,95058,Juventude,LAT,7.55,3.96,Cuiabá,visitante,4.688888888888889,4.3244444444444445
1602,Tinga,82628,Fortaleza,LAT,0.1,4.65,Ceará,visitante,3.9444444444444446,4.2972222222222225
1603,Rony,91607,Palmeiras,ATA,4.411111111111111,6.928571428571429,Corinthians,visitante,1.65,4.289285714285715
1604,Gustavo Gómez,71684,Palmeiras,ZAG,7.522222222222222,6.883333333333333,Corinthians,visitante,1.65,4.266666666666667
1605,Wellington Rato,82766,Atlético-GO,MEI,6.181818181818182,4.277777777777778,Botafogo,visitante,4.2,4.238888888888889
1606,Leandro Barcia,91242,Atlético-GO,ATA,0.3,0.0,Botafogo,visitante,4.2,4.2
1607,Ricardinho,111813,Atlético-GO,ATA,0.9500000000000001,0.0,Botafogo,visitante,4.2,4.2
1608,Camutanga,96793,Atlético-GO,ZAG,2.4,0.0,Botafogo,visitante,4.2,4.2
1609,Gabriel Noga,107107,Atlético-GO,ZAG,-0.2,0.0,Botafogo,visitante,4.2,4.2
1610,Rhaldney,101666,Atlético-GO,MEI,1.1,0.0,Botafogo,visitante,4.2,4.2
1611,Lucas Gazal,116589,Atlético-GO,ZAG,-0.5,0.0,Botafogo,visitante,4.2,4.2
1612,Renan,60795,Atlético-GO,GOL,5.5,0.0,Botafogo,visitante,4.2,4.2
1613,Moisés,104666,Fortaleza,ATA,2.4,4.409999999999998,Ceará,visitante,3.9444444444444446,4.1772222222222215
1614,Pedrinho,110995,Athletico-PR,LAT,3.775,5.2,Flamengo,visitante,3.0555555555555554,4.127777777777778
1615,Kaiky,111637,Santos,ZAG,1.0,0.0,América-MG,visitante,4.1,4.1
1616,Weslley Patati,118676,Santos,ATA,1.4,0.0,América-MG,visitante,4.1,4.1
1617,Guilherme Arana,87228,Atlético-MG,LAT,2.9571428571428577,5.628571428571429,Coritiba,visitante,2.5454545454545454,4.087012987012987
1618,Hulk,39148,Atlético-MG,ATA,6.790000000000001,5.628571428571427,Coritiba,visitante,2.5454545454545454,4.0870129870129865
1619,Jorginho,77544,Atlético-GO,MEI,2.744444444444445,3.8375,Botafogo,visitante,4.2,4.01875
1620,Óscar Ruíz,71691,Juventude,ATA,3.6875000000000004,3.3200000000000003,Cuiabá,visitante,4.688888888888889,4.004444444444445
1621,Hércules,116447,Fortaleza,MEI,2.742857142857143,4.033333333333334,Ceará,visitante,3.9444444444444446,3.9888888888888894
1622,Jorge,88065,Palmeiras,LAT,0.7333333333333334,6.325,Corinthians,visitante,1.65,3.9875
1623,Khellven ,105175,Athletico-PR,LAT,3.625,4.9125,Flamengo,visitante,3.0555555555555554,3.9840277777777775
1624,Lucas Barbosa,112886,Santos,MEI,4.416666666666667,3.8400000000000007,América-MG,visitante,4.1,3.97
1625,Igor Torres,110303,Fortaleza,ATA,-0.15,0.0,Ceará,visitante,3.9444444444444446,3.9444444444444446
1626,Marcelo Boeck,37788,Fortaleza,GOL,5.7,0.0,Ceará,visitante,3.9444444444444446,3.9444444444444446
1627,Chico,82407,Juventude,MEI,1.6625,3.166666666666667,Cuiabá,visitante,4.688888888888889,3.927777777777778
1628,Ronaldo,91101,Atlético-GO,GOL,1.9444444444444444,3.6333333333333337,Botafogo,visitante,4.2,3.916666666666667
1629,Abel Ferreira,110506,Palmeiras,TEC,6.52,6.151111111111111,Corinthians,visitante,1.65,3.900555555555555
1630,Umberto Louzer,101077,Juventude,TEC,3.451428571428571,3.073333333333333,Cuiabá,visitante,4.688888888888889,3.881111111111111
1631,Gustavo Garcia,107225,Palmeiras,LAT,2.85,6.1,Corinthians,visitante,1.65,3.875
1632,Luiz Felipe Scolari,43618,Athletico-PR,TEC,5.027142857142857,4.6933333333333325,Flamengo,visitante,3.0555555555555554,3.874444444444444
1633,Fabián Bustos,107645,Santos,TEC,4.8412500000000005,3.6119999999999997,América-MG,visitante,4.1,3.856
1634,Jair,81091,Atlético-MG,MEI,3.5799999999999996,5.157142857142858,Coritiba,visitante,2.5454545454545454,3.8512987012987017
1635,Zé Rafael,82455,Palmeiras,MEI,5.036363636363636,6.025000000000001,Corinthians,visitante,1.65,3.8375000000000004
1636,Eduardo Baptista,87211,Juventude,TEC,3.356666666666667,2.978,Cuiabá,visitante,4.688888888888889,3.833444444444445
1637,Mariano,38877,Atlético-MG,LAT,4.32,5.114285714285714,Coritiba,visitante,2.5454545454545454,3.8298701298701294
1638,Ricardo Bueno,69141,Juventude,ATA,0.9,2.9500000000000006,Cuiabá,visitante,4.688888888888889,3.8194444444444446
1639,Rômulo,105911,Juventude,MEI,-0.4,2.9333333333333336,Cuiabá,visitante,4.688888888888889,3.8111111111111113
1640,Rafael Forster,82764,Juventude,ZAG,2.675,2.9125,Cuiabá,visitante,4.688888888888889,3.800694444444445
1641,Miguel,105612,Bragantino,MEI,3.15,4.45,São Paulo,visitante,3.15,3.8
1642,Marcelo Benevenuto,95638,Fortaleza,ZAG,4.566666666666666,3.63,Ceará,visitante,3.9444444444444446,3.7872222222222223
1643,Manoel,69014,Fluminense,ZAG,4.640000000000001,5.949999999999999,Internacional,visitante,1.6111111111111112,3.780555555555555
1644,Antonio Mohamed,71071,Atlético-MG,TEC,5.7811111111111115,4.9675,Coritiba,visitante,2.5454545454545454,3.756477272727273
1645,Hyoran,85931,Bragantino,MEI,5.98,4.333333333333333,São Paulo,visitante,3.15,3.7416666666666663
