,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,2.0,0.6363636363636364,1.4,0.5,1.7,0.5681818181818181,1.3636363636363638,0.8999999999999999,1.1318181818181818
1,Flamengo,2.5,0.5,1.0909090909090908,1.1818181818181819,1.7954545454545454,0.8409090909090909,2.0,-0.09090909090909105,0.9545454545454545
2,Internacional,2.090909090909091,1.0,1.0909090909090908,1.0909090909090908,1.5909090909090908,1.0454545454545454,1.0909090909090908,0.0,0.5454545454545454
3,Fluminense,2.0,1.0,1.0909090909090908,1.1818181818181819,1.5454545454545454,1.0909090909090908,1.0,-0.09090909090909105,0.4545454545454546
4,Santos,1.5454545454545454,0.9090909090909091,0.8181818181818182,0.8181818181818182,1.1818181818181819,0.8636363636363636,0.6363636363636364,0.0,0.31818181818181823
5,São Paulo,1.8181818181818181,1.2727272727272727,1.0,1.2727272727272727,1.4090909090909092,1.2727272727272727,0.5454545454545454,-0.2727272727272727,0.13636363636363646
6,Bragantino,1.6363636363636365,0.9090909090909091,1.1818181818181819,1.6363636363636365,1.4090909090909092,1.2727272727272727,0.7272727272727274,-0.4545454545454546,0.13636363636363646
7,Atlético-MG,1.5454545454545454,1.1818181818181819,1.0909090909090908,1.1818181818181819,1.3181818181818181,1.1818181818181819,0.36363636363636354,-0.09090909090909105,0.13636363636363624
8,Athletico-PR,1.5,0.8,1.0,1.5833333333333333,1.25,1.1916666666666667,0.7,-0.5833333333333333,0.05833333333333335
9,Corinthians,1.0909090909090908,0.2727272727272727,1.0909090909090908,1.8181818181818181,1.0909090909090908,1.0454545454545454,0.8181818181818181,-0.7272727272727273,0.045454545454545414
10,Fortaleza,0.6363636363636364,0.5454545454545454,1.1818181818181819,1.4545454545454546,0.9090909090909092,1.0,0.09090909090909094,-0.2727272727272727,-0.09090909090909083
11,Ceará,1.0,1.1818181818181819,0.9090909090909091,0.9090909090909091,0.9545454545454546,1.0454545454545454,-0.18181818181818188,0.0,-0.09090909090909083
12,América-MG,1.1818181818181819,0.9090909090909091,0.45454545454545453,1.1818181818181819,0.8181818181818182,1.0454545454545454,0.2727272727272728,-0.7272727272727273,-0.22727272727272718
13,Goiás,1.2727272727272727,1.0909090909090908,0.8181818181818182,1.5454545454545454,1.0454545454545454,1.3181818181818181,0.18181818181818188,-0.7272727272727272,-0.2727272727272727
14,Botafogo,0.9090909090909091,1.0,0.8181818181818182,1.3636363636363635,0.8636363636363636,1.1818181818181817,-0.09090909090909094,-0.5454545454545453,-0.318181818181818
15,Cuiabá,0.7272727272727273,0.6363636363636364,0.6363636363636364,1.3636363636363635,0.6818181818181819,1.0,0.09090909090909094,-0.7272727272727272,-0.3181818181818181
16,Atlético-GO,1.0909090909090908,0.9090909090909091,0.7272727272727273,1.9090909090909092,0.9090909090909091,1.4090909090909092,0.18181818181818177,-1.1818181818181819,-0.5000000000000001
17,Coritiba,1.25,1.0,0.8,2.1,1.025,1.55,0.25,-1.3,-0.5250000000000001
18,Avaí,1.5454545454545454,1.3636363636363635,0.5454545454545454,1.8181818181818181,1.0454545454545454,1.5909090909090908,0.18181818181818188,-1.2727272727272727,-0.5454545454545454
19,Juventude,0.5454545454545454,1.2727272727272727,0.7272727272727273,1.8181818181818181,0.6363636363636364,1.5454545454545454,-0.7272727272727273,-1.0909090909090908,-0.9090909090909091
