,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1250,Mariano,38877,Atlético-MG,LAT,6.1000000000000005,7.85,Fluminense,visitante,6.05,6.949999999999999
1251,Pedro Raul,98225,Goiás,ATA,3.466666666666667,7.325,Fortaleza,visitante,6.375,6.85
1252,Vargas,69102,Atlético-MG,ATA,1.75,7.65,Fluminense,visitante,6.05,6.85
1253,Zaracho,100079,Atlético-MG,MEI,4.566666666666667,7.1000000000000005,Fluminense,visitante,6.05,6.575
1254,Arrascaeta,87863,Flamengo,MEI,10.200000000000001,8.225,Bragantino,visitante,4.675,6.449999999999999
1255,Sidnei,50297,Goiás,ZAG,4.85,0.0,Fortaleza,visitante,6.375,6.375
1256,Luan Dias,107416,Goiás,MEI,-1.7,0.0,Fortaleza,visitante,6.375,6.375
1257,Juan Pablo,114497,Goiás,LAT,5.8,0.0,Fortaleza,visitante,6.375,6.375
1258,Matheus Alves,91712,Goiás,GOL,-1.0,0.0,Fortaleza,visitante,6.375,6.375
1259,Johnny,106002,Internacional,MEI,1.0,8.4,Santos,visitante,4.34,6.37
1260,Matheus Felipe,102310,Athletico-PR,ZAG,2.5250000000000004,7.65,Juventude,visitante,5.0,6.325
1261,Erison,108422,Botafogo,ATA,3.8,9.16,Palmeiras,visitante,3.1,6.13
1262,Guilherme Castilho,101798,Atlético-MG,MEI,0.0,0.0,Fluminense,visitante,6.05,6.05
1263,Keno,86485,Atlético-MG,ATA,2.1333333333333333,0.0,Fluminense,visitante,6.05,6.05
1264,Calebe,109461,Atlético-MG,MEI,0.0,0.0,Fluminense,visitante,6.05,6.05
1265,Réver,52253,Atlético-MG,ZAG,1.3,0.0,Fluminense,visitante,6.05,6.05
1266,Godín,69299,Atlético-MG,ZAG,3.8,0.0,Fluminense,visitante,6.05,6.05
1267,Fábio Gomes,100641,Atlético-MG,ATA,1.0,0.0,Fluminense,visitante,6.05,6.05
1268,Nacho Fernández,94916,Atlético-MG,MEI,8.3,5.266666666666667,Fluminense,visitante,6.05,5.658333333333333
1269,Lucas Piton,105584,Corinthians,LAT,8.499999999999998,7.366666666666667,Cuiabá,visitante,3.925,5.645833333333334
1270,Ademir,101314,Atlético-MG,ATA,4.7,5.233333333333333,Fluminense,visitante,6.05,5.641666666666667
1271,Antonio Mohamed,71071,Atlético-MG,TEC,6.1259999999999994,5.033333333333334,Fluminense,visitante,6.05,5.541666666666667
1272,Willian Arão,78478,Flamengo,MEI,1.2499999999999998,6.4,Bragantino,visitante,4.675,5.5375
1273,Nathan Silva,95794,Atlético-MG,ZAG,5.95,4.933333333333334,Fluminense,visitante,6.05,5.491666666666667
1274,Guilherme Arana,87228,Atlético-MG,LAT,4.433333333333334,4.9,Fluminense,visitante,6.05,5.475
1275,Gomes,107109,Flamengo,MEI,3.85,6.233333333333333,Bragantino,visitante,4.675,5.454166666666667
1276,Everson,72294,Atlético-MG,GOL,3.0,4.833333333333333,Fluminense,visitante,6.05,5.441666666666666
1277,Renê,78445,Internacional,LAT,4.175,6.533333333333334,Santos,visitante,4.34,5.436666666666667
1278,Rodrigo Moledo,63354,Internacional,ZAG,5.25,6.4,Santos,visitante,4.34,5.37
1279,Carlos de Pena,87242,Internacional,ATA,1.475,6.4,Santos,visitante,4.34,5.37
1280,Gustavo Mantuan,110270,Corinthians,MEI,1.4666666666666666,6.68,Cuiabá,visitante,3.925,5.3025
1281,Raul Gustavo,109389,Corinthians,ZAG,3.6999999999999997,6.6,Cuiabá,visitante,3.925,5.262499999999999
1282,Tadeu,82453,Goiás,GOL,4.125,4.1,Fortaleza,visitante,6.375,5.2375
1283,Bruno Henrique,90285,Flamengo,ATA,4.933333333333333,5.599999999999999,Bragantino,visitante,4.675,5.137499999999999
1284,Guga,101319,Atlético-MG,LAT,4.45,4.2,Fluminense,visitante,6.05,5.125
1285,Pablo,69138,Athletico-PR,ATA,3.375,5.199999999999999,Juventude,visitante,5.0,5.1
1286,Junior Alonso,88312,Atlético-MG,ZAG,5.48,4.133333333333333,Fluminense,visitante,6.05,5.091666666666667
1287,Caetano,103575,Goiás,ZAG,2.4666666666666663,3.633333333333333,Fortaleza,visitante,6.375,5.004166666666666
1288,Bryan García,110013,Athletico-PR,MEI,0.9333333333333335,0.0,Juventude,visitante,5.0,5.0
1289,Jair Ventura,92180,Goiás,TEC,3.5675,3.6175,Fortaleza,visitante,6.375,4.99625
1290,Vítor Pereira,77713,Corinthians,TEC,5.055000000000001,5.9399999999999995,Cuiabá,visitante,3.925,4.932499999999999
1291,Hulk,39148,Atlético-MG,ATA,10.48,3.75,Fluminense,visitante,6.05,4.9
1292,Fábio Santos,38229,Corinthians,LAT,2.35,5.6,Cuiabá,visitante,3.925,4.762499999999999
1293,Gil,68923,Corinthians,ZAG,1.9666666666666666,5.566666666666667,Cuiabá,visitante,3.925,4.745833333333334
1294,Luiz Felipe Scolari,43618,Athletico-PR,TEC,4.165,4.4799999999999995,Juventude,visitante,5.0,4.74
1295,Nicolás Hernández,105672,Athletico-PR,ZAG,1.95,4.4,Juventude,visitante,5.0,4.7
1296,Willian,42135,Corinthians,MEI,2.375,5.475,Cuiabá,visitante,3.925,4.699999999999999
1297,Filipe Luís,38750,Flamengo,LAT,2.766666666666667,0.0,Bragantino,visitante,4.675,4.675
1298,Matheus França,115100,Flamengo,MEI,-0.7,0.0,Bragantino,visitante,4.675,4.675
1299,Elvis,73347,Goiás,MEI,6.800000000000001,2.96,Fortaleza,visitante,6.375,4.6675
1300,Vitor Roque,114802,Athletico-PR,ATA,0.7333333333333334,4.266666666666667,Juventude,visitante,5.0,4.633333333333333
1301,Mercado,72951,Internacional,ZAG,2.766666666666667,4.925000000000001,Santos,visitante,4.34,4.6325
1302,Hugo Moura,101594,Athletico-PR,MEI,3.2750000000000004,4.25,Juventude,visitante,5.0,4.625
1303,Vitão,97900,Internacional,ZAG,0.1,4.8999999999999995,Santos,visitante,4.34,4.619999999999999
1304,Rubens,110727,Atlético-MG,MEI,6.575,3.1666666666666665,Fluminense,visitante,6.05,4.608333333333333
