,atleta_id,apelido,ranking
0,98225,Pedro Raul,1
1,100079,Zaracho,2
2,94968,Juninho Capixaba,3
3,109497,Marcos Leonardo,4
4,99815,Arias,5
5,79631,Cano,6
6,71684,Gustavo Gómez,7
7,100848,Luan Cândido,8
8,87887,Balbuena,9
9,85425,João Paulo,10
10,68685,Alan Patrick,11
11,97653,Murilo,12
12,100652,Yuri Alberto,13
13,86970,Eduardo Bauermann,14
14,110506,Abel Ferreira,15
15,77713,Vítor Pereira,16
16,68991,Lucas Sasha,17
17,91607,Rony,18
18,69375,Vidal,19
19,102130,Piquerez,20
