,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1530,Everton,86757,Flamengo,ATA,9.9,2.4,Atlético-GO,mandante,4.133333333333334,7.0166666666666675
1531,Joaquim,109563,Cuiabá,ZAG,10.633333333333333,3.8750000000000004,Fortaleza,mandante,3.1666666666666665,6.8999999999999995
1532,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Atlético-GO,mandante,4.133333333333334,6.866666666666667
1533,Matheuzinho,101727,Flamengo,LAT,9.2,1.2374999999999998,Atlético-GO,mandante,4.133333333333334,6.666666666666666
1534,Heitor,104649,Internacional,LAT,10.05,4.9,Atlético-MG,mandante,2.9375,6.49375
1535,Arrascaeta,87863,Flamengo,MEI,8.799999999999999,6.542857142857144,Atlético-GO,mandante,4.133333333333334,6.466666666666667
1536,Luiz Felipe,79035,Santos,ZAG,9.9,-0.5,Fluminense,mandante,2.6666666666666665,6.283333333333333
1537,Iago Maidana,89226,América-MG,ZAG,6.666666666666667,1.7000000000000002,Avaí,mandante,5.5,6.083333333333334
1538,Paulinho Bóia,100333,América-MG,ATA,6.6000000000000005,2.0999999999999996,Avaí,mandante,5.5,6.050000000000001
1539,Ayrton Lucas,88393,Flamengo,LAT,7.916666666666667,1.975,Atlético-GO,mandante,4.133333333333334,6.025
1540,Everton Ribeiro,51772,Flamengo,MEI,7.6625,2.3400000000000003,Atlético-GO,mandante,4.133333333333334,5.897916666666667
1541,Sávio,95555,Goiás,LAT,7.9,-1.2,Coritiba,mandante,3.75,5.825
1542,Rodinei,73992,Flamengo,LAT,7.499999999999999,-0.4666666666666666,Atlético-GO,mandante,4.133333333333334,5.816666666666666
1543,Lucas Ribeiro,103088,Ceará,ZAG,7.8,2.766666666666666,Palmeiras,mandante,3.775,5.7875
1544,Lima,96340,Ceará,MEI,7.720000000000001,2.242857142857143,Palmeiras,mandante,3.775,5.7475000000000005
1545,Santos,69012,Flamengo,GOL,7.333333333333333,3.1666666666666665,Atlético-GO,mandante,4.133333333333334,5.733333333333333
1546,Nicolas,72524,Goiás,ATA,7.520000000000001,0.2428571428571429,Coritiba,mandante,3.75,5.635000000000001
1547,Cássio,42234,Corinthians,GOL,6.888888888888889,3.3666666666666667,Botafogo,mandante,4.35,5.6194444444444445
1548,Rafael Ramos,93236,Corinthians,LAT,6.775000000000001,1.8199999999999998,Botafogo,mandante,4.35,5.5625
1549,Luan Cândido,100848,Bragantino,LAT,7.249999999999999,7.75,Juventude,mandante,3.8333333333333335,5.541666666666666
1550,Fábio Santos,38229,Corinthians,LAT,6.666666666666667,4.8,Botafogo,mandante,4.35,5.508333333333333
1551,Natan,107110,Bragantino,ZAG,7.042857142857143,1.7999999999999996,Juventude,mandante,3.8333333333333335,5.438095238095238
1552,Robert Renan,117330,Corinthians,ZAG,6.5,-1.5,Botafogo,mandante,4.35,5.425
1553,Gabriel,83257,Flamengo,ATA,6.683333333333334,1.7555555555555553,Atlético-GO,mandante,4.133333333333334,5.408333333333333
1554,Terans,102878,Athletico-PR,MEI,7.85,2.488888888888889,São Paulo,mandante,2.87,5.359999999999999
1555,Adson,111682,Corinthians,MEI,6.3125,2.271428571428572,Botafogo,mandante,4.35,5.33125
1556,Róger Guedes,89898,Corinthians,ATA,6.271428571428572,3.3555555555555556,Botafogo,mandante,4.35,5.310714285714286
1557,Bruno Melo,84339,Corinthians,LAT,6.2,2.5250000000000004,Botafogo,mandante,4.35,5.275
1558,Marinho,68952,Flamengo,ATA,6.366666666666667,1.5428571428571427,Atlético-GO,mandante,4.133333333333334,5.25
1559,Pedro,94583,Flamengo,ATA,6.3428571428571425,4.688888888888889,Atlético-GO,mandante,4.133333333333334,5.238095238095238
