,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,Atlético-GO,1.6258467217346475,1.205760323416006,1.157617357139934,1.6308811913943195,1.3917320394372907,1.4183207574051626,0.4200863983186416,-0.47326383425438556,-0.026588717967871878,1.0,1.0714285714285714,0.8,1.8666666666666667,0.9,1.4690476190476192,-0.0714285714285714,-1.0666666666666667,-0.5690476190476191,0.4917320394372907
1,América-MG,1.672042131413741,1.1234796557646025,1.2567247512694153,1.6487801191384457,1.4643834413415782,1.3861298874515242,0.5485624756491385,-0.3920553678690304,0.07825355389005395,1.3571428571428572,0.7857142857142857,0.6,1.0666666666666667,0.9785714285714286,0.9261904761904762,0.5714285714285715,-0.4666666666666667,0.05238095238095242,0.4858120127701495
2,Juventude,1.4962428499011071,1.081448911517783,0.7013600604118947,1.9238321213499554,1.0988014551565009,1.5026405164338692,0.4147939383833241,-1.2224720609380606,-0.40383906127736835,0.7142857142857143,1.2142857142857142,0.6,2.2,0.6571428571428571,1.7071428571428573,-0.4999999999999999,-1.6,-1.0500000000000003,0.4416585980136437
3,Fortaleza,1.6000694248056582,0.9795008433399186,1.0808366075578868,1.3453518812925451,1.3404530161817725,1.1624263623162319,0.6205685814657396,-0.26451527373465833,0.17802665386554062,0.8571428571428571,0.7857142857142857,1.1333333333333333,1.4666666666666666,0.9952380952380953,1.1261904761904762,0.0714285714285714,-0.33333333333333326,-0.13095238095238093,0.34521492094367723
4,Atlético-MG,1.636429265664484,0.7720249994607662,1.4229596668394326,1.051149862740664,1.5296944662519585,0.911587431100715,0.8644042662037179,0.37180980409876874,0.6181070351512434,1.3333333333333333,1.0666666666666667,1.0714285714285714,1.0714285714285714,1.2023809523809523,1.069047619047619,0.2666666666666666,0.0,0.1333333333333333,0.32731351387100616
5,Cuiabá,1.237168551575874,1.0277232436010135,0.8532994597915048,1.3791497443633924,1.0452340056836893,1.203436493982203,0.20944530797486038,-0.5258502845718876,-0.1582024882985138,0.7857142857142857,0.6428571428571429,0.6666666666666666,1.4,0.7261904761904762,1.0214285714285714,0.1428571428571428,-0.7333333333333333,-0.2952380952380952,0.31904352949321313
6,Ceará,1.174143742702318,1.17846464108669,1.1678007195466882,1.4779159653018616,1.170972231124503,1.3281903031942757,-0.004320898384371885,-0.31011524575517346,-0.15721807206977267,0.9333333333333333,1.2,0.8571428571428571,0.9285714285714286,0.8952380952380952,1.0642857142857143,-0.2666666666666666,-0.07142857142857151,-0.1690476190476191,0.2757341358864078
7,Coritiba,1.2706439801041582,1.1057389841747327,1.2823096316370939,1.8103234719972627,1.276476805870626,1.4580312280859977,0.16490499592942554,-0.5280138403601689,-0.18155442221537177,1.2666666666666666,0.8666666666666667,0.7692307692307693,2.3076923076923075,1.0179487179487179,1.587179487179487,0.3999999999999999,-1.5384615384615383,-0.5692307692307692,0.25852808792190807
8,Santos,1.51409628990628,1.5200081869402988,1.0223680025239255,1.422301010117785,1.2682321462151027,1.471154598529042,-0.005911897034018843,-0.39993300759385964,-0.20292245231393924,1.4285714285714286,0.8571428571428571,0.6666666666666666,0.8666666666666667,1.0476190476190477,0.861904761904762,0.5714285714285715,-0.20000000000000007,0.18571428571428572,0.22061309859605505
9,Botafogo,1.1729379249403928,1.2385694489573822,1.1696809916612685,1.557944427274964,1.1713094583008306,1.3982569381161731,-0.06563152401698935,-0.3882634356136956,-0.22694747981534258,0.8666666666666667,1.0,1.0714285714285714,1.3571428571428572,0.969047619047619,1.1785714285714286,-0.1333333333333333,-0.2857142857142858,-0.20952380952380956,0.2022618392532115
