,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.011691836230274,0.7362871391148347,1.4231424391433436,1.0870456850700563,1.7174171376868088,0.9116664120924455,1.2754046971154391,0.3360967540732873,0.8057507255943633
1,Palmeiras,1.9689710544503225,0.9117882018194179,1.4576481493221554,1.134870004622908,1.7133096018862388,1.023329103221163,1.0571828526309046,0.32277814469924726,0.6899804986650757
2,Atlético-MG,1.6676887966112741,0.8037465749476616,1.3596364396108582,0.998607147498916,1.5136626181110662,0.9011768612232888,0.8639422216636126,0.36102929211194223,0.6124857568877774
3,Internacional,1.6688461404333599,1.0295713587218678,1.3066334964827317,1.1842495277144773,1.4877398184580457,1.1069104432181724,0.6392747817114921,0.12238396876825441,0.38082937523987326
4,Fluminense,1.7147878623511823,1.0143992229882222,0.8889931835908056,1.202808935903843,1.3018905229709938,1.1086040794460326,0.7003886393629601,-0.3138157523130374,0.19328644352496127
5,São Paulo,1.4064409919931309,1.055668346831623,1.215739405116402,1.2685277454422699,1.3110901985547665,1.1620980461369466,0.35077264516150786,-0.052788340325867766,0.14899215241781993
6,Fortaleza,1.5384612802264097,0.9560067713992346,1.0352862419797737,1.3698270644788693,1.2868737611030916,1.162916917939052,0.5824545088271751,-0.33454082249909556,0.12395684316403965
7,Bragantino,1.5434698077073588,0.9327336613144721,1.215158463747165,1.6271169063806992,1.3793141357272618,1.2799252838475856,0.6107361463928866,-0.4119584426335341,0.09938885187967617
8,América-MG,1.5958866732922634,1.0578148749339327,1.1964081651578389,1.676982058354024,1.3961474192250511,1.3673984666439782,0.5380717983583307,-0.48057389319618515,0.028748952581072906
9,Corinthians,1.2668954081451629,1.1039953310203545,0.9924297568759874,1.211347132649958,1.129662582510575,1.1576712318351563,0.16290007712480836,-0.21891737577397063,-0.028008649324581247
10,Atlético-GO,1.4726323308247609,1.21665865798956,1.1155072218498654,1.6157827056750595,1.294069776337313,1.4162206818323098,0.2559736728352009,-0.5002754838251942,-0.12215090549499674
11,Cuiabá,1.229447221712895,1.016410641842077,0.8753592907715314,1.3787529749920455,1.0524032562422132,1.1975818084170613,0.21303657987081803,-0.5033936842205141,-0.1451785521748481
12,Santos,1.5661945375593207,1.5687730204988095,1.0494206735226945,1.3975636669137796,1.3078076055410075,1.4831683437062946,-0.002578482939488813,-0.3481429933910851,-0.17536073816528708
13,Ceará,1.1334573429332166,1.1850522807494932,1.155222035845488,1.4666680564544083,1.1443396893893523,1.3258601686019507,-0.051594937816276554,-0.31144602060892024,-0.1815204792125984
14,Coritiba,1.2482556916803993,1.16088524424817,1.2837206306013456,1.7697147909289135,1.2659881611408723,1.4653000175885418,0.08737044743222921,-0.4859941603275679,-0.19931185644766947
15,Botafogo,1.1809808006210418,1.1837441377937488,1.259246179167694,1.6633273053827544,1.220113489894368,1.4235357215882516,-0.0027633371727069367,-0.4040811262150603,-0.20342223169388363
16,Athletico-PR,1.2940786066751664,1.378251318527973,0.9213915387117206,1.584271831420967,1.1077350726934436,1.48126157497447,-0.08417271185280661,-0.6628802927092463,-0.37352650228102635
17,Juventude,1.4157401293390424,1.090020493013101,0.6894715905335046,1.9135702699594352,1.0526058599362735,1.5017953814862681,0.32571963632594136,-1.2240986794259308,-0.4491895215499946
18,Avaí,1.1855707166443559,1.2395953320025193,0.9268780345012677,1.8332961415286777,1.0562243755728118,1.5364457367655984,-0.054024615358163386,-0.90641810702741,-0.4802213611927866
19,Goiás,1.1322982816064129,1.6246160906310876,0.9441749117837662,1.874985005550285,1.0382365966950895,1.7498005480906862,-0.4923178090246747,-0.9308100937665188,-0.7115639513955967
