,atleta_id,apelido,clube_id,xG,clube
0,89840,Calleri,276,5.611145948732083,São Paulo
1,83257,Gabriel,262,4.951195583993006,Flamengo
2,79631,Cano,266,4.513378122604302,Fluminense
3,108422,Erison,263,4.288705580494562,Botafogo
4,91607,Rony,275,4.278260968454779,Palmeiras
5,109497,Marcos Leonardo,277,4.248927821459427,Santos
6,39148,Hulk,282,4.245289365838662,Atlético-MG
7,100762,Bissoli,314,4.1089217171124925,Avaí
8,90031,Mendoza,354,3.669923158766004,Ceará
9,98225,Pedro Raul,290,3.601304382005565,Goiás
10,87999,Gustavo Scarpa,275,3.473393512673602,Palmeiras
11,68920,Dudu,275,3.4732271032735236,Palmeiras
12,77544,Jorginho,373,3.380536121256401,Atlético-GO
13,80196,Yago Pikachu,356,3.360075750504467,Fortaleza
14,101254,Alef Manga,294,3.35772178794055,Coritiba
15,82766,Wellington Rato,373,3.339693818031531,Atlético-GO
16,104666,Moisés,356,3.2834689789128007,Fortaleza
17,109282,Luiz Henrique,266,3.144443860750402,Fluminense
18,102878,Terans,293,3.109494944243144,Athletico-PR
19,53865,Léo Gamalho,294,2.953652536344879,Coritiba
20,104530,Igor Paixão,294,2.8927614560226154,Coritiba
21,70360,Eduardo Sasha,282,2.856114861241945,Atlético-MG
22,80287,Luciano,276,2.786973764386856,São Paulo
23,87863,Arrascaeta,262,2.772626331815181,Flamengo
24,81161,Léo Baptistão ,277,2.6708283857107826,Santos
25,94509,Raphael Veiga,275,2.6379285787117217,Palmeiras
26,85931,Hyoran,280,2.6151891561386154,Bragantino
27,106822,Rodrigo Nestor,276,2.570855132418977,São Paulo
28,94583,Pedro,262,2.527772251472785,Flamengo
29,63289,Edenílson,285,2.494165591280088,Internacional
30,89898,Róger Guedes,264,2.438518810040664,Corinthians
31,73850,Aloísio,327,2.404739275517374,América-MG
32,61033,Rodriguinho,1371,2.341086533869904,Cuiabá
33,108133,Pitta,286,2.313624507687921,Juventude
34,96340,Lima,354,2.2935768439522954,Ceará
35,94916,Nacho Fernández,282,2.2922471787421,Atlético-MG
36,98289,Churín,373,2.198337865452721,Atlético-GO
37,60825,Felipe Azevedo,327,2.1949936914983663,América-MG
38,69138,Pablo,293,2.149142751881201,Athletico-PR
39,101314,Ademir,282,2.1459897107921364,Atlético-MG
40,98219,Alemão,285,2.0519676760525534,Internacional
41,101715,Alerrandro,280,1.9923793114987984,Bragantino
42,106107,Airton,373,1.9448453056874204,Atlético-GO
43,110727,Rubens,282,1.9262038198894875,Atlético-MG
44,93478,Wanderson,285,1.8988133453282512,Internacional
45,104521,Vinícius Zanocelo,277,1.8737285658208929,Santos
46,87242,Carlos de Pena,285,1.86944248650208,Internacional
47,100103,Pedrinho,327,1.8655753756753868,América-MG
48,114802,Vitor Roque,293,1.8393301958421615,Athletico-PR
49,71684,Gustavo Gómez,275,1.8312989118422354,Palmeiras
50,105171,Fabrício,294,1.8116214743973156,Coritiba
51,38225,Muriqui,314,1.7961576800688432,Avaí
52,51772,Everton Ribeiro,262,1.7615037731258978,Flamengo
53,116447,Hércules,356,1.7397056147267012,Fortaleza
54,82455,Zé Rafael,275,1.7230623814176624,Palmeiras
55,97810,Erick,354,1.721788797794335,Ceará
56,90715,Luiz Fernando ,373,1.666383554004995,Atlético-GO
57,106931,Clayton,294,1.6632961293578203,Coritiba
58,89274,Andreas Pereira,262,1.6446445563118794,Flamengo
59,105770,Rafael Navarro,275,1.6409392890814947,Palmeiras
60,53148,Ytalo,280,1.6361968558318303,Bragantino
61,83433,Patrick,276,1.6285025316217592,São Paulo
62,106681,Léo Pereira,373,1.6096521667953403,Atlético-GO
63,93790,Marlon Freitas,373,1.583101877871816,Atlético-GO
64,71162,Vina,354,1.5334576632032508,Ceará
65,115404,Rwan,277,1.5317605925209574,Santos
66,97653,Murilo,275,1.5014404683608222,Palmeiras
67,91151,Everaldo ,327,1.4925379253904094,América-MG
68,111682,Adson,264,1.4872542945803706,Corinthians
69,104125,Cléber,354,1.484192325415245,Ceará
70,72583,Pedro Henrique,285,1.483651902324079,Internacional
71,86485,Keno,282,1.4766660971320307,Atlético-MG
72,104778,Adrián Martínez,294,1.4553596178113137,Coritiba
73,85423,Valdívia,1371,1.4528451016147412,Cuiabá
74,104660,Vinícius Lopes,263,1.4485821880677214,Botafogo
75,100848,Luan Cândido,280,1.4454105307696707,Bragantino
76,95799,Artur,280,1.4317781916195549,Bragantino
77,84817,Robson,356,1.421453640948798,Fortaleza
78,68685,Alan Patrick,285,1.3983561211975177,Internacional
79,79188,Silvio Romero,356,1.3779373531164902,Fortaleza
80,101484,Thonny Anderson,294,1.3671526948843815,Coritiba
81,94263,Dadá Belmonte,290,1.3315199941370817,Goiás
82,90285,Bruno Henrique,262,1.3218526688205194,Flamengo
83,84674,Lucas Evangelista,280,1.321791833228777,Bragantino
84,97520,Shaylon,373,1.3141308295626042,Atlético-GO
85,90309,David,285,1.3137278432152175,Internacional
86,102598,Helinho,280,1.3016100744451493,Bragantino
87,81091,Jair,282,1.2993295408368217,Atlético-MG
88,108946,Victor Sá,263,1.2904860062783248,Botafogo
89,51042,Apodi,290,1.2885507715024727,Goiás
90,110193,Lázaro,262,1.287910510324614,Flamengo
91,105647,Maurício,285,1.2568756957652136,Internacional
92,78867,Rafael Gava,1371,1.2391643655117157,Cuiabá
93,77809,William Pottker,314,1.2353162363806591,Avaí
94,98909,Cuello,293,1.2252750692903454,Athletico-PR
95,90540,Diego Gonçalves,263,1.2148247215542352,Botafogo
96,70666,Marllon,1371,1.213719326127648,Cuiabá
97,86227,Morato,314,1.206648822566553,Avaí
98,97321,Alesson,1371,1.1998956651080819,Cuiabá
99,78478,Willian Arão,262,1.194550131481038,Flamengo
100,89435,Bryan Angulo,277,1.183454195057662,Santos
101,101601,Caio,290,1.1651602368873577,Goiás
102,100074,Jhojan Julio,277,1.1509728813220286,Santos
103,73347,Elvis,290,1.1493107336136612,Goiás
104,110270,Gustavo Mantuan,264,1.1383838639193278,Corinthians
105,69141,Ricardo Bueno,286,1.1263718119319135,Juventude
106,113687,Du Queiroz,264,1.101647971247506,Corinthians
107,115502,Ceballos,356,1.1002096738483058,Fortaleza
108,105811,Wesley,275,1.0936691079685497,Palmeiras
109,69102,Vargas,282,1.0864449995187129,Atlético-MG
110,86859,José Welison,356,1.0825498534765616,Fortaleza
111,87228,Guilherme Arana,282,1.065555350305977,Atlético-MG
112,99440,Baralhas,373,1.0597472571710966,Atlético-GO
113,97339,Wesley Moraes,285,1.054477013512156,Internacional
114,101596,Vitor Gabriel,286,1.053737851905068,Juventude
115,91688,Eduardo,314,1.0407981781470008,Avaí
116,80129,Jadson,286,1.0283304196246554,Juventude
117,100084,Igor Gomes,276,1.0256374601640554,São Paulo
118,68690,André,1371,1.0197983918566549,Cuiabá
119,103764,Gabriel Veron,275,1.0197137726311762,Palmeiras
120,80583,Lucas Lima,356,1.0082867463435317,Fortaleza
121,94894,Capixaba,286,0.9956729879034419,Juventude
122,82407,Chico,286,0.9938620912635302,Juventude
123,77959,Copete,314,0.9891689748613298,Avaí
124,94968,Juninho Capixaba,356,0.9870031315543791,Fortaleza
125,110415,Ângelo,277,0.9848358834752767,Santos
126,110759,John Kennedy,266,0.9585521159635789,Fluminense
127,99119,Lucas Braga,277,0.9573885215604645,Santos
128,51548,Giuliano,264,0.9563589076450854,Corinthians
129,71691,Óscar Ruíz,286,0.9452729132611506,Juventude
130,91573,Arboleda,276,0.9442090446635591,São Paulo
131,107231,Danilo,275,0.9402848843706234,Palmeiras
132,60969,Patric,327,0.9367919477874451,América-MG
133,95662,Lucas Kal,327,0.9256824790866336,América-MG
134,68773,Henrique Almeida,327,0.9106949713803414,América-MG
135,84523,Romarinho,356,0.9091580472418522,Fortaleza
136,82640,Paulinho Moccelin,286,0.9040409924673788,Juventude
137,99815,Arias,266,0.899357008671892,Fluminense
138,62114,Taison,285,0.8986047221901626,Internacional
139,100079,Zaracho,282,0.8837098035949851,Atlético-MG
140,38398,Renato Augusto,264,0.8822541578903796,Corinthians
141,78435,Vitinho,262,0.8730351538222973,Flamengo
142,104401,Vitor Mendes,286,0.860417439747245,Juventude
143,73384,Samuel Xavier,266,0.8573791533734447,Fluminense
144,91856,Hayner,373,0.8493489326100876,Atlético-GO
145,114374,Lucas Pires,277,0.8285992463451589,Santos
146,93787,Andrey,294,0.8275329399081878,Coritiba
147,93988,Breno Lopes,275,0.8269165875605967,Palmeiras
148,86970,Eduardo Bauermann,277,0.8232427847729173,Santos
149,72524,Nicolas,290,0.8216660232185449,Goiás
150,63354,Rodrigo Moledo,285,0.8119559460568685,Internacional
151,107172,Patrick de Paula,263,0.8022469941811963,Botafogo
152,111333,Sorriso,280,0.8017786820225576,Bragantino
153,97062,Índio Ramírez,327,0.7965916133759591,América-MG
154,103767,Gabriel Menino,275,0.7831225926764154,Palmeiras
155,102310,Matheus Felipe,293,0.7723656201914004,Athletico-PR
156,107744,Praxedes,280,0.7682854377535546,Bragantino
157,82381,Juninho,327,0.7614260027509786,América-MG
158,98672,Savarino,282,0.7523638878992426,Atlético-MG
159,106002,Johnny,285,0.7444266895497248,Internacional
160,88423,Aderlan,280,0.7413700537187811,Bragantino
161,91521,Eder,276,0.7405801613637834,São Paulo
162,103996,Bruno Oliveira,277,0.7397967249188462,Santos
163,96678,Bustos,285,0.738635584398156,Internacional
164,96652,Allan,282,0.7382775459928916,Atlético-MG
165,38588,Elton,1371,0.7307612996488525,Cuiabá
166,79113,Víctor Cuesta,263,0.723348170089014,Botafogo
167,70116,Fellipe Bastos,290,0.7173502362791618,Goiás
168,95556,Raniele,314,0.7078745702640283,Avaí
169,90569,Yuri Lima,286,0.7026783094294033,Juventude
170,95638,Marcelo Benevenuto,356,0.6989796372545952,Fortaleza
171,86388,Alê,327,0.6919545664667381,América-MG
172,42135,Willian,264,0.6893505905792318,Corinthians
173,68952,Marinho,262,0.6878271146688737,Flamengo
174,68833,Ricardo Goulart,277,0.686404542759804,Santos
175,94931,Lucas Fernandes,263,0.6863190446412969,Botafogo
176,62130,William Matheus,286,0.6806743403247653,Juventude
177,86686,Tchê Tchê,263,0.678037176779325,Botafogo
178,93637,Bruno Tubarão,280,0.6754829862912597,Bragantino
179,87552,Vitor Bueno,293,0.675328556421754,Athletico-PR
