,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'A': 1, 'CA': 1, 'DE': 19, 'GS': 6, 'PC': 1}",113061,16,294,1,7,2.0,1.73,-1.22,4.0,4,,rafael-william,Rafael William,R. William,Rafael William Dias Pinheiro,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,Provável
1,"{'A': 1, 'CA': 2, 'DS': 33, 'FC': 18, 'FD': 2, 'FF': 10, 'FS': 36, 'FT': 1, 'G': 3, 'PI': 61}",82455,16,275,4,7,7.0,14.19,0.16,6.17,14,,ze-rafael,Zé Rafael,Z. Rafael,José Rafael Vivian,https://s.glbimg.com/es/sde/f/2022/02/21/a9bb4a6cb2ff8e2f533bf41f37dd93dc_FORMATO.png,Provável
2,"{'DS': 8, 'FC': 1, 'FS': 2, 'PI': 5, 'SG': 3}",101579,16,264,3,7,0.0,5.94,0.0,6.2,4,,robson-bambu,Robson Bambu,R. Bambu,Robson Alves de Barros,https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png,Provável
3,{},101077,16,286,6,7,3.85,5.55,0.22,3.21,9,,umberto-louzer,Umberto Louzer,U. Louzer,Umberto Lourenço Louzer Filho,https://s.glbimg.com/es/sde/f/2021/04/15/6b25bcef84ca2ca67c4b19b4e5356ca3_FORMATO.png,Provável
4,"{'CA': 1, 'DS': 21, 'FC': 9, 'FD': 2, 'FF': 5, 'FS': 3, 'G': 1, 'PC': 1, 'PI': 100, 'SG': 4}",105175,16,293,2,7,0.0,4.74,0.0,4.23,11,,khellven,Khellven ,Khellven ,Khellven Douglas Silva Oliveira,https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,Provável
5,"{'A': 2, 'CA': 4, 'DS': 5, 'FC': 17, 'FD': 4, 'FF': 18, 'FS': 25, 'FT': 2, 'G': 7, 'I': 10, 'PI': 67}",39148,16,282,5,7,-0.5,18.89,-1.97,7.15,13,,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Provável
6,"{'A': 1, 'CA': 3, 'DS': 6, 'FC': 18, 'FD': 11, 'FF': 18, 'FS': 37, 'G': 5, 'I': 10, 'PI': 33}",109497,16,277,5,7,6.3,12.94,0.43,6.58,13,,marcos-leonardo,Marcos Leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Provável
7,"{'A': 3, 'DS': 12, 'FC': 9, 'FD': 4, 'FF': 10, 'FS': 17, 'FT': 1, 'G': 1, 'I': 1, 'PI': 57, 'PP': 1}",94509,16,275,4,7,-0.4,13.98,-0.99,4.91,10,,raphael-veiga,Raphael Veiga,R. Veiga,Raphael Cavalcante Veiga,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,Provável
8,"{'A': 7, 'DS': 8, 'FC': 6, 'FD': 15, 'FF': 23, 'FS': 30, 'FT': 1, 'G': 3, 'I': 3, 'PI': 142}",87999,16,275,4,7,1.3,11.54,-0.99,7.62,14,,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,https://s.glbimg.com/es/sde/f/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_FORMATO.png,Provável
9,"{'A': 4, 'CA': 2, 'DS': 14, 'FC': 5, 'FD': 8, 'FF': 19, 'FS': 32, 'FT': 2, 'G': 4, 'PI': 109}",104530,16,294,5,7,19.2,17.17,2.77,7.79,13,,igor-paixao,Igor Paixão,I. Paixão,Igor Guilherme Barbosa da Paixão,https://s.glbimg.com/es/sde/f/2022/02/23/65a987228916ce13345ffe12d4846cff_FORMATO.png,Provável
10,"{'DE': 39, 'GS': 12, 'SG': 6}",71631,16,275,1,7,10.0,11.78,1.4,4.38,13,,weverton,Weverton,Weverton,Weverton Pereira da Silva,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,Provável
11,"{'A': 1, 'CA': 2, 'DS': 26, 'FC': 8, 'FD': 3, 'FF': 5, 'FS': 11, 'PC': 1, 'PI': 70, 'SG': 5}",102130,16,275,2,7,6.5,8.38,0.47,6.19,10,,piquerez,Piquerez,Piquerez,Joaquín Piquerez Moreira,https://s.glbimg.com/es/sde/f/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,Provável
12,"{'DE': 49, 'DS': 1, 'GS': 10, 'SG': 8}",42234,16,264,1,7,9.0,12.64,1.48,5.73,14,,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2022/04/27/cea7970cc55ced32c922d0eb160757ad_FORMATO.png,Provável
13,"{'CA': 5, 'DS': 4, 'FC': 8, 'FD': 7, 'FF': 10, 'FS': 10, 'FT': 1, 'G': 5, 'I': 11, 'PI': 54, 'PP': 1}",83257,16,262,5,3,1.5,10.05,-1.05,3.66,14,,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,https://s.glbimg.com/es/sde/f/2022/04/25/8ce4db9e01696fbbc278bb084f675352_FORMATO.png,Suspenso
14,"{'CA': 2, 'DE': 47, 'DS': 1, 'FS': 3, 'GS': 14, 'SG': 4}",96468,16,285,1,7,13.7,9.22,2.17,3.83,14,,daniel,Daniel,Daniel,Daniel de Sousa Brito,https://s.glbimg.com/es/sde/f/2022/04/02/9ce578918b5a7d98112629368b0a657d_FORMATO.png,Provável
15,{},110506,16,275,6,7,5.02,12.97,0.12,6.21,15,,abel-ferreira,Abel Ferreira,A. Ferreira,Abel Fernando Moreira Ferreira,https://s.glbimg.com/es/sde/f/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Provável
16,{},85004,16,266,1,6,0.0,7.0,0.0,0.0,0,,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2022/04/20/ab25269795dde58cb608244ba84cb88d_FORMATO.png,Nulo
17,"{'CA': 1, 'DE': 54, 'FS': 1, 'GS': 15, 'SG': 7}",37656,16,266,1,7,5.5,11.17,-0.26,4.6,16,,fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,https://s.glbimg.com/es/sde/f/2022/04/20/aeae67450f0c19a81c7d356b86382594_FORMATO.png,Provável
18,"{'CA': 2, 'DE': 52, 'FS': 6, 'GS': 19, 'PC': 1, 'SG': 4}",93882,16,280,1,7,8.0,10.15,1.22,3.53,15,,cleiton,Cleiton,Cleiton,Cleiton Schwengber,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,Provável
19,"{'DE': 63, 'DS': 1, 'FS': 8, 'GS': 19, 'SG': 3}",82453,16,290,1,7,2.5,7.5,-0.16,4.02,16,,tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.glbimg.com/es/sde/f/2022/03/10/f9b7377addfcfa29bfa11ee96aecbdc5_FORMATO.png,Provável
20,"{'CA': 1, 'DS': 8, 'FC': 2, 'FD': 1, 'FF': 1, 'FS': 1, 'PI': 10, 'SG': 1}",106835,16,327,3,6,2.3,2.35,-0.62,2.9,5,,luan-patrick,Luan Patrick,L. Patrick,Luan Patrick Wiedthauper,https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png,Nulo
21,"{'A': 1, 'CA': 3, 'DS': 30, 'FC': 26, 'FF': 5, 'FS': 5, 'I': 2, 'PI': 97, 'SG': 4}",88423,16,280,2,7,15.0,9.79,2.48,4.25,11,,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,https://s.glbimg.com/es/sde/f/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png,Provável
22,"{'A': 1, 'CA': 3, 'CV': 1, 'DS': 29, 'FC': 11, 'FD': 3, 'FF': 1, 'FS': 21, 'FT': 1, 'I': 2, 'PC': 1, 'PI': 113, 'SG': 2}",90061,16,354,2,7,2.9,8.44,-0.36,3.83,12,,bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,Provável
23,"{'A': 2, 'CA': 3, 'DS': 13, 'FC': 11, 'FD': 7, 'FF': 4, 'FS': 20, 'FT': 1, 'G': 1, 'I': 8, 'PI': 41}",90285,16,262,5,5,0.0,14.9,0.0,5.88,8,,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,Contundido
24,"{'A': 3, 'CA': 1, 'DS': 35, 'FC': 11, 'FD': 4, 'FF': 7, 'FS': 1, 'FT': 1, 'G': 2, 'GC': 1, 'I': 2, 'PI': 116, 'PP': 1}",93790,16,373,4,7,0.0,8.64,0.0,4.24,15,,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,Provável
25,"{'DS': 18, 'FC': 9, 'FD': 3, 'FF': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 69}",38398,16,264,4,6,0.0,7.07,0.0,2.78,11,,renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png,Nulo
26,"{'DS': 7, 'FD': 2, 'FF': 2, 'FS': 6, 'FT': 1, 'G': 2, 'PI': 13}",53148,16,280,5,5,0.0,7.48,0.0,3.31,10,,ytalo,Ytalo,Ytalo,Ytalo José Oliveira dos Santos,https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png,Contundido
27,"{'CA': 1, 'DS': 2, 'FC': 4, 'FF': 1, 'FS': 2, 'I': 1, 'PI': 31, 'SG': 2}",101708,16,277,2,7,4.2,4.67,0.81,1.47,6,,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Provável
28,"{'CA': 3, 'DE': 52, 'DS': 1, 'FS': 2, 'GS': 14, 'SG': 4}",85425,16,277,1,7,9.0,13.75,1.02,4.09,14,,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Provável
29,"{'A': 2, 'CA': 1, 'DS': 11, 'FC': 11, 'FD': 8, 'FF': 12, 'FS': 5, 'G': 3, 'PI': 75}",85931,16,280,4,5,3.1,7.88,0.01,5.19,11,,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png,Contundido
30,"{'CA': 1, 'DE': 50, 'FS': 3, 'GS': 19, 'SG': 3}",74061,16,263,1,7,2.5,6.73,-1.27,3.32,14,,gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Provável
31,"{'CA': 1, 'DS': 14, 'FC': 12, 'FD': 2, 'FF': 3, 'FS': 6, 'FT': 1, 'G': 2, 'PI': 47}",78478,16,262,4,6,0.0,6.21,0.0,2.64,13,,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png,Nulo
32,{},72372,16,286,1,6,0.0,7.0,0.0,0.0,0,,felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2022/03/03/4d0134ca36fbe16f9ac38c3ba359e6ac_FORMATO.png,Nulo
33,"{'A': 1, 'CA': 4, 'DS': 12, 'FC': 19, 'FD': 1, 'FF': 10, 'FS': 7, 'PC': 1, 'PI': 76, 'SG': 5}",87228,16,282,2,7,0.0,11.48,0.0,3.88,10,,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png,Provável
34,"{'A': 1, 'CA': 4, 'DS': 7, 'FC': 5, 'FD': 2, 'FF': 3, 'FS': 12, 'I': 2, 'PI': 25}",62114,16,285,4,6,-0.7,3.93,-1.43,1.77,9,,taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Nulo
35,"{'CA': 1, 'CV': 1, 'DS': 5, 'FC': 5, 'FD': 6, 'FF': 11, 'FS': 16, 'FT': 2, 'I': 4, 'PI': 94}",71162,16,354,4,7,6.1,4.59,1.12,1.89,11,,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
36,"{'CA': 2, 'DS': 15, 'FC': 8, 'FD': 6, 'FF': 13, 'FS': 27, 'FT': 1, 'G': 4, 'I': 3, 'PI': 97, 'PP': 1}",80196,16,356,4,7,4.7,10.41,0.69,5.05,13,,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_FORMATO.png,Provável
37,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 11, 'FD': 4, 'FF': 15, 'FS': 7, 'FT': 1, 'G': 6, 'I': 2, 'PI': 84, 'PP': 1}",102878,16,293,4,7,8.2,10.31,0.97,4.94,14,,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
38,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 3, 'FD': 2, 'FF': 7, 'FS': 9, 'I': 2, 'PI': 36}",86485,16,282,5,6,0.0,6.93,0.0,2.54,7,,keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png,Nulo
39,"{'DS': 1, 'FD': 1, 'FS': 2, 'PI': 11}",50879,16,293,4,6,0.0,4.03,0.0,0.58,4,,marlos,Marlos,Marlos,Marlos Romero Bonfim,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png,Nulo
40,"{'A': 1, 'DS': 11, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 1, 'PI': 29}",100079,16,282,4,7,1.8,11.98,-2.1,4.95,6,,zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png,Provável
41,"{'A': 1, 'CA': 4, 'DS': 7, 'FC': 7, 'FD': 1, 'FF': 5, 'FS': 16, 'G': 1, 'PI': 24}",68952,16,262,5,2,1.6,6.21,-0.22,3.39,8,,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Dúvida
42,"{'A': 2, 'CA': 1, 'DS': 5, 'FC': 7, 'FD': 5, 'FF': 9, 'FS': 7, 'G': 1, 'I': 2, 'PI': 21}",69102,16,282,5,6,1.1,7.45,-0.98,3.93,9,,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Nulo
43,"{'A': 3, 'DS': 16, 'FC': 4, 'FD': 4, 'FF': 11, 'FS': 15, 'G': 3, 'I': 1, 'PI': 99}",95799,16,280,5,7,10.6,9.11,1.26,6.19,11,,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Provável
44,"{'CA': 4, 'CV': 1, 'DS': 41, 'FC': 17, 'FD': 1, 'FF': 2, 'FS': 16, 'PC': 2, 'PI': 143, 'SG': 4}",104257,16,1371,2,7,16.5,8.77,2.79,3.97,13,,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,Provável
45,"{'CA': 3, 'DS': 6, 'FC': 13, 'FD': 12, 'FF': 10, 'FS': 27, 'G': 7, 'I': 5, 'PI': 63}",90031,16,354,5,7,0.7,12.37,-0.62,7.12,12,,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Provável
46,"{'A': 1, 'CA': 3, 'DS': 1, 'FC': 6, 'FD': 8, 'FF': 10, 'FS': 21, 'G': 4, 'I': 5, 'PI': 57}",89898,16,264,5,7,2.7,13.72,0.15,4.25,13,,roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,Provável
47,"{'DE': 9, 'FS': 1, 'GS': 5}",88916,16,373,1,6,0.0,5.03,0.0,2.25,2,,luan-polli,Luan Polli,L. Polli,Luan Polli Gomes,https://s.glbimg.com/es/sde/f/2022/03/03/2e38d3f9f2daa6056eed8d12909a007a_FORMATO.png,Nulo
48,"{'CA': 1, 'DS': 2, 'FC': 1, 'FS': 1, 'PI': 10, 'SG': 2}",42500,16,264,2,5,0.0,9.81,0.0,5.3,2,,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2022/04/27/95fc5f697734bd603edc509a2d4bba7c_FORMATO.png,Contundido
49,"{'DE': 12, 'GS': 2, 'SG': 1}",69012,16,262,1,7,0.0,8.49,-0.95,5.0,3,,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Provável
50,"{'DS': 1, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 22}",69705,16,276,4,6,0.0,7.17,0.0,3.22,4,,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Nulo
51,"{'CA': 2, 'CV': 1, 'DS': 26, 'FC': 13, 'FD': 2, 'FF': 9, 'FS': 14, 'PI': 101, 'SG': 2}",86864,16,327,2,7,1.6,4.24,-0.78,3.23,12,,marlon,Marlon ,Marlon ,Marlon Matheus Lopes do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/d945a3ac1fe38c28ea612a9d62b68a37_FORMATO.png,Provável
52,"{'CA': 3, 'DS': 18, 'FC': 9, 'FD': 1, 'FF': 4, 'FS': 9, 'PI': 45, 'SG': 3}",98484,16,263,3,6,0.0,5.01,0.0,2.71,13,,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png,Nulo
53,"{'CA': 2, 'DS': 18, 'FC': 7, 'FD': 1, 'FF': 1, 'FS': 4, 'G': 1, 'I': 1, 'PI': 54, 'SG': 4}",97867,16,280,3,7,5.1,11.12,0.43,4.89,9,,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,Provável
54,"{'A': 1, 'CA': 4, 'DS': 11, 'FC': 8, 'FD': 2, 'FF': 1, 'FS': 5, 'G': 2, 'I': 1, 'PI': 43, 'SG': 1}",90444,16,285,2,7,15.2,7.82,1.72,5.68,6,,moises,Moisés,Moisés,Moisés Roberto Barbosa,https://s.glbimg.com/es/sde/f/2022/04/02/bc9c2d703de12aa0ab9a2ebf1a477872_FORMATO.png,Provável
55,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 14, 'FF': 3, 'FS': 6, 'GC': 1, 'I': 1, 'PI': 25, 'SG': 4}",80692,16,275,3,6,4.5,7.33,0.51,4.17,7,,luan,Luan,Luan,Luan Garcia Teixeira,https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png,Nulo
56,"{'CA': 5, 'DS': 14, 'FC': 14, 'FF': 1, 'FS': 13, 'G': 1, 'I': 1, 'PI': 107, 'SG': 4}",68808,16,354,2,7,0.0,5.56,0.0,2.47,13,,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Provável
57,"{'CA': 1, 'DS': 24, 'FC': 11, 'FD': 6, 'FF': 2, 'FS': 14, 'PC': 1, 'PI': 47, 'SG': 3}",95638,16,356,3,7,7.7,7.8,0.68,3.55,14,,marcelo-benevenuto,Marcelo Benevenuto,M. Benevenuto,Marcelo da Conceição Benevenuto Malaquias,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,Provável
58,"{'A': 2, 'CA': 3, 'DS': 21, 'FC': 15, 'FF': 1, 'FS': 13, 'PI': 78, 'SG': 4}",38144,16,276,2,6,5.4,9.26,-0.23,3.37,14,,rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.glbimg.com/es/sde/f/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_FORMATO.png,Nulo
59,"{'CA': 5, 'DS': 9, 'FC': 15, 'FD': 1, 'FF': 2, 'FS': 2, 'PI': 16, 'SG': 6}",95794,16,282,3,7,0.0,9.28,0.0,4.19,8,,nathan-silva,Nathan Silva,N. Silva,Nathanael Ananias da Silva,https://s.glbimg.com/es/sde/f/2021/07/09/f485b236f55b942d9ffa6588b0d47e8f_FORMATO.png,Provável
60,"{'CA': 1, 'DS': 16, 'FC': 9, 'FD': 2, 'FF': 3, 'FS': 3, 'FT': 1, 'PI': 31}",91573,16,276,3,5,0.0,5.93,0.0,2.71,8,,arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,Contundido
61,"{'A': 1, 'CA': 3, 'DS': 15, 'FC': 9, 'FD': 4, 'FF': 9, 'FS': 11, 'FT': 2, 'G': 2, 'I': 1, 'PI': 74}",63289,16,285,4,7,1.8,10.49,-1.26,4.11,12,,edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,https://s.glbimg.com/es/sde/f/2022/04/02/97f5d4131e53423d654abddad3cbc9ee_FORMATO.png,Provável
62,"{'CA': 1, 'DS': 1, 'FC': 1, 'PI': 3}",90768,16,262,3,6,-0.4,5.06,-1.94,-0.4,1,,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,Nulo
63,"{'FC': 2, 'FS': 1, 'PI': 1}",100763,16,276,4,5,0.0,7.41,0.0,-0.2,1,,gabriel-sara,Gabriel Sara,G. Sara,Gabriel Davi Gomes Sara,https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png,Contundido
64,"{'CA': 3, 'DS': 13, 'FC': 11, 'FD': 3, 'FF': 5, 'FS': 6, 'G': 6, 'I': 2, 'PC': 1, 'PI': 50, 'SG': 3}",71684,16,275,3,7,0.0,14.79,0.0,7.67,10,,gustavo-gomez,Gustavo Gómez,G. Gómez,Gustavo Raúl Gómez Portillo,https://s.glbimg.com/es/sde/f/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,Provável
65,"{'CA': 1, 'CV': 1, 'DS': 4, 'FC': 9, 'FF': 1, 'G': 3, 'PI': 16, 'SG': 1}",89226,16,327,3,6,-0.1,6.63,-1.03,3.76,7,,iago-maidana,Iago Maidana,I. Maidana,Iago Justen Maidana Martins,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,Nulo
66,"{'CA': 1, 'DS': 2, 'FC': 1, 'FD': 3, 'FF': 3, 'FS': 1, 'PI': 11}",106704,16,327,5,6,2.2,1.92,-0.09,1.62,4,,carlos-alberto,Carlos Alberto,C. Alberto,Carlos Alberto Gomes da Silva Filho,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,Nulo
67,"{'A': 1, 'DS': 3, 'FC': 8, 'FD': 3, 'FF': 3, 'FS': 12, 'G': 2, 'I': 4, 'PI': 41}",72524,16,290,5,6,17.6,6.91,3.1,3.3,9,,nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nulo
68,"{'A': 4, 'DS': 26, 'FC': 4, 'FD': 4, 'FF': 9, 'FS': 32, 'FT': 2, 'G': 2, 'I': 2, 'PI': 121, 'PS': 1}",87863,16,262,4,7,0.0,17.81,0.0,8.06,11,,arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/25/cc92618f5866aefc097fc6f6ad12eef6_220x220.png,Provável
69,{},82792,16,280,6,7,10.65,11.87,1.34,4.7,15,,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
70,"{'A': 1, 'CA': 3, 'DS': 36, 'FC': 14, 'FD': 1, 'FF': 2, 'FS': 3, 'G': 1, 'I': 1, 'PI': 57, 'SG': 3}",79113,16,263,3,5,9.0,9.48,0.32,4.81,13,,victor-cuesta,Víctor Cuesta,V. Cuesta,Víctor Leandro Cuesta,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,Contundido
71,"{'CA': 1, 'DS': 16, 'FC': 7, 'FD': 1, 'FF': 2, 'FS': 20, 'I': 1, 'PI': 35, 'SG': 7}",91708,16,266,3,7,1.8,12.19,-1.25,5.03,12,,nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Provável
72,{},104754,16,356,6,7,4.46,7.69,0.25,3.47,15,,juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
