,atleta_id,apelido,ranking
0,39148,Hulk,1
1,83257,Gabriel,2
2,94509,Raphael Veiga,3
3,92180,Jair Ventura,4
4,89840,Calleri,5
5,91573,Arboleda,6
6,87863,Arrascaeta,7
7,94916,Nacho Fernández,8
8,86508,Jandrei,9
9,97653,Murilo,10
10,51772,Everton Ribeiro,11
11,87228,Guilherme Arana,12
12,52827,David Luiz,13
13,63013,Marcos Rocha,14
14,88065,Jorge,15
15,101574,Hugo Souza,16
16,95794,Nathan Silva,17
17,101319,Guga,18
18,53865,Léo Gamalho,19
19,79631,Cano,20
