,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.0762494709406565,0.7612979454826038,1.2986737340721721,1.1316678883388287
2,Botafogo,1.1894461810754473,1.1962891326840375,1.2109418631685862,1.548163822450459
3,Corinthians,1.2400853713535938,1.0573211479907196,1.0651228635048833,1.232717009427928
4,Fluminense,1.7036337898092488,0.9786877881990221,0.9299158838045622,1.2828913189979345
5,Palmeiras,2.049749795105115,0.8901124535698061,1.443729877047684,1.1530969442966768
6,São Paulo,1.5568669039264056,1.080181520606308,1.3124918420476455,1.2763532646729383
7,Santos,1.506120221853888,1.4642212950442202,1.0570779641423074,1.39221151407269
8,Bragantino,1.5728744913101074,0.9728704356918715,1.2190227133388025,1.5781730122769597
9,Atlético-MG,1.6236563071071832,0.7524239889276796,1.423021643905457,1.0793963017081154
10,Internacional,1.613137957179742,1.0873717197118553,1.4176090927346474,1.2186244780901638
11,Juventude,1.4492866277102296,1.1009556313983004,0.7129172900211315,1.9352276584245485
12,Goiás,1.0375261060028835,1.6456016017581847,0.9537831103126974,1.9273298173555664
13,Athletico-PR,1.308548491622545,1.3815131822529618,0.8612882172562293,1.6127044273545323
14,Coritiba,1.2731061746038332,1.1655721485914177,1.2157981659351977,1.7142462070413798
15,Avaí,1.2212211429289583,1.2968820725513457,0.9986663344027499,1.8541441574793358
16,América-MG,1.5855379464847643,1.1084744899431571,1.218343772898396,1.682346334304085
17,Ceará,1.2360345740716285,1.188267264582426,1.1451297845985375,1.4579442537539538
18,Fortaleza,1.6170866589391288,0.9781038775569647,1.0201588152144523,1.4010205752344793
19,Atlético-GO,1.6055421792146538,1.2427074862318879,1.176705601719973,1.736454077334033
20,Cuiabá,1.3047784589769942,1.0695670506117698,0.8394040174954545,1.405793325288445
