,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,4.0200000000000005,5.6325
1,Abner Vinícius,104513,Athletico-PR,LAT,4.466666666666666,0.13333333333333333
2,Ademir,101314,Atlético-MG,ATA,0.2,1.2999999999999998
3,Aderlan,88423,Bragantino,LAT,6.433333333333334,1.1
4,Adrián Martínez,104778,Coritiba,ATA,2.975,1.4000000000000001
5,Adryelson,91664,Botafogo,ZAG,7.4,0.0
6,Adson,111682,Corinthians,MEI,4.25,2.6
7,Airton,106107,Atlético-GO,ATA,1.4333333333333333,1.7
8,Alan Empereur,88033,Cuiabá,ZAG,2.533333333333333,0.05
9,Alan Kardec,50347,Atlético-MG,ATA,0.35,10.25
10,Alan Patrick,68685,Internacional,MEI,-0.1,0.0
11,Alef Manga,101254,Coritiba,ATA,4.233333333333333,4.7
12,Alemão,98219,Internacional,ATA,6.033333333333334,3.6666666666666665
13,Alerrandro,101715,Bragantino,ATA,9.25,18.6
14,Alesson,97321,Cuiabá,ATA,4.3,0.10000000000000002
15,Alex Muralha,79066,Coritiba,GOL,3.0,1.5
16,Alisson,81845,São Paulo,MEI,0.8,0.0
17,Allan,96652,Atlético-MG,MEI,3.266666666666667,1.975
18,Alê,86388,América-MG,MEI,0.4,0.9
19,André,68690,Cuiabá,ATA,3.6666666666666665,0.45
20,André,107498,Fluminense,MEI,3.3000000000000003,3.85
21,André Luís,92146,Cuiabá,ATA,3.5749999999999997,0.05
22,Andrés,110517,São Paulo,MEI,-0.4,0.0
23,Andrés Hurtado,110715,Bragantino,LAT,4.800000000000001,0.1
24,Antonio Mohamed,71071,Atlético-MG,TEC,5.91,5.3
25,António Oliveira,111578,Cuiabá,TEC,5.342499999999999,1.1333333333333333
26,Arias,99815,Fluminense,MEI,5.966666666666666,4.275
27,Arrascaeta,87863,Flamengo,MEI,4.1000000000000005,5.5
28,Arthur Chaves,111412,Avaí,ZAG,9.0,0.5
29,Arthur Henrique,86629,Atlético-GO,LAT,0.15,0.45
30,Artur,95799,Bragantino,ATA,7.033333333333334,2.725
31,Atuesta ,96754,Palmeiras,MEI,-0.4,-0.1
32,Auremir,77570,Goiás,MEI,0.5,1.0
