,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,94509,Raphael Veiga,275,2.486661914267368,21,6,1,0.41444365237789466,0.16666666666666666,0.1184124721079699,21.0,Palmeiras,-1.4866619142673678
1,77544,Jorginho,373,3.264696037635778,20,9,2,0.3627440041817531,0.2222222222222222,0.1632348018817889,10.0,Atlético-GO,-1.2646960376357779
2,87999,Gustavo Scarpa,275,2.637539989918643,38,10,2,0.2637539989918643,0.2,0.06940894710312218,19.0,Palmeiras,-0.6375399899186429
3,104666,Moisés,356,2.6255743015889874,25,11,2,0.23868857287172612,0.18181818181818182,0.1050229720635595,12.5,Fortaleza,-0.6255743015889874
4,83257,Gabriel,262,3.4472516147762513,24,10,3,0.3447251614776251,0.3,0.14363548394901046,8.0,Flamengo,-0.4472516147762513
5,82766,Wellington Rato,373,3.178568422438734,31,10,3,0.3178568422438734,0.3,0.10253446523995917,10.333333333333334,Atlético-GO,-0.17856842243873405
6,68920,Dudu,275,3.154216677629745,23,11,3,0.2867469706936132,0.2727272727272727,0.13713985554911937,7.666666666666667,Palmeiras,-0.1542166776297451
7,80196,Yago Pikachu,356,2.460866762659081,21,10,3,0.2460866762659081,0.3,0.11718413155519433,7.0,Fortaleza,0.539133237340919
8,104530,Igor Paixão,294,2.720841453366459,31,10,4,0.27208414533664593,0.4,0.08776907914085352,7.75,Coritiba,1.279158546633541
9,53865,Léo Gamalho,294,2.4457738360686747,17,5,4,0.48915476721373496,0.8,0.14386904918051027,4.25,Coritiba,1.5542261639313253
10,108422,Erison,263,3.3674843404560164,30,11,5,0.306134940041456,0.45454545454545453,0.11224947801520055,6.0,Botafogo,1.6325156595439836
11,79631,Cano,266,4.144715877427671,35,10,6,0.41447158774276704,0.6,0.1184204536407906,5.833333333333333,Fluminense,1.8552841225723293
12,91607,Rony,275,3.9725451880415306,30,11,6,0.3611404716401391,0.5454545454545454,0.1324181729347177,5.0,Palmeiras,2.0274548119584694
13,102878,Terans,293,2.761142569745165,27,8,5,0.3451428212181456,0.625,0.10226453962019129,5.4,Athletico-PR,2.238857430254835
14,39148,Hulk,282,3.7237966122145494,40,10,6,0.37237966122145494,0.6,0.09309491530536373,6.666666666666667,Atlético-MG,2.2762033877854506
15,109497,Marcos Leonardo,277,3.644305837456744,29,10,6,0.3644305837456744,0.6,0.1256657185329912,4.833333333333333,Santos,2.355694162543256
16,100762,Bissoli,314,3.215944691329498,24,10,6,0.3215944691329498,0.6,0.13399769547206242,4.0,Avaí,2.784055308670502
17,98225,Pedro Raul,290,2.3938226201423385,15,6,6,0.39897043669038973,1.0,0.1595881746761559,2.5,Goiás,3.6061773798576615
18,90031,Mendoza,354,3.387037259332757,33,11,7,0.30791247812115974,0.6363636363636364,0.10263749270705325,4.714285714285714,Ceará,3.612962740667243
19,89840,Calleri,276,5.327264278462348,38,12,9,0.4439386898718623,0.75,0.14019116522269337,4.222222222222222,São Paulo,3.672735721537652
