,atleta_id,apelido,ranking
0,39148,Hulk,1
1,89898,Róger Guedes,2
2,63289,Edenílson,3
3,79113,Víctor Cuesta,4
4,108422,Erison,5
5,104250,João Victor,6
6,94916,Nacho Fernández,7
7,96725,Saravia,8
8,38398,Renato Augusto,9
9,63354,Rodrigo Moledo,10
10,87228,Guilherme Arana,11
11,37281,Mano Menezes,12
12,74061,Gatito Fernández,13
13,79631,Cano,14
14,71162,Vina,15
15,89840,Calleri,16
16,38877,Mariano,17
17,78445,Renê,18
18,100079,Zaracho,19
19,42135,Willian,20
