,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1765,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Atlético-MG,mandante,3.6785714285714284,6.639285714285714
1766,Marcelo Lomba,68872,Palmeiras,GOL,10.0,5.5,São Paulo,mandante,3.246666666666667,6.623333333333333
1767,Arrascaeta,87863,Flamengo,MEI,8.469999999999999,4.536363636363637,Atlético-MG,mandante,3.6785714285714284,6.074285714285714
1768,Tiquinho Soares,84042,Botafogo,ATA,7.966666666666666,7.225,Internacional,mandante,4.093333333333334,6.029999999999999
1769,Ayrton Lucas,88393,Flamengo,LAT,8.15,3.028571428571429,Atlético-MG,mandante,3.6785714285714284,5.914285714285715
1770,Matheuzinho,101727,Flamengo,LAT,8.014285714285714,2.323076923076923,Atlético-MG,mandante,3.6785714285714284,5.8464285714285715
1771,Luan Cândido,100848,Bragantino,LAT,6.55,5.433333333333334,Santos,mandante,5.0,5.775
1772,Terans,102878,Athletico-PR,MEI,6.8076923076923075,2.3454545454545452,Coritiba,mandante,4.653846153846154,5.730769230769231
1773,Kayque,110962,Botafogo,MEI,7.15,0.5333333333333333,Internacional,mandante,4.093333333333334,5.621666666666667
1774,Pedro,94583,Flamengo,ATA,7.445454545454546,4.345454545454545,Atlético-MG,mandante,3.6785714285714284,5.562012987012987
1775,Marçal,97468,Botafogo,LAT,6.9,4.228571428571429,Internacional,mandante,4.093333333333334,5.496666666666667
1776,João Gomes,107109,Flamengo,MEI,7.3,1.0666666666666667,Atlético-MG,mandante,3.6785714285714284,5.489285714285714
1777,Orejuela,95352,Athletico-PR,LAT,6.25,3.7125000000000004,Coritiba,mandante,4.653846153846154,5.451923076923077
1778,Artur,95799,Bragantino,ATA,5.827272727272728,3.838461538461539,Santos,mandante,5.0,5.413636363636364
1779,Moraes,95058,Juventude,LAT,7.128571428571428,3.177777777777778,Atlético-GO,mandante,3.58,5.354285714285714
1780,Gustavo Gómez,71684,Palmeiras,ZAG,7.338461538461538,5.29,São Paulo,mandante,3.246666666666667,5.292564102564103
1781,Natan,107110,Bragantino,ZAG,5.5181818181818185,2.4,Santos,mandante,5.0,5.25909090909091
1782,Marinho,68952,Flamengo,ATA,6.8125,3.3181818181818183,Atlético-MG,mandante,3.6785714285714284,5.245535714285714
1783,Raphael Veiga,94509,Palmeiras,MEI,7.160000000000001,1.7625,São Paulo,mandante,3.246666666666667,5.203333333333334
1784,Víctor Cuesta,79113,Botafogo,ZAG,6.281818181818181,4.758333333333334,Internacional,mandante,4.093333333333334,5.1875757575757575
1785,Marquinhos Gabriel,68954,Goiás,MEI,6.775,0.475,Corinthians,mandante,3.3846153846153846,5.079807692307693
1786,Alerrandro,101715,Bragantino,ATA,5.122222222222222,5.314285714285715,Santos,mandante,5.0,5.061111111111111
1787,Fabrício Bruno,90768,Flamengo,ZAG,6.35,1.94,Atlético-MG,mandante,3.6785714285714284,5.014285714285714
1788,Piquerez,102130,Palmeiras,LAT,6.7727272727272725,4.540000000000001,São Paulo,mandante,3.246666666666667,5.00969696969697
1789,Maurício Barbieri,82792,Bragantino,TEC,4.937692307692307,3.7146666666666666,Santos,mandante,5.0,4.968846153846154
1790,Everton Ribeiro,51772,Flamengo,MEI,6.2250000000000005,2.2500000000000004,Atlético-MG,mandante,3.6785714285714284,4.951785714285714
1791,Renan,109963,Bragantino,ZAG,4.9,3.8499999999999996,Santos,mandante,5.0,4.95
1792,Vanderlan,107236,Palmeiras,LAT,6.625,2.7600000000000002,São Paulo,mandante,3.246666666666667,4.935833333333333
1793,Dorival Júnior,40990,Flamengo,TEC,6.104615384615385,3.782666666666666,Atlético-MG,mandante,3.6785714285714284,4.891593406593406
1794,Abel Ferreira,110506,Palmeiras,TEC,6.51,5.4766666666666675,São Paulo,mandante,3.246666666666667,4.878333333333334
1795,Bissoli,100762,Avaí,ATA,6.573333333333334,4.345454545454546,Fluminense,mandante,3.1666666666666665,4.87
1796,Diego Alves,38509,Flamengo,GOL,6.0,-1.5,Atlético-MG,mandante,3.6785714285714284,4.839285714285714
1797,Gustavo Scarpa,87999,Palmeiras,MEI,6.278571428571428,6.935714285714285,São Paulo,mandante,3.246666666666667,4.762619047619047
1798,Pedro Raul,98225,Goiás,ATA,6.092307692307693,7.6642857142857155,Corinthians,mandante,3.3846153846153846,4.7384615384615385
1799,Cuello,98909,Athletico-PR,ATA,4.815384615384615,2.4166666666666665,Coritiba,mandante,4.653846153846154,4.734615384615385
1800,Luiz Felipe Scolari,43618,Athletico-PR,TEC,4.798333333333333,3.9721428571428565,Coritiba,mandante,4.653846153846154,4.7260897435897435
1801,Lázaro,110193,Flamengo,MEI,5.7666666666666675,1.6272727272727274,Atlético-MG,mandante,3.6785714285714284,4.722619047619048
1802,Vidal,69375,Flamengo,MEI,5.7,2.5333333333333337,Atlético-MG,mandante,3.6785714285714284,4.689285714285714
1803,Praxedes,107744,Bragantino,MEI,4.312499999999999,1.542857142857143,Santos,mandante,5.0,4.65625
1804,Hyoran,85931,Bragantino,MEI,4.3125,2.790909090909091,Santos,mandante,5.0,4.65625
1805,Vitor Bueno,87552,Athletico-PR,MEI,4.64,2.225,Coritiba,mandante,4.653846153846154,4.646923076923077
1806,Bento,105208,Athletico-PR,GOL,4.615384615384615,3.784615384615385,Coritiba,mandante,4.653846153846154,4.634615384615385
