,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1835,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Corinthians,mandante,3.142857142857143,6.371428571428571
1836,Marcelo Lomba,68872,Palmeiras,GOL,10.0,5.5,Fortaleza,mandante,2.2470588235294118,6.123529411764705
1837,Moraes,95058,Juventude,LAT,7.128571428571428,3.177777777777778,Coritiba,mandante,5.033333333333333,6.080952380952381
1838,Toró,101885,São Paulo,ATA,7.9,0.0,Atlético-MG,mandante,4.21875,6.059375
1839,Arrascaeta,87863,Flamengo,MEI,8.469999999999999,4.536363636363637,Corinthians,mandante,3.142857142857143,5.806428571428571
1840,Ayrton Lucas,88393,Flamengo,LAT,8.290909090909091,2.8933333333333335,Corinthians,mandante,3.142857142857143,5.716883116883117
1841,Calleri,89840,São Paulo,ATA,6.973333333333332,4.680000000000001,Atlético-MG,mandante,4.21875,5.596041666666666
1842,Matheuzinho,101727,Flamengo,LAT,7.812499999999999,2.0785714285714283,Corinthians,mandante,3.142857142857143,5.477678571428571
1843,Tiquinho Soares,84042,Botafogo,ATA,7.3199999999999985,5.779999999999999,Cuiabá,mandante,3.3529411764705883,5.336470588235294
1844,Pedro,94583,Flamengo,ATA,7.445454545454546,4.345454545454545,Corinthians,mandante,3.142857142857143,5.294155844155845
1845,Kayque,110962,Botafogo,MEI,7.15,0.5333333333333333,Cuiabá,mandante,3.3529411764705883,5.251470588235295
1846,João Gomes,107109,Flamengo,MEI,7.3,1.5,Corinthians,mandante,3.142857142857143,5.2214285714285715
1847,Paulinho Bóia,100333,América-MG,ATA,6.6000000000000005,2.0999999999999996,Internacional,mandante,3.7,5.15
1848,Vanderlan,107236,Palmeiras,LAT,7.9,2.7600000000000002,Fortaleza,mandante,2.2470588235294118,5.0735294117647065
1849,Paulinho Moccelin,82640,Juventude,ATA,4.866666666666666,-0.3599999999999998,Coritiba,mandante,5.033333333333333,4.949999999999999
1850,Bissoli,100762,Avaí,ATA,6.300000000000001,3.838461538461539,Bragantino,mandante,3.59375,4.946875
1851,Fabrício Bruno,90768,Flamengo,ZAG,6.7,1.5833333333333333,Corinthians,mandante,3.142857142857143,4.921428571428572
1852,Nogueira,91815,Juventude,ZAG,4.8,2.9,Coritiba,mandante,5.033333333333333,4.916666666666666
1853,Rodrigo Nestor,106822,São Paulo,MEI,5.589999999999999,1.9357142857142857,Atlético-MG,mandante,4.21875,4.904375
1854,Gustavo Gómez,71684,Palmeiras,ZAG,7.513333333333334,5.29,Fortaleza,mandante,2.2470588235294118,4.880196078431373
1855,Marinho,68952,Flamengo,ATA,6.588888888888889,3.9583333333333335,Corinthians,mandante,3.142857142857143,4.8658730158730155
1856,Wellington Rato,82766,Atlético-GO,MEI,5.075,5.046666666666667,Santos,mandante,4.6,4.8375
1857,Patrick,83433,São Paulo,MEI,5.36153846153846,3.815384615384616,Atlético-MG,mandante,4.21875,4.79014423076923
1858,Felipe Alves,72372,São Paulo,GOL,5.333333333333333,6.333333333333333,Atlético-MG,mandante,4.21875,4.776041666666666
1859,Capixaba,94894,Juventude,ATA,4.455555555555556,2.4076923076923076,Coritiba,mandante,5.033333333333333,4.7444444444444445
1860,Raphael Veiga,94509,Palmeiras,MEI,7.160000000000001,1.7625,Fortaleza,mandante,2.2470588235294118,4.703529411764706
1861,Víctor Cuesta,79113,Botafogo,ZAG,6.05,4.615384615384615,Cuiabá,mandante,3.3529411764705883,4.701470588235294
1862,Terans,102878,Athletico-PR,MEI,6.3500000000000005,2.233333333333333,Goiás,mandante,3.0294117647058822,4.689705882352941
1863,Everton Ribeiro,51772,Flamengo,MEI,6.2250000000000005,2.2500000000000004,Corinthians,mandante,3.142857142857143,4.683928571428572
1864,Baralhas,99440,Atlético-GO,MEI,4.766666666666667,3.7333333333333334,Santos,mandante,4.6,4.683333333333334
1865,Orejuela,95352,Athletico-PR,LAT,6.25,3.7125000000000004,Goiás,mandante,3.0294117647058822,4.639705882352941
1866,Dorival Júnior,40990,Flamengo,TEC,6.127142857142857,3.7849999999999997,Corinthians,mandante,3.142857142857143,4.635
1867,Pitta,108133,Juventude,ATA,4.1933333333333325,2.028571428571429,Coritiba,mandante,5.033333333333333,4.613333333333333
1868,Piquerez,102130,Palmeiras,LAT,6.976923076923077,4.540000000000001,Fortaleza,mandante,2.2470588235294118,4.611990950226245
1869,Marçal,97468,Botafogo,LAT,5.814285714285714,3.9000000000000004,Cuiabá,mandante,3.3529411764705883,4.583613445378151
1870,Diego Alves,38509,Flamengo,GOL,6.0,-1.5,Corinthians,mandante,3.142857142857143,4.571428571428571
1871,Renan,60795,Atlético-GO,GOL,4.428571428571429,3.0714285714285716,Santos,mandante,4.6,4.514285714285714
1872,Everton,86757,Flamengo,ATA,5.857142857142857,3.3857142857142857,Corinthians,mandante,3.142857142857143,4.5
1873,Welington ,106824,São Paulo,LAT,4.76,3.0000000000000004,Atlético-MG,mandante,4.21875,4.489375
1874,Lázaro,110193,Flamengo,MEI,5.7666666666666675,1.6272727272727274,Corinthians,mandante,3.142857142857143,4.454761904761905
1875,Iago Maidana,89226,América-MG,ZAG,5.2,1.9300000000000002,Internacional,mandante,3.7,4.45
1876,Vidal,69375,Flamengo,MEI,5.7,2.5333333333333337,Corinthians,mandante,3.142857142857143,4.421428571428572
1877,Abel Ferreira,110506,Palmeiras,TEC,6.5570588235294105,5.4766666666666675,Fortaleza,mandante,2.2470588235294118,4.402058823529411
1878,Jean,89150,Juventude,MEI,3.75,1.8461538461538463,Coritiba,mandante,5.033333333333333,4.391666666666667
1879,Pedrinho,100103,América-MG,ATA,5.077777777777778,2.0799999999999996,Internacional,mandante,3.7,4.388888888888889
1880,Rogério Ceni,97341,São Paulo,TEC,4.482,3.8170588235294116,Atlético-MG,mandante,4.21875,4.350375
1881,Marlon Freitas,93790,Atlético-GO,MEI,4.1,1.3800000000000001,Santos,mandante,4.6,4.35
1882,Eduardo Souza,88406,Atlético-GO,TEC,4.093333333333334,2.6133333333333333,Santos,mandante,4.6,4.346666666666667
1883,Gabriel,83257,Flamengo,ATA,5.441666666666666,3.123076923076923,Corinthians,mandante,3.142857142857143,4.292261904761904
1884,Marlon ,86864,América-MG,LAT,4.875,3.4555555555555553,Internacional,mandante,3.7,4.2875
1885,Umberto Louzer,101077,Juventude,TEC,3.537,2.4527272727272726,Coritiba,mandante,5.033333333333333,4.285166666666667
1886,Paulo Sousa,89284,Flamengo,TEC,5.3575,4.0975,Corinthians,mandante,3.142857142857143,4.250178571428571
1887,Vinicius Machado,106819,Ceará,GOL,5.5,0.0,Fluminense,mandante,3.0,4.25
1888,Lucas Zanella,120895,Juventude,TEC,3.46,3.215,Coritiba,mandante,5.033333333333333,4.246666666666666
1889,Juca Antonello,113350,Ceará,TEC,5.48,3.54,Fluminense,mandante,3.0,4.24
1890,Ferraresi,105300,São Paulo,ZAG,4.25,3.033333333333333,Atlético-MG,mandante,4.21875,4.234375
1891,Jorginho,70323,Atlético-GO,TEC,3.835555555555556,3.37,Santos,mandante,4.6,4.217777777777778
1892,Churín,98289,Atlético-GO,ATA,3.723529411764706,2.966666666666667,Santos,mandante,4.6,4.161764705882353
1893,Luciano,80287,São Paulo,ATA,4.1,5.008333333333333,Atlético-MG,mandante,4.21875,4.159375
1894,Natanael,86264,Avaí,LAT,4.7,4.36,Bragantino,mandante,3.59375,4.146875
1895,Peglow,106821,Atlético-GO,ATA,3.6666666666666665,1.2,Santos,mandante,4.6,4.133333333333333
1896,Gustavo Scarpa,87999,Palmeiras,MEI,5.9624999999999995,6.935714285714285,Fortaleza,mandante,2.2470588235294118,4.104779411764706
1897,Vagner Mancini,39850,América-MG,TEC,4.495294117647058,3.6893749999999996,Internacional,mandante,3.7,4.097647058823529
1898,Muriqui,38225,Avaí,ATA,4.592307692307693,1.3900000000000001,Bragantino,mandante,3.59375,4.093028846153846
1899,Airton,106107,Atlético-GO,ATA,3.5733333333333337,2.1928571428571426,Santos,mandante,4.6,4.086666666666667
1900,Dudu,97133,Atlético-GO,LAT,3.5699999999999994,2.0,Santos,mandante,4.6,4.084999999999999
1901,Talles,106830,São Paulo,MEI,3.94,2.325,Atlético-MG,mandante,4.21875,4.079375
1902,Renato Chaves,68827,Juventude,ZAG,3.1,-0.2,Coritiba,mandante,5.033333333333333,4.066666666666666
1903,Eduardo Baptista,87211,Juventude,TEC,3.0875,2.837142857142857,Coritiba,mandante,5.033333333333333,4.060416666666667
1904,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995,Corinthians,mandante,3.142857142857143,4.058928571428571
1905,Paulo Henrique,93716,Juventude,LAT,3.0799999999999996,1.8090909090909089,Coritiba,mandante,5.033333333333333,4.056666666666667
1906,Igor Vinícius,95466,São Paulo,LAT,3.8818181818181814,4.008333333333334,Atlético-MG,mandante,4.21875,4.0502840909090905
1907,Pablo,69165,Flamengo,ZAG,4.9,2.809090909090909,Corinthians,mandante,3.142857142857143,4.021428571428571
1908,Óscar Ruíz,71691,Juventude,ATA,3.0,2.3111111111111113,Coritiba,mandante,5.033333333333333,4.016666666666667
1909,Bento,105208,Athletico-PR,GOL,5.0,3.3714285714285714,Goiás,mandante,3.0294117647058822,4.014705882352941
1910,Jadson,80129,Juventude,MEI,2.9499999999999997,1.6875000000000002,Coritiba,mandante,5.033333333333333,3.9916666666666663
1911,Mayke,81150,Palmeiras,LAT,5.735714285714286,3.44,Fortaleza,mandante,2.2470588235294118,3.9913865546218488
1912,Everaldo ,91151,América-MG,ATA,4.281818181818182,3.3999999999999995,Internacional,mandante,3.7,3.990909090909091
1913,Cuello,98909,Athletico-PR,ATA,4.95,2.2461538461538457,Goiás,mandante,3.0294117647058822,3.989705882352941
1914,Juninho,82381,América-MG,MEI,4.253333333333334,3.025,Internacional,mandante,3.7,3.976666666666667
1915,Luan,80692,Palmeiras,ZAG,5.7,3.7125,Fortaleza,mandante,2.2470588235294118,3.973529411764706
1916,João Paulo,71602,América-MG,LAT,4.2,1.375,Internacional,mandante,3.7,3.95
1917,Rodinei,73992,Flamengo,LAT,4.728571428571428,-0.019999999999999983,Corinthians,mandante,3.142857142857143,3.935714285714285
1918,Jailson,72290,América-MG,GOL,4.166666666666667,2.3333333333333335,Internacional,mandante,3.7,3.9333333333333336
1919,Luiz Felipe Scolari,43618,Athletico-PR,TEC,4.836153846153846,3.948666666666666,Goiás,mandante,3.0294117647058822,3.932782805429864
1920,Saravia,96725,Botafogo,LAT,4.5,5.254545454545454,Cuiabá,mandante,3.3529411764705883,3.9264705882352944
1921,Santos,69012,Flamengo,GOL,4.7,4.355555555555556,Corinthians,mandante,3.142857142857143,3.9214285714285717
1922,César,91422,Juventude,GOL,2.75,2.7916666666666665,Coritiba,mandante,5.033333333333333,3.8916666666666666
1923,Arboleda,91573,São Paulo,ZAG,3.55,1.875,Atlético-MG,mandante,4.21875,3.884375
1924,Abner Vinícius,104513,Athletico-PR,LAT,4.658333333333334,2.8333333333333335,Goiás,mandante,3.0294117647058822,3.843872549019608
1925,Rafinha,38144,São Paulo,LAT,3.4615384615384603,2.2499999999999996,Atlético-MG,mandante,4.21875,3.84014423076923
1926,Vitor Bueno,87552,Athletico-PR,MEI,4.64,2.8769230769230774,Goiás,mandante,3.0294117647058822,3.834705882352941
1927,Marcos Victor,115537,Ceará,ZAG,4.666666666666667,2.0,Fluminense,mandante,3.0,3.8333333333333335
1928,Matheus Cavichioli,72580,América-MG,GOL,3.9454545454545458,6.25,Internacional,mandante,3.7,3.822727272727273
1929,Dudu,68920,Palmeiras,ATA,5.382352941176471,4.173333333333334,Fortaleza,mandante,2.2470588235294118,3.8147058823529414
1930,Lisca,72588,Avaí,TEC,4.03,3.8600000000000003,Bragantino,mandante,3.59375,3.811875
1931,Rafael Forster,82764,Juventude,ZAG,2.5888888888888886,2.7222222222222223,Coritiba,mandante,5.033333333333333,3.811111111111111
1932,Chico,82407,Juventude,MEI,2.576923076923077,2.8200000000000003,Coritiba,mandante,5.033333333333333,3.805128205128205
1933,Luan Polli,88916,Atlético-GO,GOL,3.0,1.5,Santos,mandante,4.6,3.8
1934,Thalisson Kelven,97448,Juventude,ZAG,2.5444444444444447,0.7545454545454546,Coritiba,mandante,5.033333333333333,3.7888888888888888
