,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,6.366666666666667,5.555
1,Abner Vinícius,104513,Athletico-PR,LAT,1.3,2.4749999999999996
2,Ademir,101314,Atlético-MG,ATA,2.1,1.4333333333333333
3,Aderlan,88423,Bragantino,LAT,6.666666666666667,3.4
4,Adrián Martínez,104778,Coritiba,ATA,3.0749999999999997,7.2
5,Adson,111682,Corinthians,MEI,6.325,0.45
6,Airton,106107,Atlético-GO,ATA,5.266666666666667,4.050000000000001
7,Alan Empereur,88033,Cuiabá,ZAG,5.0,-4.1
8,Alan Patrick,68685,Internacional,MEI,4.8,4.55
9,Alef Manga,101254,Coritiba,ATA,5.9799999999999995,1.9
10,Alemão,98219,Internacional,ATA,3.3,2.8
11,Alerrandro,101715,Bragantino,ATA,11.15,6.3999999999999995
12,Alesson,97321,Cuiabá,ATA,8.5,-0.5
13,Alex Muralha,79066,Coritiba,GOL,3.2,-1.0
14,Alexandre Jesus,107044,Fluminense,ATA,1.75,-0.4
15,Allan,96652,Atlético-MG,MEI,2.8,0.35
16,Aloísio,73850,América-MG,ATA,4.2,2.35
17,Alê,86388,América-MG,MEI,0.6666666666666666,3.4000000000000004
18,Andreas Pereira,89274,Flamengo,MEI,0.65,5.3
19,André,68690,Cuiabá,ATA,6.949999999999999,-1.8
20,André,107498,Fluminense,MEI,5.02,0.5
21,André Anderson,106803,São Paulo,MEI,0.9,-0.1
22,André Luís,92146,Cuiabá,ATA,4.633333333333333,2.2666666666666666
23,Andrés,110517,São Paulo,MEI,3.1,0.0
24,Andrés Hurtado,110715,Bragantino,LAT,1.6,0.7
25,Antonio Mohamed,71071,Atlético-MG,TEC,5.35,4.68
26,António Oliveira,111578,Cuiabá,TEC,5.55,2.2966666666666664
27,Arboleda,91573,São Paulo,ZAG,0.9,4.1
28,Arias,99815,Fluminense,MEI,6.7,2.7
29,Arrascaeta,87863,Flamengo,MEI,11.65,0.9500000000000001
30,Arthur Chaves,111412,Avaí,ZAG,1.0,2.8333333333333335
31,Arthur Henrique,86629,Atlético-GO,LAT,0.45,-1.0
32,Artur,95799,Bragantino,ATA,8.2,6.966666666666668
33,Atuesta ,96754,Palmeiras,MEI,0.6666666666666666,-0.2333333333333333
34,Auremir,77570,Goiás,MEI,2.9499999999999997,-0.9
35,Auro,88540,Santos,LAT,1.0,-0.8
36,Ayrton Lucas,88393,Flamengo,LAT,10.65,0.96
37,Baralhas,99440,Atlético-GO,MEI,5.533333333333334,0.2666666666666667
38,Barreto,89224,Botafogo,MEI,3.9,0.0
39,Bento,105208,Athletico-PR,GOL,3.5,6.6
40,Bernardo,112368,Coritiba,MEI,1.4000000000000001,2.4
41,Bissoli,100762,Avaí,ATA,8.533333333333333,3.9
42,Boschilia,86841,Internacional,MEI,0.7,0.0
43,Breno Lopes,93988,Palmeiras,ATA,0.55,1.9666666666666668
44,Bressan,72491,Avaí,ZAG,-1.6500000000000001,2.2
45,Bruno Cortez,72079,Avaí,LAT,1.9000000000000001,1.9666666666666666
46,Bruno Henrique,90285,Flamengo,ATA,5.1,10.3
47,Bruno Melo,84339,Corinthians,LAT,6.2,0.5
48,Bruno Méndez,103700,Corinthians,ZAG,6.1,4.2
49,Bruno Oliveira,103996,Santos,MEI,2.8999999999999995,5.7
50,Bruno Pacheco,90061,Ceará,LAT,4.5,4.066666666666666
51,Bruno Silva,68698,Avaí,MEI,5.85,2.95
52,Bruno Tubarão,93637,Bragantino,ATA,-1.3,0.0
53,Bryan Angulo,89435,Santos,ATA,3.6,2.0
54,Bustos,96678,Internacional,LAT,6.65,3.4000000000000004
55,Caetano,103575,Goiás,ZAG,2.625,2.6
56,Caio,101601,Goiás,MEI,1.75,1.1
57,Caio Paulista,102318,Fluminense,ATA,3.22,2.8000000000000003
58,Caio Vidal,107745,Internacional,ATA,0.4,5.8
59,Calebe,109461,Atlético-MG,MEI,2.0,4.05
60,Calleri,89840,São Paulo,ATA,2.3666666666666667,3.4000000000000004
61,Camacho,68770,Santos,MEI,1.8666666666666665,3.1500000000000004
62,Camilo,104519,Cuiabá,MEI,1.3666666666666665,3.0
63,Cano,79631,Fluminense,ATA,11.559999999999999,2.7
64,Cantillo,85315,Corinthians,MEI,1.8249999999999997,2.2
65,Capixaba,94894,Juventude,ATA,2.45,2.1999999999999997
66,Carlos Alberto,106704,América-MG,ATA,3.4,2.2
67,Carlos Eduardo,90917,Bragantino,ATA,2.2,-0.7
68,Carlos Sánchez,81677,Santos,MEI,-0.25,0.0
69,Carlos de Pena,87242,Internacional,ATA,0.9666666666666668,4.0
70,Ceballos,115502,Fortaleza,ZAG,5.233333333333333,3.3
