,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1530,Marcos Leonardo,109497,Santos,ATA,6.7555555555555555,7.08,Fortaleza,visitante,6.875,6.9775
1531,Vinícius Balieiro,110605,Santos,MEI,0.0,0.0,Fortaleza,visitante,6.875,6.875
1532,Weslley Patati,118676,Santos,ATA,1.4,0.0,Fortaleza,visitante,6.875,6.875
1533,Kaiky,111637,Santos,ZAG,1.0,0.0,Fortaleza,visitante,6.875,6.875
1534,Mendoza,90031,Ceará,ATA,3.5499999999999994,8.371428571428572,Juventude,visitante,4.4375,6.404464285714286
1535,Rwan,115404,Santos,ATA,2.8333333333333335,4.666666666666666,Fortaleza,visitante,6.875,5.770833333333333
1536,Moisés,90444,Internacional,LAT,3.55,7.275,Palmeiras,visitante,4.222222222222222,5.748611111111112
1537,Pedrinho,110995,Athletico-PR,LAT,2.6333333333333333,6.433333333333334,Botafogo,visitante,4.75,5.591666666666667
1538,Luan Cândido,100848,Bragantino,LAT,7.249999999999999,7.4799999999999995,Fluminense,visitante,3.577777777777778,5.528888888888889
1539,Vitor Roque,114802,Athletico-PR,ATA,1.3714285714285717,5.783333333333332,Botafogo,visitante,4.75,5.266666666666666
1540,Fabián Bustos,107645,Santos,TEC,4.8412500000000005,3.6119999999999997,Fortaleza,visitante,6.875,5.2435
1541,Pablo,69138,Athletico-PR,ATA,2.314285714285714,5.65,Botafogo,visitante,4.75,5.2
1542,Khellven ,105175,Athletico-PR,LAT,3.5,5.616666666666667,Botafogo,visitante,4.75,5.183333333333334
1543,Carlos de Pena,87242,Internacional,ATA,1.9499999999999997,6.0,Palmeiras,visitante,4.222222222222222,5.111111111111111
1544,Jhojan Julio,100074,Santos,ATA,2.1166666666666667,3.125,Fortaleza,visitante,6.875,5.0
1545,Michel,80664,Ceará,LAT,0.19999999999999998,5.514285714285714,Juventude,visitante,4.4375,4.975892857142857
1546,Maicon,71227,Santos,ZAG,5.316666666666666,3.04,Fortaleza,visitante,6.875,4.9575
1547,João Paulo,85425,Santos,GOL,5.720000000000001,2.9166666666666665,Fortaleza,visitante,6.875,4.895833333333333
1548,Bruno Oliveira,103996,Santos,MEI,2.25,2.9,Fortaleza,visitante,6.875,4.8875
1549,Artur,95799,Bragantino,ATA,6.257142857142858,6.183333333333334,Fluminense,visitante,3.577777777777778,4.8805555555555555
1550,Eduardo Bauermann,86970,Santos,ZAG,3.9899999999999998,2.8500000000000005,Fortaleza,visitante,6.875,4.862500000000001
