,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Braga,40006,Fluminense,TEC,4.135,4.9
1,Abel Ferreira,110506,Palmeiras,TEC,6.329999999999999,5.480833333333333
2,Abner Vinícius,104513,Athletico-PR,LAT,4.490909090909091,2.3899999999999997
3,Ademir,101314,Atlético-MG,ATA,3.1799999999999997,2.5250000000000004
4,Aderlan,88423,Bragantino,LAT,4.109999999999999,2.55
5,Adrián Martínez,104778,Coritiba,ATA,1.6555555555555557,3.2699999999999996
6,Adryelson,91664,Botafogo,ZAG,3.7,2.5500000000000003
7,Adson,111682,Corinthians,MEI,5.42,1.9375000000000002
8,Airton,106107,Atlético-GO,ATA,3.866666666666667,1.7799999999999998
9,Alan Empereur,88033,Cuiabá,ZAG,0.9624999999999999,1.7142857142857142
10,Alan Kardec,50347,Atlético-MG,ATA,0.8333333333333334,10.25
11,Alan Patrick,68685,Internacional,MEI,5.033333333333333,3.5
12,Alef Manga,101254,Coritiba,ATA,5.2272727272727275,3.7
13,Alemão,98219,Internacional,ATA,4.588888888888889,3.725
14,Alerrandro,101715,Bragantino,ATA,4.5874999999999995,5.314285714285715
15,Alesson,97321,Cuiabá,ATA,2.7125,2.411111111111111
16,Alex Muralha,79066,Coritiba,GOL,4.411111111111111,2.25
17,Alex Santana,85465,Athletico-PR,MEI,4.1,4.3
18,Alexandre Jesus,107044,Fluminense,ATA,1.75,-0.25
19,Alisson,81845,São Paulo,MEI,2.38,3.233333333333333
20,Allan,96652,Atlético-MG,MEI,2.290909090909091,1.6
21,Aloísio,73850,América-MG,ATA,3.5800000000000005,2.642857142857143
22,Alê,86388,América-MG,MEI,2.15,4.1
23,Anderson,102906,Athletico-PR,GOL,7.5,6.5
24,Anderson Leite,87691,Juventude,MEI,1.5,2.4
25,Andreas Pereira,89274,Flamengo,MEI,1.15,4.442857142857143
26,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0
27,André,68690,Cuiabá,ATA,2.8874999999999997,2.066666666666667
28,André,107498,Fluminense,MEI,4.233333333333333,2.344444444444444
29,André Anderson,106803,São Paulo,MEI,0.6333333333333333,1.5
30,André Luís,92146,Cuiabá,ATA,2.972727272727272,1.5444444444444445
31,Andrés,110517,São Paulo,MEI,0.6,3.6
32,Andrés Hurtado,110715,Bragantino,LAT,1.75,1.9000000000000001
33,Antonio Mohamed,71071,Atlético-MG,TEC,5.7811111111111115,4.9675
34,António Oliveira,111578,Cuiabá,TEC,4.548749999999999,2.4014285714285712
35,Apodi,51042,Goiás,MEI,4.8,1.0142857142857145
36,Arboleda,91573,São Paulo,ZAG,3.55,1.875
37,Arias,99815,Fluminense,MEI,5.546153846153847,2.8000000000000003
38,Arrascaeta,87863,Flamengo,MEI,8.274999999999999,4.840000000000001
39,Arthur Chaves,111412,Avaí,ZAG,1.8888888888888888,3.15
40,Arthur Henrique,86629,Atlético-GO,LAT,1.2888888888888888,1.5
41,Artur,95799,Bragantino,ATA,5.680000000000001,4.82
42,Atuesta ,96754,Palmeiras,MEI,1.8000000000000003,0.1
43,Auremir,77570,Goiás,MEI,0.6499999999999999,0.3833333333333333
44,Auro,88540,Santos,LAT,1.0,-0.35000000000000003
45,Ayrton Lucas,88393,Flamengo,LAT,8.222222222222221,3.1454545454545455
46,Balbuena,87887,Corinthians,ZAG,5.85,4.15
47,Baralhas,99440,Atlético-GO,MEI,4.029999999999999,2.6454545454545455
48,Barreto,89224,Botafogo,MEI,3.9,0.9
49,Bento,105208,Athletico-PR,GOL,4.818181818181818,4.381818181818182
50,Benítez,93550,América-MG,MEI,1.5666666666666664,3.3
51,Bernardo,112368,Coritiba,MEI,2.2666666666666666,0.8142857142857143
52,Bissoli,100762,Avaí,ATA,6.525000000000001,4.390000000000001
53,Boschilia,86841,Internacional,MEI,2.2333333333333334,1.55
54,Braian Romero,101997,Internacional,ATA,0.5333333333333333,1.6333333333333335
55,Breno Lopes,93988,Palmeiras,ATA,0.45,1.1142857142857143
56,Bressan,72491,Avaí,ZAG,1.2299999999999998,2.3166666666666664
57,Bruninho,101716,Juventude,MEI,1.5,0.65
58,Bruno Cortez,72079,Avaí,LAT,1.9083333333333334,1.8090909090909089
59,Bruno Gomes,106202,Coritiba,MEI,3.35,5.033333333333334
60,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995
61,Bruno Melo,84339,Corinthians,LAT,6.2,2.5250000000000004
62,Bruno Méndez,103700,Corinthians,ZAG,4.7,2.0749999999999997
63,Bruno Nazário,81776,Juventude,MEI,0.04999999999999993,-0.16666666666666666
64,Bruno Oliveira,103996,Santos,MEI,2.25,1.275
65,Bruno Pacheco,90061,Ceará,LAT,3.855555555555556,3.6099999999999994
66,Bruno Silva,68698,Avaí,MEI,3.4909090909090907,4.4
67,Bruno Tabata,107174,Palmeiras,MEI,0.0,1.1333333333333333
68,Bruno Tubarão,93637,Bragantino,ATA,2.0,1.3666666666666665
69,Bryan Angulo,89435,Santos,ATA,3.4166666666666665,1.6625
70,Bryan García,110013,Athletico-PR,MEI,0.37500000000000006,-0.1
71,Brítez,101995,Fortaleza,LAT,8.4,8.775
72,Busanello,97537,Juventude,LAT,1.2,8.6
73,Bustos,96678,Internacional,LAT,6.3999999999999995,3.4900000000000007
74,Caetano,103575,Goiás,ZAG,3.3181818181818183,3.0599999999999996
75,Caio,101601,Goiás,MEI,1.0899999999999999,1.8125000000000002
76,Caio Paulista,102318,Fluminense,ATA,3.210000000000001,2.3999999999999995
77,Caio Vidal,107745,Internacional,ATA,0.65,1.675
78,Calebe,109461,Atlético-MG,MEI,1.0,2.3
79,Calegari,104276,Fluminense,LAT,4.15,4.3
80,Calleri,89840,São Paulo,ATA,7.9416666666666655,3.590909090909091
81,Camacho,68770,Santos,MEI,1.1,2.2
82,Camilo,104519,Cuiabá,MEI,1.0,2.1285714285714286
83,Camutanga,96793,Atlético-GO,ZAG,2.4,0.0
84,Cano,79631,Fluminense,ATA,9.899999999999999,2.025
