,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
210,11,88881,Gustavo Morínigo,Coritiba,TEC,11.34,1.39,-0.54,0.0,0.0,25.83441932097301,12.535130207094152,0.0,8.333074123611933,0.5913209414570421,10.79126213592233,5.0,42.632738574489494,26.18441355102117,44.77442121364637,visitante,0.0,3.612,0.0,5.317500000000001,3.123333333333333,3.2372357723577236,3.3005825242718445,0,1.0
1995,11,61033,Rodriguinho,Cuiabá,MEI,6.39,-0.1,-0.47,7.575454545454545,6.8181818181818175,27.003250489804177,12.535130207094152,15.395,5.250192838836498,0.3012100863675256,10.79126213592233,5.0,42.632738574489494,19.73436310278321,44.77442121364637,visitante,0.0,3.45,0.0,1.1,0.7666666666666666,3.2372357723577236,3.3005825242718445,0,1.0
2007,11,103695,Jadsom Silva,Bragantino,MEI,4.25,-1.2,-0.43,7.837272727272728,0.0,29.796554751406546,12.535130207094152,2.458,2.2132351461741213,0.34714793987023995,10.79126213592233,6.0,41.50975047254145,30.52454238623483,44.77442121364637,mandante,3.775,0.0,0.0,0.5,-1.65,3.2372357723577236,3.3005825242718445,0,1.0
2008,11,70116,Fellipe Bastos,Goiás,MEI,3.92,-1.2,-0.8,7.837272727272728,0.0,27.932182668736356,12.535130207094152,12.02,4.133890818037938,0.521508396992587,10.79126213592233,6.0,35.517035690042356,30.52454238623483,44.77442121364637,mandante,2.2216666666666667,0.0,0.0,1.2,2.8000000000000003,3.2372357723577236,3.3005825242718445,0,1.0
955,11,91888,Kevin,Avaí,LAT,5.2200000000000015,15.5,2.51,17.355454545454545,4.545454545454546,40.71912936640084,13.495052005725627,5.978181818181818,8.246812289864879,0.7856915017600364,10.79126213592233,4.0,48.54694434268506,30.52454238623483,44.77442121364637,mandante,3.25,0.0,0.0,3.0,5.225,3.2372357723577236,3.3005825242718445,0,1.0
956,11,95220,Jefferson,Atlético-GO,LAT,3.0,13.1,2.66,8.264545454545454,4.545454545454546,31.366142089985576,13.097900769864713,14.27727272727273,6.090008257638315,0.9149411857121172,10.79126213592233,10.0,42.632738574489494,4.798474138602246,44.77442121364637,visitante,0.0,3.125,0.0,1.925,6.066666666666666,3.2372357723577236,3.3005825242718445,0,1.0
957,11,63013,Marcos Rocha,Palmeiras,LAT,9.45,12.9,1.5,18.181818181818183,0.0,51.28503387021839,14.334797043525695,0.0,7.785571383806975,0.765933950192842,10.79126213592233,13.0,74.32684861586331,30.52454238623483,44.77442121364637,mandante,5.01,0.0,0.0,4.6000000000000005,12.333333333333336,3.2372357723577236,3.3005825242718445,0,1.0
1534,11,102292,Marquinhos,Cuiabá,ATA,5.82,0.0,0.0,9.090909090909092,0.0,34.39083546752198,12.535130207094152,0.769,5.474134713478813,0.5074177938156678,10.79126213592233,5.0,42.632738574489494,19.73436310278321,44.77442121364637,visitante,0.0,5.05,0.0,1.45,7.6,3.2372357723577236,3.3005825242718445,0,1.0
960,11,104257,João Lucas,Cuiabá,LAT,5.33,9.6,1.53,0.0,0.0,39.0361199628032,13.166146249874899,1.0,5.34972256089975,0.35402271720567224,10.79126213592233,5.0,42.632738574489494,19.73436310278321,44.77442121364637,visitante,0.0,4.5125,0.0,3.35,1.4500000000000002,3.2372357723577236,3.3005825242718445,0,1.0
973,11,105584,Lucas Piton,Corinthians,LAT,16.72,5.2,-1.23,36.36363636363637,2.272727272727273,43.129184397260026,13.651320573758905,1.909,9.120802273505037,0.5017068980975022,10.79126213592233,8.0,42.632738574489494,45.79720695695406,44.77442121364637,visitante,0.0,5.8533333333333335,0.0,4.466666666666668,11.6,3.2372357723577236,3.3005825242718445,0,1.0
974,11,72079,Bruno Cortez,Avaí,LAT,6.63,5.1,0.5,0.0,0.0,34.135848431634585,13.495052005725627,2.575454545454545,5.053815736609503,0.3457791729813548,10.79126213592233,4.0,48.54694434268506,30.52454238623483,44.77442121364637,mandante,3.25,0.0,0.0,2.6333333333333333,1.9333333333333331,3.2372357723577236,3.3005825242718445,0,1.0
975,11,88065,Jorge,Palmeiras,LAT,3.44,4.5,-0.01,0.0,0.0,31.301737288290976,13.71869201565596,0.7140000000000001,2.856316436474076,1.5422412424680625,10.79126213592233,13.0,74.32684861586331,30.52454238623483,44.77442121364637,mandante,3.0866666666666664,0.0,0.0,3.25,7.166666666666668,3.2372357723577236,3.3005825242718445,0,1.0
978,11,88423,Aderlan,Bragantino,LAT,7.869999999999999,3.8,-0.02,0.0,0.0,31.003477413418192,13.528665451103778,1.4580000000000002,5.009959558157783,0.2842012476217381,10.79126213592233,6.0,41.50975047254145,30.52454238623483,44.77442121364637,mandante,4.0625,0.0,0.0,3.7,1.4,3.2372357723577236,3.3005825242718445,0,1.0
979,11,109668,Hugo,Botafogo,LAT,5.37,3.5,0.3,0.0,0.0,37.756475824672506,12.780830452794394,2.27,4.658948812068894,0.4636353155252312,10.79126213592233,1.0,24.94900557886928,30.52454238623483,44.77442121364637,mandante,3.0583333333333336,0.0,0.0,2.3000000000000003,2.775,3.2372357723577236,3.3005825242718445,0,1.0
983,11,86864,Marlon ,América-MG,LAT,3.4000000000000004,1.3,-0.18,0.0,0.0,31.707672714510373,12.535130207094152,6.666363636363636,3.229278794402584,0.5048637296905106,10.79126213592233,5.0,41.22485246812617,30.52454238623483,44.77442121364637,mandante,2.35,0.0,0.0,2.6,3.4000000000000004,3.2372357723577236,3.3005825242718445,0,1.0
1517,11,71505,Jenison,Cuiabá,ATA,4.34,0.0,0.0,9.090909090909092,1.515151515151515,24.76171751297709,12.535130207094152,6.6339999999999995,2.9858916618975337,0.2609266394170384,10.79126213592233,5.0,42.632738574489494,19.73436310278321,44.77442121364637,visitante,0.0,4.416666666666667,0.0,1.0,3.333333333333333,3.2372357723577236,3.3005825242718445,0,1.0
995,11,88393,Ayrton Lucas,Flamengo,LAT,5.75,0.6,-0.09,9.090909090909092,0.0,31.38781983760881,12.794870466834412,1.0,5.080457443578586,0.4199045485732096,10.79126213592233,6.0,51.06434908361415,30.52454238623483,44.77442121364637,mandante,3.6000000000000005,0.0,0.0,5.900000000000001,1.85,3.2372357723577236,3.3005825242718445,0,1.0
1006,11,96725,Saravia,Botafogo,LAT,8.59,0.0,0.0,0.0,0.0,43.583160431905775,12.780830452794394,2.6445454545454545,7.462385543140655,0.5390332647409533,10.79126213592233,1.0,24.94900557886928,30.52454238623483,44.77442121364637,mandante,2.458333333333333,0.0,0.0,2.25,4.449999999999998,3.2372357723577236,3.3005825242718445,0,1.0
1030,11,38877,Mariano,Atlético-MG,LAT,7.54,0.0,0.0,9.090909090909092,0.0,40.46674645330013,13.055035138763792,0.0,4.427471624623436,0.34501531645717604,10.79126213592233,6.0,42.632738574489494,35.460683314471034,44.77442121364637,visitante,0.0,5.191666666666666,0.0,8.3,4.85,3.2372357723577236,3.3005825242718445,0,1.0
1045,11,95352,Orejuela,Athletico-PR,LAT,6.18,0.0,0.0,0.0,0.0,31.61992413873589,12.80250988623854,0.0,2.3657185870208077,0.22115236056156812,10.79126213592233,11.0,22.326868169916626,30.52454238623483,44.77442121364637,mandante,3.6,0.0,0.0,0.0,0.0,3.2372357723577236,3.3005825242718445,0,1.0
1046,11,107236,Vanderlan,Palmeiras,LAT,3.29,0.0,0.0,0.0,0.0,25.45563144218513,12.871830543794491,0.0,0.5543905319738712,0.13939393939393938,10.79126213592233,13.0,74.32684861586331,30.52454238623483,44.77442121364637,mandante,5.02,0.0,0.0,4.6,0.0,3.2372357723577236,3.3005825242718445,0,1.0
1049,11,86629,Arthur Henrique,Atlético-GO,LAT,3.37,0.0,0.0,0.0,0.0,29.17385131315643,12.794870466834412,0.0,2.08505367464905,0.24299826044420714,10.79126213592233,10.0,42.632738574489494,4.798474138602246,44.77442121364637,visitante,0.0,2.55,0.0,1.1,1.1,3.2372357723577236,3.3005825242718445,0,1.0
1071,11,107555,Guilherme Biro,Coritiba,LAT,3.52,-0.6,-0.61,0.0,0.0,35.55385002474907,12.819221116185059,0.0,2.488413325453358,0.5083178448734379,10.79126213592233,5.0,42.632738574489494,26.18441355102117,44.77442121364637,visitante,0.0,2.7825,0.0,2.966666666666667,1.4,3.2372357723577236,3.3005825242718445,0,1.0
941,11,80692,Luan,Palmeiras,ZAG,7.45,6.5,0.33,0.0,0.0,28.46699507854877,13.523586195550141,0.0,2.4103936172777014,0.23756327935292115,10.79126213592233,13.0,74.32684861586331,30.52454238623483,44.77442121364637,mandante,6.095,0.0,0.0,6.75,6.5,3.2372357723577236,3.3005825242718445,0,1.0
1496,11,108946,Victor Sá,Botafogo,ATA,8.870000000000003,0.1,-0.16,8.264545454545454,3.636363636363636,37.84501624184605,12.535130207094152,8.945454545454545,6.595135331370252,0.3685457785775121,10.79126213592233,1.0,24.94900557886928,30.52454238623483,44.77442121364637,mandante,2.458333333333333,0.0,0.0,1.8,1.525,3.2372357723577236,3.3005825242718445,0,1.0
942,11,111412,Arthur Chaves,Avaí,ZAG,4.24,6.5,1.37,0.0,0.0,32.081665066026765,13.495052005725627,1.5154545454545456,5.7093315852910695,0.8958591350161893,10.79126213592233,4.0,48.54694434268506,30.52454238623483,44.77442121364637,mandante,2.5,0.0,0.0,0.5666666666666668,4.433333333333334,3.2372357723577236,3.3005825242718445,0,1.0
1494,11,38225,Muriqui,Avaí,ATA,10.54,0.3,-0.35,23.31636363636364,14.696969696969695,31.220534836398873,12.535130207094152,7.878181818181818,11.355226152967793,0.5950297096481544,10.79126213592233,4.0,48.54694434268506,30.52454238623483,44.77442121364637,mandante,6.5,0.0,0.0,9.4,0.9,3.2372357723577236,3.3005825242718445,0,1.0
1492,11,109114,Matheus Nascimento,Botafogo,ATA,4.26,0.4,-0.28,0.0,0.0,24.9771066989545,12.535130207094152,2.5545454545454542,1.0689363075309588,0.08825046935518101,10.79126213592233,1.0,24.94900557886928,30.52454238623483,44.77442121364637,mandante,2.325,0.0,0.0,0.4,0.3,3.2372357723577236,3.3005825242718445,0,1.0
