,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1405,Kuscevic,98619,Palmeiras,ZAG,5.0,13.2,Fortaleza,visitante,6.428571428571429,9.814285714285713
1406,Marcos Rocha,63013,Palmeiras,LAT,4.58,10.425,Fortaleza,visitante,6.428571428571429,8.426785714285714
1407,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,Fortaleza,visitante,6.428571428571429,7.964285714285714
1408,Rony,91607,Palmeiras,ATA,5.0375000000000005,7.6000000000000005,Fortaleza,visitante,6.428571428571429,7.014285714285714
1409,Erison,108422,Botafogo,ATA,2.8428571428571425,9.16,Cuiabá,visitante,4.283333333333333,6.721666666666667
1410,Mendoza,90031,Ceará,ATA,4.119999999999999,9.65,Fluminense,visitante,3.775,6.7125
1411,Gustavo Gómez,71684,Palmeiras,ZAG,8.15,6.95,Fortaleza,visitante,6.428571428571429,6.689285714285715
1412,Gustavo Scarpa,87999,Palmeiras,MEI,9.242857142857144,6.783333333333334,Fortaleza,visitante,6.428571428571429,6.605952380952381
1413,Giovani,111759,Palmeiras,ATA,0.2,0.0,Fortaleza,visitante,6.428571428571429,6.428571428571429
1414,Pedro Bicalho,103777,Palmeiras,MEI,1.2,0.0,Fortaleza,visitante,6.428571428571429,6.428571428571429
1415,Vanderlan,107236,Palmeiras,LAT,4.6,0.0,Fortaleza,visitante,6.428571428571429,6.428571428571429
1416,Jorge,88065,Palmeiras,LAT,0.7333333333333334,6.325,Fortaleza,visitante,6.428571428571429,6.376785714285715
1417,Abel Ferreira,110506,Palmeiras,TEC,6.336250000000001,6.246666666666667,Fortaleza,visitante,6.428571428571429,6.337619047619048
1418,Gustavo Garcia,107225,Palmeiras,LAT,2.85,6.1,Fortaleza,visitante,6.428571428571429,6.264285714285714
1419,Busanello,97537,Juventude,LAT,1.2,8.6,Coritiba,visitante,3.75,6.175
1420,Murilo,97653,Palmeiras,ZAG,4.125,5.76,Fortaleza,visitante,6.428571428571429,6.094285714285714
1421,Zé Rafael,82455,Palmeiras,MEI,6.45,5.58,Fortaleza,visitante,6.428571428571429,6.0042857142857144
1422,Gabriel Menino,103767,Palmeiras,MEI,3.1999999999999997,4.95,Fortaleza,visitante,6.428571428571429,5.689285714285715
1423,Weverton,71631,Palmeiras,GOL,3.4285714285714284,4.6,Fortaleza,visitante,6.428571428571429,5.514285714285714
1424,Vinícius Lopes,104660,Botafogo,ATA,2.7000000000000006,6.220000000000001,Cuiabá,visitante,4.283333333333333,5.251666666666667
1425,Piquerez,102130,Palmeiras,LAT,7.216666666666668,4.033333333333333,Fortaleza,visitante,6.428571428571429,5.230952380952381
1426,Gabriel Veron,103764,Palmeiras,ATA,4.133333333333334,3.8,Fortaleza,visitante,6.428571428571429,5.114285714285714
1427,Dudu,68920,Palmeiras,ATA,5.0625,3.7833333333333337,Fortaleza,visitante,6.428571428571429,5.105952380952381
