,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1375,Kuscevic,98619,Palmeiras,ZAG,5.0,13.2,São Paulo,visitante,1.2,7.199999999999999
1376,Vladimir,69040,Avaí,GOL,0.75,9.0,Fluminense,visitante,5.366666666666667,7.183333333333334
1377,Raúl Cáceres,71680,América-MG,LAT,2.8333333333333335,7.55,Fortaleza,visitante,6.5,7.025
1378,Mendoza,90031,Ceará,ATA,4.119999999999999,9.65,Cuiabá,visitante,3.94,6.795
1379,Wellington Paulista,38279,América-MG,ATA,0.43333333333333335,0.0,Fortaleza,visitante,6.5,6.5
1380,Alê,86388,América-MG,MEI,2.34,6.275,Fortaleza,visitante,6.5,6.3875
1381,Busanello,97537,Juventude,LAT,1.2,8.6,Atlético-GO,visitante,3.6166666666666667,6.108333333333333
1382,Marcos Rocha,63013,Palmeiras,LAT,4.58,10.425,São Paulo,visitante,1.2,5.8125
1383,Erison,108422,Botafogo,ATA,3.2166666666666663,9.16,Internacional,visitante,2.4,5.78
1384,Everaldo ,91151,América-MG,ATA,5.05,4.6,Fortaleza,visitante,6.5,5.55
1385,Pablo,69138,Athletico-PR,ATA,3.38,7.333333333333333,Coritiba,visitante,3.6666666666666665,5.5
1386,Miguel,105612,Bragantino,MEI,2.466666666666667,6.7,Santos,visitante,4.033333333333333,5.366666666666667
1387,Matheus Ribeiro,82943,Avaí,LAT,0.8,0.0,Fluminense,visitante,5.366666666666667,5.366666666666667
1388,Rafael Vaz,73421,Avaí,ZAG,1.1,0.0,Fluminense,visitante,5.366666666666667,5.366666666666667
1389,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,São Paulo,visitante,1.2,5.35
1390,Danilo Avelar,72142,América-MG,ZAG,2.8000000000000003,3.9,Fortaleza,visitante,6.5,5.2
1391,Gustavo Gómez,71684,Palmeiras,ZAG,9.92,9.15,São Paulo,visitante,1.2,5.175
1392,Artur,95799,Bragantino,ATA,6.025,6.066666666666666,Santos,visitante,4.033333333333333,5.05
1393,Arrascaeta,87863,Flamengo,MEI,10.125,8.225,Atlético-MG,visitante,1.6499999999999997,4.9375
1394,Kevin,91888,Avaí,LAT,1.9833333333333334,4.416666666666667,Fluminense,visitante,5.366666666666667,4.8916666666666675
