,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.074278779493294,0.7379707143722384,1.3786475509081824,1.1379247650506372
2,Botafogo,1.2235236354108658,1.267422041234782,1.177693368009424,1.5373455716009705
3,Corinthians,1.3033217293486552,1.063552021733595,1.0131738918866484,1.1802355646989409
4,Fluminense,1.7050054790845726,0.9887582356336321,0.9080653153413009,1.2582199995132222
5,Palmeiras,2.0214520637471485,0.8932575615904953,1.424858749725164,1.1495106247203304
6,São Paulo,1.4839372245531697,1.1033167502371568,1.3401131990618202,1.355101353108759
7,Santos,1.4905961920320216,1.5036326107226707,1.0819234390658328,1.397703381500021
8,Bragantino,1.5720179209176897,0.9444798524807175,1.2161604742526544,1.5847559170529084
9,Atlético-MG,1.6165408468575644,0.7087431855536243,1.3905732358208456,1.033830062752502
10,Internacional,1.588120001701015,1.058293652733901,1.3383113926506938,1.175269555019825
11,Juventude,1.4066046308234958,1.0808005389346096,0.7183595434382795,1.9967046052711788
12,Goiás,1.0635709048049178,1.6291404413595398,0.9266006369877406,1.900009856661597
13,Athletico-PR,1.2836434770999772,1.3498061446678655,0.9370760604468013,1.5253645773442421
14,Coritiba,1.2630598325610334,1.109671926796005,1.226280458022011,1.7767370477692883
15,Avaí,1.2686194722908062,1.2279402013093657,0.9093526355957291,1.8618465552340842
16,América-MG,1.6311383189009763,1.0389398836601587,1.156648575399133,1.6037564357346952
17,Ceará,1.1411781358709812,1.2400247102406454,1.1473644841663806,1.4597889625504583
18,Fortaleza,1.5197113505060535,0.9941569273289576,1.0284172052839111,1.3862919867373404
19,Atlético-GO,1.597967938984763,1.232802096075161,1.1580154303223855,1.7201199653581014
20,Cuiabá,1.286070006759569,1.0694247092056244,0.8539725142619333,1.3680368552753215
