,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'CA': 1, 'DS': 13, 'FC': 11, 'FF': 2, 'FS': 1, 'PI': 26}",77570,24,290,4,7,-2.0,1.17,-0.82,0.91,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",auremir,Auremir,Auremir,Auremir Evangelista dos Santos,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,Provável
1,"{'DE': 76, 'DS': 3, 'FS': 3, 'GS': 21, 'SG': 6}",51413,24,1371,1,7,6.0,12.62,0.89,4.1,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Provável
2,"{'CA': 4, 'DS': 19, 'FC': 8, 'FD': 1, 'FF': 2, 'FS': 7, 'G': 1, 'I': 1, 'PC': 2, 'PI': 34, 'SG': 3}",72359,24,354,3,7,0.0,3.39,0.0,3.35,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",luiz-otavio,Luiz Otávio,L. Otávio,Luiz Otávio Anacleto Leandro,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,Provável
3,"{'A': 4, 'DS': 29, 'FC': 20, 'FD': 8, 'FF': 4, 'FS': 43, 'FT': 2, 'G': 2, 'I': 1, 'PI': 121}",51772,24,262,4,6,0.7,8.56,-0.04,4.23,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png,Nulo
4,"{'A': 2, 'CA': 1, 'DS': 27, 'FC': 14, 'FD': 4, 'FF': 11, 'FS': 30, 'FT': 3, 'G': 1, 'I': 2, 'PI': 137, 'SG': 6}",73384,24,266,2,7,-0.3,8.15,-0.41,4.94,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Provável
5,{},37281,24,285,6,7,8.49,10.2,0.49,5.14,21,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",mano-menezes,Mano Menezes,M. Menezes,Luis Antônio Venker de Menezes,https://s.glbimg.com/es/sde/f/2022/04/20/e2710d5e2f652b8154c927ba13d68369_FORMATO.png,Provável
6,{},72391,24,266,6,7,2.66,10.08,-0.65,4.69,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",fernando-diniz,Fernando Diniz,F. Diniz,Fernando Diniz Silva,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,Provável
7,"{'CA': 1, 'DS': 7, 'FC': 2, 'FD': 2, 'FF': 1, 'FS': 2, 'PC': 1, 'PI': 51, 'SG': 1}",73421,24,314,3,7,-0.6,2.82,-0.11,1.24,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",rafael-vaz,Rafael Vaz,R. Vaz,Rafael Vaz dos Santos,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,Provável
8,"{'CA': 1, 'DE': 15, 'DP': 1, 'GS': 3, 'PC': 1, 'SG': 2}",72372,24,276,1,6,0.0,7.04,0.0,6.75,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,Nulo
9,{},37245,24,294,6,7,7.34,10.82,1.24,5.3,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",guto-ferreira,Guto Ferreira,G. Ferreira,Augusto Sérgio Ferreira,https://s.glbimg.com/es/sde/f/2021/04/27/7b5d614f3eafc2e2e12922930cd3590e_FORMATO.png,Provável
10,"{'CA': 3, 'DS': 17, 'FC': 16, 'FF': 2, 'FS': 6, 'FT': 1, 'PC': 1, 'PI': 80, 'SG': 3}",72491,24,314,3,7,0.0,5.3,0.0,1.63,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",bressan,Bressan,Bressan,Matheus Simonete Bressanelli,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,Provável
11,"{'CA': 7, 'DS': 21, 'FC': 24, 'FD': 1, 'FF': 9, 'FS': 9, 'I': 2, 'PC': 1, 'PI': 96, 'PS': 1, 'SG': 5}",72532,24,290,2,7,-2.1,3.36,-1.07,1.96,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",maguinho,Maguinho,Maguinho,Magno José da Silva,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,Provável
12,"{'DE': 45, 'DS': 1, 'FS': 2, 'GS': 11, 'SG': 4}",72580,24,327,1,7,3.5,7.0,-0.49,5.11,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Provável
13,{},72588,24,277,6,7,4.51,10.9,-0.15,4.73,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",lisca,Lisca,Lisca,Luiz Carlos Cirne Lima de Lorenzi,https://s.glbimg.com/es/sde/f/2021/04/28/035bd47807f8e7c0a6cc5dd78a718cf0_FORMATO.png,Provável
14,"{'A': 1, 'CA': 1, 'DS': 3, 'FC': 9, 'FD': 3, 'FF': 2, 'FS': 4, 'PI': 23}",72775,24,293,4,6,0.0,7.7,0.0,2.45,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",fernandinho,Fernandinho,Fernandinho,Fernando Luiz Rosa,https://s.glbimg.com/es/sde/f/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,Nulo
15,"{'CA': 5, 'CV': 1, 'DS': 24, 'FC': 16, 'FD': 2, 'FF': 2, 'FS': 13, 'I': 2, 'PI': 48, 'PS': 1, 'SG': 8}",72951,24,285,3,7,7.0,7.71,0.32,3.29,19,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",mercado,Mercado,Mercado,Gabriel Iván Mercado,https://s.glbimg.com/es/sde/f/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,Provável
16,"{'DS': 7, 'FC': 3, 'FD': 1, 'FS': 4, 'PI': 10, 'SG': 1}",73800,24,262,3,6,0.0,5.62,0.0,1.84,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",rodrigo-caio,Rodrigo Caio,R. Caio,Rodrigo Caio Coquette Russo,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,Nulo
17,"{'CA': 1, 'DS': 8, 'FC': 6, 'FF': 1, 'FS': 3, 'G': 1, 'PC': 1, 'PI': 30, 'SG': 2}",52253,24,282,3,7,-0.5,4.17,-0.94,2.57,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",rever,Réver,Réver,Réver Humberto Alves Araújo,https://s.glbimg.com/es/sde/f/2022/07/15/b06d278a85eebe19ce060b1d34ef2b64_FORMATO.png,Provável
18,"{'A': 1, 'CA': 2, 'DS': 15, 'FC': 7, 'FD': 2, 'FF': 8, 'FS': 7, 'I': 2, 'PI': 50}",51548,24,264,4,6,0.0,4.84,0.0,1.44,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",giuliano,Giuliano,Giuliano,Giuliano Victor de Paula,https://s.glbimg.com/es/sde/f/2022/04/27/9ac23014ff9196c4c2a10d652798dcfa_FORMATO.png,Nulo
19,"{'CA': 3, 'DS': 9, 'FC': 17, 'FD': 2, 'FF': 2, 'FS': 2, 'I': 2, 'PI': 41, 'SG': 2}",52827,24,262,3,6,0.0,4.13,0.0,1.22,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",david-luiz,David Luiz,D. Luiz,David Luiz Moreira Marinho,https://s.glbimg.com/es/sde/f/2022/04/25/b04aadac11e76e4bd69df5b191e13d3c_FORMATO.png,Nulo
20,"{'DS': 4, 'FC': 2, 'FF': 2, 'FS': 4, 'PI': 11, 'SG': 2}",69189,24,290,3,5,0.0,2.84,0.0,3.34,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",sidimar,Sidimar,Sidimar,Sidimar Fernando Cigolini,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,Contundido
21,"{'DS': 6, 'FC': 16, 'FD': 7, 'FF': 8, 'FS': 26, 'FT': 1, 'G': 7, 'I': 5, 'PI': 46, 'PS': 1}",53865,24,294,5,7,0.0,12.97,0.0,5.01,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",leo-gamalho,Léo Gamalho,L. Gamalho,Leonardo Gamalho de Souza,https://s.glbimg.com/es/sde/f/2022/02/23/4b8edf6d0d6b8c3a3c39de67b5bd75e1_FORMATO.png,Provável
22,"{'A': 1, 'CA': 6, 'DS': 15, 'FC': 11, 'FD': 2, 'FF': 4, 'FS': 13, 'PI': 44}",72362,24,354,4,6,0.0,4.13,0.0,1.79,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",rodrigo-lindoso,Rodrigo Lindoso,R. Lindoso,Rodrigo Oliveira Lindoso,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,Nulo
23,"{'CA': 1, 'CV': 1, 'DS': 20, 'FC': 24, 'FD': 6, 'FF': 12, 'FS': 17, 'G': 3, 'I': 2, 'PI': 128}",60825,24,327,5,7,-0.8,5.61,-0.25,2.14,23,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",felipe-azevedo,Felipe Azevedo,F. Azevedo,Felipe Azevedo dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png,Provável
24,"{'CA': 1, 'DS': 1, 'FC': 4, 'FD': 1, 'FF': 1, 'PI': 8}",73738,24,294,5,6,0.0,3.78,0.0,0.2,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",hernan-perez,Hernán Pérez,H. Pérez,Hernán Arsenio Pérez González,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,Nulo
25,{'CA': 1},73533,24,314,1,6,0.0,1.98,0.0,-1.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",gledson,Glédson,Glédson,Glédson Ribeiro dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,Nulo
26,"{'CA': 1, 'DE': 23, 'FS': 1, 'GS': 4, 'SG': 1}",60795,24,373,1,7,2.0,3.91,-0.71,5.88,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",renan,Renan,Renan,Renan dos Santos,https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png,Provável
27,"{'A': 1, 'CV': 1, 'DS': 16, 'FC': 2, 'FD': 2, 'FF': 2, 'FS': 5, 'GC': 1, 'PI': 46, 'SG': 2}",73992,24,262,2,6,0.0,4.33,0.0,4.22,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",rodinei,Rodinei,Rodinei,Rodinei Marcelo de Almeida,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,Nulo
28,"{'A': 1, 'DS': 4, 'FC': 19, 'FD': 3, 'FF': 8, 'FS': 17, 'G': 3, 'I': 6, 'PI': 54}",72524,24,290,5,6,0.0,4.46,0.0,2.54,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nulo
29,"{'CA': 3, 'DS': 12, 'FC': 11, 'FD': 2, 'FF': 2, 'FS': 5, 'PC': 3, 'PI': 42, 'SG': 1}",68817,24,286,3,7,-1.5,2.04,-0.24,1.04,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",paulo-miranda,Paulo Miranda,P. Miranda,Jonathan Doin,https://s.glbimg.com/es/sde/f/2022/03/03/84da02cce1e593cb658cfcf2deef669d_FORMATO.png,Provável
30,"{'CA': 3, 'DS': 18, 'FC': 17, 'FD': 6, 'FF': 15, 'FS': 20, 'FT': 1, 'G': 4, 'I': 6, 'PI': 77, 'PS': 1}",72583,24,285,5,6,1.1,5.27,-0.98,3.91,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Konzen Medina da Silva,https://s.glbimg.com/es/sde/f/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,Nulo
31,"{'CA': 6, 'DS': 21, 'FC': 11, 'FD': 3, 'FF': 16, 'FS': 22, 'FT': 2, 'G': 3, 'I': 5, 'PI': 172}",77544,24,373,4,7,-0.2,5.43,-0.16,2.92,19,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",jorginho,Jorginho,Jorginho,Jorge de Moura Xavier,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,Provável
32,"{'CA': 1, 'DE': 73, 'FS': 5, 'GS': 26, 'SG': 5}",74061,24,263,1,7,0.0,6.78,-0.31,3.5,21,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Provável
