index,label,Distance,Angle Radians,header
99,0,32.353307877115526,0.2151110281467292,0
100,0,12.38981024816511,0.3302920493728784,0
101,0,54.371614765430806,0.1292096772774427,0
102,0,13.43894633240679,0.4068856114592759,0
103,0,14.846736724747528,0.4719881011667398,1
104,0,17.97340226730877,0.3261210557517475,1
105,0,45.67516733357869,0.1599198643994851,0
106,0,16.840006834268284,0.3447928300102761,0
107,1,10.37372686851558,0.5340925314671816,0
108,0,16.40424224235826,0.0936572035542792,0
109,0,22.644572697158143,0.310871055948849,0
110,0,15.464329957455574,0.4308317548897212,1
111,0,21.34689200673268,0.3344918401483557,0
112,0,8.947162071995903,0.5443574824723413,1
113,0,28.60523157664904,0.2162042232014458,0
114,0,12.36781782774342,0.574316120519606,0
115,0,9.602176600514,0.4237501245762535,0
116,0,13.535919157963736,0.4482256660024343,1
117,1,9.171833930842766,0.3869705613037132,0
118,1,15.874735701336682,0.4202999110482235,0
119,0,18.59273778549089,0.3821307240541794,1
120,0,39.13771306141541,0.1630551959339813,0
121,0,22.264944321986462,0.1502424682732616,0
122,0,34.54772660459688,0.187456295088233,0
123,0,33.613547114793306,0.2119006219046287,0
124,0,34.658234952917795,0.1047655001455383,0
125,0,30.10521183209084,0.2354861961442035,0
126,0,29.97972511248641,0.2074832043312499,0
127,0,14.4259532754503,0.49344970523101,0
128,0,34.25197792744456,0.205794897508024,0
129,0,33.09267480947968,0.2006519585635523,0
130,1,16.218511609101682,0.4166615853280086,0
131,0,31.728296090066443,0.2189006938228251,0
132,0,29.90666553119441,0.242666611152221,0
133,0,18.303977461797864,0.3935389771414421,0
134,0,33.33956328153863,0.2186701743089114,0
135,0,14.256567690508458,0.3846693580099679,1
136,1,8.021509475722855,0.8551742759681653,0
137,0,6.179890785136823,1.0686324067539723,0
138,0,23.37375006160006,0.3006718441173257,0
139,0,4.645473425508688,1.1681127460272842,0
140,0,35.03487771136072,0.1922700759411642,0
141,0,10.519352139480873,0.6376214188636693,0
142,0,14.56927460489757,0.4922261095735261,1
143,1,19.61214767110537,0.3361155600472599,0
144,0,13.77032432955057,0.3693170956269139,1
145,0,26.54644721447192,0.2659365091908328,0
146,1,14.570848306263878,0.4921300878336166,1
147,0,10.433967457834866,0.6136866687187216,0
148,0,9.175394253695258,0.3631462855081883,0
149,0,34.32542153918835,0.1858817325088707,0
150,0,18.676760474747613,0.1225464493887815,0
151,0,10.93173464577797,0.2312076004141615,0
152,0,46.51015014200579,0.1143528368117681,0
153,0,33.75302951068655,0.2077340939522885,0
154,0,21.41937101672377,0.3090204493329448,0
155,0,21.57465237263396,0.3201311109339817,0
156,0,18.61058708824393,0.2241244937529706,0
157,0,13.334977946307689,0.3680673919549727,1
158,0,12.42292099772443,0.5403463519938086,1
159,0,30.283353994104274,0.1972719329360465,0
160,0,23.712885169251408,0.0994381572813706,0
161,0,3.602749817847464,1.5948350498234327,1
162,1,19.750890261345248,0.3155466785540039,0
163,0,17.737744678319277,0.3627440102232478,0
164,1,3.970739648984888,1.3831795966901923,0
165,0,35.823234080691265,0.1854682590245825,0
166,0,32.47584812246239,0.2170417180692591,0
167,0,9.679547461658526,0.6304817343609109,0
168,0,10.567860610954424,0.5304443966255492,1
169,0,22.08908664386852,0.2535736777057931,0
170,0,18.42924921881278,0.2508115615659834,0
171,1,41.52989369975332,0.1526281883110933,0
172,0,12.080940987227784,0.4040986052861393,0
173,0,17.142017877459967,0.3483190984985281,0
174,0,27.0173210778408,0.2469295594786792,0
175,0,19.65604531354884,0.3664819520049495,0
176,0,24.165339593205776,0.1372079965271125,0
177,0,64.84174350266098,0.1127632597549273,0
178,0,8.65582210133734,0.3308979203402729,1
179,0,20.028660807251235,0.2821617169937737,0
180,1,8.336479416546291,0.2190561421566162,1
181,0,14.901520947960313,0.4123405260406446,0
182,0,7.931151776674605,0.647863608841234,0
183,0,24.65135459943923,0.1523887033064791,0
184,0,24.921230614548147,0.2193392405884647,0
185,0,19.82029251459607,0.3651785489153388,0
186,0,7.52368431154808,0.8941472135771623,1
187,0,24.6517182005674,0.2666932772440852,0
188,0,9.959857005123116,0.6852558019889872,1
189,0,26.77188592813881,0.2552139393775378,0
190,0,15.88328711960018,0.4332097052039682,0
191,1,1.5705294721305358,2.3729758313010128,0
192,0,9.063842320794146,0.767141037801159,0
193,0,21.88375062401249,0.1836575319647868,0
194,0,17.116614917967862,0.4201295617437003,1
195,0,27.330882513361956,0.2475806153233642,0
196,0,21.36613081302793,0.3377819923236868,0
197,0,11.86734321225081,0.5202997487401697,1
198,0,33.44548321244663,0.2090104999465728,0
199,0,30.108225297724083,0.2283076445502437,0
200,0,28.914643497496098,0.2460034786199821,0
201,0,21.779775345518136,0.1854253530533918,0
202,0,16.755758047238665,0.3888025157127779,0
203,0,41.34541374343978,0.1765777773278377,0
204,0,31.078085161804616,0.2241385968264335,0
205,0,32.6600289153666,0.16539832856867,0
206,0,31.56031273106044,0.0107543472594534,0
207,1,6.782707811653431,0.9351076868502036,1
208,0,31.14418002835249,0.1652067648663693,0
209,0,8.862343448826534,0.3401858489963978,0
210,0,36.31799951669458,0.1989602199385069,0
211,0,22.291653721064183,0.2639257875739732,0
212,0,18.098537120978083,0.1397574005618367,0
213,0,7.371673279666483,0.6440405252027556,0
214,1,5.716093273735971,0.6731416816370256,0
215,0,16.686568076866028,0.4284366734097894,1
216,0,10.355323101759732,0.6548505030789383,0
217,0,26.691667921193865,0.2085742575604375,0
218,0,31.02169341954463,0.0515883682491505,0
219,0,28.92294014345428,0.2502530372078042,0
220,0,27.062567374374552,0.158997106674967,0
221,0,37.64746091336228,0.168111107150953,0
222,0,7.795101290697343,0.8489085185515138,1
223,0,34.039162621047964,0.1694908565131591,0
224,1,19.907255138290974,0.0426291943843401,0
225,0,30.43812036910004,0.2144568087433001,0
226,0,30.92831648091263,0.2136595763153402,0
227,1,25.340765992512804,0.2783215274923169,0
228,0,31.501105123766607,0.1919320250102929,0
229,0,8.96843811837144,0.1980128716793429,1
230,0,36.1301201769454,0.1758887118141105,0
231,0,8.987178528630396,0.7626039028463092,1
232,0,19.045425385093758,0.3770837374939993,0
233,0,30.598819389808217,0.1640350534162576,0
234,0,35.87158284543319,0.2009628035202019,0
235,0,13.072468550373973,0.5343113640982629,1
236,0,14.125766199141552,0.4003739526596323,0
237,1,10.075418084961877,0.6092398825535273,1
238,0,34.74778729967791,0.1728640758137292,0
239,0,12.546494094467189,0.1391851659251994,1
240,0,20.153154111978537,0.058641190651258,0
241,0,33.71657077226289,0.206538020274846,0
242,0,18.967078993616894,0.3534363764075652,0
243,1,11.018767930541424,0.3179285650271449,0
244,0,38.670972081495314,0.1688681940806514,0
245,0,11.359672695662612,0.4821772173430698,0
246,0,9.42890268465938,0.6357608980646884,0
247,0,31.90501610863975,0.1667653745489544,0
248,0,12.268705477915033,0.5774927899174014,1
249,0,35.51277641571527,0.2012813371466333,0
250,0,5.498065363397024,0.9951813665430498,0
251,0,35.011327095670055,0.1848797754988636,0
252,0,18.508129117771,0.3626651070217855,1
253,0,36.50377640959458,0.1878504999371228,0
254,0,30.269351634285474,0.2390301863232624,0
255,0,29.71226594758781,0.1888932984560219,0
256,0,9.69886123249158,0.6436836939112021,0
257,0,12.927839010739705,0.4636126869342286,1
258,0,18.82100525728177,0.3312261986788016,0
259,0,21.5215270499679,0.3312326583044013,0
260,0,5.970658905731849,1.0459183076402012,1
261,0,32.54792296695459,0.2204765286473185,0
262,0,32.27690596366531,0.1711392327656839,0
263,1,58.4091468712148,0.1248747299528508,0
264,0,49.25756808920332,0.1474397678706467,0
265,0,7.108119201820789,0.5741835514315197,1
266,0,22.50504655985313,0.1546324756171272,0
267,0,5.258737362399284,0.8812860184283902,0
268,0,11.089517088502916,0.2073926719697755,1
269,0,27.30404881565716,0.2381664328172682,0
270,0,21.0521607222247,0.3114172099004493,0
271,0,26.772580383336827,0.2073280300358092,0
272,1,18.3706416670258,0.0769249380022951,0
273,0,8.043361670039591,0.2031662345951429,1
274,0,28.01006832336078,0.2582208959923652,0
275,0,17.481326424322585,0.2074043473474629,0
276,0,7.882613756770642,0.2692624939777098,0
277,0,15.04917803588572,0.255783613849474,0
278,0,10.367606347491666,0.2878867974667076,1
279,0,20.09466787134099,0.2132691033942471,0
280,0,30.39378348439668,0.1989011805962139,0
281,0,18.76854791827924,0.3630764537801936,0
282,0,24.434163913818608,0.147084033206824,0
283,0,16.597237163353768,0.2234930262815894,0
284,0,25.292969803635227,0.1341734753240568,0
285,0,33.763862388980385,0.2157544308418979,0
286,0,6.526806710542051,0.7075956975241637,0
287,0,26.050376514149,0.2597380376796864,0
288,0,8.827567364272248,0.753399074121483,0
289,0,13.173085212606615,0.5315231186254772,0
290,0,9.385850118712195,0.5246674460896552,0
291,0,22.329300364141865,0.1182518819142045,0
292,0,21.167938414865468,0.3000857829117631,1
293,0,23.24309081807701,0.3122183866011621,0
294,0,11.071458601772598,0.6192413771356583,0
295,0,30.22766061973435,0.2396744975506368,0
296,0,20.46652043531921,0.3498753019707982,0
297,0,17.13503441651233,0.3873900209971342,1
298,0,8.588394925068728,0.8023638851204634,1
299,0,33.5185896184925,0.1956554216893218,0
300,0,25.981645661374955,0.1598033167962748,0
301,0,17.71609691464083,0.2594162578122609,0
302,0,30.420016789944683,0.2207339153981913,0
303,0,13.29178042668314,0.5052325152233875,1
304,0,21.077110616546776,0.0267524113595263,0
305,0,29.242234634433967,0.2481721928527117,0
306,0,30.91528026287197,0.2351537301737296,0
307,1,16.221629399731437,0.4388066191522996,0
308,0,12.267144058827244,0.2405416928473801,0
309,0,33.10294888676839,0.2200538346897144,0
310,0,10.467408233984196,0.3540548935476723,0
311,0,36.70984689567396,0.1788109449089747,0
312,0,12.171278111193608,0.2310919522396812,0
313,0,15.064470614980385,0.4631676368014106,0
314,0,37.48338640317868,0.1682302370440752,0
315,0,12.988481962416415,0.230884023525698,0
316,0,22.029241390764746,0.3093806390804421,0
317,1,18.124017214734707,0.372112471781907,1
318,0,27.90426964945368,0.2601285108011075,0
319,0,28.55132951653344,0.2044050414081775,0
320,0,26.5628456817565,0.2578471425312154,0
321,1,12.648507212740318,0.4409080958249848,1
322,0,23.426774919085727,0.256222915982551,0
323,0,14.551590272374426,0.4392236011981437,1
324,0,14.957837887512737,0.1316930731078026,0
325,0,18.154648200703928,0.3970399709428627,1
326,0,31.938824656950963,0.1691976002327035,0
327,0,11.767938680926122,0.5675271216478115,1
328,1,21.589978220363847,0.2131674921163585,0
329,1,36.35151229436394,0.195067432440636,0
330,0,32.10808805654261,0.2246386575673602,0
331,0,20.991971384703703,0.253045150046651,0
332,0,30.04628671055669,0.2189621514516258,0
333,0,11.060976682834234,0.2503648723133536,0
334,1,22.269353380823613,0.1734538053881452,0
335,1,23.51135644387824,0.2054579173965277,0
336,0,32.430300077747475,0.224686420602636,0
337,0,2.823919765767388,1.8912694215776145,1
338,0,31.71456550381162,0.2255339210722341,0
339,0,11.290637559523224,0.610044529143338,0
340,0,24.36923273581324,0.2588800275864906,0
341,0,23.69071049352502,0.2040518713411183,0
342,0,26.550776942492664,0.2684371341450666,0
343,0,34.114666310121365,0.1630605720059963,0
344,0,20.81433122388324,0.1632953646343541,0
345,0,17.081970583286473,0.4159529388566612,0
346,0,9.0853830477293,0.7268248137350859,0
347,0,26.91012346015924,0.1857242898423533,0
348,0,3.364059419418158,1.6571262797383242,0
349,0,14.746580497747594,0.3806640893024772,0
350,0,31.25281131176756,0.2093153158157737,0
351,0,12.457001678521936,0.5426877965367386,1
352,0,44.39668094041839,0.1610356311236605,0
353,0,4.754078861219949,1.0023467658929923,1
354,0,16.053121407825984,0.4376997454133431,0
355,0,21.05789962022066,0.1984229656478415,0
356,0,18.16997543856393,0.3055657094191906,0
357,0,12.826960444945575,0.52919303854853,0
358,0,3.1621268031850693,1.764734126343252,0
359,0,33.52523655400609,0.2096899317424687,0
360,0,27.87878532649857,0.2605910420848952,0
361,0,15.71505594254681,0.2067834633479728,0
362,0,14.148699047038107,0.4791184718349287,1
363,0,30.431955347134696,0.2335544620901933,0
364,0,27.62534179512573,0.1972983711377531,0
365,0,26.739222471650702,0.2622201246723981,0
366,0,18.508129117771,0.3626651070217855,1
367,0,11.554305038715482,0.5805334171062786,0
368,0,10.426869595222966,0.6662355330028634,0
369,0,17.20926823763269,0.3929619764833408,0
370,0,24.00792607153309,0.2728888287905538,0
371,0,18.66894376426379,0.349162018492279,1
372,0,37.83944008631696,0.1749764301881785,0
373,0,24.37517336476809,0.2818011028112113,0
374,0,18.74262512297881,0.3812959964348427,1
375,0,18.091568946394585,0.3519780474924823,0
376,0,7.387669202800029,0.4741876756208099,0
377,0,9.542410253184602,0.4791874286155564,0
378,0,39.35933758807305,0.1636770321311029,0
379,0,10.47042104955966,0.5323101700012819,0
380,0,34.36316579933494,0.2068532318732468,0
381,0,34.29527439877532,0.1677906250097043,0
382,0,25.56016868776705,0.1956424555909889,0
383,0,19.79189014231524,0.2794536431386715,0
384,0,5.95096674316052,0.902014325305351,0
385,0,37.22246474182777,0.1787229573649994,0
386,0,12.82146629875473,0.4657754898495651,0
387,0,13.978814550955317,0.510124253771365,1
388,0,35.30371975168885,0.1818649797245036,1
389,0,19.917487535421152,0.3530145408301622,0
390,0,29.788552438897707,0.169839296109146,0
391,0,20.614725720438912,0.3409629089117771,0
392,0,29.93751219741293,0.2432042190810961,0
393,0,12.386472522978444,0.4533037434849588,0
394,0,21.221191181887097,0.3006334604913553,0
395,0,17.246123082494503,0.4000192811209148,1
396,0,35.24949675821101,0.1710563987401206,0
397,0,17.934682950389497,0.1545923384449048,1
398,0,10.185103997509431,0.4887135453322033,1
399,0,17.65881083198979,0.390864193761496,1
400,0,22.14442229643788,0.267376848936952,0
401,0,22.598742012499734,0.3173252457164686,0
402,0,26.84368109868105,0.2678335829516046,0
403,0,36.9454193388567,0.1717366318464436,0
404,0,29.3769731041224,0.0180910132793391,0
405,0,17.076855272621657,0.3987202966567442,1
406,0,23.89032080819967,0.2739131234260268,0
407,0,17.445279740955318,0.402703908367224,1
408,0,31.793175974507037,0.1986626183184125,0
409,0,34.270961374094085,0.209532332201035,0
410,0,23.938409193401803,0.1364815980804402,0
411,0,36.479001675961385,0.1944289564088127,0
412,0,23.361148621754158,0.2777771246017157,0
413,0,21.595352204317308,0.139084229320569,0
414,0,11.573674553839956,0.5732223761709448,0
415,0,22.189721675814308,0.308723619849587,0
416,0,13.002279528370568,0.1228179175013684,0
417,0,30.50891040501512,0.1923804800019045,0
418,0,24.94657566500074,0.1947200868541357,0
419,0,25.92704364559163,0.2319907800528018,0
420,0,35.74463562596572,0.1979897181616266,0
421,0,8.396545224503225,0.7091300958933978,1
422,0,22.63981454419532,0.2969789508076725,0
423,0,17.904942788308,0.3726727133438751,1
424,0,27.5106763575394,0.2492875638201596,0
425,0,29.242852753965074,0.2417164616356945,0
426,0,11.223558467323164,0.6219764131845877,1
427,0,8.724498718697944,0.4051672375267817,1
428,0,39.235922200972205,0.1561097650056606,0
429,0,27.37635222730092,0.166811859747498,0
430,0,40.810255361590215,0.1574461670738948,0
431,0,8.002895940850577,0.2595631688495239,0
432,0,42.59808393105384,0.1052219693371202,0
433,0,26.401910119676163,0.2622301754916247,0
434,0,13.450961842797131,0.1870332097452195,0
435,0,14.115678405925236,0.1639332181098237,1
436,0,28.888996733757608,0.1737256495262552,0
437,0,7.504756412740254,0.6645107662806551,0
438,0,18.34683678324222,0.3609692198037039,0
439,0,20.547700465852643,0.298654942787827,1
440,0,32.54681505079921,0.2178657618392218,0
441,0,21.662495754507365,0.3252290080766411,0
442,0,17.32676452202352,0.41630969491613,0
443,0,23.175788995647256,0.3106385587127395,0
444,0,19.15858142453176,0.2397920507120712,0
445,0,32.94954950864778,0.2212131380588904,0
446,0,34.77470573768471,0.2043780819768425,0
447,0,25.403422973553067,0.2769919045255292,0
448,0,17.200860858373094,0.4191529150997984,0
449,0,19.84720551972365,0.3487212326613333,0
450,0,48.956471577285065,0.1488480606690524,0
451,0,16.400883089507786,0.4237417582588247,0
452,0,16.827499510790087,0.332618944587318,1
453,0,9.6265605750262,0.6045207536768828,0
454,0,15.438245268004458,0.4072602044599481,0
455,0,17.67655612867642,0.1904154770114865,0
456,0,16.955286786513323,0.2039367053407977,0
457,0,15.532551822405184,0.3552910269076302,0
458,0,18.17602618114321,0.3648138414639422,0
459,0,27.92890620592765,0.2123046559376419,0
460,0,17.59866068968785,0.3105988096337107,1
461,0,31.318929708257347,0.1912762196611423,0
462,0,36.2103792708962,0.198702764421377,0
463,0,24.890880113463854,0.2409005515497934,0
464,0,18.86584655179042,0.3246777838937563,1
465,0,7.015976676979571,0.939425437237109,1
466,0,23.385303872092035,0.2937990346266598,0
467,0,23.498324529521923,0.2091002123301462,0
468,0,36.46124852809884,0.1882830485401818,0
469,0,8.11965690813258,0.8317603960937272,0
470,0,6.782707811653431,0.9351076868502036,0
471,0,35.424701514465106,0.1843805013549673,0
472,0,23.088562204296604,0.3128968909640344,0
473,0,30.01839970896673,0.2327248785503405,0
474,0,9.948769344992144,0.4126746722606129,0
475,0,21.82862148705937,0.3035863459257509,0
476,0,33.389043788239505,0.2180352743094716,0
477,0,41.65411592138463,0.1517261636692975,0
478,0,27.67310600419515,0.2088746383831926,0
479,0,28.26954160655295,0.1837515302198603,0
480,0,34.7650326871727,0.1758128043730705,0
481,0,10.38716156237259,0.6766816414284474,0
482,0,28.58501692632353,0.1878277628877972,0
483,0,34.09163054994172,0.1916351029942479,0
484,0,28.12660009796357,0.2572987198370526,0
485,0,31.23774467211763,0.2332665911970974,0
486,0,6.290067932630571,0.9488828368057975,0
487,0,19.02193766723619,0.2510203025301497,1
488,0,23.759961919276627,0.2573854097222783,0
489,0,16.46595823483789,0.3600836761381263,0
490,0,16.66469369731439,0.4082455458228581,0
491,0,27.76602456896113,0.2208149979339371,0
492,0,7.488881017523786,0.757271426969366,0
493,0,15.904814149582132,0.4517802085742934,0
494,0,8.575840572732552,0.6931119124331333,1
495,0,15.003252546813682,0.1970894259498597,0
496,1,18.259173937069367,0.2271880009578068,0
497,0,1.4906332936772384,2.384030469083068,1
498,0,19.55970581429687,0.3653685372313754,0
499,0,21.47398141718194,0.3364649937353055,0
500,0,24.443787580719203,0.2968957935298387,0
501,0,21.982613006346103,0.1220806666084901,1
502,0,29.331044240701694,0.2209466000779163,0
503,0,9.398050838114523,0.7314679128533881,1
504,0,16.46354309221672,0.3667006606872114,0
505,1,13.3258307081585,0.5337940374501376,1
506,0,18.15272484981636,0.322624964134527,0
507,0,7.883729989904462,0.8687308981557164,1
508,0,32.12743676664435,0.1909679612137047,0
509,0,20.87671150132377,0.2192951007394068,0
510,1,15.530783674010967,0.3701145861985165,0
511,0,28.87379801083065,0.2211941859076276,0
512,0,10.367606347491677,0.2878867974667063,1
513,0,23.99812710602866,0.2699356565936086,0
514,0,15.107445383143002,0.3941300788930358,1
515,0,11.749057475495642,0.5125239992800807,1
516,0,14.92856661012898,0.3993031177601592,0
517,0,16.24992316614067,0.4405365050729594,0
518,0,27.992680990975124,0.2573667770447232,0
519,0,24.25352373888344,0.2845478180033206,0
520,0,14.739271138289592,0.478283742277871,0
521,0,7.885971008860143,0.4574354355801157,0
522,0,11.984634532973724,0.5912082773673746,0
523,0,13.810870344385307,0.513081806736395,1
524,0,15.45481235732094,0.4028333636618342,0
525,0,35.106723768131964,0.2073944821283193,0
526,0,35.95669092624769,0.1710168755323375,0
527,0,33.399977426015845,0.2120711938905377,0
528,0,30.932572803441133,0.1862139951630101,0
529,0,10.864450260140275,0.5244077782206089,0
530,0,7.832268968190678,0.448241095752393,0
531,0,22.578046827697893,0.3213724045658185,0
532,0,19.35909492331705,0.3136394662165473,0
533,0,13.23934735166493,0.5133794759746195,0
534,0,38.2001479872788,0.1697866871775715,0
535,0,24.44424166587777,0.2511653534177128,0
536,0,32.95511607676034,0.2211399223451657,0
537,0,9.209982257971442,0.2375394369254114,0
538,0,26.19353982426411,0.2609798502464404,0
539,0,17.460749270737434,0.3623164248436752,0
540,0,11.144147215542048,0.623837747698131,1
541,0,36.15193181818182,0.1742383059475639,0
542,0,4.64954690430038,1.292891690492162,1
543,0,9.363632778711809,0.2409676202459661,0
544,0,28.61239445121505,0.2058308690430489,0
545,0,30.87265410856553,0.1810019397212739,0
546,0,32.00557110675944,0.0398928275366054,0
547,0,10.498267507601293,0.2338027101093809,0
548,0,4.413741508203634,1.290463286665568,1
549,0,9.679547461658526,0.6304817343609109,1
550,0,24.896557719356384,0.2821795186001251,0
551,0,15.664638021645237,0.4545573878916479,0
552,0,31.1514664441644,0.1884769099253012,0
553,0,35.2053516105832,0.2009933773172963,0
554,0,14.155919753322284,0.3406886004919755,1
555,0,31.791602763151158,0.2290376872911595,0
556,0,7.960344071558922,0.4001510508813579,0
557,0,47.13837292018574,0.1549130824335628,0
558,0,24.7606111553338,0.2644108501022166,0
559,0,33.9136093626143,0.2066139981215863,0
560,0,11.949720615099151,0.5468798847211508,1
561,0,16.429923696664037,0.3484370467032792,0
562,0,33.92023156695404,0.2146140013349682,0
563,0,19.752716371219403,0.2992751539399255,0
564,0,18.899597104510192,0.3385516940585835,1
565,0,16.46308731115055,0.4114042390850262,0
566,0,13.948640712901142,0.4453032373030783,0
567,0,17.788399055585185,0.3800564841814929,0
568,0,8.044571372301299,0.7109394007011077,0
569,0,19.268692223397,0.2722562825697515,0
570,0,22.504878820220515,0.1278983990785379,0
571,0,16.50818041642255,0.4186225414956195,0
572,0,31.369755596232423,0.2238356992450839,0
573,0,17.297639824688478,0.3630121981659696,1
574,0,7.964539469372615,0.7549124480006357,0
575,0,5.572913430266037,1.0751324333394097,0
576,0,16.753264626118334,0.2431209221955467,0
577,0,26.893993692753558,0.2618173940964816,0
578,0,16.57889409626173,0.3872719865832105,1
579,0,21.12375996684492,0.3313753862010871,0
580,0,26.200420736046738,0.2648394813628784,0
581,0,14.76756511599194,0.4194474473304605,1
582,0,30.343948269858068,0.2398827054880303,0
583,0,33.34125277833022,0.2086227463923938,0
584,0,25.026600827516617,0.1539504370683773,0
585,1,26.288403643350097,0.2551695720108671,0
586,0,16.583621015992442,0.3712167740306918,0
587,0,32.70342739753696,0.1948988215740795,0
588,0,22.44064393015495,0.2604985754776246,0
589,0,10.071630255428666,0.5948261474766074,0
590,0,10.232356554633787,0.1667936881997103,1
591,0,16.56832735314557,0.2726717077168513,0
592,0,33.537791589033134,0.2012507245620322,0
593,0,13.056980951295747,0.3244877629983087,1
594,0,17.49882381525557,0.386403236702069,0
595,0,11.965339512041842,0.4781241079591412,0
596,1,18.98440747888593,0.3649560233953966,0
597,1,15.703622524189488,0.4524867585338983,0
598,0,24.80539172594712,0.1892475524378371,0
599,0,11.154030333390825,0.2621051937959639,0
600,0,23.186457156440667,0.293658522471278,0
601,0,36.98674901779656,0.1761730467378336,0
602,1,14.146007031232736,0.3457238425555827,1
603,0,8.379404467370533,0.8008782994296972,0
604,1,12.432086792843483,0.43345664025504,0
605,0,53.66974640374072,0.1329169818101248,0
606,0,8.646099901380317,0.6344247013678448,1
607,0,29.408519598918957,0.2347978234137255,0
608,1,12.83738118069696,0.3637929868075217,0
609,1,18.427574940689603,0.3885997251578949,0
