,atleta_id,apelido,ranking
0,68952,Marinho,1
1,95799,Artur,2
2,73465,Luccas Claro,3
3,71162,Vina,4
4,42135,Willian,5
5,73476,Marcão,6
6,73384,Samuel Xavier,7
7,80196,Yago Pikachu,8
8,38398,Renato Augusto,9
9,78077,Madson,10
10,101314,Ademir,11
11,109282,Luiz Henrique,12
12,85004,Marcos Felipe,13
13,50317,David Braz,14
14,104250,João Victor,15
15,85425,João Paulo,16
16,101290,Ferreira,17
17,61188,Gilberto,18
18,103099,Éderson,19
19,63289,Edenílson,20
