,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1525,Ricardo Bueno,69141,Juventude,ATA,11.35,9.55,Cuiabá,mandante,4.944444444444445,8.147222222222222
1526,Guilherme Guedes,100741,Grêmio,LAT,9.2,1.2,Ceará,mandante,5.722222222222222,7.46111111111111
1527,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Cuiabá,mandante,4.944444444444445,6.329365079365079
1528,Borja,86120,Grêmio,ATA,6.8999999999999995,-0.5,Ceará,mandante,5.722222222222222,6.311111111111111
1529,Lucas Kal,95662,América-MG,ZAG,9.649999999999999,0.0,Athlético-PR,mandante,2.75,6.199999999999999
1530,Viña,98974,Palmeiras,LAT,9.1,2.1,Flamengo,mandante,3.2857142857142856,6.192857142857143
1531,Villasanti,97145,Grêmio,MEI,6.65,0.0,Ceará,mandante,5.722222222222222,6.186111111111112
1532,Daniel Guedes ,88225,Fortaleza,LAT,9.2,-0.5,Atlético-MG,mandante,2.7,5.949999999999999
1533,Gabriel Chapecó,112616,Grêmio,GOL,6.071428571428571,3.0,Ceará,mandante,5.722222222222222,5.896825396825397
1534,Kannemann,87342,Grêmio,ZAG,5.0200000000000005,0.2666666666666666,Ceará,mandante,5.722222222222222,5.371111111111111
1535,Sander,86391,Sport,LAT,7.166666666666667,2.26,Internacional,mandante,3.05,5.108333333333333
1536,Luiz Felipe Scolari,43618,Grêmio,TEC,4.430000000000001,2.4899999999999998,Ceará,mandante,5.722222222222222,5.0761111111111115
1537,Jean Mota,78548,Santos,MEI,6.033333333333332,2.4125,Bahia,mandante,3.9444444444444446,4.988888888888889
1538,Ruan,100842,Grêmio,ZAG,4.25,2.04,Ceará,mandante,5.722222222222222,4.986111111111111
1539,Marinho,68952,Santos,ATA,6.0,6.0,Bahia,mandante,3.9444444444444446,4.972222222222222
1540,Rafinha,38144,Grêmio,LAT,4.1875,-1.1333333333333335,Ceará,mandante,5.722222222222222,4.954861111111111
1541,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0,Cuiabá,mandante,4.944444444444445,4.944444444444445
1542,Marcos Felipe ,85004,Fluminense,GOL,5.857142857142857,2.8333333333333335,São Paulo,mandante,3.95,4.9035714285714285
1543,Ytalo,53148,Bragantino,ATA,7.785714285714286,3.7124999999999995,Chapecoense,mandante,2.0,4.892857142857142
1544,Éderson,103099,Fortaleza,MEI,6.9624999999999995,5.24,Atlético-MG,mandante,2.7,4.83125
1545,Raphael Veiga,94509,Palmeiras,MEI,6.35,3.1999999999999997,Flamengo,mandante,3.2857142857142856,4.817857142857143
1546,Alisson,81845,Grêmio,MEI,3.866666666666667,1.2,Ceará,mandante,5.722222222222222,4.794444444444444
1547,Lucas Silva,79701,Grêmio,MEI,3.6666666666666665,-0.19999999999999998,Ceará,mandante,5.722222222222222,4.694444444444445
1548,Yago Pikachu,80196,Fortaleza,MEI,6.688888888888888,4.466666666666667,Atlético-MG,mandante,2.7,4.694444444444445
1549,Ferreira,101290,Grêmio,ATA,3.633333333333333,4.6000000000000005,Ceará,mandante,5.722222222222222,4.677777777777777
1550,Madson,78077,Santos,LAT,5.4,1.125,Bahia,mandante,3.9444444444444446,4.6722222222222225
1551,Natanael,86264,Atlético-GO,LAT,5.457142857142857,4.857142857142857,Corinthians,mandante,3.85,4.6535714285714285
1552,Paulo Henrique,93716,Juventude,LAT,4.35,0.3333333333333332,Cuiabá,mandante,4.944444444444445,4.647222222222222
1553,Paulinho Bóia,100333,Juventude,ATA,4.316666666666666,1.1,Cuiabá,mandante,4.944444444444445,4.6305555555555555
1554,Pedro Geromel,80853,Grêmio,ZAG,3.483333333333334,1.6714285714285715,Ceará,mandante,5.722222222222222,4.602777777777778
1555,Gustavo Scarpa,87999,Palmeiras,MEI,5.811111111111112,4.3500000000000005,Flamengo,mandante,3.2857142857142856,4.548412698412699
1556,Tiago Nunes,98057,Grêmio,TEC,3.283333333333333,2.1033333333333335,Ceará,mandante,5.722222222222222,4.502777777777778
1557,Marcelo Boeck,37788,Fortaleza,GOL,6.25,2.5,Atlético-MG,mandante,2.7,4.475
1558,Matheus Henrique,100742,Grêmio,MEI,3.2,1.65,Ceará,mandante,5.722222222222222,4.461111111111111
1559,Felipe Jonatan,101708,Santos,LAT,4.833333333333333,1.35,Bahia,mandante,3.9444444444444446,4.388888888888889
1560,Kaio Jorge,103445,Santos,ATA,4.800000000000001,1.175,Bahia,mandante,3.9444444444444446,4.372222222222223
1561,Igor Cariús,91639,Atlético-GO,LAT,4.866666666666666,4.76,Corinthians,mandante,3.85,4.358333333333333
1562,Marcelo Carné,69054,Juventude,GOL,3.75,1.4375,Cuiabá,mandante,4.944444444444445,4.347222222222222
1563,Calegari,104276,Fluminense,LAT,4.7,1.9999999999999998,São Paulo,mandante,3.95,4.325
1564,João Paulo,85425,Santos,GOL,4.583333333333333,3.125,Bahia,mandante,3.9444444444444446,4.263888888888889
1565,Egídio,42145,Fluminense,LAT,4.571428571428571,1.114285714285714,São Paulo,mandante,3.95,4.260714285714286
1566,Artur,95799,Bragantino,ATA,6.512500000000001,4.4375,Chapecoense,mandante,2.0,4.2562500000000005
1567,Bruno Cortez,72079,Grêmio,LAT,2.725,1.5999999999999999,Ceará,mandante,5.722222222222222,4.223611111111111
1568,Chico,99253,Sport,ZAG,5.35,3.875,Internacional,mandante,3.05,4.199999999999999
1569,Nathan Silva,95794,Atlético-GO,ZAG,4.525,2.414285714285714,Corinthians,mandante,3.85,4.1875
1570,Manoel,69014,Fluminense,ZAG,4.4,-0.8,São Paulo,mandante,3.95,4.175000000000001
1571,Diego Souza,68911,Grêmio,ATA,2.5875,0.7249999999999999,Ceará,mandante,5.722222222222222,4.154861111111111
1572,Danilo Barbosa,86777,Palmeiras,MEI,5.0,2.6750000000000003,Flamengo,mandante,3.2857142857142856,4.142857142857142
1573,John Victor,94044,Santos,GOL,4.333333333333333,2.0,Bahia,mandante,3.9444444444444446,4.138888888888889
1574,Brenno,100830,Grêmio,GOL,2.5,1.0,Ceará,mandante,5.722222222222222,4.111111111111111
1575,Paulo Miranda,68817,Grêmio,ZAG,2.5,1.3,Ceará,mandante,5.722222222222222,4.111111111111111
1576,Marlon ,86864,América-MG,LAT,5.466666666666666,3.1,Athlético-PR,mandante,2.75,4.1083333333333325
1577,Marquinhos Santos,81031,Juventude,TEC,3.2689999999999997,2.0362500000000003,Cuiabá,mandante,4.944444444444445,4.106722222222222
1578,Marcão,73476,Fluminense,TEC,4.26,4.41,São Paulo,mandante,3.95,4.105
1579,Fernando Miguel,71571,Atlético-GO,GOL,4.3125,6.3125,Corinthians,mandante,3.85,4.08125
1580,Diogo Barbosa,70916,Grêmio,LAT,2.4000000000000004,0.019999999999999997,Ceará,mandante,5.722222222222222,4.061111111111112
1581,Cazares,81682,Fluminense,MEI,4.16,-0.3833333333333333,São Paulo,mandante,3.95,4.055
1582,Luan Peres ,84847,Santos,ZAG,4.139999999999999,3.4499999999999997,Bahia,mandante,3.9444444444444446,4.042222222222222
1583,Didi,78237,Juventude,ZAG,3.1333333333333333,0.4,Cuiabá,mandante,4.944444444444445,4.038888888888889
1584,Rodrigues,91251,Grêmio,ZAG,2.3333333333333335,0.0,Ceará,mandante,5.722222222222222,4.027777777777778
1585,Vanderson,107750,Grêmio,LAT,2.2833333333333337,5.55,Ceará,mandante,5.722222222222222,4.002777777777778
1586,Fernando Diniz,72391,Santos,TEC,4.047777777777778,2.51,Bahia,mandante,3.9444444444444446,3.9961111111111114
1587,Willian,42116,Palmeiras,ATA,4.7,1.0666666666666667,Flamengo,mandante,3.2857142857142856,3.992857142857143
1588,Fernando Henrique,107800,Grêmio,MEI,2.2333333333333334,1.7,Ceará,mandante,5.722222222222222,3.977777777777778
1589,Luiz Felipe,79035,Santos,ZAG,3.9624999999999995,1.1500000000000001,Bahia,mandante,3.9444444444444446,3.953472222222222
1590,John Kennedy,110759,Fluminense,ATA,0.0,0.65,São Paulo,mandante,3.95,3.95
1591,Kevin Malthus,110745,Santos,MEI,0.0,0.0,Bahia,mandante,3.9444444444444446,3.9444444444444446
1592,Praxedes,107744,Bragantino,MEI,5.88,3.5199999999999996,Chapecoense,mandante,2.0,3.94
1593,Samuel Xavier,73384,Fluminense,LAT,3.9250000000000003,2.8749999999999996,São Paulo,mandante,3.95,3.9375
1594,Maílson,98034,Sport,GOL,4.714285714285714,4.6,Internacional,mandante,3.05,3.882142857142857
1595,Cleberson,80281,Juventude,ZAG,2.8,0.7,Cuiabá,mandante,4.944444444444445,3.8722222222222222
1596,João Paulo,86770,Atlético-GO,MEI,3.8833333333333333,4.75,Corinthians,mandante,3.85,3.8666666666666667
1597,Gabriel Pirani,110607,Santos,MEI,3.7666666666666666,1.9000000000000001,Bahia,mandante,3.9444444444444446,3.8555555555555556
1598,Marcos Vinicios,111333,Juventude,ATA,2.7199999999999998,2.3625,Cuiabá,mandante,4.944444444444445,3.832222222222222
1599,Juan Vojvoda,104754,Fortaleza,TEC,4.9622222222222225,3.6689999999999996,Atlético-MG,mandante,2.7,3.8311111111111114
1600,Thiago Santos,78855,Grêmio,MEI,1.92,1.1666666666666667,Ceará,mandante,5.722222222222222,3.821111111111111
1601,Matheus Cavichioli,72580,América-MG,GOL,4.875,1.2857142857142858,Athlético-PR,mandante,2.75,3.8125
1602,Robson,84817,Fortaleza,ATA,4.9222222222222225,3.8299999999999996,Atlético-MG,mandante,2.7,3.8111111111111113
1603,Ademir,101314,América-MG,ATA,4.82,1.64,Athlético-PR,mandante,2.75,3.785
1604,Arthur Gomes,96966,Atlético-GO,ATA,3.7166666666666663,1.7399999999999998,Corinthians,mandante,3.85,3.783333333333333
1605,Marcelo,114132,Sport,ZAG,4.5,0.0,Internacional,mandante,3.05,3.775
1606,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,Athlético-PR,mandante,2.75,3.75
1607,Carlinhos,63194,Fortaleza,LAT,4.8,6.1,Atlético-MG,mandante,2.7,3.75
1608,Gabriel Teixeira,110760,Fluminense,MEI,3.5428571428571423,2.42,São Paulo,mandante,3.95,3.746428571428571
1609,Abel Ferreira,110506,Palmeiras,TEC,4.197,4.2749999999999995,Flamengo,mandante,3.2857142857142856,3.741357142857143
1610,Darlan,104593,Grêmio,MEI,1.7000000000000002,-0.7666666666666667,Ceará,mandante,5.722222222222222,3.7111111111111112
1611,Vitor Mendes,104401,Juventude,ZAG,2.4333333333333327,0.7428571428571428,Cuiabá,mandante,4.944444444444445,3.6888888888888887
1612,Roger Machado ,79437,Fluminense,TEC,3.4083333333333337,2.8122222222222217,São Paulo,mandante,3.95,3.679166666666667
1613,Léo Pereira,106681,Grêmio,ATA,1.6166666666666665,0.9666666666666668,Ceará,mandante,5.722222222222222,3.6694444444444443
1614,Juninho Valoura,71937,América-MG,MEI,4.5625,3.6799999999999997,Athlético-PR,mandante,2.75,3.65625
1615,Jori,97453,América-MG,GOL,4.5,2.0,Athlético-PR,mandante,2.75,3.625
1616,Kaiky,111637,Santos,ZAG,3.3000000000000003,0.8833333333333333,Bahia,mandante,3.9444444444444446,3.6222222222222227
1617,Lucas Crispim,88597,Fortaleza,MEI,4.471428571428571,4.288888888888889,Atlético-MG,mandante,2.7,3.5857142857142854
1618,Titi,50353,Fortaleza,ZAG,4.4375,2.011111111111111,Atlético-MG,mandante,2.7,3.56875
1619,Fred,38162,Fluminense,ATA,3.1666666666666665,-0.8800000000000001,São Paulo,mandante,3.95,3.5583333333333336
1620,Guilherme Castilho,101798,Juventude,MEI,2.1375,-0.6499999999999998,Cuiabá,mandante,4.944444444444445,3.5409722222222224
1621,Fabrício,105171,América-MG,ATA,4.3,5.133333333333334,Athlético-PR,mandante,2.75,3.525
1622,Pará,62086,Santos,LAT,3.1,0.4875,Bahia,mandante,3.9444444444444446,3.522222222222222
1623,Luccas Claro,73465,Fluminense,ZAG,3.075,2.3,São Paulo,mandante,3.95,3.5125
1624,Jadson,80129,Juventude,MEI,2.05,1.5,Cuiabá,mandante,4.944444444444445,3.4972222222222222
1625,Luiz Adriano,72772,Palmeiras,ATA,3.6999999999999993,0.85,Flamengo,mandante,3.2857142857142856,3.4928571428571424
1626,William Matheus,62130,Juventude,LAT,2.011111111111111,0.9333333333333335,Cuiabá,mandante,4.944444444444445,3.477777777777778
1627,Luan,80692,Palmeiras,ZAG,3.642857142857143,3.4400000000000004,Flamengo,mandante,3.2857142857142856,3.4642857142857144
1628,Tinga,82628,Fortaleza,LAT,4.199999999999999,2.9899999999999998,Atlético-MG,mandante,2.7,3.4499999999999997
1629,Michel,80664,Juventude,LAT,1.95,2.2142857142857144,Cuiabá,mandante,4.944444444444445,3.4472222222222224
1630,Victor Bobsin,107501,Grêmio,MEI,1.1599999999999997,1.9000000000000004,Ceará,mandante,5.722222222222222,3.441111111111111
1631,Bruno Melo,84339,Fortaleza,LAT,4.175,-2.066666666666667,Atlético-MG,mandante,2.7,3.4375
1632,Maurício Kozlinski,72595,Atlético-GO,GOL,3.0,0.0,Corinthians,mandante,3.85,3.425
1633,Danilo Boza,101431,Santos,ZAG,2.9000000000000004,0.4666666666666666,Bahia,mandante,3.9444444444444446,3.4222222222222225
1634,Capixaba,94894,Juventude,ATA,1.8625,1.1714285714285715,Cuiabá,mandante,4.944444444444445,3.4034722222222222
1635,Wellington Paulista,38279,Fortaleza,ATA,4.1,0.26666666666666666,Atlético-MG,mandante,2.7,3.4
1636,Jailson,72290,Palmeiras,GOL,3.5,4.125,Flamengo,mandante,3.2857142857142856,3.392857142857143
1637,Wesley,105811,Palmeiras,ATA,3.5,0.27999999999999997,Flamengo,mandante,3.2857142857142856,3.392857142857143
1638,Wescley,70925,Juventude,MEI,1.7857142857142858,0.6166666666666667,Cuiabá,mandante,4.944444444444445,3.365079365079365
1639,Gustavo Gómez,71684,Palmeiras,ZAG,3.4333333333333336,3.75,Flamengo,mandante,3.2857142857142856,3.3595238095238096
1640,David,90309,Fortaleza,ATA,3.9999999999999996,2.4777777777777774,Atlético-MG,mandante,2.7,3.3499999999999996
1641,João Paulo,71602,América-MG,LAT,3.9285714285714284,1.64,Athlético-PR,mandante,2.75,3.3392857142857144
1642,Cuello,98909,Bragantino,ATA,4.666666666666667,1.7833333333333332,Chapecoense,mandante,2.0,3.3333333333333335
1643,Eduardo Barroca,77774,Atlético-GO,TEC,2.803333333333333,4.2475000000000005,Corinthians,mandante,3.85,3.326666666666666
1644,Bobadilla,84342,Fluminense,ATA,2.6999999999999997,4.125,São Paulo,mandante,3.95,3.325
1645,Arnaldo,78497,Atlético-GO,LAT,2.8,5.471428571428572,Corinthians,mandante,3.85,3.325
1646,Rafael Forster,82764,Juventude,ZAG,1.6874999999999998,0.7875,Cuiabá,mandante,4.944444444444445,3.3159722222222223
1647,Gabriel Menino,103767,Palmeiras,MEI,3.325,2.6333333333333333,Flamengo,mandante,3.2857142857142856,3.305357142857143
1648,Anderson Jesus,90700,América-MG,ZAG,3.8571428571428577,0.8,Athlético-PR,mandante,2.75,3.303571428571429
1649,Ricardinho,111813,Grêmio,ATA,0.8166666666666668,1.9833333333333336,Ceará,mandante,5.722222222222222,3.2694444444444444
1650,Jean Pyerre,98832,Grêmio,MEI,0.6999999999999998,1.157142857142857,Ceará,mandante,5.722222222222222,3.2111111111111112
1651,Vagner Mancini,39850,América-MG,TEC,3.64,3.466,Athlético-PR,mandante,2.75,3.1950000000000003
1652,Léo Chú,106820,Grêmio,ATA,0.65,2.85,Ceará,mandante,5.722222222222222,3.1861111111111113
1653,Nino,91708,Fluminense,ZAG,2.42,5.4,São Paulo,mandante,3.95,3.185
1654,Breno Lopes,93988,Palmeiras,ATA,3.0666666666666664,4.883333333333334,Flamengo,mandante,3.2857142857142856,3.176190476190476
1655,Iago Maidana,89226,Sport,ZAG,3.3,-2.6999999999999997,Internacional,mandante,3.05,3.175
1656,Lucas Braga,99119,Santos,ATA,2.35,0.6444444444444444,Bahia,mandante,3.9444444444444446,3.147222222222222
1657,Sabino,104075,Sport,ZAG,3.242857142857143,2.57,Internacional,mandante,3.05,3.1464285714285714
1658,Felipe Alves,72372,Fortaleza,GOL,3.5833333333333335,4.416666666666667,Atlético-MG,mandante,2.7,3.1416666666666666
1659,Baralhas,99440,Atlético-GO,MEI,2.4285714285714284,2.6374999999999997,Corinthians,mandante,3.85,3.1392857142857142
1660,Luiz Henrique,109282,Fluminense,ATA,2.316666666666667,3.055555555555556,São Paulo,mandante,3.95,3.1333333333333337
1661,Martinelli,109573,Fluminense,MEI,2.2750000000000004,1.8777777777777775,São Paulo,mandante,3.95,3.1125000000000003
1662,Hayner,91856,Sport,LAT,3.1666666666666665,3.53,Internacional,mandante,3.05,3.1083333333333334
1663,Dudu,97133,Atlético-GO,LAT,2.35,2.9875,Corinthians,mandante,3.85,3.1
1664,Lucca,61149,Fluminense,ATA,2.2399999999999998,4.750000000000001,São Paulo,mandante,3.95,3.0949999999999998
1665,Marcos Rocha,63013,Palmeiras,LAT,2.8714285714285714,3.54,Flamengo,mandante,3.2857142857142856,3.0785714285714283
1666,Igor Torres,110303,Fortaleza,ATA,3.433333333333333,3.099999999999999,Atlético-MG,mandante,2.7,3.0666666666666664
1667,Yago Felipe,87747,Fluminense,MEI,2.175,3.488888888888889,São Paulo,mandante,3.95,3.0625
1668,Luiz Fernando ,90715,Grêmio,ATA,0.4000000000000001,0.1499999999999999,Ceará,mandante,5.722222222222222,3.0611111111111113
1669,Hernanes,38648,Sport,MEI,0.0,-0.5333333333333333,Internacional,mandante,3.05,3.05
