,atleta_id,apelido,ranking
0,83257,Gabriel,1
1,87863,Arrascaeta,2
2,61188,Gilberto,3
3,39148,Hulk,4
4,87999,Gustavo Scarpa,5
5,94916,Nacho Fernández,6
6,79113,Víctor Cuesta,7
7,103099,Éderson,8
8,85425,João Paulo,9
9,70323,Jorginho,10
10,73766,Diego Aguirre,11
11,38750,Filipe Luís,12
12,103700,Bruno Méndez,13
13,68808,Nino Paraíba,14
14,51772,Everton Ribeiro,15
15,96468,Daniel,16
16,98672,Savarino,17
17,78248,Gustavo Henrique,18
18,97867,Léo Ortiz,19
19,95799,Artur,20
