,atleta_id,apelido,ranking
0,83257,Gabriel,1
1,94509,Raphael Veiga,2
2,39148,Hulk,3
3,87228,Guilherme Arana,4
4,112616,Gabriel Chapecó,5
5,51772,Everton Ribeiro,6
6,103099,Éderson,7
7,90285,Bruno Henrique,8
8,100079,Zaracho,9
9,71684,Gustavo Gómez,10
10,86120,Borja,11
11,70323,Jorginho,12
12,107750,Vanderson,13
13,43618,Luiz Felipe Scolari,14
14,80692,Luan,15
15,42135,Willian,16
16,52827,David Luiz,17
17,38144,Rafinha,18
18,80196,Yago Pikachu,19
19,89898,Róger Guedes,20
