,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
0,,,0.04642274641334376,0.04642274641334376,
1,Flamengo,1.4439944453833953,0.9036340624072996,1.4186334046697653,0.89917477957788
2,Corinthians,1.294648182281955,1.1236309916489602,0.7048234564416802,0.967791613871841
3,Bahia,1.351714482456746,1.1608313508699606,0.9959875076387685,1.2087327139825559
4,Fluminense,1.1523460141431345,1.0013904770692863,0.8607058065866425,1.1935036728332926
5,Palmeiras,1.6872107973221493,1.0731860161436355,1.2201857385676034,1.3718599161903886
6,São Paulo,1.088717077225051,0.7017941091784126,1.0478739710640983,1.08413241559804
7,Santos,1.1920020524385475,1.0789527560674355,0.9833037450104563,1.2321883849662632
8,Bragantino,1.0472720348741256,1.294608006442591,1.161416904966859,1.4516704041454493
9,Atlético-MG,1.489523036766753,0.7919807707348627,1.2650752100305482,0.8045361921521373
10,Grêmio,1.384479095991245,0.96224498356514,0.9718130960906639,1.1919178645085537
11,Internacional,1.3485456427037121,1.0877772306697244,1.1012371015086253,1.1776164595611296
12,Juventude,1.0899571703070068,0.9506119791617996,0.793440355064781,1.1970569430499054
13,Sport,1.214095801503709,1.1363881204948234,0.7514006917397633,1.603227414793158
14,Athlético-PR,1.3586395417898018,1.086323335794834,0.8922620481361744,1.3637318941140366
15,Chapecoense,1.101212554844415,1.348262234783899,1.0679429672314018,1.6637520710081357
16,América-MG,1.4057084793836614,0.9128371821681469,1.387535561663251,1.2534362629864317
17,Ceará,1.4148934907585509,1.032066104917383,0.992062526972552,1.3387203918209336
18,Fortaleza,1.3582419008656073,0.8696692122869489,1.365402307119956,1.2055591294104677
19,Atlético-GO,1.034619850904402,1.019369715485395,0.8424801661959206,1.689054618691025
20,Cuiabá,1.0635081693984108,0.950907352277034,0.7673366374185291,1.5715269053839394
