,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Atlético-MG,2.3636363636363638,0.45454545454545453,1.1666666666666667,0.9166666666666666,3.5303030303030303,1.371212121212121,1.9090909090909092,0.2500000000000001,2.159090909090909
1,Flamengo,1.5454545454545454,1.1818181818181819,2.0833333333333335,0.9166666666666666,3.628787878787879,2.0984848484848486,0.36363636363636354,1.166666666666667,1.5303030303030303
2,Internacional,1.75,1.0833333333333333,1.0,0.75,2.75,1.8333333333333333,0.6666666666666667,0.25,0.9166666666666667
3,Bragantino,1.2307692307692308,0.9230769230769231,1.5833333333333333,1.0833333333333333,2.814102564102564,2.0064102564102564,0.3076923076923077,0.5,0.8076923076923075
4,Fortaleza,1.25,0.9166666666666666,1.1538461538461537,1.1538461538461537,2.4038461538461537,2.0705128205128203,0.33333333333333337,0.0,0.3333333333333335
5,Corinthians,1.3636363636363635,1.0909090909090908,0.7692307692307693,0.7692307692307693,2.132867132867133,1.86013986013986,0.2727272727272727,0.0,0.27272727272727293
6,América-MG,0.9230769230769231,0.6153846153846154,1.25,1.4166666666666667,2.1730769230769234,2.032051282051282,0.3076923076923077,-0.16666666666666674,0.1410256410256414
7,Palmeiras,1.5384615384615385,1.5384615384615385,1.0909090909090908,1.0,2.629370629370629,2.5384615384615383,0.0,0.09090909090909083,0.09090909090909083
8,Cuiabá,0.9230769230769231,1.1538461538461537,0.8461538461538461,0.7692307692307693,1.7692307692307692,1.923076923076923,-0.23076923076923062,0.07692307692307687,-0.15384615384615374
9,São Paulo,0.9166666666666666,0.75,0.75,1.0833333333333333,1.6666666666666665,1.8333333333333333,0.16666666666666663,-0.33333333333333326,-0.16666666666666674
10,Fluminense,1.0769230769230769,0.9230769230769231,0.8333333333333334,1.1666666666666667,1.9102564102564101,2.08974358974359,0.15384615384615374,-0.33333333333333337,-0.17948717948717974
11,Atlético-GO,0.6923076923076923,0.7692307692307693,0.9166666666666666,1.0833333333333333,1.608974358974359,1.8525641025641026,-0.07692307692307698,-0.16666666666666663,-0.2435897435897436
12,Juventude,1.1666666666666667,0.5833333333333334,0.8333333333333334,1.6666666666666667,2.0,2.25,0.5833333333333334,-0.8333333333333334,-0.25
13,Ceará,1.0769230769230769,0.6923076923076923,0.5833333333333334,1.25,1.6602564102564101,1.9423076923076923,0.3846153846153846,-0.6666666666666666,-0.28205128205128216
14,Athlético-PR,1.4166666666666667,1.1666666666666667,0.8333333333333334,1.5,2.25,2.666666666666667,0.25,-0.6666666666666666,-0.41666666666666696
15,Grêmio,1.25,1.0,0.5,1.3333333333333333,1.75,2.333333333333333,0.25,-0.8333333333333333,-0.583333333333333
16,Sport,0.46153846153846156,0.5384615384615384,0.5384615384615384,1.0769230769230769,1.0,1.6153846153846154,-0.07692307692307687,-0.5384615384615384,-0.6153846153846154
17,Santos,0.8333333333333334,0.8333333333333334,0.8461538461538461,1.5384615384615385,1.6794871794871795,2.371794871794872,0.0,-0.6923076923076924,-0.6923076923076923
18,Bahia,1.3333333333333333,1.4166666666666667,0.7692307692307693,1.3846153846153846,2.1025641025641026,2.801282051282051,-0.08333333333333348,-0.6153846153846153,-0.6987179487179485
19,Chapecoense,0.8333333333333334,1.6666666666666667,1.0,1.8333333333333333,1.8333333333333335,3.5,-0.8333333333333334,-0.8333333333333333,-1.6666666666666665
20,,,0.0,0.0,,,,,,
