,atleta_id,apelido,ranking
0,89898,Róger Guedes,1
1,38398,Renato Augusto,2
2,104250,João Victor,3
3,102878,Terans,4
4,94509,Raphael Veiga,5
5,90285,Bruno Henrique,6
6,106047,Sylvinho,7
7,42500,Fagner,8
8,95799,Artur,9
9,83257,Gabriel,10
10,39148,Hulk,11
11,89274,Andreas Pereira,12
12,84863,Alberto Valentim,13
13,51548,Giuliano,14
14,69051,Danilo Fernandes,15
15,68923,Gil,16
16,87228,Guilherme Arana,17
17,100652,Yuri Alberto,18
18,109588,Gabriel Pereira,19
19,107179,Matheus Donelli,20
