,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
10,"{'CA': 1, 'DS': 18, 'FC': 3, 'FF': 3, 'FS': 7, 'I': 1, 'PI': 68, 'SG': 4}",91639,8,373,2,7,0.4,11.28,-0.95,4.73,7,igor-carius,Igor Cariús,I. Cariús,Igor Aquino da Silva,https://s.glbimg.com/es/sde/f/2021/03/11/e8078fb6e85f647acc4496fbee1d8b18_FORMATO.png,Provável
11,"{'DS': 17, 'FC': 9, 'FF': 1, 'FS': 4, 'PI': 51, 'SG': 3}",38750,8,262,2,7,7.5,7.72,0.56,4.2,6,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2021/05/01/d86e6ac0aeabadf61f4625bb2f705863_FORMATO.png,Provável
12,"{'CA': 2, 'DS': 2, 'FC': 4, 'FF': 1, 'FS': 6, 'PI': 21, 'SG': 2}",89493,8,282,3,7,1.0,4.05,-0.8,1.92,4,igor-rabello,Igor Rabello,I. Rabello,Igor Rabello da Costa,https://s.glbimg.com/es/sde/f/2021/05/02/a3c5d8522641cc6e0c6c72d9dbcc14fd_FORMATO.png,Provável
13,"{'DS': 24, 'FC': 8, 'FD': 3, 'FF': 1, 'FS': 9, 'PI': 96, 'SG': 3}",42500,8,264,2,7,6.4,11.97,0.71,4.29,8,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2020/07/21/86994a3b5f98e1f43ef23a09d56aa65c_FORMATO.png,Provável
14,{},37245,8,354,6,7,3.85,8.23,0.3,2.75,8,guto-ferreira,Guto Ferreira,G. Ferreira,Augusto Sérgio Ferreira,https://s.glbimg.com/es/sde/f/2021/04/27/7b5d614f3eafc2e2e12922930cd3590e_FORMATO.png,Provável
15,"{'DS': 3, 'FC': 2, 'FS': 1, 'PI': 5, 'SG': 1}",69345,8,262,2,6,0.0,11.84,0.0,7.0,1,isla,Isla,Isla,Mauricio Aníbal Isla Isla,https://s.glbimg.com/es/sde/f/2021/05/01/0f714292e3b8da4992a408c35794cb18_FORMATO.png,Nulo
16,"{'A': 1, 'CA': 2, 'DS': 9, 'FC': 12, 'FD': 7, 'FF': 4, 'FS': 18, 'FT': 1, 'G': 3, 'I': 3, 'PI': 44}",90285,8,262,5,7,-2.3,17.22,-1.72,7.62,6,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2021/05/01/98039adcc6dd9b053c4057c1655e7aeb_FORMATO.png,Provável
17,{},97341,8,262,6,7,5.61,12.44,0.37,5.23,6,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2020/11/09/8879b35c72aef797d229636dbdf3dd4f_FORMATO.png,Provável
18,"{'DS': 4, 'FC': 1, 'PI': 27, 'SG': 1}",94514,8,373,3,7,1.0,3.5,-0.08,1.93,3,oliveira,Oliveira,Oliveira,Lucas da Cruz Oliveira,https://s.glbimg.com/es/sde/f/2021/05/02/135684d8f54e04f107c4dbee2fe3eecf_FORMATO.png,Provável
19,"{'A': 1, 'DS': 4, 'FC': 8, 'FD': 4, 'FF': 7, 'FS': 8, 'G': 6, 'I': 5, 'PI': 22}",61188,8,265,5,7,17.2,16.61,3.42,7.84,8,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.glbimg.com/es/sde/f/2021/04/19/084597dfc92b63b3485d5ed7b75cdfa6_FORMATO.png,Provável
20,"{'A': 2, 'CA': 2, 'DS': 16, 'FC': 11, 'FD': 3, 'FF': 8, 'FS': 10, 'PI': 69}",78435,8,262,5,7,2.2,7.56,-0.34,4.1,6,vitinho,Vitinho,Vitinho,Victor Vinícius Coelho dos Santos,https://s.glbimg.com/es/sde/f/2021/05/01/4fafe8587e4964a63ebac8db0a7335c5_FORMATO.png,Provável
21,"{'CA': 3, 'DS': 4, 'FC': 11, 'FS': 4, 'G': 1, 'PI': 24, 'SG': 4}",95794,8,282,3,6,0.0,6.39,0.0,3.35,6,nathan-silva,Nathan Silva,N. Silva,Nathanael Ananias da Silva,https://s.glbimg.com/es/sde/f/2021/07/02/0c10f25ad35c9cb40c678e440a88ead4_FORMATO.png,Nulo
22,"{'CA': 3, 'DS': 9, 'FC': 6, 'FF': 1, 'FS': 12, 'PC': 1, 'PI': 22}",73974,8,277,4,6,0.0,2.93,0.0,0.72,5,alison,Alison,Alison,Alison Lopes Ferreira,https://s.glbimg.com/es/sde/f/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,Nulo
23,"{'A': 1, 'DS': 5, 'FC': 2, 'FS': 6, 'PI': 45, 'SG': 2}",87225,8,293,3,7,-0.1,8.0,-1.19,2.92,6,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png,Provável
24,{},73975,8,265,6,7,3.91,8.85,0.02,3.49,8,dado-cavalcanti,Dado Cavalcanti,D. Cavalcanti,Luis Eduardo Barros Cavalcanti,https://s.glbimg.com/es/sde/f/2021/04/27/d35dc59e19f369d5bebf2ca870749b72_FORMATO.png,Provável
25,"{'CA': 1, 'DS': 4, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 3, 'I': 1, 'PC': 1, 'PI': 24, 'SG': 3}",73465,8,266,3,7,0.9,9.54,0.14,2.16,7,luccas-claro,Luccas Claro,L. Claro,Luccas Claro dos Santos,https://s.glbimg.com/es/sde/f/2020/08/11/1062c554fc9540ac0e4184be2cd0a557_FORMATO.png,Provável
26,"{'CA': 1, 'DS': 1, 'FC': 3, 'FF': 3, 'FS': 8, 'FT': 1, 'PI': 8}",92146,8,373,5,7,1.6,3.0,0.2,1.02,6,andre-luis,André Luís,A. Luís,Andre Luis da Costa Alfredo,https://s.glbimg.com/es/sde/f/2021/04/20/b1168ff44cb31c134ea539b2308cd837_FORMATO.png,Provável
27,"{'FD': 1, 'FF': 1, 'PI': 1}",70360,8,282,5,6,0.0,5.79,0.0,1.9,1,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,https://s.glbimg.com/es/sde/f/2021/04/23/c4219f6ceb958aef5f871e8ecf08b6a5_FORMATO.png,Nulo
28,"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 8, 'FD': 1, 'FF': 6, 'FS': 3, 'G': 2, 'I': 1, 'PI': 19}",87470,8,265,4,7,8.0,15.43,1.09,3.76,8,thaciano,Thaciano,Thaciano,Thaciano Mickael da Silva,https://s.glbimg.com/es/sde/f/2021/04/17/5c87b3b06bc58a1fefb780c26b843076_FORMATO.png,Provável
29,"{'A': 1, 'DS': 3, 'FC': 5, 'FF': 2, 'FS': 8, 'I': 1, 'PI': 22}",96966,8,373,5,7,0.9,4.09,-0.04,1.68,5,arthur-gomes,Arthur Gomes,A. Gomes,Arthur Gomes Lourenço,https://s.glbimg.com/es/sde/f/2021/04/20/1ea7011a81f4cde6c3b73ea44d8d3d54_FORMATO.png,Provável
30,"{'A': 1, 'CA': 1, 'DS': 1, 'FC': 1, 'FF': 1, 'FS': 2, 'I': 1, 'PI': 38}",68808,8,265,2,7,1.3,6.46,-0.21,0.33,3,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/ca9f764ab6737639cb0b1773cb5cbc1c_FORMATO.png,Provável
31,"{'CA': 1, 'DS': 5, 'FC': 20, 'FD': 1, 'FF': 2, 'FS': 14, 'FT': 1, 'G': 1, 'I': 2, 'PI': 37}",80076,8,373,5,7,-0.2,8.12,-0.22,1.3,7,ze-roberto,Zé Roberto,Z. Roberto,José Roberto Assunção de Araújo Filho,https://s.glbimg.com/es/sde/f/2021/04/20/c2fbbd910eaadd1b3c8bebd0f5fc57bb_FORMATO.png,Provável
32,{},83257,8,262,5,6,0.0,22.0,0.0,0.0,0,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,https://s.glbimg.com/es/sde/f/2021/05/01/a1cd90e3261b3c17b68fe4bc2fa82ef0_FORMATO.png,Nulo
33,"{'DS': 4, 'FC': 1, 'FD': 1, 'FF': 2, 'FS': 3, 'PI': 36, 'SG': 1}",71602,8,327,2,7,0.3,4.89,-0.84,2.3,4,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2021/06/04/71c98de1e3ed4f97ef1a68c10b697126_FORMATO.png,Provável
34,"{'CA': 1, 'DS': 17, 'FC': 17, 'FF': 2, 'FS': 16, 'PI': 34}",38909,8,262,4,5,-2.0,5.54,-1.3,2.12,6,diego,Diego,Diego,Diego Ribas da Cunha,https://s.glbimg.com/es/sde/f/2021/05/01/6584e15d2928d6fbac297573a2a35b98_FORMATO.png,Contundido
35,"{'A': 2, 'CA': 3, 'DS': 11, 'FC': 8, 'FD': 5, 'FF': 5, 'FS': 9, 'FT': 2, 'PC': 1, 'PI': 58, 'SG': 4}",86264,8,373,2,3,-2.5,13.3,-1.42,6.39,7,natanael,Natanael,Natanael,Natanael Batista Pimenta,https://s.glbimg.com/es/sde/f/2021/05/01/8d7a42fcd53a8f290188c60783071a94_FORMATO.png,Suspenso
36,{},79437,8,266,6,7,2.72,8.49,-0.09,3.12,8,roger-machado,Roger Machado ,R. Machado,Roger Machado Marques,https://s.glbimg.com/es/sde/f/2021/04/27/ec1e7e490c3a05088fd967b9e2468216_FORMATO.png,Provável
37,"{'A': 1, 'CA': 1, 'DS': 2, 'FC': 2, 'FS': 1, 'PI': 10, 'SG': 4}",78077,8,277,2,6,5.8,5.64,-0.24,2.94,8,madson,Madson,Madson,Madson Ferreira dos Santos,https://s.glbimg.com/es/sde/f/2021/05/04/14b7fb6f10d3a4c9fed57c92fdc861d2_FORMATO.png,Nulo
38,"{'DS': 3, 'FC': 1, 'FS': 1, 'PI': 13, 'SG': 1}",78445,8,262,2,6,0.0,5.23,0.0,2.23,3,rene,Renê,Renê,Renê Rodrigues Martins,https://s.glbimg.com/es/sde/f/2021/05/01/f236bdf56a7ece63fc2911d8635bed6b_FORMATO.png,Nulo
39,"{'DE': 24, 'FS': 2, 'GS': 9, 'SG': 3}",85004,8,266,1,7,-3.0,12.72,-1.57,3.87,8,marcos-felipe,Marcos Felipe ,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2020/08/11/1e384aacfbb6566d7f8e26a14bdb07ed_FORMATO.png,Provável
40,"{'A': 1, 'DS': 7, 'FC': 2, 'FD': 2, 'FS': 1, 'G': 1, 'PI': 32}",81682,8,266,4,2,8.8,7.04,0.34,4.67,4,cazares,Cazares,Cazares,Juan Ramón Cazares Sevillano,https://s.glbimg.com/es/sde/f/2021/05/06/a1c4029862eedb74993df5c7e9910c16_FORMATO.png,Dúvida
41,"{'DS': 2, 'FC': 6, 'FD': 2, 'FS': 6, 'I': 1, 'PI': 7}",92696,8,293,5,6,0.0,6.17,0.0,0.53,6,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,https://s.glbimg.com/es/sde/f/2021/05/02/6f855c82dac6b57f92d9201fff45aef8_FORMATO.png,Nulo
42,"{'CA': 3, 'DS': 8, 'FC': 9, 'FD': 1, 'FF': 3, 'FS': 19, 'PI': 31}",97245,8,373,5,3,-2.4,3.12,-1.19,1.25,6,janderson,Janderson,Janderson,Janderson Santos de Souza,https://s.glbimg.com/es/sde/f/2020/08/25/c027250715c7203ea603c6335609af2d_FORMATO.png,Suspenso
43,"{'CA': 1, 'DS': 2, 'FC': 8, 'FD': 1, 'FF': 6, 'FS': 3, 'G': 1, 'I': 1, 'PI': 13}",93653,8,265,5,7,2.2,2.33,-0.62,1.21,8,maycon-douglas,Maycon Douglas,M. Douglas,Maycon Douglas Oliveira Silva,https://s.glbimg.com/es/sde/f/2021/04/23/7cf2866e2796a04b7d954e0252c5a384_FORMATO.png,Provável
44,"{'CA': 1, 'DS': 29, 'FC': 10, 'FD': 1, 'FF': 3, 'FS': 16, 'PI': 36}",92496,8,280,4,7,0.7,7.07,-1.42,5.0,6,raul,Raul,Raul,Raul Lô Gonçalves,https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png,Provável
45,"{'DS': 1, 'FC': 2, 'FS': 1, 'PI': 5}",51772,8,262,4,6,0.0,8.35,0.0,0.0,1,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2021/06/04/05d8938c961ac64ee72c2da88ed77f88_FORMATO.png,Nulo
46,"{'CA': 1, 'DE': 20, 'DP': 1, 'DS': 1, 'GS': 7, 'SG': 4}",71571,8,373,1,7,2.0,17.19,-0.61,5.57,7,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2021/04/20/88ab80496dcd025f8e23875c60ede171_FORMATO.png,Provável
47,"{'A': 1, 'CA': 2, 'DS': 27, 'FC': 11, 'FD': 3, 'FF': 6, 'FS': 18, 'G': 2, 'PI': 85}",78548,8,277,4,7,5.4,11.86,-0.79,5.92,8,jean-mota,Jean Mota,J. Mota,Jean Mota Oliveira de Sousa,https://s.glbimg.com/es/sde/f/2021/05/04/50a4232a794bf2d25337a3c7072c062d_FORMATO.png,Provável
48,"{'CA': 1, 'DE': 23, 'FS': 2, 'GS': 6, 'SG': 3}",93882,8,280,1,7,8.0,9.2,0.44,4.43,7,cleiton,Cleiton,Cleiton,Cleiton Schwengber,https://s.glbimg.com/es/sde/f/2020/08/11/56999db7c665007bbfe8c1e1b0e76f8d_FORMATO.png,Provável
49,"{'A': 3, 'CA': 3, 'DS': 6, 'FC': 4, 'FD': 2, 'FF': 1, 'FS': 18, 'FT': 2, 'G': 1, 'I': 3, 'PI': 101}",81798,8,265,5,3,-0.7,10.62,-0.84,3.45,8,rossi,Rossi,Rossi,Rosicley Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/7d895a5c5d4a6d56fb3ce7566c6b0fd6_FORMATO.png,Suspenso
50,"{'DS': 19, 'FC': 11, 'FS': 6, 'PI': 82, 'SG': 4}",97133,8,373,2,7,-0.7,11.11,-1.05,4.04,7,dudu,Dudu,Dudu,Luís Eduardo Marques dos Santos,https://s.glbimg.com/es/sde/f/2021/05/02/50a832ba3c7d7359fc0d3676881a664d_FORMATO.png,Provável
51,{'FF': 1},69102,8,282,5,6,0.0,6.82,0.0,0.8,1,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Nulo
52,"{'DS': 2, 'FC': 7, 'FD': 3, 'FF': 1, 'FS': 8, 'G': 1, 'PI': 64, 'PP': 1}",38913,8,266,4,7,-0.8,2.83,-0.41,0.64,7,nene,Nenê,Nenê,Anderson Luiz de Carvalho,https://s.glbimg.com/es/sde/f/2020/08/11/f3df6bdc76524f571ea66cc968ab62af_FORMATO.png,Provável
53,"{'DS': 8, 'FC': 2, 'FD': 2, 'FF': 2, 'FS': 2, 'G': 1, 'I': 1, 'PI': 27, 'SG': 2}",92182,8,265,3,7,0.5,11.55,-0.67,3.83,7,juninho,Juninho,Juninho,José Carlos Ferreira Júnior,https://s.glbimg.com/es/sde/f/2021/04/19/b92da264f51c7eed1b3f8f26eb2a423e_FORMATO.png,Provável
54,{},82792,8,280,6,7,4.66,13.74,-0.62,5.67,8,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
55,"{'A': 2, 'CA': 2, 'DS': 10, 'FC': 7, 'FF': 2, 'FS': 6, 'FT': 1, 'PI': 49}",93791,8,265,4,7,-2.8,5.89,-2.31,2.17,7,daniel,Daniel,Daniel,Daniel Sampaio Simões,https://s.glbimg.com/es/sde/f/2021/04/19/9cdd3af7ba7c5a7a1b88a0de3c80d596_FORMATO.png,Provável
56,"{'DS': 1, 'FD': 2, 'FS': 4, 'PI': 6}",71691,8,265,4,6,1.2,4.21,0.1,0.69,7,oscar-ruiz,Óscar Ruíz,Ã. Ruíz,Óscar Ramón Ruiz Roa,https://s.glbimg.com/es/sde/f/2021/04/19/e850cf4d6cfc215e774c04bf144994e4_FORMATO.png,Nulo
57,{},102457,8,373,4,6,0.0,2.0,0.0,0.0,0,victor-paraiba,Victor Paraíba,V. Paraíba,Victor Wesley dos Santos da Silva,https://s.glbimg.com/es/sde/f/2021/03/11/c17129869e493ce5841b5c6952e02468_FORMATO.png,Nulo
58,{},78584,8,286,1,6,0.0,6.0,0.0,0.0,0,douglas-friedrich,Douglas Friedrich,D. Friedrich,Douglas Alan Schuck Friedrich,https://s.glbimg.com/es/sde/f/2021/07/01/4d71bac1913eb8c0a90d47f3cdcde3c8_FORMATO.png,Nulo
59,"{'A': 4, 'CA': 1, 'DS': 10, 'FC': 8, 'FD': 8, 'FF': 12, 'FS': 11, 'G': 2, 'PI': 79}",95799,8,280,5,7,2.1,15.47,-0.55,7.1,8,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png,Provável
60,"{'DS': 19, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 2, 'PI': 29, 'SG': 2}",97867,8,280,3,6,0.0,10.08,0.0,4.77,6,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2020/07/28/090452058da707cf73facf6249235bfb_FORMATO.png,Nulo
61,"{'DS': 1, 'FC': 9, 'FD': 1, 'FF': 5, 'FS': 5, 'FT': 1, 'G': 2, 'I': 1, 'PI': 22}",38138,8,264,5,7,0.1,6.21,-1.42,4.1,5,jo,Jô,Jô,João Alves de Assis Silva,https://s.glbimg.com/es/sde/f/2020/07/21/71eb3b59df93d002977cbc1dcaa52025_FORMATO.png,Provável
62,"{'DS': 17, 'FC': 11, 'FF': 2, 'FS': 8, 'G': 1, 'PI': 16}",81091,8,282,4,2,2.8,7.77,0.0,3.36,7,jair,Jair,Jair,Jair Rodrigues Júnior,https://s.glbimg.com/es/sde/f/2021/05/02/9f45c3d8021bc336ee9149455cd40768_FORMATO.png,Dúvida
63,"{'DS': 5, 'FC': 1, 'FF': 1, 'FS': 2, 'G': 1, 'PI': 8}",99440,8,373,4,6,1.6,3.0,0.12,2.25,6,baralhas,Baralhas,Baralhas,Gabriel Baralhas dos Santos,https://s.glbimg.com/es/sde/f/2020/10/20/d1b6cda28d3190a8ba17446d082ac2ab_FORMATO.png,Nulo
64,"{'A': 3, 'DS': 12, 'FC': 4, 'FD': 4, 'FF': 6, 'FS': 7, 'FT': 1, 'G': 1, 'I': 1, 'PI': 56}",102598,8,280,5,6,1.9,14.33,-1.08,6.14,7,helinho,Helinho,Helinho,Hélio Júnio Nunes de Castro,https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png,Nulo
65,{},105809,8,373,3,6,0.0,1.0,0.0,0.0,0,michel,Michel,Michel,Michel Custódio Gonçalves de Sousa,https://s.glbimg.com/es/sde/f/2020/10/26/059f2158e6b54d1f4629ebbda8f9570f_FORMATO.png,Nulo
66,"{'CA': 1, 'DS': 1, 'FC': 8, 'FD': 4, 'FF': 6, 'FS': 8, 'G': 1, 'I': 6, 'PI': 27}",38162,8,266,5,7,9.5,8.39,1.54,2.18,5,fred,Fred,Fred,Frederico Chaves Guedes,https://s.glbimg.com/es/sde/f/2020/08/11/1546fc5edcfb41d2e8f79f6eca1f6899_FORMATO.png,Provável
67,"{'DS': 2, 'FC': 7, 'FS': 2, 'I': 1, 'PI': 32, 'SG': 1}",38939,8,276,2,7,3.0,8.07,0.66,0.27,3,daniel-alves,Daniel Alves,D. Alves,Daniel Alves da Silva,https://s.glbimg.com/es/sde/f/2021/05/01/29ed2b8c1cb3f590f5fd1179df107021_FORMATO.png,Provável
68,"{'FC': 3, 'FF': 1, 'FS': 3, 'PI': 16}",94968,8,265,2,6,0.0,2.98,0.0,-0.27,3,juninho-capixaba,Juninho Capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,https://s.glbimg.com/es/sde/f/2021/04/19/9d62db9f57bf5d8ed060e1347eadeef2_FORMATO.png,Nulo
69,"{'CA': 2, 'DE': 20, 'DP': 1, 'FS': 2, 'GS': 7, 'SG': 3}",72372,8,356,1,7,-1.0,7.54,-2.72,4.0,8,felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2021/05/05/7f2817bd88a2722833e451d34ef533fa_FORMATO.png,Provável
70,"{'A': 2, 'CA': 4, 'DS': 17, 'FC': 12, 'FF': 4, 'FS': 12, 'I': 1, 'PI': 47, 'SG': 2}",97899,8,265,2,7,2.6,9.83,0.22,3.86,7,matheus-bahia,Matheus Bahia,M. Bahia,Matheus Bahia Santos,https://s.glbimg.com/es/sde/f/2021/04/19/52f1b5df1a1d88d986e939213804c1d0_FORMATO.png,Provável
71,"{'A': 1, 'DS': 17, 'FC': 10, 'FD': 2, 'FF': 1, 'FS': 5, 'I': 1, 'PI': 104, 'SG': 3}",42145,8,266,2,7,-1.7,9.89,-2.02,3.83,7,egidio,Egídio,Egídio,Egídio de Araújo Pereira Júnior,https://s.glbimg.com/es/sde/f/2020/08/11/672d352606042414d4d148952612fe89_FORMATO.png,Provável
72,"{'A': 1, 'DS': 1, 'FF': 5, 'FS': 4, 'G': 1, 'I': 1, 'PI': 25}",71162,8,354,4,6,2.0,12.24,-0.08,2.43,7,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2021/06/02/03a9bd95b9964e9fa07bbf7412a7a03c_FORMATO.png,Nulo
73,{},107854,8,373,4,6,0.0,1.0,0.0,0.0,0,andre-lima,André Lima,A. Lima,André da Silva Lima,https://s.glbimg.com/es/sde/f/2021/04/20/36e70c3b44ff5978fb059f936ce23d07_FORMATO.png,Nulo
74,"{'CA': 1, 'DS': 8, 'FC': 1, 'FD': 1, 'FF': 2, 'FS': 7, 'PI': 4}",106826,8,1371,5,7,1.8,4.13,-0.67,3.8,3,danilo-gomes,Danilo Gomes,D. Gomes,Danilo Gomes Magalhães,https://s.glbimg.com/es/sde/f/2021/06/09/03333c0f9eb3639c4abf5c20817a1aa4_FORMATO.png,Provável
75,"{'CA': 1, 'DE': 11, 'GS': 5, 'SG': 2}",85425,8,277,1,7,8.0,4.84,0.71,3.5,4,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2021/05/04/e9d3dc6f19ff09461dc2f3f5d0a5bd61_FORMATO.png,Provável
76,"{'DS': 8, 'FS': 3, 'PI': 18, 'SG': 2}",38877,8,282,2,7,3.9,6.64,0.26,3.54,5,mariano,Mariano,Mariano,Mariano Ferreira Filho,https://s.glbimg.com/es/sde/f/2021/05/02/cefb911612e5a3e04586a326c9c8647b_FORMATO.png,Provável
77,"{'A': 1, 'CA': 2, 'DS': 16, 'FC': 17, 'FF': 3, 'FS': 23, 'G': 2, 'PI': 39}",84674,8,280,4,7,2.0,14.51,-0.87,4.32,8,lucas-evangelista,Lucas Evangelista,L. Evangelista,Lucas Evangelista Santana de Oliveira,https://s.glbimg.com/es/sde/f/2020/08/28/cb89e54fa471354bad6c43cfca018a24_FORMATO.png,Provável
78,{},97062,8,265,4,5,0.0,8.0,0.0,0.0,0,juan-ramirez,Juan Ramírez,J. Ramírez,Juan Pablo Ramírez Velásquez,https://s.glbimg.com/es/sde/f/2021/04/19/ce8c8bbd4d40441395932813a4e6280c_FORMATO.png,Contundido
