,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1360,Sander,86391,Sport,LAT,15.4,0.8333333333333331,Bragantino,mandante,1.8571428571428572,8.628571428571428
1361,Bruno Henrique,90285,Flamengo,ATA,12.65,4.425,Internacional,mandante,3.642857142857143,8.146428571428572
1362,Viña,98974,Palmeiras,LAT,9.1,2.1,Fortaleza,mandante,5.357142857142857,7.228571428571428
1363,Terans,102878,Athlético-PR,MEI,8.766666666666667,3.383333333333333,São Paulo,mandante,5.142857142857143,6.954761904761906
1364,Chico,99253,Sport,ZAG,11.2,5.1,Bragantino,mandante,1.8571428571428572,6.5285714285714285
1365,Raphael Veiga,94509,Palmeiras,MEI,7.1000000000000005,3.1999999999999997,Fortaleza,mandante,5.357142857142857,6.228571428571429
1366,Gustavo Scarpa,87999,Palmeiras,MEI,7.071428571428571,5.085714285714286,Fortaleza,mandante,5.357142857142857,6.2142857142857135
1367,Weverton,71631,Palmeiras,GOL,7.0,7.333333333333333,Fortaleza,mandante,5.357142857142857,6.178571428571429
1368,Arrascaeta,87863,Flamengo,MEI,7.933333333333334,8.899999999999999,Internacional,mandante,3.642857142857143,5.788095238095238
1369,Gustavo Gómez,71684,Palmeiras,ZAG,6.033333333333334,4.766666666666667,Fortaleza,mandante,5.357142857142857,5.695238095238095
1370,Jean Mota,78548,Santos,MEI,7.366666666666666,2.466666666666667,Corinthians,mandante,3.9285714285714284,5.647619047619047
1371,Juninho Valoura,71937,América-MG,MEI,5.833333333333333,3.6799999999999997,Fluminense,mandante,5.357142857142857,5.595238095238095
1372,Guilherme Guedes,100741,Grêmio,LAT,9.2,1.2,Chapecoense,mandante,1.4285714285714286,5.314285714285714
1373,Willian,42116,Palmeiras,ATA,5.24,1.08,Fortaleza,mandante,5.357142857142857,5.298571428571428
1374,Paulo Henrique,93716,Juventude,LAT,8.35,-1.4000000000000001,Atlético-MG,mandante,2.142857142857143,5.246428571428571
1375,Khellven ,105175,Athlético-PR,LAT,5.266666666666667,0.7333333333333333,São Paulo,mandante,5.142857142857143,5.204761904761905
1376,Matheus Cavichioli,72580,América-MG,GOL,5.0,1.0,Fluminense,mandante,5.357142857142857,5.178571428571429
1377,Danilo Barbosa,86777,Palmeiras,MEI,5.0,3.1333333333333333,Fortaleza,mandante,5.357142857142857,5.178571428571429
1378,Ruan,100842,Grêmio,ZAG,8.9,1.8499999999999999,Chapecoense,mandante,1.4285714285714286,5.164285714285715
1379,Abel Ferreira,110506,Palmeiras,TEC,4.855714285714286,4.7,Fortaleza,mandante,5.357142857142857,5.106428571428571
1380,Wesley,105811,Palmeiras,ATA,4.84,0.125,Fortaleza,mandante,5.357142857142857,5.098571428571429
1381,Gabriel Chapecó,112616,Grêmio,GOL,8.75,3.3333333333333335,Chapecoense,mandante,1.4285714285714286,5.089285714285714
1382,Nikão,69705,Athlético-PR,MEI,5.025,7.199999999999999,São Paulo,mandante,5.142857142857143,5.083928571428572
1383,Isla,69345,Flamengo,LAT,6.5,4.866666666666666,Internacional,mandante,3.642857142857143,5.071428571428571
1384,Felipe Jonatan,101708,Santos,LAT,6.2,1.9333333333333333,Corinthians,mandante,3.9285714285714284,5.064285714285714
1385,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,Fluminense,mandante,5.357142857142857,5.053571428571429
1386,João Paulo,71602,América-MG,LAT,4.6000000000000005,1.0,Fluminense,mandante,5.357142857142857,4.978571428571429
1387,Marinho,68952,Santos,ATA,6.0,6.0,Corinthians,mandante,3.9285714285714284,4.964285714285714
1388,Vitinho,101960,Athlético-PR,ATA,4.766666666666667,2.0200000000000005,São Paulo,mandante,5.142857142857143,4.954761904761905
1389,Jori,97453,América-MG,GOL,4.5,2.0,Fluminense,mandante,5.357142857142857,4.928571428571429
1390,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Atlético-MG,mandante,2.142857142857143,4.928571428571428
1391,Luiz Adriano,72772,Palmeiras,ATA,4.1499999999999995,0.85,Fortaleza,mandante,5.357142857142857,4.753571428571428
1392,Renato Gaúcho,41929,Flamengo,TEC,5.81,8.06,Internacional,mandante,3.642857142857143,4.726428571428571
1393,Rodrigo Muniz,107112,Flamengo,ATA,5.566666666666666,3.4,Internacional,mandante,3.642857142857143,4.604761904761904
1394,Breno Lopes,93988,Palmeiras,ATA,3.8199999999999994,4.883333333333334,Fortaleza,mandante,5.357142857142857,4.588571428571428
1395,Gabriel Menino,103767,Palmeiras,MEI,3.8000000000000003,2.46,Fortaleza,mandante,5.357142857142857,4.578571428571428
1396,Alê,86388,América-MG,MEI,3.8,2.4166666666666665,Fluminense,mandante,5.357142857142857,4.578571428571428
1397,Thiago Heleno,38394,Athlético-PR,ZAG,3.983333333333333,2.2199999999999998,São Paulo,mandante,5.142857142857143,4.563095238095238
1398,Christian,104502,Athlético-PR,MEI,3.8833333333333333,-0.039999999999999855,São Paulo,mandante,5.142857142857143,4.5130952380952385
1399,António Oliveira,111578,Athlético-PR,TEC,3.8249999999999997,3.486666666666667,São Paulo,mandante,5.142857142857143,4.483928571428572
1400,Rogério Ceni,97341,Flamengo,TEC,5.284000000000001,4.343333333333333,Internacional,mandante,3.642857142857143,4.4634285714285715
1401,Cléber,104125,Ceará,ATA,7.8999999999999995,-1.56,Atlético-GO,mandante,1.0,4.449999999999999
1402,Zé Rafael,82455,Palmeiras,MEI,3.5200000000000005,2.333333333333333,Fortaleza,mandante,5.357142857142857,4.438571428571429
1403,Gustavo Henrique,78248,Flamengo,ZAG,5.233333333333333,5.1000000000000005,Internacional,mandante,3.642857142857143,4.438095238095238
1404,Jailson,72290,Palmeiras,GOL,3.5,4.833333333333333,Fortaleza,mandante,5.357142857142857,4.428571428571429
1405,Luan,80692,Palmeiras,ZAG,3.45,4.175000000000001,Fortaleza,mandante,5.357142857142857,4.4035714285714285
1406,Pedro,94583,Flamengo,ATA,5.1,4.880000000000001,Internacional,mandante,3.642857142857143,4.371428571428571
1407,Kaio Jorge,103445,Santos,ATA,4.800000000000001,1.175,Corinthians,mandante,3.9285714285714284,4.364285714285715
1408,Fernando Diniz,72391,Santos,TEC,4.75,2.35,Corinthians,mandante,3.9285714285714284,4.339285714285714
1409,Marcos Rocha,63013,Palmeiras,LAT,3.2600000000000002,3.54,Fortaleza,mandante,5.357142857142857,4.308571428571429
1410,Vagner Mancini,39850,América-MG,TEC,3.25,3.5325,Fluminense,mandante,5.357142857142857,4.303571428571429
1411,Anderson Jesus,90700,América-MG,ZAG,3.2166666666666672,0.8,Fluminense,mandante,5.357142857142857,4.286904761904762
1412,Eduardo Bauermann,86970,América-MG,ZAG,3.1666666666666665,1.2571428571428573,Fluminense,mandante,5.357142857142857,4.261904761904762
1413,Santos,69012,Athlético-PR,GOL,3.375,5.375,São Paulo,mandante,5.142857142857143,4.258928571428571
1414,Matheus Babi,94444,Athlético-PR,ATA,3.3000000000000003,3.075,São Paulo,mandante,5.142857142857143,4.2214285714285715
1415,Gerson,89256,Flamengo,MEI,4.800000000000001,0.0,Internacional,mandante,3.642857142857143,4.2214285714285715
1416,Alan Ruschel,63110,América-MG,LAT,3.0500000000000003,0.7333333333333334,Fluminense,mandante,5.357142857142857,4.203571428571428
1417,Madson,78077,Santos,LAT,4.433333333333334,1.2142857142857142,Corinthians,mandante,3.9285714285714284,4.180952380952381
1418,Matheuzinho,101727,Flamengo,LAT,4.716666666666667,2.225,Internacional,mandante,3.642857142857143,4.179761904761905
1419,Rodrigo Caio,73800,Flamengo,ZAG,4.6833333333333345,6.3,Internacional,mandante,3.642857142857143,4.163095238095239
1420,João Paulo,85425,Santos,GOL,4.333333333333333,2.8333333333333335,Corinthians,mandante,3.9285714285714284,4.1309523809523805
1421,John Victor,94044,Santos,GOL,4.333333333333333,2.0,Corinthians,mandante,3.9285714285714284,4.1309523809523805
1422,Kawê,109246,América-MG,ATA,2.9,0.0,Fluminense,mandante,5.357142857142857,4.128571428571428
1423,Victor Luis,86410,Palmeiras,LAT,2.8600000000000003,4.55,Fortaleza,mandante,5.357142857142857,4.1085714285714285
1424,Ribamar,94068,América-MG,ATA,2.766666666666667,3.1333333333333333,Fluminense,mandante,5.357142857142857,4.061904761904762
