,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
24,"{'A': 1, 'DS': 10, 'FC': 7, 'FD': 1, 'FF': 3, 'FS': 6, 'G': 1, 'PI': 104, 'SG': 4}",71602,20,327,2,6,0.0,6.5,0.0,2.97,12,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2021/06/04/71c98de1e3ed4f97ef1a68c10b697126_FORMATO.png,Nulo
25,"{'DS': 2, 'FF': 1, 'PI': 3}",82564,20,315,3,6,0.0,3.35,0.0,0.83,3,laercio,Laércio,Laércio,Laércio Soldá,https://s.glbimg.com/es/sde/f/2021/06/04/258396cfb81349c8a107e9d5b3f074cd_FORMATO.png,Nulo
26,"{'A': 1, 'DS': 2, 'FC': 1, 'FD': 4, 'FF': 4, 'FS': 3, 'G': 1, 'I': 3, 'PI': 15}",72772,20,275,5,6,0.8,7.44,-0.44,2.63,8,luiz-adriano,Luiz Adriano,L. Adriano,Luiz Adriano de Souza da Silva,https://s.glbimg.com/es/sde/f/2021/04/30/99407b05e81aa1d3343c4b9e13d9b3b9_FORMATO.png,Nulo
27,"{'CV': 1, 'DS': 7, 'FC': 8, 'FD': 6, 'FF': 6, 'FS': 13, 'G': 1, 'I': 1, 'PI': 63}",38277,20,292,4,2,-1.3,8.7,-0.11,1.47,12,thiago-neves,Thiago Neves,T. Neves,Thiago Neves Augusto,https://s.glbimg.com/es/sde/f/2021/04/27/5774f300d0560c7ea0d91ad7c34a9c26_FORMATO.png,Dúvida
28,{},39850,20,327,6,7,7.17,7.62,0.12,3.82,14,vagner-mancini,Vagner Mancini,V. Mancini,Vagner Carmo Mancini,https://s.glbimg.com/es/sde/f/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png,Provável
29,"{'DS': 7, 'FC': 5, 'FF': 1, 'FS': 2, 'I': 1, 'PI': 21}",81585,20,293,4,6,0.0,2.4,0.0,0.62,6,fernando-canesin,Fernando Canesin,F. Canesin,Fernando Canesin Matos,https://s.glbimg.com/es/sde/f/2021/05/02/dcadd2752d8f1713beea9e08ce28c630_FORMATO.png,Nulo
30,"{'A': 1, 'CA': 1, 'CV': 1, 'DS': 28, 'FC': 16, 'FS': 9, 'PI': 142, 'SG': 7}",97133,20,373,2,6,0.6,10.44,0.45,2.7,16,dudu,Dudu,Dudu,Luís Eduardo Marques dos Santos,https://s.glbimg.com/es/sde/f/2021/05/02/50a832ba3c7d7359fc0d3676881a664d_FORMATO.png,Nulo
31,"{'CA': 2, 'DS': 36, 'FC': 17, 'FD': 3, 'FF': 9, 'FS': 10, 'FT': 1, 'I': 1, 'PI': 170, 'SG': 7}",101708,20,277,2,7,5.5,9.98,1.12,3.33,18,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s.glbimg.com/es/sde/f/2021/05/04/4798cebd9fdb63bb8aafec616e2b9786_FORMATO.png,Provável
32,"{'CA': 2, 'CV': 1, 'DS': 19, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 10, 'G': 1, 'PI': 68, 'SG': 4}",38394,20,293,3,7,0.2,9.04,-1.38,2.49,15,thiago-heleno,Thiago Heleno,T. Heleno,Thiago Heleno Henrique Ferreira,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png,Provável
33,"{'A': 1, 'CA': 6, 'DS': 19, 'FC': 22, 'FD': 7, 'FF': 6, 'FS': 22, 'FT': 1, 'G': 2, 'PI': 197, 'SG': 4}",78850,20,276,2,7,6.0,10.76,-0.02,2.97,15,reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,https://s.glbimg.com/es/sde/f/2021/05/01/c9612f3f19ae82c35496efdd0780b6fd_FORMATO.png,Provável
34,"{'CA': 3, 'CV': 1, 'DS': 8, 'FC': 7, 'FD': 4, 'FF': 5, 'FS': 26, 'G': 1, 'I': 1, 'PI': 78}",93550,20,276,4,7,1.0,6.41,-0.33,1.36,11,benitez,Benítez,Benítez,Martín Nicolás Benítez,https://s.glbimg.com/es/sde/f/2021/04/07/7dffa59290f8151614a6d7e9a86db08c_FORMATO.png,Provável
35,"{'A': 1, 'DS': 14, 'FC': 6, 'FF': 1, 'FS': 12, 'PC': 1, 'PI': 93, 'SG': 3}",87225,20,293,3,7,0.2,7.3,-0.54,1.82,15,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png,Provável
36,"{'CA': 2, 'DS': 1, 'FC': 4, 'FD': 2, 'FF': 3, 'FS': 15, 'I': 2, 'PI': 14, 'PS': 1}",80287,20,276,5,6,2.0,7.15,0.32,0.73,8,luciano,Luciano,Luciano,Luciano da Rocha Neves,https://s.glbimg.com/es/sde/f/2021/05/01/960732cf5147a9053097293f6972b1d6_FORMATO.png,Nulo
37,{},111650,20,327,4,6,0.0,1.0,0.0,0.0,0,lucas-gabriel,Lucas Gabriel,L. Gabriel,Lucas Gabriel de Araujo Cunha,https://s.glbimg.com/es/sde/f/2021/06/04/1bba16d04cedb2fae340ffac6d347e4e_FORMATO.png,Nulo
38,"{'CA': 6, 'DS': 13, 'FC': 33, 'FD': 3, 'FF': 8, 'FS': 31, 'FT': 1, 'G': 5, 'I': 11, 'PI': 77}",80076,20,373,5,3,8.1,9.45,1.47,2.21,18,ze-roberto,Zé Roberto,Z. Roberto,José Roberto Assunção de Araújo Filho,https://s.glbimg.com/es/sde/f/2021/04/20/c2fbbd910eaadd1b3c8bebd0f5fc57bb_FORMATO.png,Suspenso
39,"{'DS': 6, 'FC': 18, 'FD': 4, 'FF': 13, 'FS': 16, 'FT': 1, 'G': 3, 'I': 5, 'PI': 40}",94286,20,315,5,7,1.7,5.9,-0.99,2.26,18,perotti,Perotti,Perotti,Pedro Henrique Perotti,https://s.glbimg.com/es/sde/f/2021/03/23/17acb053b61edf1d764249f524bbc93e_FORMATO.png,Provável
40,"{'DE': 35, 'DS': 1, 'FS': 3, 'GS': 13, 'SG': 3}",69012,20,293,1,7,2.5,12.43,0.1,3.29,12,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2021/05/02/0da784064b44e8f3c1d73240bbf20b57_FORMATO.png,Provável
41,"{'CA': 2, 'DE': 55, 'DP': 1, 'DS': 1, 'FS': 2, 'GS': 15, 'SG': 8}",71571,20,373,1,7,0.0,16.71,-1.45,5.0,17,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2021/04/20/88ab80496dcd025f8e23875c60ede171_FORMATO.png,Provável
42,"{'DS': 10, 'FC': 12, 'FD': 9, 'FF': 13, 'FS': 38, 'G': 2, 'I': 2, 'PI': 78, 'PP': 1}",101314,20,327,5,7,5.2,7.33,0.13,3.95,12,ademir,Ademir,Ademir,Ademir da Silva Santos Júnior,https://s.glbimg.com/es/sde/f/2021/06/04/efcfc5345f6f86f495de23422e316d01_FORMATO.jpeg,Provável
43,"{'A': 2, 'CA': 3, 'DS': 35, 'FC': 14, 'FD': 2, 'FF': 7, 'FS': 12, 'G': 1, 'I': 3, 'PI': 245, 'SG': 8}",82628,20,356,2,3,0.3,8.01,-0.24,3.41,20,tinga,Tinga,Tinga,Guilherme de Jesus da Silva,https://s.glbimg.com/es/sde/f/2021/05/05/55684c2f5239196e41f100ff8aec49fc_FORMATO.png,Suspenso
44,{},104095,20,327,2,6,0.0,1.0,0.0,0.0,0,vitor-hugo,Vitor Hugo,V. Hugo,Vitor Hugo de Andrade Oliveira,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,Nulo
45,"{'DS': 3, 'FC': 1, 'FS': 3, 'PI': 11}",42491,20,293,2,6,-0.2,3.62,-0.58,0.72,4,marcio-azevedo,Márcio Azevedo,M. Azevedo,Márcio Gonzaga de Azevedo,https://s.glbimg.com/es/sde/f/2021/05/02/c354345cb22c5612cfc7ca6c6954f1fd_FORMATO.png,Nulo
46,"{'A': 2, 'CA': 4, 'DS': 21, 'FC': 25, 'FD': 6, 'FF': 14, 'FS': 19, 'G': 4, 'I': 11, 'PI': 71}",90309,20,356,5,7,3.5,9.06,0.66,3.21,18,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2021/05/05/7f9ce8d7ba7bcdaa8211fa7a9a8fef0a_FORMATO.png,Provável
47,"{'A': 1, 'CA': 3, 'DS': 16, 'FC': 9, 'FD': 7, 'FF': 8, 'FS': 22, 'FT': 1, 'G': 3, 'I': 1, 'PI': 66}",69705,20,293,4,7,0.0,8.74,0.0,4.68,12,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2021/05/02/b8d275707afc60101f0ad5eda7383e46_FORMATO.png,Provável
48,"{'DE': 49, 'FS': 2, 'GS': 12, 'SG': 6}",51413,20,1371,1,7,4.0,7.27,0.36,4.53,15,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Provável
49,"{'CA': 4, 'DS': 9, 'FC': 10, 'FD': 1, 'FF': 2, 'FS': 5, 'I': 2, 'PI': 84, 'SG': 6}",63172,20,1371,3,7,-0.7,4.53,0.05,1.36,16,paulao,Paulão,Paulão,Paulo Marcos de Jesus Ribeiro,https://s.glbimg.com/es/sde/f/2021/05/28/bd45d7403ae979169ca442b18400e2fa_FORMATO.png,Provável
50,"{'A': 4, 'CV': 1, 'DS': 13, 'FC': 17, 'FD': 1, 'FF': 7, 'FS': 7, 'PI': 114, 'SG': 4}",93797,20,293,2,7,1.6,10.56,-0.32,2.56,15,marcinho,Marcinho,Marcinho,Márcio Almeida de Oliveira,https://s.glbimg.com/es/sde/f/2021/05/02/e56071aa0e10e7ca50ed8c72d4a1d25a_FORMATO.png,Provável
51,"{'CA': 1, 'DS': 5, 'FC': 18, 'FD': 4, 'FF': 1, 'FS': 11, 'G': 1, 'I': 2, 'PI': 25}",92696,20,293,5,6,0.0,5.19,0.12,0.59,16,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,https://s.glbimg.com/es/sde/f/2021/05/02/6f855c82dac6b57f92d9201fff45aef8_FORMATO.png,Nulo
52,{},99878,20,327,5,6,0.0,4.0,0.0,0.0,0,leo-passos,Léo Passos,L. Passos,Leonardo da Silva Passos,https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png,Nulo
53,"{'A': 2, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 1, 'FF': 4, 'FS': 27, 'G': 1, 'PI': 156, 'SG': 7}",38229,20,264,2,7,-0.7,10.22,-0.32,3.12,18,fabio-santos,Fábio Santos,F. Santos,Fábio Santos Romeu,https://s.glbimg.com/es/sde/f/2021/08/06/cc510671e18768fd48ef8d0f7c4714db_FORMATO.png,Provável
54,"{'CA': 3, 'DS': 24, 'FC': 33, 'FD': 2, 'FF': 4, 'FS': 23, 'FT': 3, 'G': 1, 'I': 2, 'PI': 61}",104502,20,293,4,7,0.7,7.12,-0.26,1.78,16,christian,Christian,Christian,Christian Roberto Alves Cardoso,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,Provável
55,"{'DS': 1, 'FS': 2, 'PI': 8}",95352,20,276,2,6,0.0,6.07,0.0,0.6,2,orejuela,Orejuela,Orejuela,Luis Manuel Orejuela García,https://s.glbimg.com/es/sde/f/2021/05/01/98db4f148382ed26fb0df803e0881f05_FORMATO.png,Nulo
56,"{'CA': 1, 'DS': 3, 'FC': 6, 'FF': 6, 'FS': 2, 'I': 1, 'PI': 35}",82276,20,327,5,6,0.0,2.25,0.0,-0.02,11,marcelo-toscano,Marcelo Toscano,M. Toscano,Marcelo Aparecido Toscano,https://s.glbimg.com/es/sde/f/2021/06/04/7a82108b77c8b85df37292b41d42048e_FORMATO.png,Nulo
57,"{'A': 2, 'CA': 4, 'DS': 22, 'FC': 25, 'FD': 1, 'FF': 1, 'FS': 14, 'PI': 89, 'PS': 1, 'SG': 7}",79113,20,285,3,7,5.6,8.03,0.18,2.64,18,victor-cuesta,Víctor Cuesta,V. Cuesta,Víctor Leandro Cuesta,https://s.glbimg.com/es/sde/f/2021/05/02/3f88f0b75e8991f7808e2e7cc7ed35f8_FORMATO.png,Provável
58,{},80079,20,327,1,6,0.0,1.0,0.0,0.0,0,airton,Airton,Airton,Airton Moraes Michellon,https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png,Nulo
59,"{'CA': 2, 'DS': 12, 'FC': 7, 'FD': 1, 'FS': 11, 'PI': 31}",103515,20,327,4,6,0.0,1.93,0.0,0.81,10,ramon,Ramon,Ramon,Ramon Rodrigo de Carvalho,https://s.glbimg.com/es/sde/f/2021/06/04/a312faa8b278b9a67f3539def2fe6ac2_FORMATO.png,Nulo
60,"{'A': 4, 'CA': 5, 'CV': 1, 'DS': 15, 'FC': 24, 'FD': 7, 'FF': 7, 'FS': 43, 'G': 2, 'I': 8, 'PI': 121}",83817,20,1371,5,3,-2.7,5.94,-1.32,2.7,16,clayson,Clayson,Clayson,Clayson Henrique da Silva Vieira,https://s.glbimg.com/es/sde/f/2021/06/04/683002254efbbe78962d1ae99165f0b2_FORMATO.png,Suspenso
61,"{'A': 3, 'CA': 1, 'DS': 17, 'FC': 10, 'FD': 1, 'FS': 6, 'I': 2, 'PI': 56, 'SG': 4}",69345,20,262,2,7,-1.0,10.08,-0.95,4.73,9,isla,Isla,Isla,Mauricio Aníbal Isla Isla,https://s.glbimg.com/es/sde/f/2021/05/01/0f714292e3b8da4992a408c35794cb18_FORMATO.png,Provável
62,"{'DE': 49, 'FS': 2, 'GS': 17, 'SG': 5}",38509,20,262,1,7,3.0,13.52,-0.67,3.64,16,diego-alves,Diego Alves,D. Alves,Diego Alves Carreira,https://s.glbimg.com/es/sde/f/2021/05/01/f3e9b15ef84f4d038e6cfd79171fab69_FORMATO.png,Provável
63,"{'A': 1, 'CA': 3, 'DS': 17, 'FC': 11, 'FD': 2, 'FF': 3, 'FS': 2, 'FT': 1, 'I': 1, 'PI': 49, 'SG': 7}",68923,20,264,3,7,0.0,5.97,0.0,2.58,19,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,https://s.glbimg.com/es/sde/f/2021/08/06/4139875768caeb6b0b660c71a65008f5_FORMATO.png,Provável
64,"{'CA': 1, 'DS': 6, 'FC': 2, 'FF': 1, 'FS': 2, 'G': 2, 'PI': 25}",37674,20,286,4,7,0.5,4.26,-0.32,3.05,6,wagner,Wagner,Wagner,Wagner Ferreira dos Santos,https://s.glbimg.com/es/sde/f/2021/03/25/4448d1571d9131c2d4f087cf19198f68_FORMATO.png,Provável
65,"{'A': 1, 'CV': 1, 'FC': 4, 'FD': 9, 'FF': 5, 'FS': 3, 'G': 6, 'I': 2, 'PI': 36}",83257,20,262,5,2,0.0,22.25,0.0,9.62,6,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,https://s.glbimg.com/es/sde/f/2021/05/01/a1cd90e3261b3c17b68fe4bc2fa82ef0_FORMATO.png,Dúvida
66,"{'DS': 1, 'FC': 1, 'FF': 1, 'FS': 2, 'G': 2, 'PI': 30}",38315,20,293,4,6,0.0,5.61,0.0,1.69,9,jadson,Jadson,Jadson,Jadson Rodrigues da Silva,https://s.glbimg.com/es/sde/f/2020/10/09/a19dcb4146524e5dd0aae98743c0b8f3_FORMATO.png,Nulo
67,{},103773,20,327,2,6,0.0,1.0,0.0,0.0,0,lucas-luan,Lucas Luan,L. Luan,Lucas Luan Martins Pinto,https://s.glbimg.com/es/sde/f/2021/06/04/0c0e6b1c1607efafd2509b43dfa74a37_FORMATO.png,Nulo
68,"{'A': 5, 'CA': 5, 'DS': 24, 'FC': 23, 'FD': 5, 'FF': 15, 'FS': 17, 'FT': 1, 'G': 2, 'PI': 102}",78435,20,262,5,7,10.5,9.44,1.92,4.18,15,vitinho,Vitinho,Vitinho,Victor Vinícius Coelho dos Santos,https://s.glbimg.com/es/sde/f/2021/05/01/4fafe8587e4964a63ebac8db0a7335c5_FORMATO.png,Provável
69,"{'A': 2, 'CA': 2, 'DS': 19, 'FC': 13, 'FF': 1, 'FS': 1, 'I': 1, 'PI': 129, 'SG': 3}",104513,20,293,2,7,-1.8,7.22,-1.14,1.78,12,abner-vinicius,Abner Vinícius,A. Vinícius,Abner Vinícius da Silva Santos,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,Provável
70,"{'A': 2, 'DS': 16, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 17, 'G': 2, 'PI': 86}",51772,20,262,4,7,5.7,8.54,0.02,4.23,10,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2021/06/04/05d8938c961ac64ee72c2da88ed77f88_FORMATO.png,Provável
71,"{'CA': 1, 'DE': 14, 'FS': 1, 'GS': 8, 'SG': 1}",105208,20,293,1,6,0.0,3.6,0.0,1.58,6,bento,Bento,Bento,Bento Matheus Krepski,https://s.glbimg.com/es/sde/f/2020/01/21/ab6dea8e1671b6a86c1c7321be69d347_FORMATO.png,Nulo
72,"{'A': 1, 'CA': 3, 'DS': 19, 'FC': 23, 'FD': 13, 'FF': 6, 'FS': 33, 'FT': 2, 'G': 8, 'I': 3, 'PI': 77}",90285,20,262,5,6,0.0,19.7,0.0,8.68,12,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2021/05/01/98039adcc6dd9b053c4057c1655e7aeb_FORMATO.png,Nulo
73,"{'DS': 10, 'FC': 12, 'FF': 1, 'FS': 5, 'I': 1, 'PI': 74, 'SG': 3}",38939,20,276,2,6,0.0,8.71,0.0,2.4,6,daniel-alves,Daniel Alves,D. Alves,Daniel Alves da Silva,https://s.glbimg.com/es/sde/f/2021/05/01/29ed2b8c1cb3f590f5fd1179df107021_FORMATO.png,Nulo
74,{},101681,20,327,1,6,0.0,1.0,0.0,0.0,0,leo-lang,Léo Lang,L. Lang,Leonardo Lang Lopes,https://s.glbimg.com/es/sde/f/2021/06/04/f77600b1c11dfe99c8df6168681f05d7_FORMATO.png,Nulo
