,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1660,Gabriel,83257,Flamengo,ATA,1.2,15.25,Fortaleza,visitante,3.909090909090909,9.579545454545455
1661,Rodrigues,91251,Grêmio,ZAG,2.7399999999999998,8.9,Santos,visitante,4.5,6.7
1662,Róger Guedes,89898,Corinthians,ATA,10.966666666666669,6.7,Sport,visitante,5.909090909090909,6.304545454545455
1663,Rafael Luiz,107543,Bragantino,LAT,1.0666666666666667,10.2,Palmeiras,visitante,2.1666666666666665,6.183333333333333
1664,Cássio,42234,Corinthians,GOL,3.090909090909091,5.7727272727272725,Sport,visitante,5.909090909090909,5.840909090909091
1665,Zárate,70523,América-MG,ATA,1.6666666666666667,9.0,Juventude,visitante,2.2916666666666665,5.645833333333333
1666,Fagner,42500,Corinthians,LAT,2.854545454545455,5.244444444444444,Sport,visitante,5.909090909090909,5.576767676767677
1667,Fábio Santos,38229,Corinthians,LAT,0.9600000000000002,4.68,Sport,visitante,5.909090909090909,5.294545454545455
1668,Vanderson,107750,Grêmio,LAT,2.9111111111111114,5.871428571428571,Santos,visitante,4.5,5.185714285714285
1669,Lucas Piton,105584,Corinthians,LAT,3.5,4.45,Sport,visitante,5.909090909090909,5.179545454545455
1670,Jô,38138,Corinthians,ATA,3.94,4.4,Sport,visitante,5.909090909090909,5.154545454545454
1671,Villasanti,97145,Grêmio,MEI,4.275,5.6,Santos,visitante,4.5,5.05
1672,Filipe Luís,38750,Flamengo,LAT,3.96,6.1000000000000005,Fortaleza,visitante,3.909090909090909,5.004545454545455
1673,Fernando Miguel,71571,Atlético-GO,GOL,3.8636363636363638,6.25,Fluminense,visitante,3.727272727272727,4.988636363636363
1674,João Victor,104250,Corinthians,ZAG,2.9,4.066666666666666,Sport,visitante,5.909090909090909,4.987878787878788
1675,Aderlan,88423,Bragantino,LAT,3.188888888888888,7.8,Palmeiras,visitante,2.1666666666666665,4.983333333333333
1676,Ferreira,101290,Grêmio,ATA,4.244444444444444,5.4,Santos,visitante,4.5,4.95
1677,Sylvinho,106047,Corinthians,TEC,3.460909090909091,3.7358333333333325,Sport,visitante,5.909090909090909,4.822462121212121
1678,Arrascaeta,87863,Flamengo,MEI,6.616666666666667,5.699999999999998,Fortaleza,visitante,3.909090909090909,4.804545454545454
1679,Gabriel,78605,Corinthians,MEI,2.8375000000000004,3.609090909090909,Sport,visitante,5.909090909090909,4.759090909090909
1680,Arboleda,91573,São Paulo,ZAG,5.925000000000001,6.766666666666666,Cuiabá,visitante,2.7,4.7333333333333325
1681,Vitinho,78435,Flamengo,ATA,2.488888888888889,5.444444444444444,Fortaleza,visitante,3.909090909090909,4.6767676767676765
1682,Gil,68923,Corinthians,ZAG,1.4454545454545455,3.4,Sport,visitante,5.909090909090909,4.654545454545454
1683,Everton Ribeiro,51772,Flamengo,MEI,4.242857142857143,5.4,Fortaleza,visitante,3.909090909090909,4.654545454545454
1684,Renato Gaúcho,41929,Flamengo,TEC,4.984,5.3928571428571415,Fortaleza,visitante,3.909090909090909,4.650974025974025
1685,Eduardo Souza,88406,Atlético-GO,TEC,1.17,5.52,Fluminense,visitante,3.727272727272727,4.623636363636363
1686,Gabriel Pereira,109588,Corinthians,MEI,1.5333333333333332,3.3333333333333335,Sport,visitante,5.909090909090909,4.621212121212121
1687,Lucas Kal,95662,América-MG,ZAG,8.879999999999999,6.8,Juventude,visitante,2.2916666666666665,4.545833333333333
1688,Adson,111682,Corinthians,MEI,7.066666666666666,3.157142857142857,Sport,visitante,5.909090909090909,4.533116883116883
1689,Raul,92496,Bragantino,MEI,2.8000000000000003,6.840000000000001,Palmeiras,visitante,2.1666666666666665,4.503333333333334
1690,Churín,98289,Grêmio,ATA,-0.1,0.0,Santos,visitante,4.5,4.5
1691,Everton,50301,Grêmio,MEI,-0.35,0.0,Santos,visitante,4.5,4.5
1692,Campaz,105102,Grêmio,MEI,2.1333333333333333,0.0,Santos,visitante,4.5,4.5
1693,Maicon,38196,Grêmio,MEI,-3.0,0.0,Santos,visitante,4.5,4.5
