,atleta_id,apelido,ranking
0,87863,Arrascaeta,1
1,98974,Viña,2
2,87999,Gustavo Scarpa,3
3,39148,Hulk,4
4,79113,Víctor Cuesta,5
5,83257,Gabriel,6
6,94583,Pedro,7
7,94509,Raphael Veiga,8
8,63289,Edenílson,9
9,98672,Savarino,10
10,70323,Jorginho,11
11,100652,Yuri Alberto,12
12,51772,Everton Ribeiro,13
13,68952,Marinho,14
14,96725,Saravia,15
15,103700,Bruno Méndez,16
16,38750,Filipe Luís,17
17,92708,Deyverson,18
18,71684,Gustavo Gómez,19
19,61188,Gilberto,20
