,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1185,Vanderson,107750,Grêmio,LAT,-0.5,10.2,Juventude,visitante,4.875,7.5375
1186,Léo Chú,106820,Grêmio,ATA,0.3,5.8,Juventude,visitante,4.875,5.3375
1187,Orejuela,95352,São Paulo,LAT,0.7,0.0,Corinthians,visitante,5.333333333333333,5.333333333333333
1188,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0,Corinthians,visitante,5.333333333333333,5.333333333333333
1189,Jadson,38315,Athlético-PR,MEI,-0.3,7.6000000000000005,Fluminense,visitante,2.3333333333333335,4.966666666666667
1190,Ferreira,101290,Grêmio,ATA,4.633333333333333,5.0,Juventude,visitante,4.875,4.9375
1191,Paulo Miranda,68817,Grêmio,ZAG,5.4,0.0,Juventude,visitante,4.875,4.875
1192,Diogo Barbosa,70916,Grêmio,LAT,4.95,0.0,Juventude,visitante,4.875,4.875
1193,Maicon,38196,Grêmio,MEI,-2.5,0.0,Juventude,visitante,4.875,4.875
1194,Brenno,100830,Grêmio,GOL,2.0,0.0,Juventude,visitante,4.875,4.875
1195,Gabriel Chapecó,112616,Grêmio,GOL,8.0,0.0,Juventude,visitante,4.875,4.875
1196,Nikão,69705,Athlético-PR,MEI,-1.9,7.199999999999999,Fluminense,visitante,2.3333333333333335,4.766666666666667
1197,Marcelo Toscano,82276,América-MG,ATA,-0.65,0.0,Bahia,visitante,4.75,4.75
1198,Kawê,109246,América-MG,ATA,2.9,0.0,Bahia,visitante,4.75,4.75
1199,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,Bahia,visitante,4.75,4.75
1200,Vagner Mancini,39850,América-MG,TEC,2.435,0.0,Bahia,visitante,4.75,4.75
1201,Lucas Kal,95662,América-MG,ZAG,-0.1,0.0,Bahia,visitante,4.75,4.75
1202,Ricardinho,111813,Grêmio,ATA,1.0,4.4,Juventude,visitante,4.875,4.6375
1203,Marcinho,93797,Athlético-PR,LAT,5.45,6.5666666666666655,Fluminense,visitante,2.3333333333333335,4.449999999999999
1204,Busanello,97537,Chapecoense,LAT,3.45,8.3,Fortaleza,visitante,0.5,4.4
1205,Geovane,105889,América-MG,MEI,0.3,3.8499999999999996,Bahia,visitante,4.75,4.3
1206,Jailson,72290,Palmeiras,GOL,3.375,7.5,Internacional,visitante,1.0,4.25
1207,Santos,69012,Athlético-PR,GOL,3.6666666666666665,6.166666666666667,Fluminense,visitante,2.3333333333333335,4.25
1208,Matheus Babi,94444,Athlético-PR,ATA,3.566666666666667,6.0,Fluminense,visitante,2.3333333333333335,4.166666666666667
1209,Fernando Miguel,71571,Atlético-GO,GOL,5.25,8.0,Atlético-MG,visitante,0.16666666666666666,4.083333333333333
1210,Matheus Henrique,100742,Grêmio,MEI,3.8000000000000003,3.25,Juventude,visitante,4.875,4.0625
1211,Thiago Neves,38277,Sport,MEI,-0.2,5.3,Santos,visitante,2.75,4.025
1212,Lima,96340,Ceará,MEI,6.366666666666666,7.65,Bragantino,visitante,0.3333333333333333,3.9916666666666667
1213,Rodolfo José,90264,América-MG,ATA,2.75,3.2,Bahia,visitante,4.75,3.975
1214,Liziero,100761,São Paulo,MEI,1.9666666666666666,2.533333333333333,Corinthians,visitante,5.333333333333333,3.933333333333333
1215,Deyverson,92708,Palmeiras,ATA,1.3,6.85,Internacional,visitante,1.0,3.925
1216,Marlon ,86864,América-MG,LAT,1.6,3.1,Bahia,visitante,4.75,3.925
1217,Miranda,38141,São Paulo,ZAG,7.4,2.3,Corinthians,visitante,5.333333333333333,3.8166666666666664
1218,Juninho,82381,América-MG,MEI,1.3666666666666665,2.8333333333333335,Bahia,visitante,4.75,3.791666666666667
1219,Diego Souza,68911,Grêmio,ATA,3.233333333333333,2.7,Juventude,visitante,4.875,3.7875
1220,Diego,101728,São Paulo,ZAG,1.7,2.2,Corinthians,visitante,5.333333333333333,3.7666666666666666
1221,Terans,102878,Athlético-PR,MEI,4.866666666666667,5.133333333333334,Fluminense,visitante,2.3333333333333335,3.7333333333333334
1222,Juninho Valoura,71937,América-MG,MEI,7.166666666666667,2.7,Bahia,visitante,4.75,3.725
1223,Rodrigo Nestor,106822,São Paulo,MEI,-5.7,2.033333333333333,Corinthians,visitante,5.333333333333333,3.683333333333333
1224,Luciano,80287,São Paulo,ATA,-0.85,2.033333333333333,Corinthians,visitante,5.333333333333333,3.683333333333333
1225,Abner Vinícius,104513,Athlético-PR,LAT,3.3000000000000007,5.0,Fluminense,visitante,2.3333333333333335,3.666666666666667
1226,Bruno Nazário,81776,América-MG,MEI,0.09999999999999998,2.5,Bahia,visitante,4.75,3.625
1227,Natanael,86264,Atlético-GO,LAT,8.275,7.05,Atlético-MG,visitante,0.16666666666666666,3.6083333333333334
1228,Zé Ivaldo,91866,Athlético-PR,ZAG,0.25,4.866666666666666,Fluminense,visitante,2.3333333333333335,3.5999999999999996
1229,António Oliveira,111578,Athlético-PR,TEC,4.323333333333333,4.84,Fluminense,visitante,2.3333333333333335,3.586666666666667
1230,Breno Lopes,93988,Palmeiras,ATA,4.1499999999999995,6.15,Internacional,visitante,1.0,3.575
1231,Gustavo Scarpa,87999,Palmeiras,MEI,9.5,6.133333333333334,Internacional,visitante,1.0,3.566666666666667
1232,Igor Cariús,91639,Atlético-GO,LAT,4.75,6.85,Atlético-MG,visitante,0.16666666666666666,3.5083333333333333
1233,Tiago Nunes,98057,Grêmio,TEC,3.283333333333333,2.105,Juventude,visitante,4.875,3.49
1234,Victor Bobsin,107501,Grêmio,MEI,4.35,2.1,Juventude,visitante,4.875,3.4875
1235,Douglas Costa,62020,Grêmio,ATA,-2.2,2.1,Juventude,visitante,4.875,3.4875
1236,Rigoni,96684,São Paulo,ATA,7.85,1.55,Corinthians,visitante,5.333333333333333,3.4416666666666664
1237,Tiago Volpi,72018,São Paulo,GOL,5.5,1.5,Corinthians,visitante,5.333333333333333,3.4166666666666665
1238,Tréllez,87679,Sport,ATA,-0.9,4.05,Santos,visitante,2.75,3.4
1239,Jori,97453,América-MG,GOL,4.5,2.0,Bahia,visitante,4.75,3.375
1240,Matheus Cavichioli,72580,América-MG,GOL,2.0,2.0,Bahia,visitante,4.75,3.375
1241,Jean Pyerre,98832,Grêmio,MEI,-0.04999999999999999,1.85,Juventude,visitante,4.875,3.3625
1242,Bruno Cortez,72079,Grêmio,LAT,-1.0,1.7999999999999998,Juventude,visitante,4.875,3.3375
1243,Léo Cittadini,70986,Athlético-PR,MEI,1.5999999999999999,4.266666666666667,Fluminense,visitante,2.3333333333333335,3.3
1244,Gustavo Oliveira,110633,Sport,MEI,-0.95,3.8000000000000003,Santos,visitante,2.75,3.2750000000000004
1245,Ademir,101314,América-MG,ATA,2.75,1.7666666666666666,Bahia,visitante,4.75,3.2583333333333333
1246,0,82876,Sport,MEI,1.6,3.7,Santos,visitante,2.75,3.225
1247,Renan,109963,Palmeiras,ZAG,-1.0666666666666667,5.45,Internacional,visitante,1.0,3.225
1248,Lisca,72588,América-MG,TEC,1.63,1.66,Bahia,visitante,4.75,3.205
1249,Gabriel Sara,100763,São Paulo,MEI,6.566666666666666,0.9333333333333335,Corinthians,visitante,5.333333333333333,3.1333333333333333
1250,Felipe Azevedo,60825,América-MG,ATA,1.625,1.4999999999999998,Bahia,visitante,4.75,3.125
1251,Gabriel Dias,88368,Ceará,LAT,-1.2,5.9,Bragantino,visitante,0.3333333333333333,3.1166666666666667
1252,João Paulo,71602,América-MG,LAT,6.0,1.4500000000000002,Bahia,visitante,4.75,3.1
1253,Alê,86388,América-MG,MEI,3.8,1.366666666666667,Bahia,visitante,4.75,3.0583333333333336
1254,Júnior Tavares,89343,Sport,LAT,4.2,3.3,Santos,visitante,2.75,3.025
1255,Hernán Crespo,103912,São Paulo,TEC,4.703333333333333,0.675,Corinthians,visitante,5.333333333333333,3.0041666666666664
1256,Thiago Heleno,38394,Athlético-PR,ZAG,6.033333333333334,3.5666666666666664,Fluminense,visitante,2.3333333333333335,2.95
1257,Victor Luis,86410,Palmeiras,LAT,2.325,4.8999999999999995,Internacional,visitante,1.0,2.9499999999999997
1258,Igor Gomes,100084,São Paulo,MEI,0.2,0.4,Corinthians,visitante,5.333333333333333,2.8666666666666667
1259,Joao Rojas,70784,São Paulo,ATA,2.2333333333333334,0.4000000000000001,Corinthians,visitante,5.333333333333333,2.8666666666666667
1260,Pedro Geromel,80853,Grêmio,ZAG,3.1666666666666665,0.8500000000000001,Juventude,visitante,4.875,2.8625
1261,Baralhas,99440,Atlético-GO,MEI,0.26666666666666666,5.55,Atlético-MG,visitante,0.16666666666666666,2.8583333333333334
1262,Léo,85626,São Paulo,LAT,4.733333333333333,0.3333333333333333,Corinthians,visitante,5.333333333333333,2.833333333333333
1263,Shaylon,97520,São Paulo,MEI,1.9,0.3,Corinthians,visitante,5.333333333333333,2.8166666666666664
1264,Vitor Bueno,87552,São Paulo,ATA,3.0,0.2,Corinthians,visitante,5.333333333333333,2.7666666666666666
1265,José Welison,86859,Sport,MEI,0.7,0.0,Santos,visitante,2.75,2.75
1266,Ravanelli,92193,Chapecoense,MEI,2.566666666666667,5.0,Fortaleza,visitante,0.5,2.75
1267,Pedro Henrique,87225,Athlético-PR,ZAG,3.766666666666667,3.15,Fluminense,visitante,2.3333333333333335,2.7416666666666667
1268,Pablo,69138,São Paulo,ATA,0.3666666666666667,0.15,Corinthians,visitante,5.333333333333333,2.7416666666666667
1269,Welington ,106824,São Paulo,LAT,2.3499999999999996,0.09999999999999998,Corinthians,visitante,5.333333333333333,2.7166666666666663
1270,Eduardo Bauermann,86970,América-MG,ZAG,1.5,0.6666666666666666,Bahia,visitante,4.75,2.7083333333333335
1271,Diego Ferreira,91783,América-MG,LAT,2.9,0.6,Bahia,visitante,4.75,2.675
1272,Alan Ruschel,63110,América-MG,LAT,1.7666666666666668,0.6000000000000001,Bahia,visitante,4.75,2.675
1273,André,68690,Sport,ATA,-1.4,2.525,Santos,visitante,2.75,2.6375
1274,Ricardo Silva,79334,América-MG,ZAG,-7.3,0.5,Bahia,visitante,4.75,2.625
1275,Luan,102909,São Paulo,MEI,0.9,-0.1,Corinthians,visitante,5.333333333333333,2.6166666666666667
1276,Eder,91521,São Paulo,ATA,3.1666666666666665,-0.22499999999999998,Corinthians,visitante,5.333333333333333,2.5541666666666667
1277,Lucas Silva,79701,Grêmio,MEI,2.8,0.2,Juventude,visitante,4.875,2.5375
1278,Zé Roberto,80076,Atlético-GO,ATA,-0.125,4.9,Atlético-MG,visitante,0.16666666666666666,2.5333333333333337
1279,Abel Ferreira,110506,Palmeiras,TEC,4.15,4.02,Internacional,visitante,1.0,2.51
1280,Anderson Jesus,90700,América-MG,ZAG,2.35,0.2333333333333333,Bahia,visitante,4.75,2.4916666666666667
1281,Marquinhos,102292,Sport,ATA,0.9500000000000001,2.1999999999999997,Santos,visitante,2.75,2.4749999999999996
1282,Igor Vinícius,95466,São Paulo,LAT,7.05,-0.43333333333333335,Corinthians,visitante,5.333333333333333,2.4499999999999997
1283,Khellven ,105175,Athlético-PR,LAT,7.45,2.5,Fluminense,visitante,2.3333333333333335,2.416666666666667
1284,Talles,106830,São Paulo,MEI,-0.4,-0.5,Corinthians,visitante,5.333333333333333,2.4166666666666665
1285,Christian,104502,Athlético-PR,MEI,6.3999999999999995,2.45,Fluminense,visitante,2.3333333333333335,2.3916666666666666
1286,Léo Pereira,106681,Grêmio,ATA,1.7,-0.1,Juventude,visitante,4.875,2.3875
1287,Jhonata Robert,106371,Grêmio,MEI,-0.9,-0.09999999999999964,Juventude,visitante,4.875,2.3875
1288,Éder ,91203,Atlético-GO,ZAG,4.933333333333334,4.6,Atlético-MG,visitante,0.16666666666666666,2.3833333333333333
1289,Maílson,98034,Sport,GOL,5.5,2.0,Santos,visitante,2.75,2.375
1290,Eduardo Barroca,77774,Atlético-GO,TEC,3.6774999999999998,4.575,Atlético-MG,visitante,0.16666666666666666,2.3708333333333336
1291,Filipe Luís,38750,Flamengo,LAT,2.875,6.2,Cuiabá,visitante,-1.5,2.35
1292,Geuvânio,73896,Chapecoense,ATA,1.5,4.15,Fortaleza,visitante,0.5,2.325
1293,Sabino,102905,América-MG,MEI,1.25,-0.1,Bahia,visitante,4.75,2.325
1294,Klaus,90846,Ceará,ZAG,-0.3,4.3,Bragantino,visitante,0.3333333333333333,2.3166666666666664
1295,Mendoza,90031,Ceará,ATA,3.1666666666666665,4.3,Bragantino,visitante,0.3333333333333333,2.3166666666666664
1296,Danilo Barbosa,86777,Palmeiras,MEI,5.0,3.6,Internacional,visitante,1.0,2.3
1297,Bruno Alves,73620,São Paulo,ZAG,6.333333333333333,-0.775,Corinthians,visitante,5.333333333333333,2.2791666666666663
1298,Eduardo,50645,América-MG,LAT,0.20000000000000004,-0.2,Bahia,visitante,4.75,2.275
1299,Janderson,97245,Atlético-GO,ATA,1.4,4.3,Atlético-MG,visitante,0.16666666666666666,2.2333333333333334
1300,Ribamar,94068,América-MG,ATA,3.9,-0.3,Bahia,visitante,4.75,2.225
1301,Gabriel Menino,103767,Palmeiras,MEI,1.95,3.3666666666666667,Internacional,visitante,1.0,2.1833333333333336
1302,Gustavo,108201,América-MG,MEI,0.6,-0.45,Bahia,visitante,4.75,2.15
1303,Reinaldo,78850,São Paulo,LAT,3.25,-1.1,Corinthians,visitante,5.333333333333333,2.1166666666666663
1304,Umberto Louzer,101077,Sport,TEC,3.07,1.4600000000000002,Santos,visitante,2.75,2.105
1305,Luiz Fernando ,90715,Grêmio,ATA,0.4,-0.7,Juventude,visitante,4.875,2.0875
1306,Luan,80692,Palmeiras,ZAG,1.2333333333333334,3.1500000000000004,Internacional,visitante,1.0,2.075
1307,Thiago Santos,78855,Grêmio,MEI,0.3,-0.75,Juventude,visitante,4.875,2.0625
1308,Patric,60969,Sport,LAT,2.15,1.3333333333333333,Santos,visitante,2.75,2.0416666666666665
1309,Benítez,93550,São Paulo,MEI,11.6,-1.3,Corinthians,visitante,5.333333333333333,2.0166666666666666
1310,Hayner,91856,Sport,LAT,3.6500000000000004,1.275,Santos,visitante,2.75,2.0125
1311,Dudu,97133,Atlético-GO,LAT,5.3999999999999995,3.7,Atlético-MG,visitante,0.16666666666666666,1.9333333333333333
1312,Carlos Alberto,106704,América-MG,ATA,-0.5,-1.0,Bahia,visitante,4.75,1.875
1313,Raphael Veiga,94509,Palmeiras,MEI,5.975,2.6999999999999997,Internacional,visitante,1.0,1.8499999999999999
1314,Vina,71162,Ceará,MEI,1.7,3.3000000000000003,Bragantino,visitante,0.3333333333333333,1.8166666666666669
1315,Thiago Lopes,92225,Sport,MEI,1.3,0.8666666666666667,Santos,visitante,2.75,1.8083333333333333
1316,Sander,86391,Sport,LAT,15.4,0.8333333333333331,Santos,visitante,2.75,1.7916666666666665
1317,Ramon,103515,América-MG,MEI,0.4,-1.2,Bahia,visitante,4.75,1.775
1318,Zé Ricardo,97317,América-MG,MEI,2.2333333333333334,-1.2,Bahia,visitante,4.75,1.775
1319,Fernando Sobral,84428,Ceará,MEI,4.0,3.1999999999999997,Bragantino,visitante,0.3333333333333333,1.7666666666666666
1320,Ignácio,103523,Chapecoense,ZAG,5.75,3.0,Fortaleza,visitante,0.5,1.75
1321,Vitinho,101960,Athlético-PR,ATA,1.6000000000000003,1.0666666666666667,Fluminense,visitante,2.3333333333333335,1.7000000000000002
1322,Mikael,102299,Sport,ATA,0.4,0.65,Santos,visitante,2.75,1.7
1323,0,91151,Sport,ATA,1.0,0.6,Santos,visitante,2.75,1.675
1324,Richard,78851,Ceará,GOL,1.0,3.0,Bragantino,visitante,0.3333333333333333,1.6666666666666667
1325,Neilton,83772,Sport,ATA,2.1,0.5,Santos,visitante,2.75,1.625
1326,Rafael Thyere,83048,Sport,ZAG,2.8499999999999996,0.44999999999999996,Santos,visitante,2.75,1.6
1327,Felipe Melo,38545,Palmeiras,MEI,1.4666666666666668,2.1333333333333333,Internacional,visitante,1.0,1.5666666666666667
1328,Mayke,81150,Palmeiras,LAT,1.0333333333333334,2.1,Internacional,visitante,1.0,1.55
