,atleta_id,apelido,ranking
0,83257,Gabriel,1
1,87863,Arrascaeta,2
2,87999,Gustavo Scarpa,3
3,39148,Hulk,4
4,71684,Gustavo Gómez,5
5,80853,Pedro Geromel,6
6,112616,Gabriel Chapecó,7
7,84817,Robson,8
8,103099,Éderson,9
9,102878,Terans,10
10,86120,Borja,11
11,63013,Marcos Rocha,12
12,83528,Léo Pereira,13
13,94509,Raphael Veiga,14
14,38750,Filipe Luís,15
15,51772,Everton Ribeiro,16
16,70323,Jorginho,17
17,110506,Abel Ferreira,18
18,43618,Luiz Felipe Scolari,19
19,107744,Praxedes,20
