,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1205,Nikão,69705,Athlético-PR,MEI,0.6000000000000001,9.533333333333333,Santos,visitante,3.6,6.566666666666666
1206,Jadson,38315,Athlético-PR,MEI,-0.3,7.6000000000000005,Santos,visitante,3.6,5.6000000000000005
1207,Fábio Santos,38229,Corinthians,LAT,1.4,6.066666666666666,Chapecoense,visitante,5.125,5.595833333333333
1208,Matheus Peixoto,87098,Juventude,ATA,6.459999999999999,7.266666666666667,Bahia,visitante,3.8,5.533333333333333
1209,Fagner,42500,Corinthians,LAT,4.24,5.733333333333333,Chapecoense,visitante,5.125,5.429166666666667
1210,Cássio,42234,Corinthians,GOL,2.4,5.5,Chapecoense,visitante,5.125,5.3125
1211,Felipe Augusto,111408,Corinthians,ATA,0.0,0.0,Chapecoense,visitante,5.125,5.125
1212,Raul Gustavo,109389,Corinthians,ZAG,1.4,0.0,Chapecoense,visitante,5.125,5.125
1213,Xavier,102067,Corinthians,MEI,-0.1,0.0,Chapecoense,visitante,5.125,5.125
1214,Juninho Valoura,71937,América-MG,MEI,7.4,8.2,Fortaleza,visitante,1.625,4.9125
1215,Marcinho,93797,Athlético-PR,LAT,3.766666666666667,6.099999999999999,Santos,visitante,3.6,4.85
1216,Lucas Piton,105584,Corinthians,LAT,3.5,4.45,Chapecoense,visitante,5.125,4.7875
1217,Zé Ivaldo,91866,Athlético-PR,ZAG,0.16666666666666666,5.8,Santos,visitante,3.6,4.7
1218,Jô,38138,Corinthians,ATA,5.15,4.2,Chapecoense,visitante,5.125,4.6625
1219,João Victor,104250,Corinthians,ZAG,2.525,4.15,Chapecoense,visitante,5.125,4.6375
1220,Santos,69012,Athlético-PR,GOL,3.375,5.375,Santos,visitante,3.6,4.4875
1221,Gil,68923,Corinthians,ZAG,2.58,3.7500000000000004,Chapecoense,visitante,5.125,4.4375
1222,Léo Cittadini,70986,Athlético-PR,MEI,1.2,5.175000000000001,Santos,visitante,3.6,4.3875
1223,Lima,96340,Ceará,MEI,6.799999999999999,6.2,Fluminense,visitante,2.5,4.35
1224,Júnior Tavares,89343,Sport,LAT,2.0,5.449999999999999,Atlético-GO,visitante,3.25,4.35
1225,António Oliveira,111578,Athlético-PR,TEC,4.1225,4.9975,Santos,visitante,3.6,4.29875
1226,Pepê,101573,Cuiabá,MEI,3.8000000000000003,6.574999999999999,Bragantino,visitante,2.0,4.2875
1227,Sylvinho,106047,Corinthians,TEC,3.032,3.35,Chapecoense,visitante,5.125,4.2375
1228,Gustavo Mosquito,97450,Corinthians,ATA,3.9200000000000004,3.3000000000000003,Chapecoense,visitante,5.125,4.2125
1229,Gabriel Dias,88368,Ceará,LAT,-1.2,5.9,Fluminense,visitante,2.5,4.2
1230,Gabriel,78605,Corinthians,MEI,6.233333333333333,3.2249999999999996,Chapecoense,visitante,5.125,4.175
1231,Mateus Vital,93108,Corinthians,MEI,2.2,3.1,Chapecoense,visitante,5.125,4.1125
1232,Terans,102878,Athlético-PR,MEI,5.7250000000000005,4.225,Santos,visitante,3.6,3.9124999999999996
1233,João Paulo,56102,Juventude,MEI,1.0,4.0,Bahia,visitante,3.8,3.9
1234,Walter,51413,Cuiabá,GOL,0.16666666666666666,5.75,Bragantino,visitante,2.0,3.875
1235,Vanderson,107750,Grêmio,LAT,-1.5,6.699999999999999,Palmeiras,visitante,1.0,3.8499999999999996
1236,Thiago Neves,38277,Sport,MEI,1.7,4.3999999999999995,Atlético-GO,visitante,3.25,3.8249999999999997
1237,Matheus Babi,94444,Athlético-PR,ATA,5.0,4.0,Santos,visitante,3.6,3.8
1238,Filipe Luís,38750,Flamengo,LAT,2.88,6.85,Atlético-MG,visitante,0.625,3.7375
1239,Marquinhos,102292,Corinthians,ATA,1.05,2.1999999999999997,Chapecoense,visitante,5.125,3.6624999999999996
1240,Vagner Mancini,39850,América-MG,TEC,3.776666666666667,5.53,Fortaleza,visitante,1.625,3.5775
1241,Cantillo,85315,Corinthians,MEI,2.2800000000000002,1.9500000000000002,Chapecoense,visitante,5.125,3.5375
1242,Marcos Vinicios,111333,Juventude,ATA,1.7799999999999998,3.225,Bahia,visitante,3.8,3.5125
1243,Pedro,94583,Flamengo,ATA,6.466666666666668,6.35,Atlético-MG,visitante,0.625,3.4875
1244,0,82876,Sport,MEI,1.6,3.7,Atlético-GO,visitante,3.25,3.475
1245,Uendel,60852,Cuiabá,LAT,-1.2,4.933333333333334,Bragantino,visitante,2.0,3.466666666666667
1246,Abner Vinícius,104513,Athlético-PR,LAT,1.5750000000000006,3.233333333333333,Santos,visitante,3.6,3.4166666666666665
1247,Richard,78851,Ceará,GOL,4.5,4.333333333333333,Fluminense,visitante,2.5,3.4166666666666665
1248,Léo Chú,106820,Grêmio,ATA,0.65,5.8,Palmeiras,visitante,1.0,3.4
1249,Danilo Gomes,106826,Cuiabá,ATA,1.9500000000000002,4.8,Bragantino,visitante,2.0,3.4
1250,Klaus,90846,Ceará,ZAG,-0.3,4.3,Fluminense,visitante,2.5,3.4
1251,Alyson,102330,Juventude,LAT,0.1,2.9,Bahia,visitante,3.8,3.3499999999999996
1252,Vitinho,101960,Athlético-PR,ATA,3.725,2.95,Santos,visitante,3.6,3.2750000000000004
1253,Juninho,82381,América-MG,MEI,1.125,4.75,Fortaleza,visitante,1.625,3.1875
1254,Marllon,70666,Cuiabá,ZAG,0.55,4.325,Bragantino,visitante,2.0,3.1625
1255,Matheus Jesus,95335,Juventude,MEI,0.6,2.5,Bahia,visitante,3.8,3.15
1256,Maílson,98034,Sport,GOL,4.666666666666667,3.0,Atlético-GO,visitante,3.25,3.125
1257,Marcelo Carné,69054,Juventude,GOL,5.0,2.375,Bahia,visitante,3.8,3.0875
1258,Rodrigo Caio,73800,Flamengo,ZAG,5.0600000000000005,5.5,Atlético-MG,visitante,0.625,3.0625
1259,Gustavo Oliveira,110633,Sport,MEI,-0.95,2.85,Atlético-GO,visitante,3.25,3.05
