,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'DS': 50, 'FC': 15, 'FD': 5, 'FF': 2, 'FS': 23, 'PI': 178, 'SG': 6}",42500,18,264,2,7,0.0,12.62,0.0,4.34,17,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2021/08/06/1dbfc9287c7d5ed6dcd220b9228fc055_FORMATO.png,Provável
1,"{'A': 1, 'DS': 10, 'FC': 7, 'FD': 1, 'FF': 3, 'FS': 6, 'G': 1, 'PI': 104, 'SG': 4}",71602,18,327,2,6,5.3,6.5,1.18,2.97,12,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2021/06/04/71c98de1e3ed4f97ef1a68c10b697126_FORMATO.png,Nulo
2,"{'A': 5, 'CA': 2, 'DS': 8, 'FC': 25, 'FD': 12, 'FF': 21, 'FS': 44, 'FT': 4, 'G': 7, 'I': 8, 'PC': 1, 'PI': 76, 'PS': 2}",39148,18,282,5,6,3.8,21.26,-0.28,7.48,17,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Nulo
3,{},70323,18,1371,6,7,3.55,4.11,-0.39,3.44,9,jorginho,Jorginho,Jorginho,Jorge Amorim de Oliveira Campos,https://s.glbimg.com/es/sde/f/2021/04/27/ed89bb6662d329721f0b34029b57a978_FORMATO.png,Provável
4,"{'DE': 24, 'FS': 4, 'GS': 9, 'SG': 3}",71631,18,275,1,6,2.5,15.01,0.23,4.0,8,weverton,Weverton,Weverton,Weverton Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/30/33d63334ddcba3f0e0150bb2c5aadd75_FORMATO.png,Nulo
5,"{'CA': 2, 'DE': 54, 'DP': 1, 'DS': 1, 'FS': 2, 'GS': 14, 'SG': 8}",71571,18,373,1,6,8.0,18.16,0.87,5.31,16,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2021/04/20/88ab80496dcd025f8e23875c60ede171_FORMATO.png,Nulo
6,"{'A': 3, 'CA': 3, 'DS': 23, 'FC': 16, 'FD': 8, 'FF': 8, 'FS': 20, 'FT': 2, 'PC': 1, 'PI': 128, 'SG': 6}",86264,18,373,2,6,0.0,13.64,0.0,5.16,14,natanael,Natanael,Natanael,Natanael Batista Pimenta,https://s.glbimg.com/es/sde/f/2021/05/01/8d7a42fcd53a8f290188c60783071a94_FORMATO.png,Nulo
7,"{'A': 1, 'CA': 3, 'DS': 11, 'FC': 29, 'FD': 7, 'FF': 18, 'FS': 20, 'G': 8, 'I': 5, 'PI': 58}",61188,18,265,5,3,-0.7,13.53,0.02,4.66,18,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.glbimg.com/es/sde/f/2021/04/19/084597dfc92b63b3485d5ed7b75cdfa6_FORMATO.png,Suspenso
8,"{'DE': 42, 'DS': 2, 'FS': 1, 'GS': 13, 'SG': 8}",72294,18,282,1,6,-1.0,11.01,-0.52,3.98,18,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Nulo
9,{},42411,18,282,6,6,2.55,11.93,-0.19,4.53,18,cuca,Cuca,Cuca,Alexi Stival,https://s.glbimg.com/es/sde/f/2021/04/27/0ea32497ac7f6b6b22649eecca984fec_FORMATO.png,Nulo
