,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
22,"{'CA': 1, 'DE': 24, 'FS': 1, 'GS': 13, 'SG': 2}",78584,28,286,1,6,7.0,5.98,1.02,2.44,8,douglas-friedrich,Douglas Friedrich,D. Friedrich,Douglas Alan Schuck Friedrich,https://s.glbimg.com/es/sde/f/2021/07/01/4d71bac1913eb8c0a90d47f3cdcde3c8_FORMATO.png,Nulo
23,"{'A': 3, 'CA': 5, 'DS': 29, 'FC': 22, 'FD': 10, 'FF': 12, 'FS': 29, 'FT': 1, 'G': 4, 'I': 2, 'PI': 143, 'PS': 1}",102598,28,280,5,6,1.0,12.43,-1.53,3.48,23,helinho,Helinho,Helinho,Hélio Júnio Nunes de Castro,https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png,Nulo
24,"{'A': 1, 'DS': 11, 'FC': 8, 'FD': 1, 'FF': 3, 'FS': 6, 'G': 1, 'PI': 112, 'SG': 6}",71602,28,327,2,6,5.7,6.52,0.32,3.24,14,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2021/06/04/71c98de1e3ed4f97ef1a68c10b697126_FORMATO.png,Nulo
25,"{'CA': 3, 'DS': 75, 'FC': 27, 'FD': 6, 'FF': 3, 'FS': 32, 'I': 1, 'PI': 251, 'SG': 7}",42500,28,264,2,7,1.0,11.35,-0.87,3.61,25,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2021/08/06/1dbfc9287c7d5ed6dcd220b9228fc055_FORMATO.png,Provável
26,"{'CA': 3, 'DS': 10, 'FC': 10, 'FD': 2, 'FF': 1, 'FS': 8, 'PI': 34, 'SG': 4}",89493,28,282,3,6,0.0,4.7,0.0,2.53,9,igor-rabello,Igor Rabello,I. Rabello,Igor Rabello da Costa,https://s.glbimg.com/es/sde/f/2021/05/02/a3c5d8522641cc6e0c6c72d9dbcc14fd_FORMATO.png,Nulo
27,"{'CA': 1, 'DE': 49, 'DP': 1, 'FS': 3, 'GS': 21, 'SG': 9}",78851,28,354,1,6,0.0,7.59,0.0,3.98,20,richard,Richard,Richard,Richard de Oliveira da Costa,https://s.glbimg.com/es/sde/f/2020/08/31/b4171a404ece6ec54f9a350c1f02f874_FORMATO.png,Nulo
28,{},82792,28,280,6,7,5.66,13.72,0.19,4.29,26,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
29,"{'A': 6, 'CA': 2, 'DS': 12, 'FC': 37, 'FD': 19, 'FF': 26, 'FS': 62, 'FT': 4, 'G': 11, 'I': 9, 'PC': 1, 'PI': 120, 'PS': 2}",39148,28,282,5,7,11.7,22.1,1.38,7.14,25,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Provável
30,"{'A': 1, 'CA': 3, 'DS': 23, 'FC': 16, 'FD': 1, 'FF': 3, 'FS': 4, 'G': 2, 'I': 1, 'PI': 76}",93790,28,373,4,7,6.6,4.66,0.42,1.97,14,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2021/05/01/441dbd3fa5dc62d8f397990770aa1344_FORMATO.png,Provável
31,"{'DE': 65, 'DS': 2, 'FS': 4, 'GS': 20, 'SG': 12}",72294,28,282,1,7,2.5,11.66,0.12,4.04,27,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Provável
32,"{'A': 6, 'CA': 7, 'DS': 34, 'FC': 34, 'FD': 6, 'FF': 19, 'FS': 22, 'FT': 1, 'G': 2, 'PI': 129}",78435,28,262,5,6,0.3,7.59,0.07,3.43,21,vitinho,Vitinho,Vitinho,Victor Vinícius Coelho dos Santos,https://s.glbimg.com/es/sde/f/2021/05/01/4fafe8587e4964a63ebac8db0a7335c5_FORMATO.png,Nulo
33,{},39850,28,284,6,7,0.65,6.96,-0.66,3.67,22,vagner-mancini,Vagner Mancini,V. Mancini,Vagner Carmo Mancini,https://s.glbimg.com/es/sde/f/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png,Provável
34,"{'A': 3, 'CA': 2, 'DS': 4, 'FC': 6, 'FD': 6, 'FF': 9, 'FS': 7, 'G': 2, 'I': 3, 'PI': 30}",70360,28,282,5,6,0.0,5.72,0.0,2.29,18,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,https://s.glbimg.com/es/sde/f/2021/04/23/c4219f6ceb958aef5f871e8ecf08b6a5_FORMATO.png,Nulo
35,"{'CA': 3, 'DE': 100, 'DS': 1, 'FC': 1, 'GS': 25, 'SG': 8}",42234,28,264,1,3,0.0,11.8,-0.18,4.04,27,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2021/08/06/64a4b5010ed3f52c5b53ba9262475b28_FORMATO.png,Suspenso
36,"{'A': 3, 'CA': 2, 'DS': 22, 'FC': 19, 'FD': 1, 'FF': 5, 'FS': 37, 'G': 2, 'PI': 206, 'SG': 8}",38229,28,264,2,7,10.9,11.92,1.67,3.31,25,fabio-santos,Fábio Santos,F. Santos,Fábio Santos Romeu,https://s.glbimg.com/es/sde/f/2021/08/06/cc510671e18768fd48ef8d0f7c4714db_FORMATO.png,Provável
37,{},101201,28,354,5,5,0.0,3.0,0.0,0.0,0,victor-jacare,Victor Jacaré,V. Jacaré,Francisco Vítor Silva Costa,https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png,Contundido
38,"{'DE': 78, 'FS': 3, 'GS': 20, 'SG': 9}",51413,28,1371,1,7,5.0,7.98,-0.8,4.75,22,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Provável
39,"{'A': 1, 'CA': 3, 'DS': 25, 'FC': 14, 'FD': 3, 'FF': 5, 'FS': 3, 'FT': 1, 'I': 2, 'PI': 62, 'SG': 8}",68923,28,264,3,7,1.9,6.53,0.03,2.39,26,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,https://s.glbimg.com/es/sde/f/2021/08/06/4139875768caeb6b0b660c71a65008f5_FORMATO.png,Provável
40,"{'CA': 1, 'DS': 21, 'FC': 15, 'FD': 6, 'FF': 12, 'FS': 23, 'PI': 90}",90031,28,354,5,6,-0.1,5.87,-0.46,1.8,17,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2021/03/11/adf62456aacb951931d4be8a2e6595ca_FORMATO.png,Nulo
41,"{'A': 4, 'CA': 5, 'CV': 1, 'DS': 19, 'FC': 29, 'FD': 9, 'FF': 10, 'FS': 57, 'G': 2, 'I': 8, 'PI': 171}",83817,28,1371,5,7,2.6,6.46,0.22,2.33,22,clayson,Clayson,Clayson,Clayson Henrique da Silva Vieira,https://s.glbimg.com/es/sde/f/2021/06/04/683002254efbbe78962d1ae99165f0b2_FORMATO.png,Provável
42,"{'A': 2, 'CA': 1, 'DS': 41, 'FC': 20, 'FD': 1, 'FF': 4, 'FS': 28, 'PI': 64}",92496,28,280,4,5,0.0,7.71,0.0,4.63,11,raul,Raul,Raul,Raul Lô Gonçalves,https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png,Contundido
43,"{'CA': 3, 'CV': 1, 'DS': 21, 'FC': 11, 'FD': 2, 'FF': 5, 'FS': 11, 'G': 1, 'PI': 79, 'SG': 4}",38394,28,293,3,7,0.0,8.3,0.0,2.04,18,thiago-heleno,Thiago Heleno,T. Heleno,Thiago Heleno Henrique Ferreira,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png,Provável
44,"{'DS': 7, 'FC': 21, 'FD': 4, 'FF': 13, 'FS': 18, 'FT': 1, 'G': 3, 'I': 5, 'PI': 43}",94286,28,315,5,5,0.0,5.27,0.0,1.86,22,perotti,Perotti,Perotti,Pedro Henrique Perotti,https://s.glbimg.com/es/sde/f/2021/03/23/17acb053b61edf1d764249f524bbc93e_FORMATO.png,Contundido
45,"{'DS': 3, 'FF': 1, 'PI': 5}",82564,28,315,3,6,0.8,3.18,-0.17,0.82,4,laercio,Laércio,Laércio,Laércio Soldá,https://s.glbimg.com/es/sde/f/2021/06/04/258396cfb81349c8a107e9d5b3f074cd_FORMATO.png,Nulo
46,"{'CA': 5, 'DS': 17, 'FC': 15, 'FD': 1, 'FF': 3, 'FS': 11, 'I': 4, 'PI': 112, 'SG': 9}",63172,28,1371,3,7,2.4,5.17,-0.52,1.83,22,paulao,Paulão,Paulão,Paulo Marcos de Jesus Ribeiro,https://s.glbimg.com/es/sde/f/2021/05/28/bd45d7403ae979169ca442b18400e2fa_FORMATO.png,Provável
47,{},84863,28,293,6,7,1.93,3.8,0.03,3.39,6,alberto-valentim,Alberto Valentim,A. Valentim,Alberto Valentim do Carmo Neto,https://s.glbimg.com/es/sde/f/2021/04/27/330fee85f00a26093f7e85cf80e57bbc_FORMATO.png,Provável
48,"{'DS': 1, 'FC': 4, 'FS': 2, 'I': 1, 'PI': 7}",97080,28,354,5,6,0.0,0.99,0.0,-0.17,7,yony-gonzalez,Yony González,Y. González,Jony Alexander González Copete,https://s.glbimg.com/es/sde/f/2021/03/11/1fdc76b6718e0047cc575c51cd3e182c_FORMATO.png,Nulo
49,"{'A': 3, 'CA': 3, 'DS': 21, 'FC': 15, 'FD': 1, 'FS': 6, 'I': 3, 'PI': 68, 'SG': 5}",69345,28,262,2,7,0.0,10.56,0.0,3.95,11,isla,Isla,Isla,Mauricio Aníbal Isla Isla,https://s.glbimg.com/es/sde/f/2021/05/01/0f714292e3b8da4992a408c35794cb18_FORMATO.png,Provável
50,"{'DE': 59, 'DP': 1, 'FS': 2, 'GS': 22, 'SG': 7}",38509,28,262,1,7,0.0,12.84,-1.1,3.82,21,diego-alves,Diego Alves,D. Alves,Diego Alves Carreira,https://s.glbimg.com/es/sde/f/2021/05/01/f3e9b15ef84f4d038e6cfd79171fab69_FORMATO.png,Provável
51,"{'A': 2, 'CV': 1, 'FC': 6, 'FD': 9, 'FF': 11, 'FS': 6, 'G': 6, 'I': 2, 'PI': 54}",83257,28,262,5,7,0.0,17.57,0.0,7.36,9,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,https://s.glbimg.com/es/sde/f/2021/05/01/a1cd90e3261b3c17b68fe4bc2fa82ef0_FORMATO.png,Provável
52,"{'A': 1, 'CA': 1, 'DS': 21, 'FC': 9, 'FS': 2, 'G': 1, 'PI': 50, 'SG': 3}",78445,28,262,2,6,10.0,6.79,1.98,3.22,12,rene,Renê,Renê,Renê Rodrigues Martins,https://s.glbimg.com/es/sde/f/2021/05/01/f236bdf56a7ece63fc2911d8635bed6b_FORMATO.png,Nulo
53,"{'A': 1, 'CA': 4, 'DS': 34, 'FC': 17, 'FD': 2, 'FF': 5, 'FS': 12, 'PI': 47, 'SG': 5}",73800,28,262,3,7,0.8,10.09,-0.44,3.93,14,rodrigo-caio,Rodrigo Caio,R. Caio,Rodrigo Caio Coquette Russo,https://s.glbimg.com/es/sde/f/2021/05/01/361e833ec8151b521da956148bee92e5_FORMATO.png,Provável
54,"{'A': 2, 'CA': 1, 'DS': 22, 'FC': 10, 'FD': 3, 'FF': 6, 'FS': 29, 'G': 3, 'PI': 119}",51772,28,262,4,7,1.5,8.02,-0.13,4.29,14,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2021/06/04/05d8938c961ac64ee72c2da88ed77f88_FORMATO.png,Provável
55,"{'CA': 3, 'DS': 17, 'FC': 18, 'FD': 3, 'FF': 3, 'FS': 13, 'FT': 1, 'I': 3, 'PC': 1, 'PI': 62, 'PS': 1, 'SG': 7}",73465,28,266,3,7,1.3,8.98,-0.59,2.14,21,luccas-claro,Luccas Claro,L. Claro,Luccas Claro dos Santos,https://s.glbimg.com/es/sde/f/2021/08/19/8c50341650843ddc5390dc6070c687ef_FORMATO.png,Provável
56,"{'CA': 1, 'DS': 3, 'FC': 9, 'FD': 4, 'FF': 6, 'FS': 13, 'PI': 77}",86759,28,264,4,6,0.0,1.64,0.0,0.37,13,luan,Luan,Luan,Luan Guilherme de Jesus Vieira,https://s.glbimg.com/es/sde/f/2021/08/06/328c913e6c5fb79d1eb23f608c77e539_FORMATO.png,Nulo
57,"{'A': 1, 'CA': 5, 'DS': 23, 'FC': 31, 'FD': 16, 'FF': 9, 'FS': 40, 'FT': 2, 'G': 9, 'I': 4, 'PI': 96}",90285,28,262,5,7,0.0,18.01,0.0,7.2,16,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2021/05/01/98039adcc6dd9b053c4057c1655e7aeb_FORMATO.png,Provável
58,"{'DE': 77, 'FS': 3, 'GS': 25, 'SG': 8}",85004,28,266,1,7,2.0,13.26,-1.35,3.91,24,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2021/08/19/35c8568b7efec2aed4607723d255050e_FORMATO.png,Provável
59,"{'CA': 2, 'DE': 57, 'DP': 1, 'FS': 4, 'GS': 22, 'SG': 8}",72372,28,356,1,2,0.0,8.0,0.0,4.01,20,felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2021/05/05/7f2817bd88a2722833e451d34ef533fa_FORMATO.png,Dúvida
60,{},98057,28,354,6,7,4.88,6.42,0.13,3.23,15,tiago-nunes,Tiago Nunes,T. Nunes,Tiago Retzlaff Nunes,https://s.glbimg.com/es/sde/f/2021/04/27/70e7cf2c054ba954f48fe011e8e8284e_FORMATO.png,Provável
61,"{'A': 2, 'CA': 3, 'DS': 46, 'FC': 22, 'FD': 2, 'FF': 9, 'FS': 13, 'G': 1, 'I': 4, 'PI': 304, 'SG': 11}",82628,28,356,2,6,0.0,8.09,0.0,3.31,26,tinga,Tinga,Tinga,Guilherme de Jesus da Silva,https://s.glbimg.com/es/sde/f/2021/05/05/55684c2f5239196e41f100ff8aec49fc_FORMATO.png,Nulo
62,"{'CA': 5, 'CV': 1, 'DS': 34, 'FC': 26, 'FD': 1, 'FF': 3, 'FS': 11, 'PC': 1, 'PI': 48, 'SG': 3}",87342,28,284,3,7,-0.1,6.87,0.03,1.87,13,kannemann,Kannemann,Kannemann,Walter Kannemann,https://s.glbimg.com/es/sde/f/2021/04/29/aab069ddcc3f87f133a2d6ea07c4edd4_FORMATO.png,Provável
63,"{'A': 3, 'CA': 4, 'CV': 1, 'DS': 25, 'FC': 28, 'FD': 7, 'FF': 18, 'FS': 23, 'G': 4, 'I': 13, 'PI': 100}",90309,28,356,5,7,4.9,8.68,0.72,2.5,25,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2021/05/05/7f9ce8d7ba7bcdaa8211fa7a9a8fef0a_FORMATO.png,Provável
64,"{'DE': 11, 'GS': 10}",68872,28,285,1,6,-2.0,5.36,-0.74,0.25,4,marcelo-lomba,Marcelo Lomba,M. Lomba,Marcelo Lomba do Nascimento,https://s.glbimg.com/es/sde/f/2020/02/27/ff4cfd7c9d5ee3bf7c1f281c6a05c147_FORMATO.png,Nulo
65,"{'A': 2, 'CA': 6, 'DS': 25, 'FC': 30, 'FD': 10, 'FF': 7, 'FS': 24, 'FT': 1, 'G': 2, 'PI': 256, 'SG': 6}",78850,28,276,2,7,-1.2,9.47,-2.05,3.05,20,reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,https://s.glbimg.com/es/sde/f/2021/05/01/c9612f3f19ae82c35496efdd0780b6fd_FORMATO.png,Provável
66,"{'A': 1, 'CA': 4, 'DS': 5, 'FC': 26, 'FD': 8, 'FF': 10, 'FS': 23, 'FT': 1, 'G': 3, 'I': 12, 'PI': 73}",38162,28,266,5,6,0.0,6.56,0.0,2.12,15,fred,Fred,Fred,Frederico Chaves Guedes,https://s.glbimg.com/es/sde/f/2021/08/19/c945ae80ae611c6862eef1fc338ddba6_FORMATO.png,Nulo
67,"{'A': 4, 'CA': 1, 'CV': 1, 'DS': 63, 'FC': 35, 'FD': 8, 'FF': 8, 'FS': 50, 'G': 3, 'PI': 167}",83433,28,285,4,3,-3.8,8.76,-0.67,4.26,25,patrick,Patrick,Patrick,Patrick Bezerra do Nascimento,https://s.glbimg.com/es/sde/f/2021/05/02/edb310e9b3a541992505fa9f30654040_FORMATO.png,Suspenso
68,"{'CA': 6, 'DS': 28, 'FC': 34, 'FD': 3, 'FF': 4, 'FS': 33, 'PI': 69}",38909,28,262,4,3,2.2,4.99,-0.14,1.1,14,diego,Diego,Diego,Diego Ribas da Cunha,https://s.glbimg.com/es/sde/f/2021/05/01/6584e15d2928d6fbac297573a2a35b98_FORMATO.png,Suspenso
69,"{'A': 1, 'CA': 2, 'DS': 3, 'FC': 12, 'FD': 8, 'FF': 8, 'FS': 20, 'G': 4, 'I': 5, 'PI': 65, 'PP': 1}",68911,28,284,5,7,1.4,11.18,-1.14,2.26,19,diego-souza,Diego Souza,D. Souza,Diego Souza de Andrade,https://s.glbimg.com/es/sde/f/2021/04/29/a861c36a70f6c8c2ca8e65c0d0347c59_FORMATO.png,Provável
70,{},97341,28,276,6,7,1.82,10.88,-0.59,4.63,10,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2020/11/09/8879b35c72aef797d229636dbdf3dd4f_FORMATO.png,Provável
71,"{'A': 1, 'CA': 8, 'DS': 27, 'FC': 40, 'FD': 18, 'FF': 24, 'FS': 86, 'FT': 2, 'G': 4, 'I': 9, 'PI': 105, 'PP': 2, 'PS': 1}",68952,28,277,5,7,6.0,17.06,0.76,5.03,19,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2021/05/04/ed157c234599d01c370049565c5fa3a8_FORMATO.png,Provável
72,"{'CA': 3, 'DS': 26, 'FC': 14, 'FD': 1, 'FF': 1, 'FS': 9, 'FT': 1, 'PI': 49, 'SG': 3}",80853,28,284,3,6,0.0,6.96,0.0,2.51,13,pedro-geromel,Pedro Geromel,P. Geromel,Pedro Tonon Geromel,https://s.glbimg.com/es/sde/f/2021/04/29/2911dfa228866bcf4526969aee375081_FORMATO.png,Nulo
73,"{'A': 1, 'DS': 9, 'FC': 4, 'FD': 4, 'FF': 1, 'FS': 3, 'G': 1, 'PI': 61}",81682,28,266,4,6,0.0,4.93,0.0,1.61,13,cazares,Cazares,Cazares,Juan Ramón Cazares Sevillano,https://s.glbimg.com/es/sde/f/2021/08/19/4f8f9822c5525b0187a6211dd84b8592_FORMATO.png,Nulo
