,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,82876,Sport,MEI,1.6,3.7
1,Abel Ferreira,110506,Palmeiras,TEC,4.886,4.512
2,Abel Hernández,74159,Fluminense,ATA,-1.4333333333333336,2.3000000000000003
3,Abner Vinícius,104513,Athlético-PR,LAT,1.5750000000000006,3.233333333333333
4,Ademir,101314,América-MG,ATA,2.75,1.7666666666666666
5,Aderlan,88423,Bragantino,LAT,3.1,8.5
6,Adson,111682,Corinthians,MEI,0.4,0.3666666666666667
7,Alan Ruschel,63110,América-MG,LAT,2.5250000000000004,0.8
8,Alan Santos,70132,Chapecoense,MEI,1.75,0.0
9,Alerrandro,101715,Bragantino,ATA,-0.1,10.7
10,Alison,73974,Santos,MEI,1.45,0.2333333333333333
11,Alisson,81845,Grêmio,MEI,-1.2,-0.1
12,Allan,96652,Atlético-MG,MEI,0.8999999999999999,2.32
13,Alyson,102330,Juventude,LAT,0.1,2.9
14,Alê,86388,América-MG,MEI,3.8,1.08
15,Anderson Conceição,71618,Cuiabá,ZAG,0.0,0.9
16,Anderson Jesus,90700,América-MG,ZAG,3.5400000000000005,0.8
17,Anderson Leite,87691,Chapecoense,MEI,3.2999999999999994,2.55
18,André,68690,Sport,ATA,-0.6999999999999998,1.4833333333333334
19,André,107498,Fluminense,MEI,0.6499999999999999,3.6999999999999997
20,André Luís,92146,Atlético-GO,ATA,1.2600000000000002,2.6999999999999997
21,Anselmo Ramon,69214,Chapecoense,ATA,1.1400000000000001,1.2600000000000002
22,António Oliveira,111578,Athlético-PR,TEC,4.1225,4.9975
23,Araos,102352,Corinthians,MEI,-0.16666666666666666,0.37499999999999994
24,Arrascaeta,87863,Flamengo,MEI,4.9,8.6
25,Arthur Gomes,96966,Atlético-GO,ATA,4.475,2.0666666666666664
26,Artur,95799,Bragantino,ATA,8.420000000000002,5.46
27,Baralhas,99440,Atlético-GO,MEI,0.625,4.324999999999999
28,Benítez,93550,São Paulo,MEI,8.05,-0.5333333333333333
29,Bobadilla,84342,Fluminense,ATA,0.1,1.95
30,Boschilia,86841,Internacional,MEI,-0.35,1.75
31,Brenno,100830,Grêmio,GOL,2.5,1.0
32,Breno Lopes,93988,Palmeiras,ATA,3.266666666666666,4.575
33,Bruninho,101716,Juventude,MEI,0.0,0.875
34,Bruno Alves,73620,São Paulo,ZAG,5.175,1.9833333333333334
35,Bruno Cortez,72079,Grêmio,LAT,-1.0,1.7999999999999998
36,Bruno Henrique,90285,Flamengo,ATA,9.5,1.5999999999999999
37,Bruno Melo,84339,Fortaleza,LAT,2.45,-0.6
38,Bruno Méndez,103700,Internacional,ZAG,5.2,0.0
39,Bruno Nazário,81776,América-MG,MEI,0.09999999999999998,1.7666666666666666
40,Bruno Pacheco,90061,Ceará,LAT,-0.8666666666666666,2.2600000000000002
41,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0
42,Bruno Silva,101422,Chapecoense,ATA,-1.8666666666666665,-0.6
43,Buiú,88544,Ceará,LAT,0.6666666666666669,5.466666666666666
44,Busanello,97537,Chapecoense,LAT,3.45,8.3
45,Caio Paulista,102318,Fluminense,ATA,0.7999999999999999,6.550000000000001
46,Caio Vidal,107745,Internacional,ATA,1.54,1.0
47,Calebe,109461,Atlético-MG,MEI,0.25,-0.1
48,Calegari,104276,Fluminense,LAT,5.866666666666667,1.5999999999999996
49,Camacho,68770,Santos,MEI,1.9000000000000001,1.4500000000000002
50,Camilo,104519,Cuiabá,MEI,2.233333333333333,0.47500000000000003
51,Cantillo,85315,Corinthians,MEI,2.2800000000000002,1.6600000000000001
52,Capixaba,94894,Juventude,ATA,3.1333333333333333,1.825
53,Carlinhos,63194,Fortaleza,LAT,4.8,6.1
54,Carlos Alberto,106704,América-MG,ATA,2.45,-0.15000000000000002
55,Carlos Eduardo,90917,Athlético-PR,ATA,2.0,-0.05
56,Carlos Sánchez,81677,Santos,MEI,1.8499999999999999,0.25
57,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0
58,Cazares,81682,Fluminense,MEI,6.366666666666667,-0.3
59,Charles,96342,Ceará,MEI,0.04999999999999996,1.0
60,Chico,82407,Juventude,MEI,0.6599999999999999,0.5799999999999998
61,Chrigor,101398,Bragantino,ATA,0.4,7.0
62,Christian,104502,Athlético-PR,MEI,5.125,0.9666666666666668
63,Claudinho,92630,Bragantino,MEI,2.15,5.0
64,Clayson,83817,Cuiabá,ATA,4.9,1.1400000000000001
65,Cleberson,80281,Juventude,ZAG,3.15,0.7
66,Cleiton,93882,Bragantino,GOL,2.5,5.0
67,Cléber,104125,Ceará,ATA,11.4,-1.975
68,Conti,100943,Bahia,ZAG,3.55,1.2
69,Cuca,42411,Atlético-MG,TEC,4.344,4.458
70,Cuello,98909,Bragantino,ATA,4.466666666666667,1.075
71,Cássio,42234,Corinthians,GOL,2.4,6.4
72,Dado Cavalcanti,73975,Bahia,TEC,3.69,3.9775
73,Daniel,93791,Bahia,MEI,0.6833333333333335,4.066666666666666
74,Daniel,96468,Internacional,GOL,0.5,6.5
75,Daniel Alves,38939,São Paulo,LAT,-0.75,3.5666666666666664
76,Daniel Guedes ,88225,Fortaleza,LAT,9.2,-0.5
