,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,xG_per_shot,shots_per_goal,clube,eficiência
74,72772,Luiz Adriano,275,2.1308619680102363,18,7,2,0.3044088525728909,0.11838122044501313,9.0,Palmeiras,-0.1308619680102363
75,42116,Willian,275,2.1256497798619516,14,10,4,0.21256497798619517,0.15183212713299654,3.5,Palmeiras,1.8743502201380484
76,100333,Paulinho Bóia,286,2.1208511194181052,33,15,3,0.14139007462787367,0.06426821573994258,11.0,Juventude,0.8791488805818948
77,38398,Renato Augusto,264,2.1132600755679567,22,10,2,0.21132600755679568,0.09605727616217985,11.0,Corinthians,-0.1132600755679567
78,87863,Arrascaeta,262,2.1127192774171912,25,8,1,0.2640899096771489,0.08450877109668765,25.0,Flamengo,-1.1127192774171912
79,74034,Rodallega,265,2.0935181862632435,18,6,5,0.3489196977105406,0.11630656590351353,3.6,Bahia,2.9064818137367565
80,89840,Calleri,276,2.0930150519075297,14,5,3,0.41860301038150594,0.14950107513625213,4.666666666666667,São Paulo,0.9069849480924703
81,93988,Breno Lopes,275,2.0856532915174126,16,10,4,0.20856532915174125,0.1303533307198383,4.0,Palmeiras,1.9143467084825874
82,91607,Rony,275,2.0765025524841723,22,10,2,0.20765025524841724,0.09438647965837146,11.0,Palmeiras,-0.07650255248417226
83,87747,Yago Felipe,266,2.0095487226761883,23,14,1,0.1435391944768706,0.08737168359461689,23.0,Fluminense,-1.0095487226761883
84,97450,Gustavo Mosquito,264,2.0068243549813936,16,13,2,0.15437110422933797,0.1254265221863371,8.0,Corinthians,-0.0068243549813935545
85,62114,Taison,285,1.9933163299525454,22,13,2,0.15333202538096502,0.0906052877251157,11.0,Internacional,0.006683670047454626
86,103295,Eric Ramires,280,1.9916323543904297,13,10,1,0.19916323543904296,0.15320248879926382,13.0,Bragantino,-0.9916323543904297
87,89898,Róger Guedes,264,1.9883108749542153,22,9,4,0.22092343055046837,0.09037776704337343,5.5,Corinthians,2.011689125045785
88,87552,Vitor Bueno,276,1.9834884300310773,16,9,1,0.22038760333678636,0.12396802687694233,16.0,São Paulo,-0.9834884300310773
89,88597,Lucas Crispim,356,1.9340384098277343,37,18,1,0.10744657832376302,0.05227130837372255,37.0,Fortaleza,-0.9340384098277343
90,86859,José Welison,292,1.928748473999965,32,18,1,0.10715269299999805,0.060273389812498905,32.0,Sport,-0.928748473999965
91,93108,Mateus Vital,264,1.90550791340791,21,11,0,0.1732279921279918,0.09073847206704333,inf,Corinthians,-1.90550791340791
92,86388,Alê,327,1.8716337630134947,21,12,2,0.15596948025112456,0.0891254172863569,10.5,América-MG,0.1283662369865053
93,87679,Tréllez,292,1.8580573173208417,13,9,1,0.20645081303564908,0.14292748594775706,13.0,Sport,-0.8580573173208417
94,110607,Gabriel Pirani,277,1.8492637760422879,26,15,3,0.12328425173615253,0.0711255298477803,8.666666666666666,Santos,1.1507362239577121
95,69138,Pablo,276,1.8437536629988345,12,7,3,0.26339338042840493,0.1536461385832362,4.0,São Paulo,1.1562463370011655
96,98274,Saulo Mineiro,354,1.8417858808355476,16,5,2,0.3683571761671095,0.11511161755222173,8.0,Ceará,0.15821411916445238
97,101054,Felipe Marques,1371,1.8106400556444298,16,10,2,0.18106400556444296,0.11316500347777686,8.0,Cuiabá,0.18935994435557024
98,101708,Felipe Jonatan,277,1.8100222688210155,24,12,0,0.15083518906841795,0.07541759453420897,inf,Santos,-1.8100222688210155
99,110633,Gustavo Oliveira,292,1.8034659898324654,25,11,1,0.16395145362113323,0.07213863959329862,25.0,Sport,-0.8034659898324654
100,110759,John Kennedy,266,1.7647411005173148,13,6,2,0.2941235167528858,0.13574931542440882,6.5,Fluminense,0.2352588994826852
101,86863,Luiz Otávio ,265,1.7555861895967104,13,9,2,0.19506513217741228,0.13504509150743926,6.5,Bahia,0.24441381040328958
102,111695,Lucão,373,1.746755933340369,14,10,1,0.1746755933340369,0.1247682809528835,14.0,Atlético-GO,-0.746755933340369
103,105647,Maurício,285,1.736255453598849,20,12,1,0.14468795446657076,0.08681277267994245,20.0,Internacional,-0.736255453598849
104,107745,Caio Vidal,285,1.6773614378647084,19,11,1,0.1524874034422462,0.08828218094024781,19.0,Internacional,-0.6773614378647084
105,101398,Chrigor,327,1.6662404402622428,11,4,0,0.4165601100655607,0.1514764036602039,inf,América-MG,-1.6662404402622428
106,96966,Arthur Gomes,373,1.6518202738806103,18,9,1,0.18353558598673447,0.09176779299336724,18.0,Atlético-GO,-0.6518202738806103
107,103445,Kaio Jorge,277,1.6446768861724173,14,5,0,0.32893537723448346,0.11747692044088695,inf,Santos,-1.6446768861724173
108,61149,Lucca,266,1.641915627644316,16,10,3,0.16419156276443161,0.10261972672776976,5.333333333333333,Fluminense,1.358084372355684
109,86264,Natanael,373,1.6285452258133395,22,13,0,0.12527270967794918,0.07402478299151544,inf,Atlético-GO,-1.6285452258133395
110,101422,Bruno Silva,315,1.6248956421469702,21,9,0,0.18054396023855224,0.07737598295937953,inf,Chapecoense,-1.6248956421469702
111,94444,Matheus Babi,293,1.6187784468641586,15,6,2,0.2697964078106931,0.10791856312427724,7.5,Athlético-PR,0.3812215531358414
112,78850,Reinaldo,276,1.6176826710774652,19,12,2,0.13480688925645543,0.08514119321460344,9.5,São Paulo,0.3823173289225348
113,101573,Pepê,1371,1.6115726348193653,34,17,2,0.09479839028349207,0.04739919514174604,17.0,Cuiabá,0.3884273651806347
114,84342,Bobadilla,266,1.5890508384732465,12,8,3,0.1986313548091558,0.13242090320610386,4.0,Fluminense,1.4109491615267535
115,99119,Lucas Braga,277,1.5591750779032674,19,11,0,0.14174318890029702,0.08206184620543512,inf,Santos,-1.5591750779032674
116,97245,Janderson,373,1.5494172790276424,23,14,1,0.11067266278768874,0.06736596865337575,23.0,Atlético-GO,-0.5494172790276424
117,101729,Fabinho,315,1.5405327283272388,9,6,0,0.2567554547212065,0.17117030314747098,inf,Chapecoense,-1.5405327283272388
118,78077,Madson,277,1.539945174676051,13,8,2,0.19249314683450638,0.11845732112892701,6.5,Santos,0.4600548253239489
119,87691,Anderson Leite,315,1.5139566654602703,14,9,1,0.16821740727336337,0.10813976181859074,14.0,Chapecoense,-0.5139566654602703
120,93791,Daniel,265,1.5128948661229464,16,10,0,0.15128948661229463,0.09455592913268415,inf,Bahia,-1.5128948661229464
121,104401,Vitor Mendes,286,1.5095720716888816,12,9,0,0.1677302301876535,0.12579767264074013,inf,Juventude,-1.5095720716888816
122,100084,Igor Gomes,276,1.506624816475875,16,13,2,0.11589421665199039,0.0941640510297422,8.0,São Paulo,0.4933751835241249
123,109963,Renan,275,1.5044577793187062,13,9,0,0.16716197547985623,0.11572752148605432,inf,Palmeiras,-1.5044577793187062
124,70316,Diego Costa,282,1.4944543836374682,9,5,3,0.29889087672749365,0.1660504870708298,3.0,Atlético-MG,1.5055456163625318
125,95638,Marcelo Benevenuto,356,1.4824223319472556,9,7,4,0.21177461884960794,0.16471359243858397,2.25,Fortaleza,2.5175776680527444
126,38277,Thiago Neves,292,1.477767427439098,14,9,0,0.16419638082656643,0.10555481624564986,inf,Sport,-1.477767427439098
127,78867,Rafael Gava,1371,1.473475874967832,17,12,1,0.12278965624731934,0.086675051468696,17.0,Cuiabá,-0.47347587496783206
128,74159,Abel Hernández,266,1.4683721081057173,9,6,1,0.2447286846842862,0.1631524564561908,9.0,Fluminense,-0.4683721081057173
129,69102,Vargas,282,1.464344576920482,15,8,2,0.18304307211506024,0.0976229717946988,7.5,Atlético-MG,0.5356554230795181
130,71684,Gustavo Gómez,275,1.4514129048595523,12,7,1,0.20734470069422176,0.1209510754049627,12.0,Palmeiras,-0.4514129048595523
131,90302,Pedro Rocha,293,1.4444403340501648,12,7,2,0.20634861915002353,0.12037002783751373,6.0,Athlético-PR,0.5555596659498352
132,87228,Guilherme Arana,282,1.4406576471948094,22,11,0,0.13096887701770996,0.06548443850885498,inf,Atlético-MG,-1.4406576471948094
133,78548,Jean Mota,277,1.4267977256811364,29,14,1,0.10191412326293832,0.0491999215752116,29.0,Santos,-0.4267977256811364
134,78248,Gustavo Henrique,262,1.4199365373640935,11,5,2,0.2839873074728187,0.12908513976037214,5.5,Flamengo,0.5800634626359065
135,91130,Fernandinho,315,1.4189007415511812,14,8,0,0.17736259269389765,0.10135005296794151,inf,Chapecoense,-1.4189007415511812
136,51548,Giuliano,264,1.4172962883892004,14,8,2,0.17716203604865005,0.10123544917065717,7.0,Corinthians,0.5827037116107996
137,73896,Geuvânio,315,1.4078644010180534,13,9,3,0.15642937789089484,0.10829726161677335,4.333333333333333,Chapecoense,1.5921355989819466
138,107231,Danilo,275,1.4008635403782235,11,8,2,0.17510794254727793,0.12735123094347486,5.5,Palmeiras,0.5991364596217765
139,97810,Erick,354,1.3841488556006878,16,9,0,0.1537943172889653,0.08650930347504299,inf,Ceará,-1.3841488556006878
140,68923,Gil,264,1.383479266851461,12,10,0,0.13834792668514612,0.11528993890428842,inf,Corinthians,-1.383479266851461
141,103523,Ignácio,315,1.3736280588752976,9,6,2,0.2289380098125496,0.15262533987503307,4.5,Chapecoense,0.6263719411247024
142,100762,Bissoli,293,1.3702726905229783,15,8,2,0.17128408631537229,0.09135151270153188,7.5,Athlético-PR,0.6297273094770217
143,95794,Nathan Silva,282,1.3646564318663783,10,9,3,0.15162849242959758,0.13646564318663784,3.3333333333333335,Atlético-MG,1.6353435681336217
144,86711,Richard,293,1.364285091739479,19,13,1,0.104945007056883,0.07180447851260416,19.0,Athlético-PR,-0.3642850917394791
145,51772,Everton Ribeiro,262,1.3635640521994408,13,9,3,0.15150711691104898,0.10488954247688007,4.333333333333333,Flamengo,1.6364359478005592
146,107744,Praxedes,280,1.3408171582461537,15,11,2,0.12189246893146852,0.08938781054974358,7.5,Bragantino,0.6591828417538463
147,90768,Fabrício Bruno,280,1.3340028687338215,11,9,0,0.14822254097042462,0.12127298806671104,inf,Bragantino,-1.3340028687338215
148,81798,Rossi,265,1.3325963020204004,16,11,1,0.12114511836549094,0.08328726887627502,16.0,Bahia,-0.33259630202040036
149,99440,Baralhas,373,1.331884939684369,16,13,3,0.10245268766802838,0.08324280873027307,5.333333333333333,Atlético-GO,1.668115060315631
150,111813,Ricardinho,284,1.3176371623096135,8,5,0,0.2635274324619227,0.16470464528870168,inf,Grêmio,-1.3176371623096135
151,98022,Erick,293,1.3142039540900599,15,8,0,0.16427549426125748,0.08761359693933732,inf,Athlético-PR,-1.3142039540900599
152,104502,Christian,293,1.3063056894353584,19,13,2,0.1004850530334891,0.0687529310229136,9.5,Athlético-PR,0.6936943105646416
153,98832,Jean Pyerre,284,1.2932367609925022,18,12,0,0.10776973008270851,0.07184648672180567,inf,Grêmio,-1.2932367609925022
154,94894,Capixaba,286,1.2805315367149652,16,11,0,0.11641195788317865,0.08003322104468533,inf,Juventude,-1.2805315367149652
155,82381,Juninho,327,1.2752419930447232,12,10,2,0.1275241993044723,0.10627016608706026,6.0,América-MG,0.7247580069552768
156,38279,Wellington Paulista,356,1.2646550661780875,14,7,0,0.1806650094540125,0.09033250472700625,inf,Fortaleza,-1.2646550661780875
157,60859,Jael,354,1.2513733722137637,15,8,2,0.15642167152672046,0.08342489148091757,7.5,Ceará,0.7486266277862363
158,50353,Titi,356,1.246828789384754,7,7,1,0.1781183984835363,0.1781183984835363,7.0,Fortaleza,-0.24682878938475405
159,100103,Pedrinho,280,1.240021059818133,13,7,0,0.1771458656883047,0.09538623537062561,inf,Bragantino,-1.240021059818133
160,93653,Maycon Douglas,265,1.231662731329592,12,6,1,0.20527712188826533,0.10263856094413266,12.0,Bahia,-0.23166273132959203
161,113158,Marquinhos,276,1.2287531620870853,10,5,0,0.24575063241741707,0.12287531620870853,inf,São Paulo,-1.2287531620870853
162,78865,Rodrigo Dourado,285,1.2117553334873854,9,7,2,0.1731079047839122,0.1346394814985984,4.5,Internacional,0.7882446665126146
163,87402,Messias,354,1.2105301702383868,8,7,0,0.1729328814626267,0.15131627127979835,inf,Ceará,-1.2105301702383868
164,82455,Zé Rafael,275,1.2101314666256382,15,13,1,0.09308703589427986,0.08067543110837588,15.0,Palmeiras,-0.2101314666256382
165,80547,Henríquez,356,1.2031652630173284,10,6,0,0.2005275438362214,0.12031652630173284,inf,Fortaleza,-1.2031652630173284
166,105811,Wesley,275,1.199752472201839,12,9,1,0.13330583024464876,0.09997937268348657,12.0,Palmeiras,-0.1997524722018389
167,60969,Patric,327,1.1983362263003554,20,9,1,0.13314846958892837,0.05991681131501777,20.0,América-MG,-0.1983362263003554
168,88427,Marlon,354,1.197422537806958,15,13,0,0.09210942598515062,0.07982816918713054,inf,Ceará,-1.197422537806958
169,71937,Juninho Valoura,327,1.1915165094534819,18,10,2,0.11915165094534819,0.06619536163630454,9.0,América-MG,0.8084834905465181
170,78856,Marcão Silva,292,1.183438072020509,10,9,1,0.1314931191133899,0.11834380720205091,10.0,Sport,-0.1834380720205091
171,107172,Patrick de Paula,275,1.1673009236598162,14,10,0,0.11673009236598161,0.08337863740427258,inf,Palmeiras,-1.1673009236598162
172,72359,Luiz Otávio,354,1.1551397243911166,8,7,0,0.16501996062730237,0.14439246554888957,inf,Ceará,-1.1551397243911166
173,82628,Tinga,356,1.1373948671800127,12,6,1,0.1895658111966688,0.0947829055983344,12.0,Fortaleza,-0.1373948671800127
174,93550,Benítez,276,1.136875347191393,16,9,1,0.1263194830212659,0.07105470919946207,16.0,São Paulo,-0.13687534719139305
175,84339,Bruno Melo,356,1.1195781341350641,9,4,1,0.27989453353376603,0.12439757045945157,9.0,Fortaleza,-0.11957813413506413
176,84428,Fernando Sobral,354,1.116870470914995,20,13,0,0.0859131131473073,0.05584352354574975,inf,Ceará,-1.116870470914995
177,81121,Lucas Mugni,265,1.1165098176085104,11,8,0,0.1395637272010638,0.10150089250986459,inf,Bahia,-1.1165098176085104
178,97537,Busanello,315,1.1128499222411659,19,9,0,0.12364999136012954,0.05857104853900873,inf,Chapecoense,-1.1128499222411659
179,114648,Raí Nascimento,265,1.0954116838635746,9,5,2,0.2190823367727149,0.12171240931817495,4.5,Bahia,0.9045883161364254
180,106681,Léo Pereira,284,1.078663509449321,11,6,0,0.17977725157488686,0.09806031904084737,inf,Grêmio,-1.078663509449321
181,104250,João Victor,264,1.067286693777209,10,9,0,0.11858741041968988,0.1067286693777209,inf,Corinthians,-1.067286693777209
182,109639,Gabriel Novaes,280,1.0618862524429464,7,5,1,0.2123772504885893,0.15169803606327806,7.0,Bragantino,-0.06188625244294643
183,91866,Zé Ivaldo,293,1.0553004041520437,10,7,1,0.1507572005931491,0.10553004041520438,10.0,Athlético-PR,-0.055300404152043736
184,82943,Matheus Ribeiro,315,1.0525742391599016,19,15,1,0.07017161594399343,0.05539864416631061,19.0,Chapecoense,-0.05257423915990156
185,111406,Vitinho,264,1.050858026184305,17,10,1,0.10508580261843051,0.06181517801084147,17.0,Corinthians,-0.050858026184305016
186,101727,Matheuzinho,262,1.0457639013688609,13,9,0,0.11619598904098455,0.08044337702837391,inf,Flamengo,-1.0457639013688609
187,102130,Piquerez,275,1.0426305833246436,9,6,0,0.17377176388744062,0.11584784259162707,inf,Palmeiras,-1.0426305833246436
188,105301,Hurtado,280,1.0314064062327972,8,5,1,0.20628128124655945,0.12892580077909965,8.0,Bragantino,-0.031406406232797224
189,86970,Eduardo Bauermann,327,1.029420917174879,9,8,0,0.12867761464685987,0.11438010190831988,inf,América-MG,-1.029420917174879
190,88312,Junior Alonso,282,1.0222668496116953,10,8,1,0.12778335620146192,0.10222668496116953,10.0,Atlético-MG,-0.02226684961169534
191,101960,Vitinho,293,1.0091563510128394,10,7,2,0.1441651930018342,0.10091563510128394,5.0,Athlético-PR,0.9908436489871606
192,88423,Aderlan,280,1.0091376630436546,12,8,1,0.12614220788045682,0.08409480525363788,12.0,Bragantino,-0.009137663043654598
193,111682,Adson,264,1.0076147591343767,10,4,3,0.2519036897835942,0.10076147591343768,3.3333333333333335,Corinthians,1.9923852408656233
194,38394,Thiago Heleno,293,1.0050470621353156,8,6,1,0.16750784368921925,0.12563088276691445,8.0,Athlético-PR,-0.005047062135315583
195,110760,Gabriel Teixeira,266,1.0034156909220608,14,6,0,0.16723594848701015,0.07167254935157577,inf,Fluminense,-1.0034156909220608
196,106843,Borrero,282,1.0028368785575306,13,7,2,0.14326241122250435,0.07714129835057927,6.5,Atlético-MG,0.9971631214424694
197,95662,Lucas Kal,327,1.0017170615272941,11,7,1,0.14310243736104203,0.0910651874115722,11.0,América-MG,-0.001717061527294117
198,104257,João Lucas,1371,0.9997508648883859,13,9,0,0.11108342943204288,0.076903912683722,inf,Cuiabá,-0.9997508648883859
199,110916,Ronald,373,0.9954374856857866,9,6,0,0.16590624761429776,0.11060416507619851,inf,Atlético-GO,-0.9954374856857866
200,38913,Nenê,266,0.9804451633566291,10,7,1,0.14006359476523272,0.09804451633566291,10.0,Fluminense,0.019554836643370876
201,105294,Patrick de Lucca,265,0.970094691896834,9,5,1,0.1940189383793668,0.10778829909964821,9.0,Bahia,0.02990530810316605
202,81161,Léo Baptistão ,277,0.9641997969181662,10,4,0,0.24104994922954154,0.09641997969181662,inf,Santos,-0.9641997969181662
203,91151,Everaldo ,292,0.9631563627081215,15,10,0,0.09631563627081216,0.06421042418054143,inf,Sport,-0.9631563627081215
204,71844,Thiago Galhardo,285,0.9620004348755081,7,5,1,0.19240008697510164,0.13742863355364401,7.0,Internacional,0.037999565124491874
205,75295,Paolo Guerrero,285,0.9603274691008937,8,6,1,0.1600545781834823,0.12004093363761172,8.0,Internacional,0.03967253089910627
206,97899,Matheus Bahia,265,0.951566875650939,15,10,1,0.0951566875650939,0.0634377917100626,15.0,Bahia,0.048433124349060996
