,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1555,Ricardo Bueno,69141,Juventude,ATA,8.2,10.466666666666667,Sport,visitante,6.4,8.433333333333334
1556,Gabriel,83257,Flamengo,ATA,1.2,15.25,Bragantino,visitante,1.0,8.125
1557,Wagner,37674,Juventude,MEI,0.5,8.15,Sport,visitante,6.4,7.275
1558,Piquerez,102130,Palmeiras,LAT,1.75,7.6,América-MG,visitante,5.5,6.55
1559,Nico Castillo,73669,Juventude,ATA,0.0,0.0,Sport,visitante,6.4,6.4
1560,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0,Sport,visitante,6.4,6.4
1561,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Sport,visitante,6.4,5.859999999999999
1562,Hulk,39148,Atlético-MG,ATA,7.855555555555556,6.216666666666666,Chapecoense,visitante,5.2727272727272725,5.744696969696969
1563,Renan,109963,Palmeiras,ZAG,1.0833333333333333,5.924999999999999,América-MG,visitante,5.5,5.7124999999999995
1564,Walter,51413,Cuiabá,GOL,1.5,6.6,Grêmio,visitante,4.818181818181818,5.709090909090909
1565,Esteves,100846,Palmeiras,LAT,0.4,0.0,América-MG,visitante,5.5,5.5
1566,Jorge,88065,Palmeiras,LAT,2.1,0.0,América-MG,visitante,5.5,5.5
1567,Marinho,68952,Santos,ATA,5.45,6.0,São Paulo,visitante,4.95,5.475
1568,Lucas Ramon ,82775,Cuiabá,LAT,0.23333333333333336,5.85,Grêmio,visitante,4.818181818181818,5.334090909090909
1569,Weverton,71631,Palmeiras,GOL,1.8333333333333333,5.083333333333333,América-MG,visitante,5.5,5.291666666666666
1570,Echaporã,104655,Atlético-MG,ATA,-0.15,0.0,Chapecoense,visitante,5.2727272727272725,5.2727272727272725
1571,Franco,39656,Atlético-MG,MEI,0.6,0.0,Chapecoense,visitante,5.2727272727272725,5.2727272727272725
1572,Deyverson,92708,Palmeiras,ATA,1.5555555555555556,4.985714285714285,América-MG,visitante,5.5,5.242857142857142
1573,João Paulo,56102,Juventude,MEI,1.0,4.0,Sport,visitante,6.4,5.2
1574,Breno Lopes,93988,Palmeiras,ATA,2.5714285714285716,4.883333333333334,América-MG,visitante,5.5,5.191666666666666
1575,Gabriel,87393,Atlético-MG,ZAG,2.7,4.925,Chapecoense,visitante,5.2727272727272725,5.098863636363636
1576,João Lucas,104257,Cuiabá,LAT,2.477777777777778,5.279999999999999,Grêmio,visitante,4.818181818181818,5.049090909090909
1577,Victor Luis,86410,Palmeiras,LAT,1.5,4.55,América-MG,visitante,5.5,5.025
1578,Lucas Venuto,100290,Santos,ATA,0.5,0.0,São Paulo,visitante,4.95,4.95
1579,Kevin Malthus,110745,Santos,MEI,0.0,0.0,São Paulo,visitante,4.95,4.95
1580,Vinícius Balieiro,110605,Santos,MEI,-0.19999999999999998,0.0,São Paulo,visitante,4.95,4.95
