,atleta_id,apelido,ranking
0,39148,Hulk,1
1,87228,Guilherme Arana,2
2,100079,Zaracho,3
3,89898,Róger Guedes,4
4,63289,Edenílson,5
5,95794,Nathan Silva,6
6,95799,Artur,7
7,38398,Renato Augusto,8
8,91573,Arboleda,9
9,42411,Cuca,10
10,100763,Gabriel Sara,11
11,104250,João Victor,12
12,83433,Patrick,13
13,78435,Vitinho,14
14,78850,Reinaldo,15
15,89840,Calleri,16
16,88312,Junior Alonso,17
17,96725,Saravia,18
18,72294,Everson,19
19,42500,Fagner,20
