,atleta_id,apelido,ranking
0,61188,Gilberto,1
1,107110,Natan,2
2,53148,Ytalo,3
3,87999,Gustavo Scarpa,4
4,62024,Edimar,5
5,80196,Yago Pikachu,6
6,92496,Raul,7
7,95799,Artur,8
8,102907,Matheus Teixeira,9
9,61033,Rodriguinho,10
10,93882,Cleiton,11
11,86264,Natanael,12
12,39148,Hulk,13
13,92180,Jair Ventura,14
14,86863,Luiz Otávio ,15
15,87863,Arrascaeta,16
16,94583,Pedro,17
17,81682,Cazares,18
18,103099,Éderson,19
19,94514,Oliveira,20
