,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1285,Marcelo Lomba,68872,Internacional,GOL,1.0,0.0,Grêmio,visitante,8.375,8.375
1286,Palacios,110568,Internacional,ATA,-0.29999999999999993,0.0,Grêmio,visitante,8.375,8.375
1287,Bruno Méndez,103700,Internacional,ZAG,5.2,0.0,Grêmio,visitante,8.375,8.375
1288,Peglow,106821,Internacional,ATA,-0.7,0.0,Grêmio,visitante,8.375,8.375
1289,Gilberto,61188,Bahia,ATA,4.683333333333334,11.524999999999999,São Paulo,visitante,4.0,7.762499999999999
1290,Daniel,96468,Internacional,GOL,0.5,6.5,Grêmio,visitante,8.375,7.4375
1291,Busanello,97537,Chapecoense,LAT,3.45,8.3,Flamengo,visitante,5.5,6.9
1292,Rodrigo Dourado,78865,Internacional,MEI,2.9333333333333336,5.266666666666667,Grêmio,visitante,8.375,6.820833333333333
1293,Edenílson,63289,Internacional,MEI,8.05,5.14,Grêmio,visitante,8.375,6.7575
1294,Osmar Loss,77552,Internacional,TEC,1.9,4.48,Grêmio,visitante,8.375,6.4275
1295,Hulk,39148,Atlético-MG,ATA,7.06,7.18,América-MG,visitante,5.6,6.39
1296,Alerrandro,101715,Bragantino,ATA,-0.1,10.7,Athlético-PR,visitante,1.5,6.1
1297,Patrick,83433,Internacional,MEI,2.5,3.8200000000000003,Grêmio,visitante,8.375,6.0975
1298,Paulo Victor ,112141,Internacional,LAT,0.4,3.8,Grêmio,visitante,8.375,6.0875
1299,Maurício,105647,Internacional,MEI,1.0499999999999998,3.75,Grêmio,visitante,8.375,6.0625
1300,Diego Aguirre,73766,Internacional,TEC,2.26,3.47,Grêmio,visitante,8.375,5.9225
1301,Caio Paulista,102318,Fluminense,ATA,0.7999999999999999,6.550000000000001,Sport,visitante,5.25,5.9
1302,Heitor,104649,Internacional,LAT,3.7000000000000006,3.4,Grêmio,visitante,8.375,5.8875
1303,Rafael Luiz,107543,Bragantino,LAT,1.6,10.2,Athlético-PR,visitante,1.5,5.85
1304,Guga,101319,Atlético-MG,LAT,2.933333333333333,5.966666666666666,América-MG,visitante,5.6,5.783333333333333
1305,Moisés,90444,Internacional,LAT,-0.9,3.1,Grêmio,visitante,8.375,5.7375
1306,Mariano,38877,Atlético-MG,LAT,3.9000000000000004,5.666666666666667,América-MG,visitante,5.6,5.633333333333333
1307,Vargas,69102,Atlético-MG,ATA,0.8,0.0,América-MG,visitante,5.6,5.6
1308,Neto,103706,Atlético-MG,MEI,0.0,0.0,América-MG,visitante,5.6,5.6
1309,Eduardo Sasha,70360,Atlético-MG,ATA,0.8999999999999999,0.0,América-MG,visitante,5.6,5.6
1310,Júnior Alonso,88312,Atlético-MG,ZAG,2.0,0.0,América-MG,visitante,5.6,5.6
1311,Echaporã,104655,Atlético-MG,ATA,-0.15,0.0,América-MG,visitante,5.6,5.6
1312,Lima,96340,Ceará,MEI,6.799999999999999,6.275,Cuiabá,visitante,4.833333333333333,5.554166666666667
1313,Saravia,96725,Internacional,LAT,2.033333333333333,2.6999999999999997,Grêmio,visitante,8.375,5.5375
1314,Fernando Miguel,71571,Atlético-GO,GOL,4.4,6.75,Juventude,visitante,4.3,5.525
1315,Nathan,87009,Atlético-MG,MEI,-0.07500000000000001,5.45,América-MG,visitante,5.6,5.525
1316,Foguinho,108329,Chapecoense,MEI,1.8499999999999999,0.0,Flamengo,visitante,5.5,5.5
1317,Felipe Endres,112964,Chapecoense,TEC,1.55,0.0,Flamengo,visitante,5.5,5.5
1318,Alan Santos,70132,Chapecoense,MEI,1.75,0.0,Flamengo,visitante,5.5,5.5
1319,Everson,72294,Atlético-MG,GOL,2.8,5.4,América-MG,visitante,5.6,5.5
1320,Nino Paraíba,68808,Bahia,LAT,1.6000000000000003,6.95,São Paulo,visitante,4.0,5.475
1321,Gabriel Dias,88368,Ceará,LAT,-1.2,5.9,Cuiabá,visitante,4.833333333333333,5.366666666666667
1322,Richard,78851,Ceará,GOL,4.5,5.875,Cuiabá,visitante,4.833333333333333,5.354166666666666
1323,Nacho Fernández,94916,Atlético-MG,MEI,7.866666666666667,4.95,América-MG,visitante,5.6,5.275
1324,Gabriel,87393,Atlético-MG,ZAG,2.7,4.925,América-MG,visitante,5.6,5.262499999999999
1325,João Neto,111834,Fluminense,ATA,0.4,0.0,Sport,visitante,5.25,5.25
1326,Manoel,69014,Fluminense,ZAG,6.300000000000001,0.0,Sport,visitante,5.25,5.25
1327,Matheus Martins,111831,Fluminense,ATA,-0.2,0.0,Sport,visitante,5.25,5.25
1328,Igor Rabello,89493,Atlético-MG,ZAG,1.2999999999999998,4.85,América-MG,visitante,5.6,5.225
1329,Rodriguinho,61033,Bahia,MEI,2.2666666666666666,6.433333333333333,São Paulo,visitante,4.0,5.216666666666667
1330,Buiú,88544,Ceará,LAT,0.6666666666666669,5.466666666666666,Cuiabá,visitante,4.833333333333333,5.1499999999999995
1331,Nino,91708,Fluminense,ZAG,2.1666666666666665,5.0200000000000005,Sport,visitante,5.25,5.135
1332,Rodrigo Lindoso,72362,Internacional,MEI,1.725,1.8,Grêmio,visitante,8.375,5.0875
1333,Boschilia,86841,Internacional,MEI,-0.35,1.75,Grêmio,visitante,8.375,5.0625
1334,Léo Borges,105839,Internacional,LAT,-2.6,1.75,Grêmio,visitante,8.375,5.0625
1335,Cuca,42411,Atlético-MG,TEC,4.344,4.458,América-MG,visitante,5.6,5.029
1336,Aderlan,88423,Bragantino,LAT,3.1,8.5,Athlético-PR,visitante,1.5,5.0
1337,Igor Cariús,91639,Atlético-GO,LAT,4.75,5.625,Juventude,visitante,4.3,4.9625
1338,Ignácio,103523,Chapecoense,ZAG,4.466666666666667,4.425,Flamengo,visitante,5.5,4.9625
1339,Lucca,61149,Fluminense,ATA,-0.1,4.6,Sport,visitante,5.25,4.925
1340,Réver,52253,Atlético-MG,ZAG,2.975,4.18,América-MG,visitante,5.6,4.89
1341,Yuri Alberto,100652,Internacional,ATA,1.54,1.34,Grêmio,visitante,8.375,4.8575
1342,Matheus Bahia,97899,Bahia,LAT,5.279999999999999,5.675,São Paulo,visitante,4.0,4.8375
1343,Yony González,97080,Ceará,ATA,-0.6000000000000001,0.0,Cuiabá,visitante,4.833333333333333,4.833333333333333
1344,João Victor,112060,Ceará,ATA,2.7,0.0,Cuiabá,visitante,4.833333333333333,4.833333333333333
1345,Hélio,101051,Ceará,ATA,-0.9,0.0,Cuiabá,visitante,4.833333333333333,4.833333333333333
1346,João Ricardo,81881,Ceará,GOL,-0.5,0.0,Cuiabá,visitante,4.833333333333333,4.833333333333333
1347,Marcos Felipe ,85004,Fluminense,GOL,5.6,4.3,Sport,visitante,5.25,4.775
1348,Zé Gabriel,105902,Internacional,ZAG,2.3,1.133333333333333,Grêmio,visitante,8.375,4.754166666666666
1349,Víctor Cuesta,79113,Internacional,ZAG,-0.9750000000000001,1.0599999999999998,Grêmio,visitante,8.375,4.7175
1350,Lucas Ribeiro,103088,Internacional,ZAG,-1.5,1.05,Grêmio,visitante,8.375,4.7125
1351,Raul,92496,Bragantino,MEI,3.8249999999999997,7.925000000000001,Athlético-PR,visitante,1.5,4.7125
1352,Luan Cândido,100848,Bragantino,LAT,5.35,7.9,Athlético-PR,visitante,1.5,4.7
1353,Caio Vidal,107745,Internacional,ATA,1.54,1.0,Grêmio,visitante,8.375,4.6875
1354,Ravanelli,92193,Chapecoense,MEI,1.3400000000000003,3.6799999999999997,Flamengo,visitante,5.5,4.59
1355,Lucas Ramos,106000,Internacional,MEI,8.3,0.8,Grêmio,visitante,8.375,4.5875
1356,Johnny,106002,Internacional,MEI,1.7666666666666666,0.78,Grêmio,visitante,8.375,4.5775
1357,Klaus,90846,Ceará,ZAG,-0.3,4.3,Cuiabá,visitante,4.833333333333333,4.566666666666666
1358,Helinho,102598,Bragantino,ATA,4.0,7.574999999999999,Athlético-PR,visitante,1.5,4.5375
1359,André,107498,Fluminense,MEI,0.6499999999999999,3.6999999999999997,Sport,visitante,5.25,4.475
1360,Thiago Galhardo,71844,Internacional,ATA,0.5,0.5666666666666667,Grêmio,visitante,8.375,4.470833333333333
1361,Vinícius Mello,110687,Internacional,ATA,1.4666666666666668,0.49999999999999994,Grêmio,visitante,8.375,4.4375
1362,Miguel Ángel Ramírez,106305,Internacional,TEC,1.99,0.48,Grêmio,visitante,8.375,4.4275
1363,Eduardo Barroca,77774,Atlético-GO,TEC,3.276,4.445,Juventude,visitante,4.3,4.3725000000000005
1364,Baralhas,99440,Atlético-GO,MEI,0.625,4.324999999999999,Juventude,visitante,4.3,4.3125
1365,Fernando Sobral,84428,Ceará,MEI,3.125,3.78,Cuiabá,visitante,4.833333333333333,4.306666666666667
1366,Luccas Claro,73465,Fluminense,ZAG,2.44,3.275,Sport,visitante,5.25,4.2625
1367,Chrigor,101398,Bragantino,ATA,0.4,7.0,Athlético-PR,visitante,1.5,4.25
1368,Geuvânio,73896,Chapecoense,ATA,0.4666666666666666,2.9333333333333336,Flamengo,visitante,5.5,4.216666666666667
1369,Dudu,97133,Atlético-GO,LAT,4.04,4.125,Juventude,visitante,4.3,4.2125
1370,Roger Machado ,79437,Fluminense,TEC,3.8340000000000005,3.164,Sport,visitante,5.25,4.207
1371,Samuel Xavier,73384,Fluminense,LAT,5.9,3.125,Sport,visitante,5.25,4.1875
1372,Taison,62114,Internacional,ATA,2.25,-0.1,Grêmio,visitante,8.375,4.1375
1373,Zaracho,100079,Atlético-MG,MEI,5.325,2.6750000000000003,América-MG,visitante,5.6,4.1375
1374,Marlon Freitas,93790,Atlético-GO,MEI,0.45999999999999996,3.8749999999999996,Juventude,visitante,4.3,4.0874999999999995
1375,Natanael,86264,Atlético-GO,LAT,7.040000000000001,3.8666666666666667,Juventude,visitante,4.3,4.083333333333333
1376,Ganso,62977,Fluminense,MEI,1.2,2.9,Sport,visitante,5.25,4.075
1377,Pedro Henrique,105840,Internacional,ZAG,2.0,-0.2333333333333334,Grêmio,visitante,8.375,4.070833333333333
1378,Kelvyn,102464,Ceará,LAT,2.0,3.3000000000000003,Cuiabá,visitante,4.833333333333333,4.066666666666666
1379,Daniel,93791,Bahia,MEI,0.6833333333333335,4.066666666666666,São Paulo,visitante,4.0,4.033333333333333
1380,Anderson Leite,87691,Chapecoense,MEI,3.2999999999999994,2.55,Flamengo,visitante,5.5,4.025
1381,Guto Ferreira,37245,Ceará,TEC,3.29,3.194,Cuiabá,visitante,4.833333333333333,4.0136666666666665
1382,Lucas Fonseca,80189,Bahia,ZAG,-0.3,0.0,São Paulo,visitante,4.0,4.0
1383,Mateus Claus,90590,Bahia,GOL,9.0,0.0,São Paulo,visitante,4.0,4.0
