,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1665,Viña,98974,Palmeiras,LAT,9.1,2.1,São Paulo,mandante,4.5,6.8
1666,Sorriso,111333,Juventude,ATA,8.566666666666666,5.2,Fluminense,mandante,4.392857142857143,6.479761904761904
1667,Daniel Guedes ,88225,Fortaleza,LAT,7.449999999999999,0.2,Ceará,mandante,5.25,6.35
1668,Bruno Henrique,90285,Flamengo,ATA,8.333333333333334,5.5875,Corinthians,mandante,3.78125,6.057291666666667
1669,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Fluminense,mandante,4.392857142857143,6.053571428571429
1670,David Luiz,52827,Flamengo,ZAG,7.6,5.9,Corinthians,mandante,3.78125,5.690625
1671,Éderson,103099,Fortaleza,MEI,5.992857142857142,4.356249999999999,Ceará,mandante,5.25,5.621428571428571
1672,Raphael Veiga,94509,Palmeiras,MEI,6.7333333333333325,6.184615384615385,São Paulo,mandante,4.5,5.616666666666666
1673,Yago Pikachu,80196,Fortaleza,MEI,5.957142857142856,4.642857142857143,Ceará,mandante,5.25,5.603571428571428
1674,Marcelo Boeck,37788,Fortaleza,GOL,5.833333333333333,2.2857142857142856,Ceará,mandante,5.25,5.541666666666666
1675,Hugo Souza,101574,Flamengo,GOL,7.0,8.0,Corinthians,mandante,3.78125,5.390625
1676,Gustavo Scarpa,87999,Palmeiras,MEI,6.266666666666667,3.853846153846154,São Paulo,mandante,4.5,5.383333333333333
1677,Arrascaeta,87863,Flamengo,MEI,6.616666666666667,5.699999999999998,Corinthians,mandante,3.78125,5.198958333333334
1678,Lucas Kal,95662,América-MG,ZAG,7.187499999999999,1.6600000000000001,Atlético-GO,mandante,3.107142857142857,5.147321428571428
1679,Ricardo Bueno,69141,Juventude,ATA,5.857142857142857,7.040000000000001,Fluminense,mandante,4.392857142857143,5.125
1680,Sander,86391,Sport,LAT,5.31,2.6499999999999995,Bahia,mandante,4.8,5.055
1681,Ademir,101314,América-MG,ATA,7.0,4.627272727272728,Atlético-GO,mandante,3.107142857142857,5.053571428571429
1682,Carlinhos,63194,Fortaleza,LAT,4.8,6.1,Ceará,mandante,5.25,5.025
1683,Marinho,68952,Santos,ATA,6.99,4.7555555555555555,Chapecoense,mandante,3.0,4.995
1684,Rodinei,73992,Flamengo,LAT,6.125,2.5,Corinthians,mandante,3.78125,4.953125
1685,Andreas Pereira,89274,Flamengo,MEI,6.1000000000000005,3.2142857142857144,Corinthians,mandante,3.78125,4.940625000000001
1686,Ramon,101597,Flamengo,LAT,6.050000000000001,3.6333333333333333,Corinthians,mandante,3.78125,4.915625
1687,Ewerthon,106082,Sport,LAT,5.016666666666667,1.2666666666666666,Bahia,mandante,4.8,4.908333333333333
1688,Titi,50353,Fortaleza,ZAG,4.485714285714286,2.8000000000000003,Ceará,mandante,5.25,4.867857142857143
1689,Juan Vojvoda,104754,Fortaleza,TEC,4.420000000000001,3.2952941176470585,Ceará,mandante,5.25,4.835000000000001
1690,Chico,99253,Sport,ZAG,4.833333333333333,2.8857142857142857,Bahia,mandante,4.8,4.816666666666666
1691,Betinho,82876,Sport,MEI,0.0,1.35,Bahia,mandante,4.8,4.8
1692,Robson,84817,Fortaleza,ATA,4.2266666666666675,3.035714285714285,Ceará,mandante,5.25,4.738333333333333
1693,Depietri,114138,Fortaleza,ATA,4.15,-1.5666666666666667,Ceará,mandante,5.25,4.7
1694,Maílson,98034,Sport,GOL,4.571428571428571,4.53125,Bahia,mandante,4.8,4.685714285714285
1695,Renato Gaúcho,41929,Flamengo,TEC,5.571111111111112,5.779999999999999,Corinthians,mandante,3.78125,4.676180555555556
1696,Rodrigo Muniz,107112,Flamengo,ATA,5.566666666666666,3.4,Corinthians,mandante,3.78125,4.673958333333333
1697,Marcelo,114132,Sport,ZAG,4.5,0.0,Bahia,mandante,4.8,4.65
1698,Lucas Crispim,88597,Fortaleza,MEI,4.027272727272727,4.376923076923077,Ceará,mandante,5.25,4.638636363636364
1699,Gustavo Florentín,97094,Sport,TEC,4.2942857142857145,2.635714285714286,Bahia,mandante,4.8,4.547142857142857
1700,Guilherme Castilho,101798,Juventude,MEI,4.671428571428572,2.0666666666666664,Fluminense,mandante,4.392857142857143,4.5321428571428575
1701,Terans,102878,Athlético-PR,MEI,6.166666666666667,5.108333333333333,Atlético-MG,mandante,2.8666666666666667,4.516666666666667
1702,José Welison,86859,Sport,MEI,4.228571428571429,2.5818181818181816,Bahia,mandante,4.8,4.514285714285714
1703,Mikael,102299,Sport,ATA,4.208333333333333,3.0,Bahia,mandante,4.8,4.504166666666666
1704,Abel Ferreira,110506,Palmeiras,TEC,4.481875,4.142,São Paulo,mandante,4.5,4.490937499999999
1705,Willian,42116,Palmeiras,ATA,4.38,1.0125000000000002,São Paulo,mandante,4.5,4.4399999999999995
1706,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0,Fluminense,mandante,4.392857142857143,4.392857142857143
1707,Nico Castillo,73669,Juventude,ATA,0.0,-0.1,Fluminense,mandante,4.392857142857143,4.392857142857143
1708,Marcos Rocha,63013,Palmeiras,LAT,4.263636363636365,4.5375,São Paulo,mandante,4.5,4.381818181818183
1709,Luciano Juba,107093,Sport,LAT,3.9500000000000006,1.9,Bahia,mandante,4.8,4.375
1710,Rogério Ceni,97341,Flamengo,TEC,4.920000000000001,2.793333333333333,Corinthians,mandante,3.78125,4.350625000000001
1711,David,90309,Fortaleza,ATA,3.4153846153846152,2.064285714285714,Ceará,mandante,5.25,4.332692307692308
1712,Tinga,82628,Fortaleza,LAT,3.407142857142856,2.36875,Ceará,mandante,5.25,4.328571428571428
1713,Dawhan,97780,Juventude,MEI,4.2375,1.1714285714285715,Fluminense,mandante,4.392857142857143,4.3151785714285715
1714,Villasanti,97145,Grêmio,MEI,5.783333333333334,4.033333333333333,Bragantino,mandante,2.8214285714285716,4.302380952380953
1715,Gerson,89256,Flamengo,MEI,4.800000000000001,0.0,Corinthians,mandante,3.78125,4.290625
1716,Bruno Melo,84339,Fortaleza,LAT,3.3111111111111113,0.27142857142857146,Ceará,mandante,5.25,4.280555555555556
1717,Kuscevic,98619,Palmeiras,ZAG,4.0,5.551115123125783e-17,São Paulo,mandante,4.5,4.25
1718,Guilherme Guedes,100741,Grêmio,LAT,5.6499999999999995,0.14999999999999997,Bragantino,mandante,2.8214285714285716,4.235714285714286
1719,Gabriel Chapecó,112616,Grêmio,GOL,5.611111111111111,3.3333333333333335,Bragantino,mandante,2.8214285714285716,4.216269841269841
1720,Pedro,94583,Flamengo,ATA,4.62,4.781818181818182,Corinthians,mandante,3.78125,4.2006250000000005
1721,Matheuzinho,101727,Flamengo,LAT,4.6,3.8769230769230774,Corinthians,mandante,3.78125,4.190625
1722,Marcelo Benevenuto,95638,Fortaleza,ZAG,3.123076923076923,4.418749999999999,Ceará,mandante,5.25,4.186538461538461
1723,Sabino,104075,Sport,ZAG,3.55,2.0187500000000003,Bahia,mandante,4.8,4.175
1724,Isla,69345,Flamengo,LAT,4.557142857142857,3.5200000000000005,Corinthians,mandante,3.78125,4.1691964285714285
1725,Elton,38588,Cuiabá,ATA,4.290909090909091,1.9,Internacional,mandante,4.03125,4.1610795454545455
1726,Bruno Viana,92291,Flamengo,ZAG,4.540000000000001,2.125,Corinthians,mandante,3.78125,4.1606250000000005
1727,Borja,86120,Grêmio,ATA,5.459999999999999,1.45,Bragantino,mandante,2.8214285714285716,4.140714285714285
1728,Gustavo Henrique,78248,Flamengo,ZAG,4.485714285714286,2.5,Corinthians,mandante,3.78125,4.133482142857143
1729,Dudu,68920,Palmeiras,ATA,3.745454545454545,1.8624999999999998,São Paulo,mandante,4.5,4.122727272727273
1730,Jonathan Cafu,78580,Cuiabá,ATA,4.155555555555556,0.5692307692307692,Internacional,mandante,4.03125,4.0934027777777775
1731,Luan,80692,Palmeiras,ZAG,3.6750000000000003,3.1750000000000007,São Paulo,mandante,4.5,4.0875
1732,Léo Pereira,83528,Flamengo,ZAG,4.387499999999999,2.3833333333333333,Corinthians,mandante,3.78125,4.084375
1733,Diogo Giacomini,93317,América-MG,TEC,5.04,0.0,Atlético-GO,mandante,3.107142857142857,4.073571428571428
1734,Iago Maidana,89226,Sport,ZAG,3.3,-2.6999999999999997,Bahia,mandante,4.8,4.05
1735,Clayson,83817,Cuiabá,ATA,4.066666666666666,1.25,Internacional,mandante,4.03125,4.048958333333333
1736,Gustavo Nescau,112327,Cuiabá,ATA,0.0,0.0,Internacional,mandante,4.03125,4.03125
1737,Wesley,105811,Palmeiras,ATA,3.55,0.71,São Paulo,mandante,4.5,4.025
1738,Luiz Adriano,72772,Palmeiras,ATA,3.53,2.4999999999999996,São Paulo,mandante,4.5,4.015
1739,Rodrigo Caio,73800,Flamengo,ZAG,4.2444444444444445,3.9714285714285715,Corinthians,mandante,3.78125,4.012847222222222
1740,Felipe Alves,72372,Fortaleza,GOL,2.772727272727273,4.75,Ceará,mandante,5.25,4.011363636363637
1741,Marquinhos Santos,81031,Juventude,TEC,3.627333333333333,2.6968750000000004,Fluminense,mandante,4.392857142857143,4.010095238095238
1742,Michael,99392,Flamengo,ATA,4.2333333333333325,7.471428571428571,Corinthians,mandante,3.78125,4.007291666666666
1743,Diego Alves,38509,Flamengo,GOL,4.178571428571429,3.3125,Corinthians,mandante,3.78125,3.9799107142857144
1744,João Paulo,85425,Santos,GOL,4.954545454545454,3.857142857142857,Chapecoense,mandante,3.0,3.977272727272727
1745,Didi,78237,Juventude,ZAG,3.542857142857143,0.45,Fluminense,mandante,4.392857142857143,3.9678571428571434
1746,Douglas Friedrich,78584,Juventude,GOL,3.5,2.25,Fluminense,mandante,4.392857142857143,3.9464285714285716
1747,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,Atlético-GO,mandante,3.107142857142857,3.928571428571429
1748,Filipe Luís,38750,Flamengo,LAT,4.058333333333334,6.025,Corinthians,mandante,3.78125,3.919791666666667
1749,Rafinha,38144,Grêmio,LAT,4.991666666666667,0.03749999999999998,Bragantino,mandante,2.8214285714285716,3.906547619047619
