,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1330,Gabriel,83257,Flamengo,ATA,2.0,25.8,Corinthians,visitante,5.333333333333333,15.566666666666666
1331,Renato Gaúcho,41929,Flamengo,TEC,5.81,11.32,Corinthians,visitante,5.333333333333333,8.326666666666666
1332,Arrascaeta,87863,Flamengo,MEI,7.933333333333334,9.149999999999999,Corinthians,visitante,5.333333333333333,7.241666666666665
1333,Léo Pereira,83528,Flamengo,ZAG,-2.1,8.0,Corinthians,visitante,5.333333333333333,6.666666666666666
1334,Renan,109963,Palmeiras,ZAG,1.0750000000000002,7.2,São Paulo,visitante,4.833333333333333,6.016666666666667
1335,Vitinho,78435,Flamengo,ATA,2.4285714285714284,6.5,Corinthians,visitante,5.333333333333333,5.916666666666666
1336,Rodrigo Caio,73800,Flamengo,ZAG,4.6833333333333345,6.3,Corinthians,visitante,5.333333333333333,5.816666666666666
1337,Isla,69345,Flamengo,LAT,6.5,6.25,Corinthians,visitante,5.333333333333333,5.791666666666666
1338,Willian Arão,78478,Flamengo,ZAG,2.7857142857142856,6.15,Corinthians,visitante,5.333333333333333,5.741666666666667
1339,Deyverson,92708,Palmeiras,ATA,1.3333333333333333,6.619999999999999,São Paulo,visitante,4.833333333333333,5.726666666666667
1340,Marinho,68952,Santos,ATA,6.0,6.0,Chapecoense,visitante,5.416666666666667,5.708333333333334
1341,Pedro,94583,Flamengo,ATA,5.1,5.9,Corinthians,visitante,5.333333333333333,5.616666666666667
1342,Marcelo Boeck,37788,Fortaleza,GOL,7.25,9.0,Ceará,visitante,2.1666666666666665,5.583333333333333
1343,Weverton,71631,Palmeiras,GOL,7.0,6.25,São Paulo,visitante,4.833333333333333,5.541666666666666
1344,Everton Ribeiro,51772,Flamengo,MEI,1.5666666666666667,5.7,Corinthians,visitante,5.333333333333333,5.516666666666667
1345,Breno Lopes,93988,Palmeiras,ATA,3.8199999999999994,6.12,São Paulo,visitante,4.833333333333333,5.476666666666667
