,atleta_id,apelido,ranking
0,87999,Gustavo Scarpa,1
1,39148,Hulk,2
2,87228,Guilherme Arana,3
3,68952,Marinho,4
4,94583,Pedro,5
5,90285,Bruno Henrique,6
6,80853,Pedro Geromel,7
7,92180,Jair Ventura,8
8,72290,Jailson,9
9,89493,Igor Rabello,10
10,101727,Matheuzinho,11
11,98057,Tiago Nunes,12
12,92630,Claudinho,13
13,93550,Benítez,14
14,96340,Lima,15
15,92496,Raul,16
16,94916,Nacho Fernández,17
17,101290,Ferreira,18
18,92708,Deyverson,19
19,38750,Filipe Luís,20
