,mandante,visitante,prob_vitoria_mandante,prob_empate,prob_vitoria_visitante,prob_sg_mandante,prob_sg_visitante
0,América-MG,Athlético-PR,24.868647080261365,29.441422247142878,45.689922335992705,29.11970628017367,43.69225112014677
1,Juventude,Cuiabá,29.231532521826807,36.029888188582795,34.738579118874405,44.048478953915456,48.437880532011974
2,Bragantino,Chapecoense,74.22085825349245,15.954468664741123,9.819510358730897,46.10644163721672,8.628922889024482
3,Santos,Bahia,41.87275098261101,23.19099080915994,34.93600498126154,21.492252355840428,18.252345112115787
4,Grêmio,Ceará,22.40946574818509,37.2027458247465,40.38778819756823,42.161313728016374,57.046153933026844
5,Palmeiras,Flamengo,27.79475407748171,24.68131193062305,47.52381990013961,19.978107199804516,30.935960158973597
6,Fortaleza,Atlético-MG,27.674607279207265,27.817740334152774,44.50763533298018,26.643536329320266,37.53501212628127
7,Atlético-GO,Corinthians,29.990417222696543,41.405904417628264,28.603678346080535,54.7112015116488,53.5200898496624
8,Fluminense,São Paulo,39.85779048148484,35.57870918684801,24.56349995379062,52.692098911107855,40.43400739532107
9,Sport,Internacional,21.42203153717356,41.50068737669877,37.07728104975961,48.58315577504786,62.20747884281681
