,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1685,Rafael Luiz,107543,Bragantino,LAT,1.0666666666666667,10.2,Atlético-MG,visitante,1.4705882352941178,5.8352941176470585
1686,Ricardo Bueno,69141,Juventude,ATA,5.4125,6.5,São Paulo,visitante,4.53125,5.515625
1687,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,São Paulo,visitante,4.53125,4.925625
1688,Robson,111638,Santos,ZAG,3.0999999999999996,5.25,Flamengo,visitante,4.470588235294118,4.860294117647059
1689,Raphael Veiga,94509,Palmeiras,MEI,6.331249999999999,6.021428571428572,Athlético-PR,visitante,3.40625,4.713839285714286
1690,Carlinhos,63194,Fortaleza,LAT,4.8,6.1,Cuiabá,visitante,3.142857142857143,4.621428571428571
1691,Marinho,68952,Santos,ATA,6.808333333333334,4.7555555555555555,Flamengo,visitante,4.470588235294118,4.613071895424836
1692,Júnior Tavares,89343,Sport,LAT,1.725,4.866666666666666,Chapecoense,visitante,4.352941176470588,4.609803921568627
1693,Velázquez,90012,Santos,ZAG,4.333333333333333,4.68,Flamengo,visitante,4.470588235294118,4.575294117647059
1694,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0,São Paulo,visitante,4.53125,4.53125
1695,Kevin Malthus,110745,Santos,MEI,0.0,0.0,Flamengo,visitante,4.470588235294118,4.470588235294118
1696,Jobson,93377,Santos,MEI,-0.7,0.0,Flamengo,visitante,4.470588235294118,4.470588235294118
1697,Lucas Venuto,100290,Santos,ATA,0.5,0.0,Flamengo,visitante,4.470588235294118,4.470588235294118
1698,Renan,109963,Palmeiras,ZAG,1.55,5.518181818181817,Athlético-PR,visitante,3.40625,4.462215909090908
1699,Maílson,98034,Sport,GOL,4.933333333333334,4.5,Chapecoense,visitante,4.352941176470588,4.4264705882352935
1700,Leandro Barcia,91242,Sport,ATA,0.26666666666666666,4.45,Chapecoense,visitante,4.352941176470588,4.401470588235294
1701,Marcelo,114132,Sport,ZAG,4.5,0.0,Chapecoense,visitante,4.352941176470588,4.352941176470588
1702,Pedro Victor,111534,Sport,ZAG,-0.5,0.0,Chapecoense,visitante,4.352941176470588,4.352941176470588
1703,João Neto,111834,Fluminense,ATA,0.4,0.0,Bahia,visitante,4.333333333333333,4.333333333333333
1704,Nino,91708,Fluminense,ZAG,4.554545454545456,4.325,Bahia,visitante,4.333333333333333,4.329166666666667
1705,João Paulo,85425,Santos,GOL,5.653846153846154,4.1875,Flamengo,visitante,4.470588235294118,4.329044117647059
1706,Danilo Barcelos,84382,Fluminense,LAT,2.8857142857142857,4.25,Bahia,visitante,4.333333333333333,4.291666666666666
1707,Ademir,101314,América-MG,ATA,6.716666666666666,4.938461538461539,Ceará,visitante,3.6176470588235294,4.278054298642534
1708,João Paulo,56102,Juventude,MEI,1.0,4.0,São Paulo,visitante,4.53125,4.265625
1709,Pedro Henrique,71038,Atlético-GO,ZAG,4.9,5.75,Internacional,visitante,2.7058823529411766,4.227941176470589
1710,Sorriso,111333,Juventude,ATA,8.566666666666666,3.8333333333333335,São Paulo,visitante,4.53125,4.182291666666667
